id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_total_last_4_pct,home_home_last_4_pct,away_total_last_6_pct,home_total_last_7_pct,away_away_last_9_pct,away_total_last_4_pct,away_total_last_5_pct,home_total_last_5_pct,away_total_last_3_pct,home_total_last_1_pct,home_home_last_9_pct,away_away_last_3_pct,away_away_last_2_pct,home_home_last_7_pct,away_away_last_5_pct,home_home_last_6_pct,away_total_last_10_pct,home_home_last_3_pct,away_away_last_8_pct,home_total_last_9_pct,home_total_last_8_pct,home_total_last_2_pct,away_total_last_9_pct,away_away_last_10_pct,home_total_last_3_pct,away_total_last_1_pct,home_home_last_1_pct,home_home_last_5_pct,away_total_last_7_pct,home_home_last_8_pct,away_total_last_2_pct,home_total_last_6_pct,away_total_last_8_pct,away_away_last_7_pct,home_home_last_2_pct,home_total_last_10_pct,away_away_last_1_pct,away_away_last_6_pct,home_home_last_10_pct,away_away_last_4_pct
320101005,2,home,,,,,0.333333333333,0.0,0.25,0.333333333333,0.333333333333,0.25,0.25,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.25,0.0,0.333333333333,0.333333333333,0.333333333333,0.5,0.25,0.333333333333,0.333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.333333333333,0.25,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333
320101014,2,home,,,,,1.0,1.0,0.333333333333,1.0,,0.333333333333,0.333333333333,1.0,0.333333333333,1.0,1.0,,,1.0,,1.0,0.333333333333,1.0,,1.0,1.0,1.0,0.333333333333,,1.0,0.0,1.0,1.0,0.333333333333,1.0,0.0,1.0,0.333333333333,,1.0,1.0,,,1.0,
320101019,2,home,,,,,0.75,1.0,0.333333333333,0.75,0.5,0.333333333333,0.333333333333,0.75,0.333333333333,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.333333333333,1.0,0.5,0.75,0.75,1.0,0.333333333333,0.5,1.0,0.0,1.0,1.0,0.333333333333,1.0,0.0,0.75,0.333333333333,0.5,1.0,0.75,0.0,0.5,1.0,0.5
320101027,2,away,,,,,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320101016,2,home,,,,,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320101004,2,home,,,,,0.75,,0.333333333333,0.75,0.0,0.333333333333,0.333333333333,0.75,0.333333333333,1.0,,0.0,0.0,,0.0,,0.333333333333,,0.0,0.75,0.75,1.0,0.333333333333,0.0,0.666666666667,1.0,,,0.333333333333,,0.5,0.75,0.333333333333,0.0,,0.75,0.0,0.0,,0.0
320101007,2,home,,,,,0.5,1.0,0.6,0.5,0.0,0.75,0.6,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6,1.0,0.0,0.5,0.5,0.0,0.6,0.0,0.333333333333,1.0,1.0,1.0,0.6,1.0,1.0,0.5,0.6,0.0,1.0,0.5,0.0,0.0,1.0,0.0
320101023,2,home,,,,,0.25,0.333333333333,0.666666666667,0.25,1.0,0.666666666667,0.666666666667,0.25,0.666666666667,0.0,0.333333333333,1.0,1.0,0.333333333333,1.0,0.333333333333,0.666666666667,0.333333333333,1.0,0.25,0.25,0.0,0.666666666667,1.0,0.0,0.0,0.0,0.333333333333,0.666666666667,0.333333333333,0.5,0.25,0.666666666667,1.0,0.0,0.25,1.0,1.0,0.333333333333,1.0
320101012,2,home,,,,,0.333333333333,0.0,1.0,0.333333333333,,1.0,1.0,0.333333333333,1.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,,0.333333333333,0.333333333333,0.0,1.0,,0.333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.333333333333,1.0,,0.0,0.333333333333,,,0.0,
320102021,2,home,,,,,0.25,0.0,0.5,0.25,,0.5,0.5,0.25,0.666666666667,0.0,0.0,,,0.0,,0.0,0.5,0.0,,0.25,0.25,0.5,0.5,,0.333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.5,,0.0,0.25,,,0.0,
320102002,2,home,,,,,0.5,1.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4,0.4,1.0,0.0,0.0,0.666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0
