id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_fatigue,away_fatigue
300217018,2,away,,,,1,1
300217003,2,away,,,,0,1
300217015,2,away,,,,0,1
300217006,2,home,,,,1,1
300217009,2,home,,,,1,1
300217012,2,away,,,,1,0
300218005,2,away,,,,0,0
300218013,2,away,,,,1,1
300219020,2,home,,,,1,1
300219027,2,home,,,,1,1
300219030,2,home,,,,1,1
300219003,2,home,,,,1,1
300219008,2,away,,,,2,1
300219016,2,away,,,,2,2
300219017,2,away,,,,2,1
300219019,2,away,,,,1,2
300219029,2,away,,,,2,2
300219021,2,home,,,,2,1
300219009,2,away,,,,2,2
300219022,2,away,,,,1,2
300220028,2,home,,,,2,2
300220018,2,away,,,,2,1
300220004,2,home,,,,3,2
300220006,2,home,,,,3,3
300220010,2,away,,,,2,2
300220015,2,home,,,,2,2
300220012,2,home,,,,2,2
300221019,2,home,,,,2,2
300221007,2,home,,,,2,3
300221008,2,home,,,,3,2
300221017,2,away,,,,3,3
300221003,2,home,,,,2,3
300221016,2,away,,,,3,2
300221009,2,home,,,,3,2
300221021,2,home,,,,3,3
300221022,2,away,,,,2,3
300222027,2,home,,,,3,4
300222018,2,away,,,,3,3
300222006,2,home,,,,4,3
300222026,2,away,,,,4,3
300222012,2,home,,,,3,3
300223005,2,home,,,,3,3
300223002,2,home,,,,3,3
300223014,2,away,,,,3,3
300223017,2,away,,,,3,2
300223025,2,away,,,,2,3
300223029,2,away,,,,3,1
300223023,2,away,,,,3,3
300223009,2,away,,,,3,2
300224001,2,home,,,,3,3
300224027,2,away,,,,3,3
300224028,2,away,,,,2,3
300224004,2,home,,,,3,3
300224015,2,home,,,,3,3
300224010,2,away,,,,2,2
300224024,2,home,,,,2,3
300224006,2,home,,,,3,2
300224021,2,home,,,,3,3
300224026,2,home,,,,3,3
300224012,2,home,,,,2,3
300225011,2,away,,,,4,4
300225002,2,away,,,,3,3
300225009,2,away,,,,3,2
300226001,2,away,,,,3,3
300226027,2,away,,,,3,3
300226028,2,away,,,,2,3
300226004,2,home,,,,3,3
300226025,2,home,,,,4,3
300226029,2,away,,,,3,3
300226010,2,home,,,,3,2
300226007,2,home,,,,2,3
300226021,2,home,,,,3,3
300226003,2,home,,,,3,2
300226023,2,home,,,,3,3
300226013,2,home,,,,2,3
300227002,2,away,,,,3,2
300227014,2,away,,,,2,4
300227011,2,home,,,,3,3
300227018,2,away,,,,3,3
300227016,2,away,,,,4,4
300227026,2,home,,,,4,3
300227009,2,home,,,,3,3
300228024,2,home,,,,2,4
300228013,2,home,,,,3,2
300228001,2,home,,,,4,4
300228017,2,away,,,,2,3
300228019,2,home,,,,2,2
300228025,2,home,,,,3,2
300228023,2,home,,,,2,3
300228006,2,home,,,,3,3
300301005,2,home,,,,3,3
300301020,2,away,,,,3,3
300301030,2,away,,,,2,3
300301003,2,away,,,,4,3
300301004,2,away,,,,3,3
300301029,2,away,,,,4,4
300301010,2,home,,,,3,3
300301021,2,home,,,,4,3
300301012,2,home,,,,3,3
300302008,2,away,,,,3,2
300302014,2,home,,,,2,2
300302025,2,home,,,,3,2
300302013,2,home,,,,3,3
300303001,2,home,,,,3,2
300303019,2,home,,,,3,3
300303002,2,home,,,,3,2
300303017,2,away,,,,2,3
300303018,2,home,,,,3,3
300303003,2,away,,,,3,3
300303015,2,home,,,,3,2
300303006,2,home,,,,3,2
300303010,2,away,,,,3,3
300303007,2,home,,,,4,3
300303022,2,home,,,,3,3
300303012,2,away,,,,3,3
300304004,2,away,,,,3,4
300304014,2,home,,,,3,3
300304021,2,away,,,,4,3
300305005,2,home,,,,2,3
300305020,2,away,,,,2,2
300305027,2,away,,,,2,2
300305028,2,home,,,,2,3
300305030,2,home,,,,2,3
300305001,2,home,,,,3,3
300305017,2,away,,,,2,3
300305006,2,home,,,,3,3
300305007,2,home,,,,3,3
300305024,2,home,,,,2,3
300305012,2,away,,,,3,3
300306030,2,home,,,,3,3
300306014,2,home,,,,3,3
300306018,2,away,,,,3,2
300306004,2,away,,,,2,4
300306016,2,away,,,,1,2
300306029,2,away,,,,3,2
300306015,2,home,,,,2,3
300306021,2,home,,,,3,3
300306026,2,home,,,,2,4
300307028,2,away,,,,3,3
300307019,2,home,,,,4,3
300307008,2,home,,,,3,2
300307002,2,home,,,,3,2
300307023,2,away,,,,3,3
300307007,2,home,,,,3,2
300308005,2,home,,,,3,2
300308018,2,home,,,,3,3
300308003,2,home,,,,2,4
300308016,2,away,,,,2,3
300308029,2,home,,,,3,3
300309011,2,home,,,,3,3
300309019,2,home,,,,3,3
300309027,2,away,,,,3,3
300309030,2,home,,,,3,2
300309004,2,away,,,,2,2
300309015,2,home,,,,3,3
300309022,2,home,,,,2,3
300309013,2,home,,,,3,2
300310020,2,away,,,,3,3
300310002,2,away,,,,3,3
300310008,2,away,,,,2,3
300310014,2,home,,,,3,3
300310016,2,away,,,,2,2
300310025,2,home,,,,2,2
300310006,2,home,,,,3,3
300310024,2,home,,,,3,3
300310023,2,home,,,,3,3
300311027,2,away,,,,3,3
300311019,2,home,,,,3,2
300311009,2,away,,,,3,2
300312020,2,away,,,,3,2
300312030,2,home,,,,3,3
300312002,2,home,,,,3,2
300312014,2,home,,,,3,3
300312003,2,away,,,,2,2
300312008,2,home,,,,2,3
300312016,2,away,,,,3,3
300312025,2,home,,,,2,3
300312029,2,home,,,,3,3
300312015,2,home,,,,2,3
300312021,2,away,,,,1,2
300312023,2,away,,,,3,3
300313001,2,home,,,,2,2
300313027,2,away,,,,4,2
300313029,2,away,,,,3,3
300313006,2,away,,,,2,3
300313010,2,home,,,,1,3
300313024,2,home,,,,3,3
300313009,2,home,,,,2,2
300314015,2,home,,,,2,2
300314005,2,home,,,,2,4
300314014,2,home,,,,3,3
300314019,2,away,,,,2,3
300314025,2,home,,,,3,3
300314021,2,home,,,,1,3
300314022,2,home,,,,3,3
300314023,2,home,,,,3,3
300315020,2,away,,,,4,4
300315002,2,home,,,,4,3
300315010,2,home,,,,2,3
300315026,2,home,,,,4,4
300315009,2,away,,,,2,2
300315012,2,away,,,,4,3
300316011,2,home,,,,3,4
300316008,2,away,,,,3,2
300316014,2,away,,,,4,3
300316017,2,away,,,,3,2
300316029,2,home,,,,3,2
300316007,2,home,,,,4,4
300316021,2,home,,,,2,3
300316023,2,away,,,,3,2
300317005,2,home,,,,3,3
300317020,2,home,,,,4,4
300317028,2,home,,,,3,3
300317030,2,home,,,,4,3
300317002,2,home,,,,4,4
300317019,2,home,,,,3,3
300317006,2,home,,,,1,3
300317010,2,home,,,,2,3
300317026,2,home,,,,3,3
300317009,2,home,,,,3,3
300317012,2,home,,,,3,2
300318014,2,away,,,,3,3
300318007,2,home,,,,4,4
300319011,2,home,,,,4,4
300319028,2,away,,,,3,3
300319001,2,home,,,,3,4
300319018,2,home,,,,4,4
300319004,2,away,,,,2,3
300319010,2,away,,,,3,3
300319024,2,home,,,,3,3
300319021,2,home,,,,2,3
300319022,2,home,,,,1,3
300319023,2,away,,,,2,2
300319013,2,home,,,,2,3
300320020,2,away,,,,4,2
300320014,2,home,,,,3,4
300320017,2,away,,,,3,4
300320029,2,home,,,,2,3
300320006,2,away,,,,1,3
300320007,2,away,,,,3,2
300320026,2,home,,,,3,4
300321018,2,away,,,,3,3
300321011,2,home,,,,3,2
300321012,2,away,,,,2,3
300321005,2,home,,,,3,3
300321001,2,home,,,,3,3
300321013,2,home,,,,3,3
300321021,2,home,,,,2,1
300322020,2,away,,,,3,2
300322017,2,away,,,,3,3
300322003,2,home,,,,3,2
300322004,2,home,,,,4,3
300322015,2,home,,,,3,3
300322016,2,away,,,,3,3
300322025,2,away,,,,3,3
300322026,2,home,,,,3,3
300322023,2,away,,,,3,3
300322009,2,away,,,,3,3
300323027,2,away,,,,3,3
300323008,2,away,,,,2,3
300323018,2,home,,,,3,3
300323006,2,home,,,,3,2
300324001,2,home,,,,3,3
300324002,2,home,,,,3,3
300324011,2,home,,,,3,3
300324028,2,away,,,,3,4
300324030,2,home,,,,3,3
300324017,2,home,,,,2,3
300324003,2,away,,,,3,2
300324015,2,away,,,,3,3
300324025,2,home,,,,3,3
300324024,2,away,,,,3,2
300324009,2,home,,,,3,2
300325004,2,away,,,,3,2
300325010,2,away,,,,4,2
300325022,2,home,,,,2,3
300326011,2,home,,,,3,4
300326019,2,home,,,,2,3
300326020,2,home,,,,3,3
300326028,2,away,,,,3,3
300326030,2,home,,,,3,4
300326002,2,home,,,,4,4
300326017,2,home,,,,2,2
300326025,2,home,,,,3,2
300326015,2,away,,,,3,2
300326024,2,home,,,,3,2
300326021,2,home,,,,2,2
300327027,2,away,,,,4,4
300327003,2,away,,,,2,2
300327004,2,home,,,,2,3
300327010,2,away,,,,3,3
300327009,2,away,,,,2,3
300328005,2,home,,,,2,3
300328015,2,home,,,,3,2
300328001,2,home,,,,4,3
300328008,2,away,,,,2,2
300328014,2,home,,,,3,3
300328019,2,home,,,,3,3
300328016,2,away,,,,3,3
300328025,2,away,,,,3,2
300328002,2,away,,,,3,3
300328012,2,away,,,,2,3
300329030,2,away,,,,3,4
300329017,2,home,,,,3,3
300329003,2,home,,,,2,3
300329006,2,home,,,,3,3
300329026,2,home,,,,3,1
300330011,2,home,,,,3,3
300330020,2,away,,,,2,3
300330004,2,away,,,,3,2
300330015,2,home,,,,3,2
300330010,2,home,,,,3,2
300331001,2,home,,,,2,4
300331005,2,home,,,,3,3
300331028,2,home,,,,3,2
300331030,2,home,,,,2,3
300331002,2,away,,,,2,4
300331008,2,away,,,,2,3
300331017,2,away,,,,3,2
300331003,2,away,,,,2,3
300331016,2,home,,,,2,3
300331029,2,away,,,,1,3
300331024,2,home,,,,3,3
300331022,2,home,,,,3,2
300331026,2,home,,,,3,2
300401006,2,away,,,,3,1
300401007,2,home,,,,2,3
300402011,2,away,,,,2,3
300402027,2,away,,,,3,3
300402030,2,home,,,,2,4
300402002,2,away,,,,2,3
300402005,2,home,,,,2,2
300402008,2,away,,,,2,3
300402029,2,home,,,,2,3
300402024,2,home,,,,3,2
300402009,2,home,,,,3,2
300402013,2,home,,,,3,2
300403020,2,away,,,,2,3
300403001,2,home,,,,2,2
300403017,2,home,,,,3,3
300403004,2,home,,,,2,3
300403016,2,away,,,,1,2
300403006,2,away,,,,3,2
300403015,2,home,,,,3,3
300403007,2,home,,,,2,3
300403023,2,away,,,,2,2
300404002,2,home,,,,3,2
300404013,2,away,,,,3,4
300404011,2,home,,,,2,3
300404019,2,home,,,,2,2
300404027,2,home,,,,3,3
300404028,2,away,,,,3,3
300404025,2,home,,,,2,1
300404012,2,away,,,,3,3
300406005,2,home,,,,3,3
300406020,2,away,,,,2,3
300406027,2,home,,,,4,3
300406030,2,home,,,,3,3
300406018,2,home,,,,3,3
300406004,2,away,,,,2,2
300406029,2,away,,,,3,3
300406026,2,home,,,,2,2
300406023,2,away,,,,2,3
300407011,2,home,,,,2,4
300407019,2,home,,,,3,4
300407028,2,away,,,,3,3
300407008,2,home,,,,3,3
300407014,2,home,,,,2,2
300407003,2,away,,,,2,3
300407010,2,home,,,,3,2
300407015,2,home,,,,3,2
300407016,2,away,,,,2,3
300407025,2,away,,,,3,2
300407006,2,home,,,,2,3
300407012,2,away,,,,2,2
300407021,2,home,,,,2,3
300408004,2,home,,,,2,3
300408023,2,home,,,,2,3
300408007,2,home,,,,2,2
300409019,2,home,,,,3,4
300409020,2,away,,,,3,3
300409001,2,home,,,,4,4
300409002,2,away,,,,3,3
300409005,2,away,,,,3,2
300409014,2,away,,,,2,4
300409003,2,away,,,,1,2
300409016,2,away,,,,3,2
300409017,2,home,,,,2,3
300409025,2,home,,,,4,2
300409010,2,home,,,,3,3
300409024,2,away,,,,3,3
300409022,2,away,,,,2,2
300410011,2,home,,,,3,2
300410027,2,away,,,,4,3
300410030,2,home,,,,3,3
300410029,2,away,,,,3,3
300410015,2,away,,,,3,3
300410007,2,away,,,,2,3
300410023,2,away,,,,2,2
300410012,2,home,,,,3,2
300411005,2,away,,,,3,2
300411013,2,away,,,,2,2
300411018,2,away,,,,4,2
300411028,2,away,,,,3,3
300411003,2,home,,,,2,2
300411009,2,home,,,,3,3
300411021,2,home,,,,2,3
300412011,2,away,,,,3,3
300412020,2,away,,,,4,3
300412008,2,away,,,,4,4
300412017,2,away,,,,3,4
300412018,2,home,,,,4,4
300412015,2,away,,,,4,3
300412024,2,home,,,,4,3
300412007,2,home,,,,3,4
300412022,2,home,,,,3,4
300412023,2,away,,,,3,4
300412012,2,away,,,,3,3
300413004,2,home,,,,3,2
300413009,2,away,,,,3,2
300413013,2,home,,,,3,3
300413021,2,home,,,,3,4
300414001,2,home,,,,3,3
300414002,2,away,,,,3,3
300414006,2,home,,,,3,3
300414010,2,away,,,,3,2
300414014,2,home,,,,3,3
300414016,2,away,,,,3,3
300414019,2,home,,,,3,3
300414025,2,home,,,,3,3
300414027,2,home,,,,3,3
300414028,2,home,,,,3,3
300414030,2,away,,,,3,4
300414012,2,home,,,,3,4
300414022,2,away,,,,3,3
300414026,2,away,,,,2,3
300417005,3,home,,,,2,3
300417001,3,home,,,,2,3
300417002,3,home,,,,2,2
300417007,3,home,,,,2,2
300418013,3,home,,,,2,3
300418019,3,home,,,,2,2
300418006,3,home,,,,2,2
300418021,3,away,,,,2,2
300419005,3,home,,,,2,3
300419007,3,away,,,,2,3
300420001,3,home,,,,2,2
300420002,3,home,,,,2,2
300420021,3,home,,,,2,2
300420013,3,home,,,,2,2
300421019,3,home,,,,2,2
300421006,3,away,,,,1,1
300422004,3,home,,,,2,2
300422025,3,home,,,,2,2
300422022,3,away,,,,2,2
300423014,3,away,,,,2,2
300423024,3,home,,,,2,2
300423026,3,home,,,,2,2
300424030,3,away,,,,2,2
300424022,3,home,,,,3,3
300424015,3,home,,,,1,1
300424025,3,home,,,,2,2
300425014,3,home,,,,2,2
300425004,3,away,,,,2,2
300425024,3,home,,,,3,3
300425026,3,home,,,,2,2
300426030,3,away,,,,2,2
300426015,3,home,,,,1,1
300426021,3,home,,,,3,3
300427002,3,home,,,,3,3
300427005,3,home,,,,2,2
300427006,3,home,,,,3,3
300427013,3,home,,,,2,2
300428001,3,away,,,,2,2
300428007,3,home,,,,2,2
300429024,3,home,,,,3,3
300429022,3,away,,,,2,2
300430015,3,away,,,,3,3
300430025,3,away,,,,2,2
300430026,3,home,,,,2,2
300501005,3,home,,,,1,1
300502001,3,home,,,,3,3
300502013,3,home,,,,2,3
300503005,3,away,,,,2,1
300503021,3,home,,,,1,2
300504019,3,home,,,,0,3
300504013,3,home,,,,2,3
300505021,3,home,,,,2,2
300506019,3,home,,,,1,2
300507002,3,away,,,,2,2
300507024,3,away,,,,2,2
300508001,3,away,,,,3,2
300508026,3,away,,,,1,1
300509002,3,home,,,,2,2
300509024,3,away,,,,3,3
300510001,3,away,,,,3,3
300510026,3,away,,,,2,2
300511005,3,away,,,,2,2
300513002,3,home,,,,2,2
300516019,3,away,,,,1,2
300517013,3,home,,,,0,0
300518019,3,away,,,,1,2
300519013,3,home,,,,1,1
300522002,3,home,,,,1,1
300523021,3,home,,,,2,2
300524002,3,away,,,,2,2
300525021,3,home,,,,2,2
300526019,3,home,,,,2,2
300527013,3,home,,,,2,2
300528002,3,home,,,,3,3
300529021,3,away,,,,3,3
300603013,3,home,,,,1,1
300606013,3,away,,,,1,1
300608002,3,away,,,,2,2
300610002,3,home,,,,2,2
300613002,3,home,,,,2,2
300615013,3,home,,,,2,2
300617013,3,home,,,,2,2
301003143,1,away,,,,0,0
301003017,1,home,,,,0,0
301004016,1,home,,,,0,0
301005005,1,home,,,,0,0
301005020,1,away,,,,0,1
301005014,1,home,,,,0,0
301005015,1,home,,,,0,0
301005006,1,away,,,,0,0
301005010,1,away,,,,0,0
301005022,1,home,,,,0,0
301005023,1,home,,,,0,0
301006016,1,home,,,,1,1
301006002,1,home,,,,0,1
301006030,1,away,,,,1,0
301006029,1,home,,,,0,0
301006021,1,away,,,,1,0
301007138,1,home,,,,0,1
301007001,1,away,,,,0,0
301007005,1,away,,,,1,1
301007017,1,away,,,,2,1
301007006,1,home,,,,1,1
301007010,1,home,,,,1,0
301007026,1,home,,,,0,1
301007023,1,away,,,,1,1
301008011,1,away,,,,1,1
301008008,1,home,,,,1,1
301008004,1,home,,,,2,2
301008014,1,home,,,,1,1
301008007,1,home,,,,0,2
301008009,1,home,,,,0,2
301009017,1,home,,,,3,2
301009010,1,home,,,,2,2
301009003,1,away,,,,0,2
301009015,1,home,,,,2,2
301009024,1,home,,,,1,2
301009021,1,home,,,,2,2
301010002,1,home,,,,2,1
301010019,1,home,,,,2,0
301010010,1,away,,,,3,2
301010009,1,home,,,,1,2
301011008,1,home,,,,2,1
301011006,1,away,,,,3,2
301011022,1,away,,,,3,1
301012020,1,home,,,,2,3
301012027,1,home,,,,3,2
301012014,1,home,,,,2,0
301012004,1,home,,,,2,2
301012016,1,home,,,,0,1
301012025,1,away,,,,1,3
301012012,1,away,,,,2,2
301012021,1,away,,,,2,2
301012023,1,home,,,,2,2
301013010,1,home,,,,3,2
301013008,1,away,,,,2,3
301013011,1,home,,,,3,0
301013028,1,home,,,,2,2
301013018,1,away,,,,0,3
301013003,1,home,,,,2,3
301013013,1,home,,,,0,3
301014019,1,home,,,,2,1
301014027,1,away,,,,2,2
301014005,1,home,,,,2,3
301014025,1,home,,,,2,1
301014029,1,home,,,,2,0
301014026,1,home,,,,2,2
301014012,1,away,,,,2,2
301015011,1,home,,,,2,3
301015028,1,away,,,,3,3
301015016,1,home,,,,2,2
301015004,1,away,,,,1,3
301016017,1,away,,,,1,2
301016030,1,home,,,,2,3
301016019,1,home,,,,2,1
301016002,1,home,,,,4,1
301016005,1,away,,,,3,2
301016012,1,away,,,,2,3
301016029,1,home,,,,2,1
301016003,1,away,,,,2,2
301016024,1,home,,,,2,1
301016022,1,home,,,,1,2
301016013,1,home,,,,1,2
301017028,1,home,,,,3,2
301017018,1,home,,,,2,2
301017007,1,home,,,,2,3
301017016,1,home,,,,3,2
301017013,1,away,,,,2,4
301018001,1,away,,,,2,2
