id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_fatigue,away_fatigue
400828464,2,home,home,under,3.0,207.0,2,2
400828465,2,home,away,tie,-5.5,207.0,3,3
400828466,2,home,home,over,3.5,192.0,3,3
400828467,2,home,home,under,-3.5,205.0,3,3
400828468,2,home,away,over,-7.5,208.0,3,3
400828469,2,home,home,under,-12.5,207.0,3,3
400828470,2,home,home,over,9.5,216.0,2,3
400828471,2,home,home,under,-3.5,194.0,2,3
400828472,2,away,away,under,-6.5,218.0,2,3
400828473,2,home,home,under,-3.0,198.0,2,3
400828475,2,away,home,under,4.5,194.0,2,2
400828474,2,away,home,over,8.5,205.0,2,3
400828476,2,home,home,over,1.0,192.0,3,2
400828477,2,home,away,under,-6.0,195.0,3,3
400828478,2,away,away,over,-2.5,200.0,3,2
400828479,2,home,tie,under,-18.0,216.0,4,3
400828480,2,away,away,over,-7.0,210.0,3,3
400828481,2,home,home,under,-13.0,210.0,3,3
400828482,2,home,home,over,-9.5,210.0,3,1
400828483,2,away,away,over,4.0,205.0,3,2
400828484,2,away,away,under,-1.0,201.0,3,3
400828485,2,home,away,over,-3.5,202.0,3,2
400828486,2,home,home,under,4.5,207.0,3,1
400828487,2,away,away,over,2.0,191.0,2,3
400828488,2,away,away,under,2.0,205.0,3,3
400828490,2,away,away,tie,-5.5,197.0,3,4
400828489,2,home,home,under,-10.0,207.0,2,3
400828491,2,away,away,over,1.5,212.0,3,3
400828492,2,home,home,under,7.0,217.0,2,3
400828493,2,home,home,under,6.0,207.0,1,3
400828494,2,home,home,over,-5.5,187.0,2,3
400828495,2,home,home,tie,-8.5,191.0,3,3
400828496,2,away,away,under,-3.5,219.0,1,2
400828497,2,home,home,under,-3.5,207.0,3,2
400828498,2,home,home,under,-10.0,201.0,3,3
400828499,2,home,home,under,-12.0,196.0,3,3
400828500,2,home,home,over,2.0,201.0,2,3
400828501,2,away,away,over,9.0,206.0,3,3
400828502,2,home,away,under,-10.0,201.0,3,2
400828503,2,home,home,over,-3.5,186.0,3,3
400828504,2,away,away,under,-4.0,210.0,4,3
400828505,2,home,away,over,-5.5,194.0,3,3
400828506,2,away,away,over,-3.0,202.0,3,4
400828507,2,home,home,under,-8.0,198.0,3,1
400828508,2,home,home,over,-11.0,196.0,1,3
400828509,2,away,away,over,-3.5,210.0,3,3
400828510,2,home,home,under,2.0,203.0,4,4
400828511,2,home,home,over,-6.0,210.0,2,4
400828512,2,away,away,under,-4.0,192.0,3,3
400828513,2,home,home,over,-5.5,204.0,3,3
400828514,2,away,home,over,9.0,213.0,3,3
400828515,2,away,home,under,5.5,208.0,2,3
400828516,2,away,away,under,-7.0,196.0,1,3
400828517,2,home,home,under,-6.0,194.0,3,3
400828518,2,away,away,under,12.5,198.0,3,3
400828519,2,home,home,over,-2.5,188.0,2,3
400828520,2,home,home,over,-3.0,202.0,1,3
400828521,2,away,away,over,6.0,216.0,3,3
400828522,2,away,away,over,-3.5,209.0,3,3
400828523,2,home,home,under,-9.5,207.0,3,3
400828524,2,home,home,under,-6.0,200.0,3,3
400828525,2,away,away,under,7.0,215.0,3,2
400828526,2,away,away,under,1.0,212.0,3,3
400828527,2,home,home,over,-6.5,203.0,3,2
400828528,2,home,home,over,-2.5,206.0,3,3
400828529,2,away,home,over,2.5,197.0,3,2
400828530,2,home,home,under,-1.0,217.0,2,4
400828531,2,away,away,over,16.5,200.0,3,1
400828532,2,away,away,over,-5.0,197.0,2,3
400828533,2,home,home,over,-4.0,208.0,3,2
400828534,2,away,away,over,5.5,189.0,3,3
400828535,2,away,away,under,2.5,207.0,3,3
400828536,2,home,home,under,-10.5,190.0,2,3
400828537,2,home,home,under,-2.5,211.0,3,2
400828538,2,away,home,over,6.5,207.0,3,3
400828539,2,home,away,over,-12.5,217.0,3,2
400828540,2,away,home,over,16.5,199.0,3,2
400828542,2,home,home,under,1.5,201.0,3,3
400828544,2,home,home,over,-6.5,203.0,3,2
400828545,2,home,home,over,3.5,192.0,2,2
400828546,2,away,away,under,-10.5,202.0,3,3
400828547,2,home,home,under,10.0,203.0,2,3
400828548,2,home,home,tie,4.5,205.0,3,3
400828549,2,home,home,over,-11.5,210.0,2,3
400828550,2,home,home,under,-3.5,215.0,2,3
400828552,2,home,home,over,-3.5,205.0,4,4
400828553,2,home,home,tie,-2.5,206.0,3,3
400861758,2,away,away,under,8.0,206.0,1,3
400828551,2,home,home,over,13.5,210.0,3,3
400828554,2,home,away,over,-13.5,205.0,3,3
400828555,2,away,away,under,-2.5,215.0,1,3
400828556,2,away,away,under,-6.5,192.0,3,3
400828557,2,home,home,over,-5.5,191.0,2,2
400828558,2,away,away,over,-4.0,217.0,3,3
400828559,2,away,away,over,3.5,208.0,3,3
400828560,2,away,away,under,-3.0,192.0,2,3
400828561,2,away,away,over,-8.0,215.0,3,3
400828562,2,home,home,under,-4.5,212.0,2,2
400828563,2,away,away,under,-1.0,207.0,2,3
400828564,2,home,home,over,-2.0,204.0,2,2
400828565,2,away,away,over,3.5,192.0,3,3
400828566,2,away,home,over,8.5,209.0,3,3
400828567,2,home,home,under,-8.5,207.0,3,2
400828568,2,home,home,over,-5.0,197.0,2,3
400828569,2,home,home,under,-5.0,215.0,2,4
400828570,2,away,home,under,6.5,201.0,3,3
400828571,2,home,home,under,-17.5,210.0,3,3
400828572,2,home,away,tie,-9.5,214.0,3,3
400828573,2,home,home,tie,-12.0,207.0,3,2
400828574,2,away,away,under,-5.0,207.0,3,4
400828575,2,away,home,over,7.0,213.0,2,3
400828576,2,home,home,over,-9.5,210.0,3,3
400828577,2,home,home,under,-6.5,194.0,2,3
400828578,2,home,home,over,-17.5,215.0,2,3
400828579,2,home,home,tie,-3.0,203.0,3,3
400828580,2,away,away,over,-7.5,212.0,2,3
400828581,2,home,away,under,-12.0,199.0,3,3
400828582,2,home,home,under,-5.0,193.0,2,3
400828583,2,home,home,over,5.5,215.0,2,3
400828584,2,away,away,over,8.5,200.0,3,3
400828585,2,home,home,over,-8.5,206.0,3,2
400828586,2,away,away,over,4.0,207.0,3,3
400828587,2,home,home,under,-7.0,204.0,3,3
400828588,2,home,away,over,-8.5,223.0,3,3
400828590,2,away,away,over,1.5,195.0,3,2
400828589,2,home,home,under,-8.0,200.0,3,2
400828591,2,home,home,over,-8.5,192.0,2,3
400828592,2,home,home,under,-5.5,207.0,2,3
400828593,2,home,away,under,-14.5,204.0,3,3
400828594,2,away,home,under,17.0,218.0,3,2
400828595,2,home,away,over,-7.5,204.0,3,3
400828596,2,home,away,under,-9.5,209.0,2,3
400828597,2,home,away,over,-8.5,205.0,2,3
400828598,2,away,away,over,-4.5,220.0,3,3
400828599,2,home,tie,over,-4.0,207.0,2,3
400828600,2,home,home,over,1.5,203.0,3,2
400828601,2,home,home,over,-4.5,203.0,3,2
400828602,2,home,home,under,3.0,198.0,3,3
400828603,2,home,home,over,4.0,203.0,3,4
400828604,2,home,home,under,-8.5,198.0,3,3
400828605,2,away,away,under,10.5,219.0,3,3
400828606,2,home,away,under,-7.0,209.0,2,3
400828607,2,away,away,under,3.5,202.0,3,3
400828608,2,away,home,under,5.5,208.0,3,3
400828609,2,away,home,over,7.0,203.0,3,3
400828610,2,home,home,over,-6.0,199.0,3,4
400828611,2,away,away,over,-3.0,203.0,2,2
400828612,2,home,home,under,-10.0,224.0,3,3
400828613,2,home,away,under,-16.0,202.0,2,3
400828614,2,home,home,under,4.5,206.0,3,3
400828615,2,home,home,under,-5.5,191.0,2,2
400828616,2,home,home,over,-1.5,214.0,3,3
400828617,2,away,away,under,4.5,209.0,3,3
400828618,2,home,home,over,-5.0,211.0,3,2
400828619,2,away,home,over,9.5,198.0,3,3
400828620,2,home,home,under,-7.5,206.0,2,3
400828621,2,home,home,over,4.0,206.0,3,3
400828622,2,home,home,over,7.5,202.0,2,3
400828623,2,away,away,over,7.5,209.0,1,3
400828624,2,home,home,under,-4.0,210.0,3,3
400828625,2,away,away,over,6.5,199.0,3,3
400828626,2,away,away,over,9.5,227.0,3,2
400828627,2,home,away,over,-11.5,212.0,2,3
400828628,2,away,away,under,-2.5,195.0,3,3
400828629,2,home,home,tie,-12.5,207.0,2,3
400828630,2,home,away,under,-7.5,196.0,2,3
400828631,2,away,away,under,-4.5,213.0,3,3
400828632,2,away,away,under,-10.5,211.0,2,3
400828633,2,home,home,over,-4.5,201.0,4,3
400828636,2,away,home,under,7.5,218.0,3,3
400828634,2,away,away,under,-9.5,210.0,3,3
400828635,2,away,away,over,-1.0,207.0,3,3
400828637,2,home,home,under,-5.0,209.0,3,3
400828638,2,away,away,under,-4.0,195.0,2,3
400828639,2,away,away,under,3.5,205.0,3,2
400828640,2,home,home,under,-9.0,214.0,3,1
400828641,2,home,home,over,5.5,214.0,3,3
400828642,2,away,away,under,-6.5,210.0,3,3
400828643,2,away,away,under,5.5,194.0,3,2
400828644,2,home,home,over,-2.5,206.0,3,3
400828645,2,home,away,under,-7.0,188.0,2,2
400828646,2,away,away,over,6.5,198.0,3,3
400828647,2,away,away,under,-5.0,219.0,3,3
400828648,2,home,away,over,-5.0,211.0,3,3
400828649,2,home,home,over,-4.0,204.0,3,3
400828650,2,home,home,under,-9.5,206.0,3,3
400828651,2,home,home,under,-1.0,206.0,2,3
400828652,2,away,away,over,-5.0,194.0,2,4
400828653,2,home,home,over,-3.5,206.0,3,3
400828654,2,home,away,over,-17.0,206.0,3,3
400828655,2,away,away,under,7.0,188.0,3,3
400828656,2,home,home,under,-7.5,233.0,2,2
400828657,2,away,away,under,-4.0,202.0,4,3
400828658,2,home,home,under,3.0,202.0,3,3
400828660,2,home,home,over,-8.0,217.0,3,3
400828659,2,away,away,under,1.0,196.0,3,2
400828661,2,home,home,tie,-7.5,199.0,3,3
400828662,2,home,home,over,-12.0,218.0,3,3
400828663,2,home,away,under,-12.0,207.0,3,3
400828664,2,away,home,under,9.0,208.0,3,3
400828665,2,home,home,over,2.5,206.0,3,3
400828666,2,away,away,under,1.5,207.0,3,2
400828667,2,away,away,under,-8.5,203.0,3,3
400828668,2,away,away,over,-3.0,199.0,2,3
400828669,2,away,away,over,-2.0,210.0,3,3
400828670,2,away,away,over,12.5,214.0,3,2
400828671,2,away,away,over,6.5,195.0,3,3
400828672,2,away,away,over,1.0,209.0,3,3
400828673,2,home,home,over,4.0,208.0,1,3
400828674,2,away,away,over,-1.0,187.0,3,3
400828675,2,home,away,over,-14.0,228.0,2,2
400828676,2,away,away,over,-3.5,202.0,3,3
400828677,2,away,home,under,8.5,202.0,3,3
400828678,2,away,home,over,5.5,220.0,3,3
400828679,2,home,home,over,-1.5,212.0,3,3
400828680,2,away,away,over,4.0,198.0,3,3
400828681,2,away,away,under,-4.0,207.0,3,3
400828682,2,home,away,over,-16.0,210.0,3,3
400828683,2,away,away,under,4.0,206.0,3,3
400828684,2,home,home,over,6.0,207.0,2,2
400828685,2,home,home,over,-1.5,194.0,3,3
400828686,2,away,home,under,16.0,220.0,3,2
400828687,2,home,home,over,-4.5,216.0,3,3
400828688,2,home,home,under,-1.5,214.0,2,3
400828689,2,home,home,under,-12.0,219.0,2,3
400829482,2,away,,,,,0,0
400866670,2,home,home,under,2.0,196.0,0,0
400828690,2,home,away,under,-12.5,207.0,0,0
400828691,2,home,home,under,1.5,207.0,0,0
400828692,2,home,home,under,-1.0,201.0,0,0
400828693,2,home,home,under,-2.0,210.0,1,0
400828694,2,home,home,over,5.0,199.0,0,0
400828695,2,away,away,over,-10.5,197.0,0,0
400828696,2,home,home,over,7.5,200.0,1,0
400828697,2,home,home,over,-4.5,206.0,0,0
400828698,2,home,away,over,-9.0,205.0,0,0
400828699,2,away,away,under,-8.0,215.0,0,0
400828700,2,away,away,under,1.5,201.0,0,0
400828701,2,away,away,over,8.0,214.0,0,0
400828702,2,home,home,over,7.5,226.0,0,0
400828703,2,home,home,over,-4.0,218.0,0,0
400828704,2,home,home,over,1.0,196.0,1,0
400828705,2,away,home,over,10.0,201.0,0,1
400828706,2,away,away,under,-8.0,207.0,1,1
400828707,2,home,home,over,1.5,202.0,1,2
400828708,2,away,away,under,-2.5,208.0,1,1
400828709,2,away,home,under,4.0,229.0,1,1
400828710,2,away,away,over,-4.5,206.0,1,1
400828711,2,away,away,under,-3.5,219.0,1,1
400828712,2,away,away,over,2.5,213.0,1,1
400828713,2,away,home,over,13.5,204.0,1,2
400828714,2,away,away,under,7.0,204.0,1,1
400828715,2,away,away,over,1.5,203.0,1,1
400828716,2,home,home,under,-7.5,202.0,1,1
400828717,2,home,home,over,-9.5,206.0,1,1
400828718,2,home,home,over,-7.0,210.0,2,1
400828719,2,home,home,over,-3.5,197.0,1,2
400828720,2,away,away,under,-9.0,207.0,2,2
400828721,2,home,home,under,-1.5,203.0,2,2
400828722,2,away,away,over,4.0,204.0,2,2
400828723,2,away,away,under,6.0,226.0,2,2
400828724,2,home,away,under,-9.0,210.0,2,2
400828725,2,home,home,over,3.5,219.0,2,2
400828726,2,home,home,under,-15.0,211.0,2,2
400828727,2,away,away,over,5.5,209.0,2,2
400828728,2,home,home,under,-4.5,218.0,3,2
400828729,2,away,away,over,-2.5,223.0,2,1
400828730,2,home,away,over,-4.0,204.0,3,1
400828731,2,home,away,over,-11.5,213.0,2,2
400828732,2,home,home,over,-8.5,209.0,3,2
400828733,2,home,away,over,-6.0,202.0,3,3
400828734,2,home,home,under,-11.5,210.0,3,3
400828735,2,away,home,over,8.5,219.0,3,3
400828736,2,home,away,over,-9.5,211.0,3,3
400828737,2,home,home,over,1.5,212.0,3,4
400828738,2,home,home,over,-8.0,208.0,2,3
400828739,2,away,away,over,5.5,215.0,2,2
400828740,2,away,away,under,-11.0,214.0,3,3
400828741,2,away,away,under,8.0,219.0,2,3
400828742,2,away,away,over,8.0,224.0,3,4
400828743,2,home,away,over,-7.5,214.0,3,3
400828744,2,home,home,over,6.0,223.0,3,3
400828745,2,away,away,over,-1.5,209.0,3,3
400828746,2,away,away,over,-4.0,219.0,3,2
400828747,2,away,away,under,3.0,194.0,3,3
400828748,2,away,away,under,-4.0,203.0,3,2
400828749,2,away,away,under,7.5,218.0,3,3
400828750,2,home,home,under,-2.5,210.0,3,3
400828751,2,home,home,under,2.5,207.0,3,3
400828752,2,home,home,under,-7.5,208.0,2,2
400828753,2,home,tie,over,-6.0,209.0,2,3
400828754,2,away,away,over,4.5,219.0,2,3
400828755,2,away,away,under,5.0,211.0,3,2
400828756,2,home,home,under,-5.5,210.0,3,3
400828757,2,away,away,over,-2.5,218.0,2,2
400828758,2,away,away,under,4.0,210.0,3,3
400828759,2,away,away,under,5.5,213.0,2,2
400828760,2,away,away,under,-1.0,204.0,2,2
400828761,2,away,tie,under,3.0,234.0,2,3
400828762,2,home,home,over,7.0,209.0,2,2
400828763,2,away,away,under,-11.5,199.0,3,2
400828764,2,home,home,over,2.5,206.0,3,3
400828765,2,home,home,under,-4.5,202.0,2,2
400828766,2,home,home,over,-1.5,199.0,2,3
400828767,2,away,away,over,-6.0,208.0,3,3
400828768,2,home,home,over,-9.5,215.0,3,4
400828769,2,home,home,over,-7.5,211.0,2,3
400828770,2,away,away,under,2.0,197.0,3,3
400828771,2,home,away,under,-8.0,203.0,3,3
400828772,2,home,away,over,-12.5,215.0,4,4
400828773,2,home,tie,under,-5.0,206.0,2,3
400828774,2,home,home,over,3.5,216.0,2,3
400828775,2,away,away,under,1.5,204.0,3,3
400828776,2,away,away,over,8.5,227.0,3,3
400828777,2,home,away,under,-12.0,214.0,2,3
400828778,2,home,home,over,-12.5,210.0,3,2
400828779,2,home,home,over,-6.0,201.0,3,3
400828780,2,away,away,under,4.5,210.0,3,3
400828781,2,home,home,over,-5.0,214.0,3,3
400828782,2,home,away,under,-5.5,214.0,3,2
400828783,2,home,home,under,-1.0,212.0,2,3
400828784,2,home,home,under,-5.0,216.0,4,3
400828785,2,away,away,over,10.0,209.0,3,3
400828786,2,home,home,under,-6.5,220.0,3,4
400828787,2,home,home,over,-5.5,194.0,2,3
400828788,2,home,away,under,-6.0,223.0,3,2
400828789,2,home,home,under,-3.5,215.0,3,2
400828790,2,away,away,under,3.0,206.0,3,3
400828791,2,away,away,under,3.5,220.0,2,3
400828792,2,home,home,under,-11.0,201.0,2,2
400828793,2,home,home,over,-8.5,213.0,2,2
400828794,2,home,home,under,1.0,218.0,2,3
400828795,2,home,home,under,-14.0,210.0,3,2
400828796,2,away,home,under,10.0,209.0,2,2
400828797,2,away,away,under,-6.5,224.0,3,3
400828798,2,home,home,under,-8.0,229.0,2,3
400828799,2,home,home,over,-3.0,203.0,3,3
400828800,2,away,away,under,-12.5,217.0,3,3
400828801,2,away,away,over,9.5,209.0,3,3
400828802,2,home,away,under,-10.0,210.0,2,2
400828803,2,home,away,over,-5.5,208.0,2,4
400828804,2,home,home,under,-8.0,211.0,2,3
400828805,2,home,home,under,1.5,192.0,3,3
400828806,2,home,home,over,-5.0,215.0,3,3
400828807,2,away,away,over,-5.5,209.0,2,3
400828808,2,away,away,under,11.0,204.0,2,2
400828809,2,home,home,over,-8.0,211.0,2,3
400828810,2,home,home,under,7.0,201.0,3,1
400828811,2,away,away,under,-2.5,206.0,3,3
400828812,2,away,away,over,-1.5,196.0,2,3
400828813,2,home,home,over,-9.5,211.0,3,3
400828814,2,home,home,under,-1.5,218.0,2,2
400828815,2,home,away,under,-11.5,214.0,2,3
400828816,2,away,away,over,-5.5,202.0,2,2
400828817,2,away,tie,under,8.0,219.0,3,3
400828818,2,home,home,under,17.5,222.0,3,2
400828819,2,away,away,over,-9.5,205.0,3,3
400828820,2,home,home,over,4.0,210.0,3,3
400828821,2,home,home,over,1.5,207.0,1,3
400828822,2,home,away,under,-14.0,211.0,4,3
400828823,2,away,away,over,-7.5,215.0,2,2
400828824,2,home,away,under,-10.0,215.0,3,3
400828825,2,away,away,over,-15.0,199.0,2,3
400828826,2,home,home,under,6.5,195.0,3,3
400828827,2,home,home,under,-4.5,212.0,3,3
400828828,2,home,home,over,1.5,220.0,3,3
400828829,2,away,away,under,5.5,210.0,3,2
400828830,2,home,away,over,-15.5,225.0,3,3
400828831,2,home,away,under,-13.0,209.0,3,2
400828832,2,away,away,over,10.5,206.0,4,4
400828833,2,home,home,under,-1.0,206.0,3,2
400828834,2,away,away,under,-2.5,193.0,3,2
400828835,2,home,home,under,-6.0,214.0,3,3
400828836,2,home,home,under,3.5,213.0,3,3
400828837,2,home,home,over,-8.5,209.0,2,3
400828838,2,away,away,over,9.5,221.0,2,2
400828840,2,home,home,over,-11.5,211.0,2,3
400828839,2,home,home,over,3.5,199.0,3,3
400828841,2,away,away,under,-2.0,207.0,3,2
400828843,2,away,away,over,-2.0,207.0,3,3
400828842,2,home,home,over,-6.0,216.0,2,2
400828844,2,away,away,over,7.0,219.0,3,3
400828845,2,home,home,under,-14.0,210.0,3,3
400828846,2,home,home,under,-3.0,201.0,3,3
400828847,2,home,away,over,-14.5,201.0,3,2
400828848,2,home,home,under,-9.0,215.0,3,3
400828849,2,away,away,over,10.0,212.0,3,4
400828850,2,home,home,over,-4.0,203.0,2,3
400828851,2,home,home,under,2.0,210.0,2,2
400828852,2,away,away,under,-4.5,225.0,2,3
400828853,2,away,away,over,4.0,200.0,3,2
400828854,2,home,home,under,3.0,205.0,3,3
400828855,2,away,away,under,-12.0,224.0,2,3
400828856,2,home,home,over,-4.0,196.0,3,2
400828857,2,away,away,under,-1.0,219.0,3,2
400828858,2,home,home,over,-13.5,229.0,3,2
400828859,2,home,away,under,-10.5,205.0,3,3
400828860,2,away,away,over,-1.5,204.0,3,2
400828862,2,home,home,over,-5.5,216.0,3,2
400828863,2,away,away,over,11.5,206.0,2,2
400828864,2,home,home,under,-6.5,203.0,2,2
400828861,2,home,away,under,-14.5,194.0,2,3
400828865,2,home,home,under,-6.5,212.0,2,3
400828866,2,home,away,under,-9.0,212.0,3,2
400828867,2,home,home,over,-1.5,213.0,2,2
400828868,2,home,away,over,-19.0,227.0,3,2
400828869,2,home,home,under,-9.0,215.0,2,3
400828870,2,away,away,under,2.5,208.0,3,3
400828871,2,home,home,under,-5.5,198.0,2,2
400828873,2,away,away,under,1.0,208.0,3,3
400828872,2,away,away,tie,1.5,209.0,2,3
400828874,2,away,away,under,1.5,210.0,2,3
400828875,2,away,away,under,-5.5,210.0,4,3
400828877,2,home,away,over,-7.0,209.0,3,3
400828878,2,away,away,over,-9.5,206.0,3,3
400828876,2,home,home,under,-1.5,211.0,3,3
400828879,2,home,home,over,-12.0,208.0,3,3
400828880,2,home,home,over,-8.0,218.0,3,3
400828882,2,home,home,under,1.0,223.0,3,2
400828881,2,home,home,under,7.0,193.0,4,3
400828883,2,home,home,tie,-16.0,232.0,3,3
400828884,2,home,home,under,-2.5,210.0,2,2
400828885,2,home,home,over,-3.5,215.0,3,4
400828886,2,home,home,over,-7.0,213.0,3,3
400828887,2,away,away,under,2.0,207.0,3,3
400828888,2,home,home,under,-9.0,201.0,2,3
400828889,2,away,away,under,5.0,220.0,2,3
400828890,2,away,away,over,5.0,220.0,3,4
400828891,2,home,away,under,-10.0,212.0,4,3
400828892,2,home,away,under,-5.5,207.0,4,3
400828893,2,home,home,tie,-5.0,213.0,3,3
400828894,2,away,away,over,-0.0,199.0,4,3
400828895,2,away,away,over,3.5,208.0,3,2
400828896,2,away,away,over,-3.5,216.0,3,3
400828897,2,away,away,over,-2.5,222.0,3,3
400828898,2,home,home,under,-15.0,220.0,3,2
400828899,2,away,away,under,-1.5,203.0,3,4
400828900,2,away,home,under,8.5,215.0,3,4
400828901,2,away,away,over,-4.5,208.0,3,4
400828902,2,home,home,over,-8.0,211.0,3,3
400828903,2,home,home,over,-7.0,213.0,3,3
400828904,2,home,tie,under,-10.0,201.0,3,4
400828905,2,home,away,over,-11.5,204.0,2,3
400828906,2,home,home,under,-8.5,199.0,3,2
400828907,2,away,home,tie,10.0,212.0,4,3
400828908,2,away,home,under,15.5,220.0,4,4
400828909,2,home,tie,over,-7.0,219.0,4,4
400828910,2,home,home,under,-1.5,209.0,4,3
400828911,2,home,away,over,-8.5,224.0,3,2
400828912,2,away,away,over,2.5,220.0,3,3
400828913,2,away,away,over,9.0,227.0,2,3
400828914,2,away,away,under,-3.0,215.0,2,3
400828915,2,away,away,under,-9.0,214.0,4,4
400828917,2,home,home,over,-8.0,212.0,4,3
400828918,2,away,away,over,3.0,211.0,3,4
400828919,2,home,home,under,-8.0,207.0,4,2
400828916,2,home,home,under,-6.5,215.0,4,3
400828920,2,home,home,over,4.0,206.0,3,4
400828921,2,home,home,under,-1.0,195.0,3,2
400828922,2,home,home,over,9.5,199.0,3,2
400828923,2,home,home,under,-4.5,221.0,2,3
400828924,2,home,home,over,1.0,214.0,3,3
400828925,2,home,away,under,-8.0,210.0,4,3
400828926,2,away,away,over,12.0,214.0,3,3
400828927,2,home,home,over,10.0,209.0,3,2
400828928,2,away,away,under,1.5,189.0,3,2
400828929,2,away,away,under,5.0,213.0,3,3
400828930,2,home,home,under,6.0,195.0,3,3
400828931,2,home,home,over,-11.5,213.0,4,3
400828932,2,home,home,under,-15.0,211.0,3,4
400828933,2,home,home,under,-8.5,217.0,4,4
400828934,2,home,away,under,-7.5,207.0,4,3
400828935,2,away,away,over,-7.0,209.0,3,3
400828936,2,home,away,under,-8.0,219.0,3,4
400828937,2,away,home,under,12.0,233.0,2,3
400828938,2,away,away,under,2.5,203.0,2,3
