id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
290107021,19.0,10.0,22.0,13.0,12.0,5.0,12.0,6.0,9.0,6.0,7.0,9.0
290107026,20.0,13.0,10.0,6.0,21.0,10.0,15.0,4.0,7.0,11.0,11.0,4.0
290107022,20.0,12.0,11.0,6.0,21.0,9.0,14.0,4.0,8.0,10.0,12.0,5.0
290107009,10.0,6.0,6.0,4.0,27.0,9.0,26.0,7.0,4.0,19.0,18.0,2.0
290108006,21.0,11.0,20.0,12.0,13.0,5.0,13.0,6.0,10.0,7.0,8.0,8.0
290108024,23.0,13.0,26.0,12.0,8.0,5.0,11.0,6.0,10.0,5.0,3.0,14.0
290109019,28.0,15.0,12.0,9.0,22.0,7.0,8.0,3.0,13.0,5.0,15.0,3.0
290109020,15.0,8.0,23.0,11.0,13.0,3.0,20.0,8.0,7.0,12.0,10.0,12.0
290109028,15.0,7.0,25.0,14.0,11.0,2.0,21.0,9.0,8.0,12.0,9.0,11.0
290109003,21.0,11.0,27.0,13.0,8.0,5.0,11.0,4.0,10.0,7.0,3.0,14.0
290109005,28.0,18.0,8.0,6.0,29.0,11.0,6.0,0.0,10.0,6.0,18.0,2.0
290109025,5.0,4.0,15.0,11.0,22.0,11.0,31.0,15.0,1.0,16.0,11.0,4.0
290109004,15.0,11.0,27.0,14.0,7.0,2.0,20.0,5.0,4.0,15.0,5.0,13.0
290109015,17.0,10.0,18.0,6.0,18.0,10.0,20.0,6.0,7.0,14.0,8.0,12.0
290109007,25.0,14.0,12.0,7.0,21.0,9.0,12.0,4.0,11.0,8.0,12.0,5.0
290109023,8.0,6.0,16.0,10.0,18.0,6.0,28.0,11.0,2.0,17.0,12.0,6.0
290109013,28.0,18.0,22.0,13.0,13.0,6.0,6.0,2.0,10.0,4.0,7.0,9.0
290109021,19.0,10.0,13.0,7.0,22.0,10.0,13.0,7.0,9.0,6.0,12.0,6.0
290110027,7.0,5.0,24.0,12.0,13.0,3.0,28.0,13.0,2.0,15.0,10.0,12.0
290110016,10.0,5.0,20.0,14.0,18.0,7.0,25.0,12.0,5.0,13.0,11.0,6.0
290110004,16.0,12.0,32.0,16.0,5.0,1.0,20.0,5.0,4.0,15.0,4.0,16.0
290110010,23.0,11.0,21.0,13.0,13.0,5.0,15.0,4.0,12.0,11.0,8.0,8.0
290110026,21.0,14.0,12.0,7.0,22.0,10.0,15.0,4.0,7.0,11.0,12.0,5.0
290110022,21.0,13.0,27.0,19.0,10.0,4.0,14.0,4.0,8.0,10.0,6.0,8.0
290111028,16.0,8.0,9.0,7.0,29.0,11.0,21.0,9.0,8.0,12.0,18.0,2.0
290111001,22.0,15.0,20.0,12.0,16.0,7.0,13.0,3.0,7.0,10.0,9.0,8.0
290111012,8.0,3.0,13.0,6.0,20.0,9.0,28.0,14.0,5.0,14.0,11.0,7.0
290111024,24.0,14.0,8.0,5.0,29.0,13.0,11.0,6.0,10.0,5.0,16.0,3.0
290111009,10.0,6.0,23.0,14.0,13.0,6.0,28.0,8.0,4.0,20.0,7.0,9.0
290111023,8.0,6.0,14.0,8.0,22.0,10.0,29.0,12.0,2.0,17.0,12.0,6.0
290111013,29.0,19.0,16.0,10.0,19.0,7.0,6.0,2.0,10.0,4.0,12.0,6.0
290112027,7.0,5.0,21.0,15.0,18.0,7.0,29.0,14.0,2.0,15.0,11.0,6.0
290112002,30.0,18.0,22.0,12.0,16.0,8.0,9.0,2.0,12.0,7.0,8.0,10.0
290112017,18.0,8.0,32.0,16.0,6.0,2.0,19.0,12.0,10.0,7.0,4.0,16.0
290112003,22.0,12.0,22.0,14.0,13.0,5.0,11.0,4.0,10.0,7.0,8.0,8.0
290112004,16.0,12.0,14.0,10.0,22.0,8.0,21.0,6.0,4.0,15.0,14.0,4.0
290112026,22.0,15.0,24.0,15.0,13.0,6.0,15.0,4.0,7.0,11.0,7.0,9.0
290113008,22.0,12.0,24.0,12.0,14.0,4.0,13.0,5.0,10.0,8.0,10.0,12.0
290113016,11.0,6.0,17.0,11.0,19.0,7.0,25.0,12.0,5.0,13.0,12.0,6.0
290113029,11.0,9.0,6.0,6.0,29.0,10.0,26.0,11.0,2.0,15.0,19.0,0.0
290113010,24.0,12.0,6.0,4.0,30.0,10.0,15.0,4.0,12.0,11.0,20.0,2.0
290113007,25.0,14.0,15.0,9.0,22.0,10.0,13.0,5.0,11.0,8.0,12.0,6.0
290113021,21.0,11.0,14.0,10.0,22.0,7.0,13.0,7.0,10.0,6.0,15.0,4.0
290113023,9.0,7.0,8.0,5.0,30.0,14.0,29.0,12.0,2.0,17.0,16.0,3.0
290114011,13.0,7.0,14.0,8.0,22.0,10.0,25.0,9.0,6.0,16.0,12.0,6.0
290114020,17.0,9.0,14.0,10.0,23.0,9.0,20.0,8.0,8.0,12.0,14.0,4.0
290114028,16.0,8.0,22.0,15.0,16.0,4.0,23.0,10.0,8.0,13.0,12.0,7.0
290114002,31.0,19.0,19.0,7.0,19.0,10.0,9.0,2.0,12.0,7.0,9.0,12.0
290114018,14.0,8.0,30.0,15.0,7.0,2.0,22.0,8.0,6.0,14.0,5.0,15.0
290114015,19.0,11.0,17.0,11.0,20.0,8.0,21.0,6.0,8.0,15.0,12.0,6.0
290114025,6.0,4.0,15.0,11.0,23.0,7.0,33.0,16.0,2.0,17.0,16.0,4.0
290114006,22.0,12.0,12.0,7.0,22.0,10.0,16.0,6.0,10.0,10.0,12.0,5.0
290114024,24.0,14.0,6.0,4.0,31.0,11.0,12.0,7.0,10.0,5.0,20.0,2.0
290114009,11.0,7.0,30.0,17.0,9.0,2.0,28.0,8.0,4.0,20.0,7.0,13.0
290114012,8.0,3.0,15.0,11.0,22.0,7.0,29.0,15.0,5.0,14.0,15.0,4.0
290115017,19.0,9.0,15.0,11.0,23.0,9.0,20.0,12.0,10.0,8.0,14.0,4.0
290115004,17.0,12.0,6.0,6.0,30.0,11.0,22.0,7.0,5.0,15.0,19.0,0.0
290115007,26.0,15.0,13.0,6.0,22.0,10.0,13.0,5.0,11.0,8.0,12.0,7.0
290116011,14.0,8.0,24.0,13.0,16.0,8.0,25.0,9.0,6.0,16.0,8.0,11.0
290116020,18.0,10.0,12.0,5.0,25.0,10.0,20.0,8.0,8.0,12.0,15.0,7.0
290116027,7.0,5.0,22.0,14.0,15.0,6.0,31.0,15.0,2.0,16.0,9.0,8.0
290116005,30.0,19.0,12.0,7.0,23.0,11.0,7.0,0.0,11.0,7.0,12.0,5.0
290116025,7.0,5.0,15.0,9.0,22.0,10.0,33.0,16.0,2.0,17.0,12.0,6.0
290116029,11.0,9.0,16.0,12.0,23.0,7.0,27.0,12.0,2.0,15.0,16.0,4.0
290116021,22.0,12.0,26.0,13.0,11.0,5.0,14.0,7.0,10.0,7.0,6.0,13.0
290116023,10.0,7.0,22.0,15.0,19.0,8.0,30.0,13.0,3.0,17.0,11.0,7.0
290116009,11.0,7.0,15.0,11.0,23.0,8.0,29.0,9.0,4.0,20.0,15.0,4.0
290116013,31.0,20.0,8.0,5.0,31.0,15.0,7.0,2.0,11.0,5.0,16.0,3.0
290117017,19.0,9.0,9.0,7.0,32.0,12.0,21.0,13.0,10.0,8.0,20.0,2.0
290117030,15.0,10.0,15.0,11.0,24.0,10.0,24.0,12.0,5.0,12.0,14.0,4.0
290117008,22.0,12.0,13.0,8.0,23.0,11.0,16.0,6.0,10.0,10.0,12.0,5.0
290117018,15.0,9.0,20.0,12.0,19.0,8.0,23.0,8.0,6.0,15.0,11.0,8.0
290117004,18.0,13.0,13.0,6.0,25.0,10.0,22.0,7.0,5.0,15.0,15.0,7.0
290117010,24.0,12.0,17.0,11.0,21.0,9.0,16.0,5.0,12.0,11.0,12.0,6.0
290117006,22.0,12.0,16.0,12.0,24.0,8.0,17.0,7.0,10.0,10.0,16.0,4.0
290117007,27.0,16.0,8.0,5.0,32.0,16.0,13.0,5.0,11.0,8.0,16.0,3.0
290117012,8.0,3.0,22.0,15.0,20.0,9.0,30.0,16.0,5.0,14.0,11.0,7.0
290118028,16.0,8.0,15.0,7.0,22.0,10.0,25.0,11.0,8.0,14.0,12.0,8.0
290118025,8.0,6.0,18.0,12.0,21.0,9.0,33.0,16.0,2.0,17.0,12.0,6.0
290119018,15.0,9.0,23.0,15.0,18.0,5.0,24.0,9.0,6.0,15.0,13.0,8.0
290119020,20.0,11.0,17.0,10.0,23.0,10.0,20.0,8.0,9.0,12.0,13.0,7.0
290119001,23.0,15.0,26.0,14.0,16.0,8.0,16.0,4.0,8.0,12.0,8.0,12.0
290119010,25.0,13.0,14.0,8.0,27.0,11.0,16.0,5.0,12.0,11.0,16.0,6.0
290119030,16.0,11.0,13.0,6.0,26.0,11.0,24.0,12.0,5.0,12.0,15.0,7.0
290119003,24.0,12.0,25.0,16.0,15.0,6.0,13.0,5.0,12.0,8.0,9.0,9.0
290119012,9.0,4.0,26.0,13.0,12.0,6.0,30.0,16.0,5.0,14.0,6.0,13.0
290119009,12.0,8.0,31.0,16.0,8.0,2.0,29.0,9.0,4.0,20.0,6.0,15.0
290119029,11.0,9.0,17.0,10.0,22.0,10.0,28.0,13.0,2.0,15.0,12.0,7.0
290119002,33.0,20.0,15.0,7.0,23.0,11.0,9.0,2.0,13.0,7.0,12.0,8.0
290119022,24.0,14.0,23.0,16.0,20.0,9.0,16.0,4.0,10.0,12.0,11.0,7.0
290119013,31.0,20.0,7.0,7.0,31.0,11.0,8.0,3.0,11.0,5.0,20.0,0.0
290120004,18.0,13.0,16.0,12.0,24.0,8.0,24.0,8.0,5.0,16.0,16.0,4.0
290120024,27.0,15.0,26.0,17.0,15.0,6.0,13.0,7.0,12.0,6.0,9.0,9.0
290120007,27.0,16.0,31.0,17.0,10.0,3.0,15.0,6.0,11.0,9.0,7.0,14.0
290120026,24.0,16.0,26.0,13.0,13.0,7.0,17.0,4.0,8.0,13.0,6.0,13.0
290121030,16.0,11.0,29.0,15.0,11.0,2.0,25.0,13.0,5.0,12.0,9.0,14.0
290121008,23.0,12.0,27.0,15.0,16.0,8.0,17.0,7.0,11.0,10.0,8.0,12.0
290121014,22.0,12.0,9.0,7.0,34.0,13.0,18.0,6.0,10.0,12.0,21.0,2.0
290121018,16.0,10.0,16.0,8.0,23.0,11.0,24.0,9.0,6.0,15.0,12.0,8.0
290121003,25.0,13.0,22.0,8.0,19.0,10.0,13.0,5.0,12.0,8.0,9.0,14.0
290121015,20.0,11.0,17.0,10.0,24.0,11.0,24.0,7.0,9.0,17.0,13.0,7.0
290121010,26.0,14.0,17.0,13.0,25.0,8.0,16.0,5.0,12.0,11.0,17.0,4.0
290121022,25.0,15.0,8.0,8.0,31.0,11.0,16.0,4.0,10.0,12.0,20.0,0.0
290121023,10.0,7.0,32.0,17.0,8.0,2.0,32.0,14.0,3.0,18.0,6.0,15.0
290121009,13.0,9.0,34.0,17.0,8.0,2.0,29.0,9.0,4.0,20.0,6.0,17.0
290121012,9.0,4.0,8.0,5.0,32.0,11.0,31.0,17.0,5.0,14.0,21.0,3.0
290122019,33.0,16.0,9.0,7.0,35.0,14.0,8.0,3.0,17.0,5.0,21.0,2.0
290122013,33.0,21.0,32.0,17.0,9.0,3.0,8.0,3.0,12.0,5.0,6.0,15.0
290123008,24.0,13.0,18.0,11.0,24.0,11.0,17.0,7.0,11.0,10.0,13.0,7.0
290123011,15.0,9.0,16.0,11.0,27.0,12.0,27.0,9.0,6.0,18.0,15.0,5.0
290123030,17.0,12.0,17.0,9.0,23.0,11.0,25.0,13.0,5.0,12.0,12.0,8.0
290123001,25.0,16.0,24.0,17.0,21.0,9.0,16.0,4.0,9.0,12.0,12.0,7.0
290123018,17.0,11.0,30.0,16.0,11.0,2.0,24.0,9.0,6.0,15.0,9.0,14.0
290123016,13.0,6.0,13.0,8.0,26.0,12.0,27.0,13.0,7.0,14.0,14.0,5.0
290123004,18.0,13.0,28.0,16.0,16.0,8.0,25.0,9.0,5.0,16.0,8.0,12.0
290123024,28.0,16.0,23.0,9.0,19.0,10.0,13.0,7.0,12.0,6.0,9.0,14.0
290123009,13.0,9.0,8.0,8.0,32.0,12.0,30.0,10.0,4.0,20.0,20.0,0.0
290123012,9.0,4.0,34.0,17.0,9.0,3.0,32.0,18.0,5.0,14.0,6.0,17.0
290124020,20.0,11.0,24.0,15.0,18.0,6.0,21.0,9.0,9.0,12.0,12.0,9.0
290124014,22.0,12.0,9.0,5.0,33.0,17.0,19.0,7.0,10.0,12.0,16.0,4.0
290124029,11.0,9.0,24.0,10.0,19.0,10.0,31.0,14.0,2.0,17.0,9.0,14.0
290124015,21.0,12.0,33.0,18.0,10.0,3.0,25.0,7.0,9.0,18.0,7.0,15.0
290124026,25.0,17.0,8.0,8.0,33.0,13.0,18.0,4.0,8.0,14.0,20.0,0.0
290124022,25.0,15.0,33.0,18.0,9.0,3.0,17.0,5.0,10.0,12.0,6.0,15.0
290125002,36.0,21.0,18.0,11.0,25.0,12.0,9.0,2.0,15.0,7.0,13.0,7.0
290125013,34.0,22.0,13.0,6.0,29.0,12.0,8.0,3.0,12.0,5.0,17.0,7.0
290125001,26.0,17.0,18.0,10.0,23.0,11.0,16.0,4.0,9.0,12.0,12.0,8.0
290125028,17.0,8.0,34.0,19.0,10.0,3.0,28.0,12.0,9.0,16.0,7.0,15.0
290125008,24.0,13.0,17.0,12.0,27.0,12.0,18.0,8.0,11.0,10.0,15.0,5.0
290125011,16.0,10.0,25.0,12.0,18.0,5.0,27.0,9.0,6.0,18.0,13.0,13.0
290125016,14.0,7.0,26.0,16.0,18.0,5.0,27.0,13.0,7.0,14.0,13.0,10.0
290125007,28.0,17.0,19.0,14.0,25.0,8.0,15.0,6.0,11.0,9.0,17.0,5.0
290125009,13.0,9.0,32.0,14.0,10.0,5.0,31.0,11.0,4.0,20.0,5.0,18.0
290126027,9.0,6.0,18.0,10.0,24.0,12.0,34.0,15.0,3.0,19.0,12.0,8.0
290126014,23.0,13.0,17.0,12.0,26.0,9.0,19.0,7.0,10.0,12.0,17.0,5.0
290126018,18.0,12.0,17.0,12.0,28.0,13.0,25.0,9.0,6.0,16.0,15.0,5.0
290126003,26.0,14.0,21.0,12.0,21.0,9.0,14.0,5.0,12.0,9.0,12.0,9.0
290126015,22.0,13.0,27.0,14.0,15.0,7.0,25.0,7.0,9.0,18.0,8.0,13.0
290126025,9.0,6.0,24.0,10.0,20.0,11.0,35.0,17.0,3.0,18.0,9.0,14.0
290126012,10.0,5.0,17.0,12.0,26.0,10.0,33.0,18.0,5.0,15.0,16.0,5.0
290127005,34.0,20.0,35.0,20.0,10.0,3.0,8.0,0.0,14.0,8.0,7.0,15.0
290127019,33.0,16.0,27.0,18.0,17.0,6.0,10.0,4.0,17.0,6.0,11.0,9.0
290127029,11.0,9.0,15.0,9.0,29.0,11.0,32.0,15.0,2.0,17.0,18.0,6.0
290127026,25.0,17.0,14.0,7.0,29.0,12.0,20.0,5.0,8.0,15.0,17.0,7.0
290127013,35.0,23.0,26.0,13.0,18.0,5.0,8.0,3.0,12.0,5.0,13.0,13.0
290128011,17.0,11.0,26.0,18.0,22.0,9.0,28.0,9.0,6.0,19.0,13.0,8.0
290128002,37.0,22.0,36.0,21.0,10.0,3.0,9.0,2.0,15.0,7.0,7.0,15.0
290128014,24.0,14.0,35.0,19.0,9.0,3.0,19.0,7.0,10.0,12.0,6.0,16.0
290128017,20.0,9.0,28.0,16.0,18.0,9.0,25.0,14.0,11.0,11.0,9.0,12.0
290128018,19.0,13.0,18.0,13.0,26.0,9.0,25.0,9.0,6.0,16.0,17.0,5.0
290128003,27.0,15.0,15.0,9.0,30.0,12.0,14.0,5.0,12.0,9.0,18.0,6.0
290128016,16.0,8.0,19.0,10.0,24.0,11.0,27.0,13.0,8.0,14.0,13.0,9.0
290128025,10.0,7.0,33.0,17.0,11.0,2.0,35.0,17.0,3.0,18.0,9.0,16.0
290128010,28.0,15.0,22.0,13.0,21.0,9.0,18.0,5.0,13.0,13.0,12.0,9.0
290128006,25.0,13.0,31.0,20.0,14.0,4.0,19.0,7.0,12.0,12.0,10.0,11.0
290128022,27.0,16.0,26.0,13.0,19.0,6.0,17.0,5.0,11.0,12.0,13.0,13.0
290128012,10.0,5.0,27.0,17.0,18.0,5.0,34.0,19.0,5.0,15.0,13.0,10.0
290129019,34.0,17.0,8.0,8.0,35.0,14.0,10.0,4.0,17.0,6.0,21.0,0.0
290129021,25.0,12.0,14.0,7.0,30.0,13.0,18.0,8.0,13.0,10.0,17.0,7.0
290130008,25.0,13.0,9.0,7.0,38.0,15.0,19.0,9.0,12.0,10.0,23.0,2.0
290130011,18.0,12.0,19.0,12.0,25.0,10.0,28.0,9.0,6.0,19.0,15.0,7.0
290130020,22.0,12.0,36.0,20.0,9.0,3.0,22.0,9.0,10.0,13.0,6.0,16.0
290130028,19.0,9.0,27.0,19.0,22.0,9.0,28.0,12.0,10.0,16.0,13.0,8.0
290130001,26.0,17.0,26.0,11.0,20.0,11.0,19.0,5.0,9.0,14.0,9.0,15.0
290130005,35.0,21.0,35.0,15.0,10.0,5.0,9.0,0.0,14.0,9.0,5.0,20.0
290130016,16.0,8.0,9.0,5.0,35.0,12.0,28.0,14.0,8.0,14.0,23.0,4.0
290130007,30.0,18.0,27.0,14.0,19.0,6.0,16.0,6.0,12.0,10.0,13.0,13.0
290130026,25.0,17.0,35.0,18.0,11.0,3.0,21.0,6.0,8.0,15.0,8.0,17.0
290130003,28.0,16.0,32.0,21.0,14.0,4.0,14.0,5.0,12.0,9.0,10.0,11.0
290130023,10.0,7.0,27.0,17.0,19.0,6.0,37.0,15.0,3.0,22.0,13.0,10.0
290131011,19.0,13.0,25.0,16.0,20.0,6.0,28.0,9.0,6.0,19.0,14.0,9.0
290131020,23.0,13.0,27.0,12.0,20.0,11.0,22.0,9.0,10.0,13.0,9.0,15.0
290131014,25.0,15.0,19.0,12.0,26.0,12.0,20.0,7.0,10.0,13.0,14.0,7.0
290131027,9.0,6.0,36.0,16.0,10.0,5.0,37.0,16.0,3.0,21.0,5.0,20.0
290131029,11.0,9.0,9.0,5.0,36.0,13.0,34.0,16.0,2.0,18.0,23.0,4.0
290131010,28.0,15.0,32.0,21.0,15.0,5.0,19.0,6.0,13.0,13.0,10.0,11.0
290131015,23.0,13.0,19.0,14.0,27.0,9.0,27.0,8.0,10.0,19.0,18.0,5.0
290131024,31.0,17.0,15.0,9.0,28.0,12.0,14.0,7.0,14.0,7.0,16.0,6.0
290131021,25.0,12.0,27.0,17.0,20.0,7.0,19.0,9.0,13.0,10.0,13.0,10.0
290131022,28.0,17.0,21.0,15.0,26.0,8.0,17.0,5.0,11.0,12.0,18.0,6.0
290201002,39.0,23.0,29.0,14.0,16.0,8.0,9.0,2.0,16.0,7.0,8.0,15.0
290201028,19.0,9.0,10.0,6.0,35.0,17.0,29.0,13.0,10.0,16.0,18.0,4.0
290201008,25.0,13.0,9.0,9.0,36.0,14.0,20.0,10.0,12.0,10.0,22.0,0.0
290201023,10.0,7.0,36.0,19.0,11.0,3.0,38.0,16.0,3.0,22.0,8.0,17.0
290202019,36.0,18.0,19.0,12.0,27.0,13.0,10.0,4.0,18.0,6.0,14.0,7.0
290202027,10.0,7.0,35.0,18.0,11.0,2.0,37.0,16.0,3.0,21.0,9.0,17.0
290202014,25.0,15.0,37.0,17.0,10.0,5.0,21.0,8.0,10.0,13.0,5.0,20.0
290202018,21.0,14.0,9.0,5.0,37.0,14.0,25.0,9.0,7.0,16.0,23.0,4.0
290202003,28.0,16.0,17.0,12.0,29.0,11.0,16.0,6.0,12.0,10.0,18.0,5.0
290202021,25.0,12.0,38.0,22.0,11.0,3.0,20.0,10.0,13.0,10.0,8.0,16.0
290202026,26.0,18.0,28.0,15.0,19.0,6.0,22.0,6.0,8.0,16.0,13.0,13.0
290202009,15.0,10.0,14.0,7.0,32.0,14.0,33.0,11.0,5.0,22.0,18.0,7.0
290203005,37.0,22.0,30.0,16.0,19.0,10.0,9.0,0.0,15.0,9.0,9.0,14.0
290203011,19.0,13.0,30.0,15.0,16.0,8.0,29.0,10.0,6.0,19.0,8.0,15.0
290203020,23.0,13.0,9.0,7.0,40.0,16.0,23.0,10.0,10.0,13.0,24.0,2.0
290203017,21.0,9.0,27.0,19.0,24.0,10.0,27.0,15.0,12.0,12.0,14.0,8.0
290203010,29.0,16.0,27.0,17.0,21.0,8.0,19.0,6.0,13.0,13.0,13.0,10.0
290203007,31.0,19.0,14.0,7.0,33.0,15.0,16.0,6.0,12.0,10.0,18.0,7.0
290204019,36.0,18.0,38.0,18.0,10.0,5.0,11.0,5.0,18.0,6.0,5.0,20.0
290204027,10.0,7.0,27.0,12.0,22.0,12.0,38.0,17.0,3.0,21.0,10.0,15.0
290204028,19.0,9.0,9.0,5.0,38.0,15.0,31.0,14.0,10.0,17.0,23.0,4.0
290204008,25.0,13.0,21.0,13.0,26.0,10.0,21.0,11.0,12.0,10.0,16.0,8.0
290204018,21.0,14.0,9.0,9.0,38.0,15.0,26.0,10.0,7.0,16.0,23.0,0.0
290204003,28.0,16.0,28.0,18.0,21.0,8.0,17.0,7.0,12.0,10.0,13.0,10.0
290204016,17.0,8.0,20.0,15.0,27.0,9.0,30.0,15.0,9.0,15.0,18.0,5.0
290204025,11.0,8.0,16.0,10.0,32.0,12.0,37.0,17.0,3.0,20.0,20.0,6.0
290204029,12.0,9.0,19.0,13.0,30.0,13.0,35.0,17.0,3.0,18.0,17.0,6.0
290204006,28.0,14.0,17.0,12.0,30.0,12.0,19.0,7.0,14.0,12.0,18.0,5.0
290204009,15.0,10.0,20.0,10.0,26.0,13.0,34.0,12.0,5.0,22.0,13.0,10.0
290205020,23.0,13.0,30.0,19.0,19.0,6.0,24.0,11.0,10.0,13.0,13.0,11.0
290205002,41.0,24.0,9.0,5.0,39.0,16.0,9.0,2.0,17.0,7.0,23.0,4.0
290205026,27.0,19.0,19.0,12.0,29.0,14.0,22.0,6.0,8.0,16.0,15.0,7.0
290206011,19.0,13.0,11.0,6.0,37.0,18.0,31.0,11.0,6.0,20.0,19.0,5.0
290206030,19.0,13.0,20.0,15.0,28.0,10.0,29.0,13.0,6.0,16.0,18.0,5.0
290206018,21.0,14.0,10.0,7.0,41.0,17.0,27.0,11.0,7.0,16.0,24.0,3.0
290206003,28.0,16.0,32.0,17.0,19.0,10.0,18.0,8.0,12.0,10.0,9.0,15.0
