id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
400828396,12.0,5.0,21.0,15.0,14.0,6.0,22.0,10.0,7.0,12.0,8.0,6.0
400828397,7.0,3.0,24.0,14.0,12.0,4.0,27.0,9.0,4.0,18.0,8.0,10.0
400828398,22.0,14.0,14.0,8.0,21.0,10.0,9.0,1.0,8.0,8.0,11.0,6.0
400828399,3.0,1.0,22.0,9.0,12.0,7.0,33.0,12.0,2.0,21.0,5.0,13.0
400828400,10.0,6.0,15.0,6.0,18.0,9.0,23.0,10.0,4.0,13.0,9.0,9.0
400828401,18.0,11.0,15.0,9.0,19.0,7.0,16.0,5.0,7.0,11.0,12.0,6.0
400828402,20.0,14.0,14.0,9.0,19.0,7.0,13.0,7.0,6.0,6.0,12.0,5.0
400828403,14.0,9.0,6.0,6.0,29.0,9.0,21.0,6.0,5.0,15.0,20.0,0.0
400828404,24.0,16.0,20.0,11.0,13.0,4.0,10.0,4.0,8.0,6.0,9.0,9.0
400828405,15.0,10.0,19.0,10.0,16.0,6.0,17.0,7.0,5.0,10.0,10.0,9.0
400828406,15.0,8.0,17.0,11.0,18.0,7.0,21.0,6.0,7.0,15.0,11.0,6.0
400828407,31.0,16.0,16.0,9.0,17.0,4.0,2.0,0.0,15.0,2.0,13.0,7.0
400828408,21.0,12.0,19.0,11.0,16.0,7.0,14.0,6.0,9.0,8.0,9.0,8.0
400828409,20.0,14.0,22.0,15.0,14.0,5.0,12.0,5.0,6.0,7.0,9.0,7.0
400828410,19.0,10.0,20.0,11.0,14.0,5.0,15.0,6.0,9.0,9.0,9.0,9.0
400828411,8.0,4.0,2.0,2.0,32.0,15.0,27.0,9.0,4.0,18.0,17.0,0.0
400828412,21.0,15.0,19.0,11.0,17.0,8.0,13.0,7.0,6.0,6.0,9.0,8.0
400828413,19.0,12.0,15.0,10.0,19.0,7.0,16.0,6.0,7.0,10.0,12.0,5.0
400828414,15.0,8.0,9.0,8.0,23.0,8.0,17.0,9.0,7.0,8.0,15.0,1.0
400828415,19.0,9.0,16.0,11.0,19.0,7.0,15.0,9.0,10.0,6.0,12.0,5.0
400828416,10.0,6.0,15.0,9.0,21.0,10.0,24.0,11.0,4.0,13.0,11.0,6.0
400828417,12.0,5.0,23.0,12.0,12.0,7.0,23.0,13.0,7.0,10.0,5.0,11.0
400828418,11.0,7.0,15.0,9.0,20.0,9.0,22.0,7.0,4.0,15.0,11.0,6.0
400828419,30.0,20.0,18.0,10.0,15.0,5.0,6.0,0.0,10.0,6.0,10.0,8.0
400828420,12.0,8.0,17.0,10.0,17.0,4.0,25.0,10.0,4.0,15.0,13.0,7.0
400828421,24.0,16.0,17.0,11.0,19.0,8.0,11.0,5.0,8.0,6.0,11.0,6.0
400828422,15.0,8.0,13.0,7.0,22.0,11.0,22.0,7.0,7.0,15.0,11.0,6.0
400828423,4.0,2.0,15.0,8.0,21.0,9.0,33.0,12.0,2.0,21.0,12.0,7.0
400828424,21.0,15.0,16.0,6.0,19.0,10.0,12.0,5.0,6.0,7.0,9.0,10.0
400828425,17.0,10.0,19.0,11.0,15.0,5.0,19.0,9.0,7.0,10.0,10.0,8.0
400828426,14.0,9.0,28.0,18.0,8.0,4.0,21.0,9.0,5.0,12.0,4.0,10.0
400828427,15.0,8.0,15.0,9.0,22.0,11.0,18.0,10.0,7.0,8.0,11.0,6.0
400828428,10.0,6.0,17.0,10.0,19.0,7.0,25.0,12.0,4.0,13.0,12.0,7.0
400828429,19.0,11.0,23.0,12.0,13.0,8.0,18.0,6.0,8.0,12.0,5.0,11.0
400828430,12.0,5.0,9.0,8.0,24.0,9.0,24.0,14.0,7.0,10.0,15.0,1.0
400828431,11.0,7.0,15.0,10.0,20.0,8.0,23.0,8.0,4.0,15.0,12.0,5.0
400828432,14.0,9.0,15.0,9.0,21.0,10.0,23.0,7.0,5.0,16.0,11.0,6.0
400828433,31.0,21.0,19.0,11.0,18.0,9.0,6.0,0.0,10.0,6.0,9.0,8.0
400828434,13.0,9.0,14.0,6.0,21.0,6.0,25.0,10.0,4.0,15.0,15.0,8.0
400828435,15.0,8.0,2.0,2.0,33.0,16.0,23.0,8.0,7.0,15.0,17.0,0.0
400828436,8.0,4.0,11.0,6.0,25.0,8.0,29.0,10.0,4.0,19.0,17.0,5.0
400828437,23.0,11.0,18.0,11.0,17.0,4.0,13.0,6.0,12.0,7.0,13.0,7.0
400828438,22.0,12.0,12.0,7.0,22.0,6.0,15.0,7.0,10.0,8.0,16.0,5.0
400828439,20.0,12.0,19.0,8.0,15.0,7.0,17.0,7.0,8.0,10.0,8.0,11.0
400828440,20.0,12.0,26.0,13.0,10.0,4.0,16.0,5.0,8.0,11.0,6.0,13.0
400828441,4.0,2.0,15.0,9.0,23.0,12.0,34.0,13.0,2.0,21.0,11.0,6.0
400828442,15.0,10.0,14.0,6.0,22.0,7.0,20.0,8.0,5.0,12.0,15.0,8.0
400828443,15.0,10.0,2.0,2.0,34.0,17.0,21.0,9.0,5.0,12.0,17.0,0.0
400828445,24.0,12.0,24.0,15.0,11.0,4.0,13.0,6.0,12.0,7.0,7.0,9.0
400828444,12.0,5.0,16.0,10.0,21.0,10.0,25.0,15.0,7.0,10.0,11.0,6.0
400828446,4.0,2.0,9.0,8.0,25.0,10.0,35.0,14.0,2.0,21.0,15.0,1.0
400828447,20.0,12.0,17.0,7.0,19.0,10.0,18.0,6.0,8.0,12.0,9.0,10.0
400828448,18.0,11.0,15.0,10.0,21.0,9.0,19.0,9.0,7.0,10.0,12.0,5.0
400828449,18.0,9.0,23.0,16.0,15.0,5.0,20.0,8.0,9.0,12.0,10.0,7.0
400828450,13.0,5.0,19.0,12.0,17.0,4.0,24.0,11.0,8.0,13.0,13.0,7.0
400828451,15.0,8.0,11.0,6.0,26.0,9.0,24.0,9.0,7.0,15.0,17.0,5.0
400828452,8.0,4.0,20.0,12.0,16.0,5.0,30.0,11.0,4.0,19.0,11.0,8.0
400828453,10.0,6.0,6.0,6.0,32.0,10.0,27.0,13.0,4.0,14.0,22.0,0.0
400828454,22.0,16.0,19.0,8.0,16.0,8.0,13.0,5.0,6.0,8.0,8.0,11.0
400828455,35.0,17.0,15.0,7.0,22.0,7.0,2.0,0.0,18.0,2.0,15.0,8.0
400828456,21.0,12.0,26.0,15.0,13.0,4.0,16.0,5.0,9.0,11.0,9.0,11.0
400828457,21.0,13.0,6.0,6.0,33.0,11.0,16.0,5.0,8.0,11.0,22.0,0.0
400828458,19.0,10.0,18.0,8.0,19.0,10.0,20.0,8.0,9.0,12.0,9.0,10.0
400828459,21.0,13.0,19.0,10.0,19.0,7.0,18.0,6.0,8.0,12.0,12.0,9.0
400828460,15.0,10.0,14.0,8.0,22.0,6.0,24.0,7.0,5.0,17.0,16.0,6.0
400828461,12.0,5.0,12.0,7.0,26.0,9.0,26.0,16.0,7.0,10.0,17.0,5.0
400828462,22.0,11.0,9.0,8.0,26.0,11.0,16.0,6.0,11.0,10.0,15.0,1.0
400828463,8.0,4.0,25.0,16.0,11.0,4.0,31.0,12.0,4.0,19.0,7.0,9.0
400828464,17.0,13.0,15.0,8.0,23.0,10.0,20.0,7.0,4.0,13.0,13.0,7.0
400828465,17.0,8.0,24.0,17.0,16.0,5.0,19.0,11.0,9.0,8.0,11.0,7.0
400828466,10.0,6.0,20.0,12.0,20.0,9.0,28.0,14.0,4.0,14.0,11.0,8.0
400828467,19.0,9.0,16.0,11.0,22.0,9.0,19.0,10.0,10.0,9.0,13.0,5.0
400828468,20.0,12.0,27.0,10.0,12.0,7.0,19.0,9.0,8.0,10.0,5.0,17.0
400828469,27.0,17.0,17.0,10.0,22.0,11.0,12.0,5.0,10.0,7.0,11.0,7.0
400828470,14.0,6.0,2.0,2.0,36.0,18.0,24.0,11.0,8.0,13.0,18.0,0.0
400828471,16.0,9.0,20.0,12.0,17.0,6.0,24.0,9.0,7.0,15.0,11.0,8.0
400828472,15.0,10.0,26.0,17.0,11.0,4.0,22.0,10.0,5.0,12.0,7.0,9.0
400828473,25.0,13.0,16.0,8.0,22.0,7.0,13.0,6.0,12.0,7.0,15.0,8.0
400828475,20.0,12.0,15.0,9.0,24.0,13.0,18.0,8.0,8.0,10.0,11.0,6.0
400828474,4.0,2.0,15.0,9.0,22.0,6.0,36.0,15.0,2.0,21.0,16.0,6.0
400828476,21.0,13.0,17.0,11.0,21.0,8.0,19.0,7.0,8.0,12.0,13.0,6.0
400828477,34.0,22.0,9.0,8.0,27.0,12.0,6.0,0.0,12.0,6.0,15.0,1.0
400828478,17.0,11.0,23.0,12.0,15.0,5.0,21.0,8.0,6.0,13.0,10.0,11.0
400828479,36.0,18.0,31.0,19.0,9.0,4.0,3.0,0.0,18.0,3.0,5.0,12.0
400828480,22.0,13.0,19.0,8.0,18.0,9.0,17.0,5.0,9.0,12.0,9.0,11.0
400828481,28.0,18.0,28.0,11.0,12.0,7.0,12.0,5.0,10.0,7.0,5.0,17.0
400828482,20.0,10.0,27.0,16.0,13.0,4.0,19.0,10.0,10.0,9.0,9.0,11.0
400828483,11.0,7.0,24.0,15.0,17.0,7.0,28.0,14.0,4.0,14.0,10.0,9.0
400828484,23.0,16.0,18.0,11.0,22.0,11.0,15.0,6.0,7.0,9.0,11.0,7.0
400828485,12.0,7.0,20.0,13.0,18.0,4.0,26.0,9.0,5.0,17.0,14.0,7.0
400828486,16.0,11.0,16.0,9.0,23.0,10.0,25.0,7.0,5.0,18.0,13.0,7.0
400828487,15.0,7.0,17.0,9.0,22.0,7.0,24.0,11.0,8.0,13.0,15.0,8.0
400828488,21.0,13.0,10.0,9.0,27.0,12.0,19.0,9.0,8.0,10.0,15.0,1.0
400828490,18.0,14.0,25.0,18.0,17.0,5.0,21.0,7.0,4.0,14.0,12.0,7.0
400828489,23.0,13.0,29.0,14.0,11.0,4.0,17.0,7.0,10.0,10.0,7.0,15.0
400828491,19.0,9.0,19.0,9.0,21.0,10.0,19.0,11.0,10.0,8.0,11.0,10.0
400828492,21.0,13.0,3.0,3.0,37.0,18.0,18.0,6.0,8.0,12.0,19.0,0.0
400828493,4.0,2.0,24.0,15.0,18.0,8.0,37.0,16.0,2.0,21.0,10.0,9.0
400828494,22.0,14.0,21.0,13.0,20.0,9.0,19.0,7.0,8.0,12.0,11.0,8.0
400828495,17.0,11.0,32.0,20.0,9.0,4.0,22.0,9.0,6.0,13.0,5.0,12.0
400828496,26.0,14.0,23.0,12.0,16.0,6.0,13.0,6.0,12.0,7.0,10.0,11.0
400828497,12.0,5.0,28.0,17.0,13.0,4.0,29.0,17.0,7.0,12.0,9.0,11.0
400828498,29.0,19.0,17.0,9.0,23.0,8.0,12.0,5.0,10.0,7.0,15.0,8.0
400828499,35.0,23.0,18.0,11.0,23.0,12.0,6.0,0.0,12.0,6.0,11.0,7.0
400828500,15.0,7.0,18.0,12.0,22.0,9.0,25.0,12.0,8.0,13.0,13.0,6.0
400828501,9.0,5.0,20.0,10.0,21.0,8.0,33.0,12.0,4.0,21.0,13.0,10.0
400828502,20.0,11.0,37.0,21.0,5.0,2.0,22.0,8.0,9.0,14.0,3.0,16.0
400828503,18.0,14.0,22.0,13.0,18.0,6.0,22.0,8.0,4.0,14.0,12.0,9.0
400828504,19.0,9.0,25.0,16.0,18.0,8.0,20.0,12.0,10.0,8.0,10.0,9.0
400828505,23.0,15.0,26.0,17.0,13.0,5.0,19.0,7.0,8.0,12.0,8.0,9.0
400828506,22.0,14.0,16.0,9.0,23.0,7.0,18.0,6.0,8.0,12.0,16.0,7.0
400828507,24.0,14.0,19.0,10.0,20.0,8.0,17.0,7.0,10.0,10.0,12.0,9.0
400828508,25.0,11.0,30.0,15.0,11.0,4.0,15.0,6.0,14.0,9.0,7.0,15.0
400828509,28.0,15.0,4.0,4.0,37.0,18.0,10.0,1.0,13.0,9.0,19.0,0.0
400828510,23.0,11.0,19.0,9.0,22.0,11.0,19.0,7.0,12.0,12.0,11.0,10.0
400828511,26.0,14.0,20.0,10.0,22.0,9.0,14.0,7.0,12.0,7.0,13.0,10.0
400828512,23.0,15.0,25.0,18.0,18.0,6.0,18.0,8.0,8.0,10.0,12.0,7.0
400828513,13.0,8.0,29.0,12.0,13.0,7.0,27.0,9.0,5.0,18.0,6.0,17.0
400828514,16.0,8.0,12.0,7.0,30.0,10.0,25.0,12.0,8.0,13.0,20.0,5.0
400828515,13.0,9.0,19.0,13.0,22.0,9.0,29.0,11.0,4.0,18.0,13.0,6.0
400828516,20.0,12.0,38.0,22.0,5.0,2.0,20.0,9.0,8.0,11.0,3.0,16.0
400828517,19.0,9.0,19.0,10.0,23.0,8.0,21.0,13.0,10.0,8.0,15.0,9.0
400828518,11.0,7.0,11.0,9.0,28.0,13.0,31.0,15.0,4.0,16.0,15.0,2.0
400828519,21.0,12.0,23.0,14.0,18.0,6.0,22.0,8.0,9.0,14.0,12.0,9.0
400828520,26.0,12.0,20.0,10.0,22.0,11.0,15.0,6.0,14.0,9.0,11.0,10.0
400828521,24.0,16.0,4.0,4.0,38.0,19.0,16.0,7.0,8.0,9.0,19.0,0.0
400828522,22.0,13.0,19.0,12.0,22.0,8.0,21.0,10.0,9.0,11.0,14.0,7.0
400828523,31.0,20.0,22.0,14.0,19.0,4.0,12.0,5.0,11.0,7.0,15.0,8.0
400828524,24.0,12.0,30.0,13.0,13.0,7.0,19.0,7.0,12.0,12.0,6.0,17.0
400828525,9.0,5.0,23.0,12.0,17.0,7.0,34.0,13.0,4.0,21.0,10.0,11.0
400828526,19.0,10.0,17.0,10.0,25.0,10.0,25.0,9.0,9.0,16.0,15.0,7.0
400828527,29.0,15.0,14.0,7.0,27.0,12.0,11.0,2.0,14.0,9.0,15.0,7.0
400828528,14.0,9.0,19.0,12.0,23.0,9.0,27.0,9.0,5.0,18.0,14.0,7.0
400828529,16.0,8.0,19.0,12.0,24.0,8.0,26.0,13.0,8.0,13.0,16.0,7.0
400828530,18.0,10.0,17.0,10.0,26.0,11.0,23.0,11.0,8.0,12.0,15.0,7.0
400828531,13.0,9.0,6.0,6.0,36.0,12.0,30.0,12.0,4.0,18.0,24.0,0.0
400828532,20.0,12.0,23.0,15.0,19.0,4.0,21.0,10.0,8.0,11.0,15.0,8.0
400828533,22.0,11.0,17.0,9.0,24.0,8.0,21.0,10.0,11.0,11.0,16.0,8.0
400828534,11.0,7.0,24.0,15.0,18.0,6.0,32.0,16.0,4.0,16.0,12.0,9.0
400828535,22.0,13.0,15.0,8.0,27.0,12.0,22.0,8.0,9.0,14.0,15.0,7.0
400828536,27.0,13.0,20.0,11.0,23.0,8.0,15.0,6.0,14.0,9.0,15.0,9.0
400828537,22.0,13.0,25.0,18.0,19.0,7.0,22.0,11.0,9.0,11.0,12.0,7.0
400828538,25.0,13.0,12.0,7.0,32.0,11.0,19.0,7.0,12.0,12.0,21.0,5.0
400828539,39.0,19.0,19.0,13.0,23.0,10.0,4.0,0.0,20.0,4.0,13.0,6.0
400828540,9.0,5.0,6.0,6.0,37.0,13.0,35.0,14.0,4.0,21.0,24.0,0.0
400828542,20.0,15.0,23.0,14.0,22.0,9.0,23.0,8.0,5.0,15.0,13.0,9.0
400828544,15.0,10.0,26.0,19.0,19.0,7.0,27.0,9.0,5.0,18.0,12.0,7.0
400828545,13.0,6.0,19.0,12.0,25.0,9.0,31.0,17.0,7.0,14.0,16.0,7.0
400828546,30.0,16.0,18.0,10.0,24.0,8.0,11.0,2.0,14.0,9.0,16.0,8.0
400828547,13.0,9.0,18.0,11.0,26.0,11.0,31.0,13.0,4.0,18.0,15.0,7.0
400828548,16.0,8.0,20.0,13.0,23.0,9.0,27.0,14.0,8.0,13.0,14.0,7.0
400828549,19.0,10.0,36.0,21.0,9.0,4.0,26.0,10.0,9.0,16.0,5.0,15.0
400828550,19.0,11.0,20.0,14.0,23.0,10.0,23.0,11.0,8.0,12.0,13.0,6.0
400828552,23.0,14.0,20.0,12.0,25.0,12.0,22.0,11.0,9.0,11.0,13.0,8.0
400828553,28.0,14.0,15.0,8.0,28.0,13.0,15.0,6.0,14.0,9.0,15.0,7.0
400861758,6.0,3.0,21.0,11.0,23.0,11.0,38.0,16.0,3.0,22.0,12.0,10.0
400828551,11.0,7.0,12.0,7.0,33.0,12.0,33.0,17.0,4.0,16.0,21.0,5.0
400828554,30.0,16.0,31.0,14.0,14.0,7.0,12.0,3.0,14.0,9.0,7.0,17.0
400828555,20.0,10.0,21.0,11.0,24.0,12.0,21.0,13.0,10.0,8.0,12.0,10.0
400828556,25.0,16.0,21.0,12.0,23.0,8.0,18.0,8.0,9.0,10.0,15.0,9.0
400828557,25.0,16.0,22.0,11.0,20.0,8.0,20.0,7.0,9.0,13.0,12.0,11.0
400828558,16.0,11.0,22.0,11.0,24.0,9.0,27.0,9.0,5.0,18.0,15.0,11.0
400828559,17.0,9.0,19.0,12.0,26.0,11.0,27.0,14.0,8.0,13.0,15.0,7.0
400828560,19.0,12.0,21.0,14.0,23.0,9.0,24.0,9.0,7.0,15.0,14.0,7.0
400828561,20.0,12.0,23.0,15.0,21.0,5.0,23.0,11.0,8.0,12.0,16.0,8.0
400828562,40.0,20.0,6.0,6.0,38.0,14.0,4.0,0.0,20.0,4.0,24.0,0.0
400828563,23.0,13.0,16.0,9.0,28.0,13.0,21.0,6.0,10.0,15.0,15.0,7.0
400828564,6.0,3.0,31.0,18.0,14.0,4.0,39.0,17.0,3.0,22.0,10.0,13.0
400828565,12.0,8.0,21.0,12.0,24.0,9.0,33.0,17.0,4.0,16.0,15.0,9.0
400828566,22.0,13.0,13.0,8.0,33.0,12.0,24.0,9.0,9.0,15.0,21.0,5.0
400828567,29.0,15.0,22.0,8.0,20.0,10.0,15.0,6.0,14.0,9.0,10.0,14.0
400828568,19.0,12.0,23.0,12.0,20.0,8.0,27.0,7.0,7.0,20.0,12.0,11.0
400828569,20.0,11.0,24.0,12.0,20.0,8.0,26.0,10.0,9.0,16.0,12.0,12.0
400828570,9.0,5.0,21.0,13.0,25.0,12.0,37.0,15.0,4.0,22.0,13.0,8.0
400828571,31.0,17.0,32.0,19.0,14.0,4.0,12.0,3.0,14.0,9.0,10.0,13.0
400828572,25.0,12.0,28.0,13.0,17.0,8.0,21.0,10.0,13.0,11.0,9.0,15.0
400828573,24.0,14.0,39.0,22.0,7.0,3.0,21.0,7.0,10.0,14.0,4.0,17.0
400828574,27.0,15.0,16.0,9.0,29.0,14.0,19.0,7.0,12.0,12.0,15.0,7.0
400828575,14.0,7.0,13.0,8.0,34.0,13.0,32.0,17.0,7.0,15.0,21.0,5.0
400828576,38.0,24.0,22.0,11.0,25.0,10.0,7.0,0.0,14.0,7.0,15.0,11.0
400828577,19.0,12.0,23.0,15.0,22.0,6.0,25.0,10.0,7.0,15.0,16.0,8.0
400828578,41.0,21.0,21.0,13.0,26.0,13.0,4.0,0.0,20.0,4.0,13.0,8.0
400828579,23.0,13.0,20.0,12.0,27.0,12.0,22.0,7.0,10.0,15.0,15.0,8.0
400828580,20.0,10.0,29.0,14.0,17.0,8.0,23.0,14.0,10.0,9.0,9.0,15.0
400828581,30.0,16.0,25.0,15.0,22.0,9.0,15.0,6.0,14.0,9.0,13.0,10.0
400828582,26.0,17.0,27.0,20.0,20.0,7.0,20.0,7.0,9.0,13.0,13.0,7.0
400828583,16.0,11.0,25.0,13.0,20.0,8.0,28.0,10.0,5.0,18.0,12.0,12.0
400828584,9.0,5.0,19.0,10.0,25.0,9.0,38.0,16.0,4.0,22.0,16.0,9.0
400828585,26.0,13.0,24.0,13.0,20.0,8.0,21.0,10.0,13.0,11.0,12.0,11.0
400828586,25.0,15.0,12.0,9.0,32.0,14.0,21.0,7.0,10.0,14.0,18.0,3.0
400828587,22.0,13.0,33.0,20.0,14.0,4.0,26.0,10.0,9.0,16.0,10.0,13.0
400828588,35.0,21.0,23.0,12.0,25.0,10.0,13.0,5.0,14.0,8.0,15.0,11.0
400828590,20.0,13.0,21.0,12.0,25.0,10.0,28.0,7.0,7.0,21.0,15.0,9.0
400828589,26.0,13.0,34.0,16.0,12.0,4.0,22.0,8.0,13.0,14.0,8.0,18.0
400828591,20.0,13.0,33.0,15.0,14.0,7.0,25.0,10.0,7.0,15.0,7.0,18.0
400828592,21.0,12.0,24.0,16.0,22.0,6.0,26.0,10.0,9.0,16.0,16.0,8.0
400828593,30.0,15.0,39.0,22.0,9.0,4.0,16.0,7.0,15.0,9.0,5.0,17.0
400828594,7.0,4.0,4.0,4.0,42.0,20.0,40.0,17.0,3.0,23.0,22.0,0.0
400828595,31.0,17.0,22.0,14.0,25.0,10.0,15.0,6.0,14.0,9.0,15.0,8.0
400828596,24.0,14.0,29.0,14.0,18.0,9.0,22.0,7.0,10.0,15.0,9.0,15.0
400828597,17.0,12.0,35.0,17.0,12.0,4.0,28.0,10.0,5.0,18.0,8.0,18.0
400828598,25.0,15.0,24.0,9.0,20.0,10.0,24.0,11.0,10.0,13.0,10.0,15.0
400828599,27.0,18.0,26.0,14.0,20.0,8.0,20.0,7.0,9.0,13.0,12.0,12.0
400828600,33.0,18.0,7.0,7.0,39.0,14.0,12.0,3.0,15.0,9.0,25.0,0.0
400828601,31.0,16.0,19.0,10.0,26.0,10.0,16.0,7.0,15.0,9.0,16.0,9.0
400828602,26.0,15.0,21.0,13.0,27.0,12.0,21.0,9.0,11.0,12.0,15.0,8.0
400828603,20.0,12.0,21.0,11.0,27.0,13.0,25.0,11.0,8.0,14.0,14.0,10.0
400828604,27.0,14.0,34.0,21.0,14.0,4.0,22.0,8.0,13.0,14.0,10.0,13.0
400828605,23.0,14.0,4.0,4.0,43.0,21.0,26.0,10.0,9.0,16.0,22.0,0.0
400828606,22.0,13.0,34.0,16.0,14.0,7.0,26.0,10.0,9.0,16.0,7.0,18.0
400828607,9.0,5.0,25.0,17.0,22.0,6.0,40.0,17.0,4.0,23.0,16.0,8.0
400828608,25.0,15.0,12.0,9.0,34.0,15.0,22.0,7.0,10.0,15.0,19.0,3.0
400828609,12.0,8.0,23.0,15.0,25.0,10.0,36.0,18.0,4.0,18.0,15.0,8.0
400828610,27.0,15.0,22.0,14.0,28.0,13.0,22.0,8.0,12.0,14.0,15.0,8.0
400828611,18.0,13.0,20.0,13.0,28.0,9.0,28.0,10.0,5.0,18.0,19.0,7.0
400828612,36.0,22.0,24.0,9.0,21.0,11.0,13.0,5.0,14.0,8.0,10.0,15.0
400828613,39.0,25.0,25.0,14.0,21.0,8.0,8.0,0.0,14.0,8.0,13.0,11.0
400828614,18.0,9.0,15.0,9.0,32.0,14.0,30.0,15.0,9.0,15.0,18.0,6.0
400828615,21.0,14.0,20.0,11.0,26.0,10.0,25.0,10.0,7.0,15.0,16.0,9.0
400828616,20.0,12.0,29.0,21.0,20.0,7.0,27.0,12.0,8.0,15.0,13.0,8.0
400828617,23.0,14.0,22.0,12.0,27.0,13.0,27.0,11.0,9.0,16.0,14.0,10.0
400828618,25.0,15.0,21.0,12.0,27.0,11.0,25.0,12.0,10.0,13.0,16.0,9.0
400828619,14.0,10.0,16.0,10.0,32.0,14.0,35.0,13.0,4.0,22.0,18.0,6.0
400828620,23.0,14.0,30.0,22.0,20.0,7.0,26.0,10.0,9.0,16.0,13.0,8.0
400828621,9.0,5.0,35.0,17.0,14.0,7.0,41.0,18.0,4.0,23.0,7.0,18.0
400828622,23.0,16.0,12.0,9.0,35.0,16.0,25.0,8.0,7.0,17.0,19.0,3.0
400828623,7.0,4.0,22.0,14.0,28.0,12.0,41.0,18.0,3.0,23.0,16.0,8.0
400828624,28.0,14.0,23.0,15.0,26.0,11.0,22.0,10.0,14.0,12.0,15.0,8.0
400828625,12.0,8.0,23.0,15.0,25.0,10.0,37.0,19.0,4.0,18.0,15.0,8.0
400828626,21.0,10.0,4.0,4.0,44.0,22.0,25.0,15.0,11.0,10.0,22.0,0.0
400828627,37.0,23.0,26.0,15.0,21.0,8.0,13.0,5.0,14.0,8.0,13.0,11.0
400828628,28.0,15.0,22.0,13.0,27.0,11.0,23.0,8.0,13.0,15.0,16.0,9.0
400828629,40.0,26.0,29.0,18.0,18.0,5.0,8.0,0.0,14.0,8.0,13.0,11.0
400828630,22.0,15.0,30.0,15.0,19.0,9.0,25.0,10.0,7.0,15.0,10.0,15.0
400828631,21.0,13.0,21.0,12.0,26.0,10.0,27.0,12.0,8.0,15.0,16.0,9.0
400828632,32.0,17.0,36.0,18.0,14.0,7.0,16.0,7.0,15.0,9.0,7.0,18.0
400828633,26.0,15.0,28.0,16.0,23.0,9.0,24.0,8.0,11.0,16.0,14.0,12.0
400828636,14.0,10.0,25.0,13.0,26.0,10.0,36.0,14.0,4.0,22.0,16.0,12.0
400828634,18.0,13.0,41.0,23.0,10.0,4.0,30.0,11.0,5.0,19.0,6.0,18.0
400828635,24.0,15.0,16.0,10.0,33.0,15.0,26.0,10.0,9.0,16.0,18.0,6.0
400828637,29.0,16.0,23.0,15.0,26.0,11.0,22.0,8.0,13.0,14.0,15.0,8.0
400828638,24.0,17.0,22.0,13.0,28.0,12.0,25.0,8.0,7.0,17.0,16.0,9.0
400828639,21.0,13.0,17.0,9.0,32.0,15.0,27.0,11.0,8.0,16.0,17.0,8.0
400828640,21.0,10.0,42.0,23.0,7.0,3.0,26.0,16.0,11.0,10.0,4.0,19.0
400828641,12.0,8.0,28.0,15.0,21.0,8.0,38.0,20.0,4.0,18.0,13.0,13.0
400828642,35.0,19.0,22.0,12.0,29.0,14.0,13.0,3.0,16.0,10.0,15.0,10.0
