id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
300106001,21.0,12.0,31.0,16.0,3.0,1.0,12.0,4.0,9.0,8.0,2.0,15.0
300106005,27.0,13.0,21.0,12.0,11.0,6.0,9.0,3.0,14.0,6.0,5.0,9.0
300106019,24.0,13.0,18.0,13.0,17.0,5.0,10.0,3.0,11.0,7.0,12.0,5.0
300106014,17.0,11.0,8.0,4.0,24.0,13.0,15.0,9.0,6.0,6.0,11.0,4.0
300106016,7.0,4.0,24.0,17.0,9.0,3.0,28.0,14.0,3.0,14.0,6.0,7.0
300106025,19.0,9.0,16.0,13.0,16.0,3.0,15.0,7.0,10.0,8.0,13.0,3.0
300106024,20.0,14.0,22.0,14.0,11.0,3.0,12.0,5.0,6.0,7.0,8.0,8.0
300106021,22.0,13.0,15.0,11.0,20.0,10.0,13.0,3.0,9.0,10.0,10.0,4.0
300106026,18.0,12.0,16.0,11.0,17.0,7.0,16.0,6.0,6.0,10.0,10.0,5.0
300106012,15.0,10.0,6.0,3.0,28.0,8.0,18.0,8.0,5.0,10.0,20.0,3.0
300107018,14.0,8.0,18.0,14.0,15.0,3.0,20.0,10.0,6.0,10.0,12.0,4.0
300108020,10.0,4.0,18.0,13.0,18.0,6.0,24.0,11.0,6.0,13.0,12.0,5.0
300108027,11.0,5.0,11.0,7.0,24.0,11.0,22.0,9.0,6.0,13.0,13.0,4.0
300108001,22.0,13.0,8.0,4.0,25.0,14.0,12.0,4.0,9.0,8.0,11.0,4.0
300108003,17.0,13.0,32.0,17.0,3.0,1.0,16.0,3.0,4.0,13.0,2.0,15.0
300108016,7.0,4.0,23.0,14.0,11.0,3.0,29.0,15.0,3.0,14.0,8.0,9.0
300108029,17.0,10.0,16.0,10.0,19.0,6.0,17.0,5.0,7.0,12.0,13.0,6.0
300108015,14.0,10.0,19.0,12.0,14.0,3.0,18.0,7.0,4.0,11.0,11.0,7.0
300108024,21.0,15.0,11.0,6.0,24.0,12.0,12.0,5.0,6.0,7.0,12.0,5.0
300108021,23.0,14.0,16.0,6.0,17.0,6.0,13.0,3.0,9.0,10.0,11.0,10.0
300108022,22.0,13.0,7.0,4.0,28.0,8.0,15.0,6.0,9.0,9.0,20.0,3.0
300108007,22.0,14.0,9.0,6.0,28.0,14.0,13.0,3.0,8.0,10.0,14.0,3.0
300108009,10.0,6.0,20.0,12.0,14.0,3.0,24.0,7.0,4.0,17.0,11.0,8.0
300109019,24.0,13.0,12.0,8.0,23.0,9.0,12.0,4.0,11.0,8.0,14.0,4.0
300109030,15.0,12.0,17.0,12.0,18.0,7.0,19.0,4.0,3.0,15.0,11.0,5.0
300109008,11.0,8.0,25.0,13.0,10.0,6.0,23.0,8.0,3.0,15.0,4.0,12.0
300109004,14.0,11.0,29.0,14.0,8.0,3.0,20.0,7.0,3.0,13.0,5.0,15.0
300109025,19.0,9.0,24.0,15.0,11.0,3.0,16.0,8.0,10.0,8.0,8.0,9.0
300109006,25.0,12.0,17.0,11.0,19.0,6.0,11.0,5.0,13.0,6.0,13.0,6.0
300109010,20.0,10.0,20.0,10.0,15.0,6.0,16.0,4.0,10.0,12.0,9.0,10.0
300109023,14.0,11.0,13.0,10.0,23.0,8.0,21.0,8.0,3.0,13.0,15.0,3.0
300110027,12.0,6.0,16.0,13.0,18.0,4.0,22.0,9.0,6.0,13.0,14.0,3.0
300110028,19.0,12.0,9.0,5.0,25.0,14.0,18.0,5.0,7.0,13.0,11.0,4.0
300110012,16.0,11.0,16.0,6.0,18.0,7.0,18.0,8.0,5.0,10.0,11.0,10.0
300110024,21.0,15.0,33.0,18.0,3.0,1.0,13.0,6.0,6.0,7.0,2.0,15.0
300110022,23.0,14.0,10.0,7.0,28.0,14.0,15.0,6.0,9.0,9.0,14.0,3.0
300110013,28.0,20.0,18.0,11.0,15.0,4.0,8.0,3.0,8.0,5.0,11.0,7.0
300111011,11.0,8.0,19.0,13.0,19.0,7.0,25.0,9.0,3.0,16.0,12.0,6.0
300111020,11.0,4.0,16.0,13.0,19.0,5.0,25.0,12.0,7.0,13.0,14.0,3.0
300111002,26.0,11.0,13.0,9.0,23.0,9.0,9.0,4.0,15.0,5.0,14.0,4.0
300111004,15.0,12.0,24.0,15.0,11.0,3.0,20.0,7.0,3.0,13.0,8.0,9.0
300111025,20.0,10.0,21.0,11.0,15.0,6.0,16.0,8.0,10.0,8.0,9.0,10.0
300111007,23.0,15.0,30.0,15.0,8.0,3.0,14.0,3.0,8.0,11.0,5.0,15.0
300111021,23.0,14.0,19.0,12.0,15.0,4.0,14.0,4.0,9.0,10.0,11.0,7.0
300111026,20.0,13.0,17.0,7.0,18.0,7.0,17.0,6.0,7.0,11.0,11.0,10.0
300111009,11.0,7.0,10.0,7.0,29.0,15.0,24.0,7.0,4.0,17.0,14.0,3.0
300112027,12.0,6.0,25.0,16.0,11.0,3.0,23.0,10.0,6.0,13.0,8.0,9.0
300112030,16.0,13.0,16.0,12.0,21.0,10.0,19.0,4.0,3.0,15.0,11.0,4.0
300112029,18.0,11.0,18.0,10.0,17.0,5.0,18.0,5.0,7.0,13.0,12.0,8.0
300112024,22.0,16.0,8.0,5.0,29.0,8.0,13.0,6.0,6.0,7.0,21.0,3.0
300112023,15.0,12.0,12.0,8.0,25.0,11.0,21.0,8.0,3.0,13.0,14.0,4.0
300113001,24.0,14.0,24.0,13.0,12.0,6.0,13.0,4.0,10.0,9.0,6.0,11.0
300113011,12.0,9.0,14.0,10.0,24.0,9.0,25.0,9.0,3.0,16.0,15.0,4.0
300113020,12.0,5.0,22.0,12.0,15.0,6.0,25.0,12.0,7.0,13.0,9.0,10.0
300113017,3.0,2.0,10.0,5.0,26.0,15.0,34.0,15.0,1.0,19.0,11.0,5.0
300113003,19.0,14.0,19.0,11.0,17.0,5.0,17.0,3.0,5.0,14.0,12.0,8.0
300113025,21.0,11.0,13.0,7.0,23.0,6.0,16.0,8.0,10.0,8.0,17.0,6.0
300113006,25.0,12.0,9.0,6.0,29.0,8.0,12.0,6.0,13.0,6.0,21.0,3.0
300113010,21.0,11.0,31.0,16.0,8.0,3.0,17.0,4.0,10.0,13.0,5.0,15.0
300113007,24.0,16.0,12.0,8.0,26.0,12.0,14.0,3.0,8.0,11.0,14.0,4.0
300113022,23.0,14.0,20.0,13.0,15.0,4.0,16.0,7.0,9.0,9.0,11.0,7.0
300113009,11.0,7.0,18.0,8.0,18.0,7.0,25.0,8.0,4.0,17.0,11.0,10.0
300114002,27.0,11.0,20.0,13.0,16.0,3.0,10.0,5.0,16.0,5.0,13.0,7.0
300114026,21.0,14.0,10.0,7.0,30.0,16.0,17.0,6.0,7.0,11.0,14.0,3.0
300115020,12.0,5.0,22.0,13.0,15.0,3.0,26.0,13.0,7.0,13.0,12.0,9.0
300115030,17.0,14.0,13.0,7.0,24.0,7.0,19.0,4.0,3.0,15.0,17.0,6.0
300115001,25.0,15.0,15.0,11.0,24.0,9.0,13.0,4.0,10.0,9.0,15.0,4.0
300115004,17.0,13.0,25.0,14.0,12.0,6.0,20.0,7.0,4.0,13.0,6.0,11.0
300115008,12.0,8.0,17.0,14.0,20.0,5.0,25.0,9.0,4.0,16.0,15.0,3.0
300115017,3.0,2.0,25.0,16.0,13.0,3.0,35.0,16.0,1.0,19.0,10.0,9.0
300115018,16.0,9.0,20.0,14.0,19.0,7.0,22.0,10.0,7.0,12.0,12.0,6.0
300115029,19.0,12.0,32.0,17.0,8.0,3.0,18.0,5.0,7.0,13.0,5.0,15.0
300115006,25.0,12.0,17.0,8.0,21.0,10.0,13.0,7.0,13.0,6.0,11.0,9.0
300115010,22.0,12.0,18.0,8.0,19.0,8.0,17.0,4.0,10.0,13.0,11.0,10.0
300115009,11.0,7.0,21.0,14.0,15.0,4.0,26.0,9.0,4.0,17.0,11.0,7.0
300115013,30.0,21.0,20.0,12.0,17.0,5.0,9.0,3.0,9.0,6.0,12.0,8.0
300115022,24.0,15.0,13.0,9.0,26.0,12.0,16.0,7.0,9.0,9.0,14.0,4.0
300116011,14.0,10.0,18.0,15.0,20.0,5.0,25.0,9.0,4.0,16.0,15.0,3.0
300116027,12.0,6.0,23.0,14.0,15.0,3.0,26.0,11.0,6.0,15.0,12.0,9.0
300116030,18.0,15.0,16.0,12.0,24.0,9.0,19.0,4.0,3.0,15.0,15.0,4.0
300116008,13.0,9.0,23.0,12.0,16.0,7.0,25.0,9.0,4.0,16.0,9.0,11.0
300116025,21.0,11.0,18.0,8.0,20.0,9.0,18.0,9.0,10.0,9.0,11.0,10.0
300116029,20.0,13.0,14.0,8.0,24.0,7.0,18.0,5.0,7.0,13.0,17.0,6.0
300116026,22.0,15.0,21.0,14.0,16.0,5.0,17.0,6.0,7.0,11.0,11.0,7.0
300116012,17.0,12.0,11.0,8.0,30.0,16.0,21.0,8.0,5.0,13.0,14.0,3.0
300117028,20.0,12.0,13.0,6.0,26.0,13.0,20.0,6.0,8.0,14.0,13.0,7.0
300117007,25.0,17.0,17.0,11.0,23.0,7.0,14.0,3.0,8.0,11.0,16.0,6.0
300118018,16.0,9.0,25.0,16.0,14.0,4.0,24.0,11.0,7.0,13.0,10.0,9.0
300118027,13.0,7.0,16.0,9.0,25.0,9.0,26.0,11.0,6.0,15.0,16.0,7.0
300118001,26.0,16.0,18.0,9.0,22.0,10.0,13.0,4.0,10.0,9.0,12.0,9.0
300118030,19.0,16.0,24.0,15.0,15.0,3.0,19.0,4.0,3.0,15.0,12.0,9.0
300118010,22.0,12.0,22.0,15.0,16.0,5.0,18.0,5.0,10.0,13.0,11.0,7.0
300118003,21.0,15.0,15.0,9.0,24.0,7.0,18.0,3.0,6.0,15.0,17.0,6.0
300118012,17.0,12.0,36.0,19.0,3.0,1.0,22.0,9.0,5.0,13.0,2.0,17.0
300118016,8.0,5.0,26.0,13.0,13.0,7.0,33.0,15.0,3.0,18.0,6.0,13.0
300118009,11.0,7.0,20.0,13.0,18.0,4.0,27.0,10.0,4.0,17.0,14.0,7.0
300118029,21.0,14.0,17.0,13.0,24.0,9.0,18.0,5.0,7.0,13.0,15.0,4.0
300118002,27.0,11.0,14.0,7.0,26.0,13.0,11.0,6.0,16.0,5.0,13.0,7.0
300118013,31.0,22.0,14.0,10.0,26.0,12.0,9.0,3.0,9.0,6.0,14.0,4.0
300119005,31.0,14.0,20.0,14.0,21.0,8.0,11.0,3.0,17.0,8.0,13.0,6.0
300119014,20.0,11.0,26.0,16.0,14.0,4.0,19.0,10.0,9.0,9.0,10.0,10.0
300120001,26.0,16.0,25.0,16.0,15.0,3.0,14.0,5.0,10.0,9.0,12.0,9.0
300120019,26.0,14.0,27.0,17.0,14.0,4.0,15.0,4.0,12.0,11.0,10.0,10.0
300120020,13.0,6.0,17.0,10.0,25.0,9.0,27.0,13.0,7.0,14.0,16.0,7.0
300120027,14.0,8.0,14.0,7.0,27.0,14.0,26.0,11.0,6.0,15.0,13.0,7.0
300120030,20.0,17.0,19.0,9.0,21.0,9.0,19.0,4.0,3.0,15.0,12.0,10.0
300120008,14.0,10.0,12.0,5.0,27.0,16.0,26.0,9.0,4.0,17.0,11.0,7.0
300120003,21.0,15.0,18.0,13.0,22.0,7.0,19.0,4.0,6.0,15.0,15.0,5.0
300120015,16.0,11.0,21.0,15.0,21.0,8.0,23.0,7.0,5.0,16.0,13.0,6.0
300120016,9.0,6.0,18.0,9.0,23.0,11.0,33.0,15.0,3.0,18.0,12.0,9.0
300120021,24.0,15.0,37.0,20.0,3.0,1.0,18.0,4.0,9.0,14.0,2.0,17.0
300120024,25.0,17.0,18.0,12.0,23.0,7.0,15.0,6.0,8.0,9.0,16.0,6.0
300120009,12.0,8.0,14.0,11.0,26.0,8.0,27.0,10.0,4.0,17.0,18.0,3.0
300120012,18.0,13.0,21.0,14.0,18.0,4.0,22.0,9.0,5.0,13.0,14.0,7.0
300121005,32.0,15.0,9.0,6.0,32.0,9.0,11.0,3.0,17.0,8.0,23.0,3.0
300121007,27.0,18.0,22.0,13.0,19.0,5.0,14.0,3.0,9.0,11.0,14.0,9.0
300122019,27.0,15.0,26.0,17.0,15.0,3.0,15.0,4.0,12.0,11.0,12.0,9.0
300122020,13.0,6.0,14.0,7.0,28.0,15.0,28.0,14.0,7.0,14.0,13.0,7.0
300122027,14.0,8.0,20.0,10.0,21.0,9.0,27.0,12.0,6.0,15.0,12.0,10.0
300122028,21.0,13.0,23.0,16.0,17.0,5.0,22.0,6.0,8.0,16.0,12.0,7.0
300122001,27.0,17.0,19.0,15.0,21.0,3.0,14.0,5.0,10.0,9.0,18.0,4.0
300122002,27.0,11.0,17.0,10.0,26.0,10.0,13.0,7.0,16.0,6.0,16.0,7.0
300122008,15.0,11.0,28.0,18.0,14.0,4.0,26.0,9.0,4.0,17.0,10.0,10.0
300122016,9.0,6.0,19.0,15.0,22.0,6.0,34.0,16.0,3.0,18.0,16.0,4.0
300122018,17.0,10.0,10.0,7.0,32.0,9.0,24.0,11.0,7.0,13.0,23.0,3.0
300122029,22.0,15.0,18.0,9.0,24.0,12.0,19.0,5.0,7.0,14.0,12.0,9.0
300122024,25.0,17.0,18.0,13.0,23.0,10.0,16.0,7.0,8.0,9.0,13.0,5.0
300122009,12.0,8.0,38.0,21.0,3.0,1.0,28.0,11.0,4.0,17.0,2.0,17.0
300122021,25.0,16.0,22.0,15.0,18.0,4.0,18.0,4.0,9.0,14.0,14.0,7.0
300123011,15.0,10.0,28.0,14.0,14.0,7.0,28.0,10.0,5.0,18.0,7.0,14.0
300123030,21.0,18.0,15.0,11.0,28.0,12.0,20.0,4.0,3.0,16.0,16.0,4.0
300123005,33.0,16.0,19.0,10.0,24.0,12.0,11.0,3.0,17.0,8.0,12.0,9.0
300123008,15.0,11.0,18.0,11.0,26.0,10.0,27.0,10.0,4.0,17.0,16.0,7.0
300123014,22.0,12.0,27.0,18.0,15.0,3.0,20.0,10.0,10.0,10.0,12.0,9.0
300123010,24.0,13.0,22.0,15.0,19.0,5.0,18.0,5.0,11.0,13.0,14.0,7.0
300123015,17.0,12.0,35.0,18.0,9.0,3.0,24.0,7.0,5.0,17.0,6.0,17.0
300123007,28.0,19.0,19.0,15.0,23.0,7.0,14.0,3.0,9.0,11.0,16.0,4.0
300123021,25.0,16.0,28.0,17.0,13.0,4.0,19.0,5.0,9.0,14.0,9.0,11.0
300123026,24.0,16.0,39.0,22.0,3.0,1.0,18.0,6.0,8.0,12.0,2.0,17.0
300124018,17.0,10.0,15.0,8.0,28.0,15.0,25.0,12.0,7.0,13.0,13.0,7.0
300124027,14.0,8.0,23.0,14.0,19.0,5.0,28.0,13.0,6.0,15.0,14.0,9.0
300124028,22.0,14.0,10.0,7.0,33.0,10.0,22.0,6.0,8.0,16.0,23.0,3.0
300125020,15.0,7.0,29.0,18.0,15.0,5.0,28.0,14.0,8.0,14.0,10.0,11.0
300125002,28.0,12.0,23.0,14.0,20.0,6.0,13.0,7.0,16.0,6.0,14.0,9.0
300125014,23.0,13.0,11.0,8.0,34.0,17.0,20.0,10.0,10.0,10.0,17.0,3.0
300125029,23.0,16.0,15.0,11.0,29.0,13.0,19.0,5.0,7.0,14.0,16.0,4.0
300125010,24.0,13.0,14.0,9.0,28.0,10.0,19.0,6.0,11.0,13.0,18.0,5.0
300125024,25.0,17.0,22.0,15.0,20.0,6.0,17.0,8.0,8.0,9.0,14.0,7.0
300125007,29.0,20.0,21.0,16.0,21.0,3.0,14.0,3.0,9.0,11.0,18.0,5.0
300125026,25.0,17.0,19.0,14.0,26.0,9.0,18.0,6.0,8.0,12.0,17.0,5.0
300125022,27.0,16.0,20.0,16.0,23.0,7.0,18.0,7.0,11.0,11.0,16.0,4.0
300126027,14.0,8.0,11.0,8.0,33.0,10.0,29.0,14.0,6.0,15.0,23.0,3.0
300126018,17.0,10.0,36.0,19.0,9.0,3.0,26.0,13.0,7.0,13.0,6.0,17.0
300126006,29.0,13.0,24.0,17.0,18.0,5.0,15.0,7.0,16.0,8.0,13.0,7.0
300126021,26.0,17.0,22.0,17.0,21.0,3.0,20.0,5.0,9.0,15.0,18.0,5.0
300126023,15.0,12.0,29.0,18.0,13.0,4.0,28.0,9.0,3.0,19.0,9.0,11.0
300127005,35.0,17.0,37.0,20.0,9.0,3.0,11.0,3.0,18.0,8.0,6.0,17.0
300127011,16.0,10.0,11.0,8.0,34.0,11.0,29.0,11.0,6.0,18.0,23.0,3.0
300127028,23.0,15.0,21.0,10.0,23.0,10.0,22.0,6.0,8.0,16.0,13.0,11.0
300127008,15.0,11.0,19.0,14.0,24.0,7.0,28.0,11.0,4.0,17.0,17.0,5.0
300127017,3.0,2.0,24.0,15.0,20.0,6.0,40.0,17.0,1.0,23.0,14.0,9.0
300127015,18.0,13.0,29.0,14.0,15.0,8.0,25.0,7.0,5.0,18.0,7.0,15.0
300127025,24.0,12.0,22.0,15.0,21.0,7.0,20.0,9.0,12.0,11.0,14.0,7.0
300127010,24.0,13.0,14.0,11.0,30.0,9.0,20.0,7.0,11.0,13.0,21.0,3.0
300127024,25.0,17.0,14.0,9.0,29.0,11.0,18.0,9.0,8.0,9.0,18.0,5.0
300127022,27.0,16.0,18.0,12.0,26.0,8.0,19.0,8.0,11.0,11.0,18.0,6.0
300127009,13.0,9.0,20.0,16.0,24.0,8.0,30.0,11.0,4.0,19.0,16.0,4.0
300128018,18.0,11.0,22.0,16.0,24.0,8.0,26.0,13.0,7.0,13.0,16.0,6.0
300128019,29.0,16.0,13.0,6.0,29.0,16.0,16.0,4.0,13.0,12.0,13.0,7.0
300128021,26.0,17.0,15.0,8.0,30.0,16.0,21.0,6.0,9.0,15.0,14.0,7.0
300129011,16.0,10.0,11.0,8.0,36.0,18.0,30.0,12.0,6.0,18.0,18.0,3.0
300129020,15.0,7.0,11.0,8.0,35.0,12.0,30.0,15.0,8.0,15.0,23.0,3.0
300129001,29.0,18.0,14.0,7.0,29.0,16.0,15.0,5.0,11.0,10.0,13.0,7.0
300129003,25.0,16.0,22.0,15.0,22.0,8.0,20.0,4.0,9.0,16.0,14.0,7.0
300129008,15.0,11.0,22.0,11.0,23.0,10.0,29.0,12.0,4.0,17.0,13.0,11.0
300129016,9.0,6.0,25.0,16.0,20.0,6.0,38.0,17.0,3.0,21.0,14.0,9.0
300129017,4.0,3.0,30.0,15.0,14.0,6.0,40.0,17.0,1.0,23.0,8.0,15.0
300129025,24.0,12.0,14.0,11.0,31.0,10.0,21.0,10.0,12.0,11.0,21.0,3.0
300129010,24.0,13.0,20.0,11.0,27.0,11.0,21.0,8.0,11.0,13.0,16.0,9.0
300129024,26.0,18.0,19.0,14.0,25.0,8.0,18.0,9.0,8.0,9.0,17.0,5.0
300129026,27.0,18.0,28.0,19.0,16.0,3.0,18.0,6.0,9.0,12.0,13.0,9.0
300129009,13.0,9.0,22.0,17.0,22.0,4.0,31.0,12.0,4.0,19.0,18.0,5.0
300130019,30.0,17.0,15.0,10.0,30.0,11.0,16.0,4.0,13.0,12.0,19.0,5.0
300130027,15.0,8.0,27.0,13.0,18.0,7.0,30.0,15.0,7.0,15.0,11.0,14.0
300130029,25.0,17.0,21.0,16.0,25.0,9.0,20.0,5.0,8.0,15.0,16.0,5.0
300130015,19.0,14.0,22.0,11.0,24.0,11.0,25.0,7.0,5.0,18.0,13.0,11.0
300130006,30.0,14.0,21.0,12.0,27.0,11.0,16.0,7.0,16.0,9.0,16.0,9.0
300130023,16.0,13.0,22.0,17.0,23.0,5.0,29.0,9.0,3.0,20.0,18.0,5.0
300131024,27.0,19.0,15.0,12.0,31.0,10.0,18.0,9.0,8.0,9.0,21.0,3.0
300131002,29.0,13.0,11.0,8.0,36.0,13.0,15.0,7.0,16.0,8.0,23.0,3.0
300131005,37.0,18.0,26.0,17.0,20.0,6.0,11.0,3.0,19.0,8.0,14.0,9.0
300131008,15.0,11.0,16.0,12.0,31.0,13.0,30.0,13.0,4.0,17.0,18.0,4.0
300131017,4.0,3.0,31.0,15.0,15.0,8.0,41.0,18.0,1.0,23.0,7.0,16.0
300131028,25.0,16.0,31.0,18.0,16.0,6.0,22.0,6.0,9.0,16.0,10.0,13.0
300131010,25.0,14.0,21.0,15.0,27.0,9.0,21.0,8.0,11.0,13.0,18.0,6.0
300131016,10.0,7.0,28.0,14.0,18.0,7.0,38.0,17.0,3.0,21.0,11.0,14.0
300131025,25.0,13.0,32.0,19.0,13.0,4.0,21.0,10.0,12.0,11.0,9.0,13.0
300201027,16.0,9.0,16.0,8.0,29.0,16.0,30.0,15.0,7.0,15.0,13.0,8.0
300201014,24.0,13.0,25.0,18.0,20.0,5.0,23.0,11.0,11.0,12.0,15.0,7.0
300201003,26.0,16.0,21.0,15.0,28.0,10.0,21.0,5.0,10.0,16.0,18.0,6.0
300201029,25.0,17.0,11.0,8.0,37.0,14.0,21.0,6.0,8.0,15.0,23.0,3.0
300201007,32.0,21.0,30.0,20.0,16.0,3.0,15.0,3.0,11.0,12.0,13.0,10.0
300201026,28.0,19.0,17.0,9.0,30.0,16.0,18.0,6.0,9.0,12.0,14.0,8.0
300201022,28.0,16.0,22.0,17.0,24.0,6.0,21.0,9.0,12.0,12.0,18.0,5.0
300202005,38.0,19.0,21.0,15.0,26.0,8.0,11.0,3.0,19.0,8.0,18.0,6.0
300202011,16.0,10.0,22.0,16.0,26.0,9.0,32.0,13.0,6.0,19.0,17.0,6.0
300202019,32.0,18.0,25.0,18.0,21.0,6.0,16.0,4.0,14.0,12.0,15.0,7.0
300202017,4.0,3.0,31.0,17.0,15.0,4.0,42.0,19.0,1.0,23.0,11.0,14.0
300202004,23.0,14.0,27.0,18.0,20.0,6.0,22.0,7.0,9.0,15.0,14.0,9.0
300202025,26.0,14.0,16.0,11.0,30.0,11.0,21.0,10.0,12.0,11.0,19.0,5.0
300202010,25.0,14.0,33.0,20.0,13.0,4.0,22.0,9.0,11.0,13.0,9.0,13.0
300203001,30.0,19.0,27.0,18.0,21.0,7.0,17.0,5.0,11.0,12.0,14.0,9.0
300203020,16.0,7.0,23.0,15.0,23.0,9.0,31.0,16.0,9.0,15.0,14.0,8.0
300203028,26.0,17.0,43.0,23.0,4.0,1.0,23.0,6.0,9.0,17.0,3.0,20.0
300203018,18.0,11.0,31.0,15.0,16.0,7.0,29.0,14.0,7.0,15.0,9.0,16.0
300203002,30.0,13.0,24.0,12.0,24.0,11.0,16.0,8.0,17.0,8.0,13.0,12.0
300203003,26.0,16.0,21.0,11.0,27.0,12.0,22.0,6.0,10.0,16.0,15.0,10.0
300203006,30.0,14.0,34.0,21.0,13.0,4.0,18.0,8.0,16.0,10.0,9.0,13.0
300203026,29.0,20.0,21.0,12.0,29.0,12.0,18.0,6.0,9.0,12.0,17.0,9.0
300203023,16.0,13.0,19.0,9.0,27.0,8.0,31.0,10.0,3.0,21.0,19.0,10.0
300203007,33.0,22.0,21.0,15.0,29.0,11.0,15.0,3.0,11.0,12.0,18.0,6.0
300203013,37.0,23.0,23.0,18.0,24.0,6.0,12.0,3.0,14.0,9.0,18.0,5.0
300204005,39.0,20.0,25.0,13.0,24.0,11.0,11.0,3.0,19.0,8.0,13.0,12.0
300204022,29.0,17.0,19.0,9.0,28.0,9.0,22.0,9.0,12.0,13.0,19.0,10.0
300205011,17.0,11.0,31.0,17.0,16.0,5.0,32.0,13.0,6.0,19.0,11.0,14.0
300205019,33.0,19.0,32.0,16.0,16.0,7.0,16.0,4.0,14.0,12.0,9.0,16.0
300205002,31.0,14.0,44.0,24.0,4.0,1.0,16.0,8.0,17.0,8.0,3.0,20.0
300205018,19.0,12.0,26.0,19.0,21.0,6.0,29.0,14.0,7.0,15.0,15.0,7.0
300205001,31.0,20.0,24.0,16.0,23.0,9.0,17.0,5.0,11.0,12.0,14.0,8.0
300205003,26.0,16.0,31.0,15.0,17.0,9.0,23.0,7.0,10.0,16.0,8.0,16.0
300205029,26.0,18.0,22.0,13.0,26.0,11.0,22.0,6.0,8.0,16.0,15.0,9.0
300205006,31.0,15.0,38.0,21.0,11.0,3.0,18.0,8.0,16.0,10.0,8.0,17.0
