id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
280109002,29.0,16.0,21.0,11.0,12.0,1.0,3.0,1.0,13.0,2.0,11.0,10.0
280109012,10.0,5.0,14.0,6.0,22.0,15.0,21.0,11.0,5.0,10.0,7.0,8.0
280109017,17.0,8.0,25.0,14.0,9.0,4.0,17.0,11.0,9.0,6.0,5.0,11.0
280109018,9.0,7.0,17.0,11.0,18.0,10.0,24.0,11.0,2.0,13.0,8.0,6.0
280109006,23.0,16.0,8.0,5.0,26.0,13.0,11.0,3.0,7.0,8.0,13.0,3.0
280110023,13.0,9.0,24.0,12.0,10.0,4.0,20.0,8.0,4.0,12.0,6.0,12.0
280110024,23.0,17.0,9.0,6.0,26.0,13.0,10.0,2.0,6.0,8.0,13.0,3.0
280110026,19.0,13.0,10.0,6.0,25.0,13.0,17.0,3.0,6.0,14.0,12.0,4.0
280111003,23.0,9.0,28.0,17.0,8.0,4.0,12.0,7.0,14.0,5.0,4.0,11.0
280111007,21.0,14.0,14.0,6.0,23.0,16.0,13.0,5.0,7.0,8.0,7.0,8.0
280111020,14.0,7.0,20.0,10.0,13.0,6.0,22.0,10.0,7.0,12.0,7.0,10.0
280111001,16.0,11.0,16.0,8.0,17.0,7.0,16.0,7.0,5.0,9.0,10.0,8.0
280111005,18.0,11.0,21.0,11.0,13.0,2.0,18.0,6.0,7.0,12.0,11.0,10.0
280111009,20.0,9.0,25.0,13.0,10.0,4.0,16.0,7.0,11.0,9.0,6.0,12.0
280111010,19.0,8.0,29.0,16.0,5.0,1.0,17.0,6.0,11.0,11.0,4.0,13.0
280111013,23.0,13.0,20.0,15.0,15.0,5.0,11.0,5.0,10.0,6.0,10.0,5.0
280111017,18.0,9.0,4.0,2.0,29.0,13.0,17.0,11.0,9.0,6.0,16.0,2.0
280111018,9.0,7.0,17.0,9.0,18.0,9.0,25.0,12.0,2.0,13.0,9.0,8.0
280111025,9.0,5.0,11.0,8.0,24.0,7.0,26.0,11.0,4.0,15.0,17.0,3.0
280112021,25.0,12.0,21.0,16.0,15.0,5.0,11.0,4.0,13.0,7.0,10.0,5.0
280112023,14.0,10.0,21.0,12.0,16.0,8.0,20.0,8.0,4.0,12.0,8.0,9.0
280112026,20.0,14.0,15.0,7.0,23.0,16.0,17.0,3.0,6.0,14.0,7.0,8.0
280112030,13.0,11.0,9.0,6.0,27.0,14.0,22.0,10.0,2.0,12.0,13.0,3.0
280112012,10.0,5.0,11.0,8.0,25.0,8.0,22.0,12.0,5.0,10.0,17.0,3.0
280112024,23.0,17.0,30.0,17.0,5.0,1.0,11.0,3.0,6.0,8.0,4.0,13.0
280112027,18.0,10.0,4.0,2.0,30.0,14.0,16.0,8.0,8.0,8.0,16.0,2.0
280113028,19.0,9.0,13.0,10.0,22.0,5.0,17.0,8.0,10.0,9.0,17.0,3.0
280113010,20.0,9.0,12.0,5.0,24.0,14.0,17.0,6.0,11.0,11.0,10.0,7.0
280113001,16.0,11.0,20.0,10.0,14.0,7.0,17.0,8.0,5.0,9.0,7.0,10.0
280113009,21.0,10.0,21.0,12.0,17.0,9.0,16.0,7.0,11.0,9.0,8.0,9.0
280113013,24.0,14.0,26.0,14.0,10.0,4.0,11.0,5.0,10.0,6.0,6.0,12.0
280113018,9.0,7.0,9.0,6.0,28.0,15.0,26.0,13.0,2.0,13.0,13.0,3.0
280114023,14.0,10.0,11.0,8.0,26.0,9.0,21.0,9.0,4.0,12.0,17.0,3.0
280114025,9.0,5.0,11.0,6.0,25.0,10.0,27.0,12.0,4.0,15.0,15.0,5.0
280114026,21.0,15.0,22.0,17.0,15.0,5.0,17.0,3.0,6.0,14.0,10.0,5.0
280114030,13.0,11.0,13.0,8.0,22.0,7.0,23.0,11.0,2.0,12.0,15.0,5.0
280114002,30.0,16.0,16.0,8.0,19.0,8.0,5.0,2.0,14.0,3.0,11.0,8.0
280114017,18.0,9.0,14.0,11.0,22.0,5.0,18.0,12.0,9.0,6.0,17.0,3.0
280114024,24.0,18.0,23.0,12.0,14.0,7.0,11.0,3.0,6.0,8.0,7.0,11.0
280115001,17.0,12.0,14.0,9.0,22.0,7.0,17.0,8.0,5.0,9.0,15.0,5.0
280115016,5.0,4.0,16.0,9.0,22.0,11.0,31.0,13.0,1.0,18.0,11.0,7.0
280115019,23.0,7.0,21.0,11.0,14.0,7.0,16.0,8.0,16.0,8.0,7.0,10.0
280115029,10.0,6.0,18.0,12.0,19.0,7.0,27.0,12.0,4.0,15.0,12.0,6.0
280115008,28.0,13.0,17.0,9.0,20.0,10.0,10.0,3.0,15.0,7.0,10.0,8.0
280115010,20.0,9.0,24.0,13.0,14.0,7.0,18.0,7.0,11.0,11.0,7.0,11.0
280115012,10.0,5.0,11.0,7.0,26.0,13.0,23.0,13.0,5.0,10.0,13.0,4.0
280115018,10.0,8.0,16.0,8.0,20.0,9.0,26.0,13.0,2.0,13.0,11.0,8.0
280116003,25.0,10.0,28.0,15.0,9.0,4.0,12.0,7.0,15.0,5.0,5.0,13.0
280116011,17.0,8.0,16.0,9.0,23.0,12.0,22.0,9.0,9.0,13.0,11.0,7.0
280116014,8.0,4.0,22.0,12.0,14.0,7.0,29.0,11.0,4.0,18.0,7.0,10.0
280116015,15.0,10.0,17.0,9.0,18.0,5.0,23.0,5.0,5.0,18.0,13.0,8.0
280116028,20.0,10.0,21.0,12.0,15.0,4.0,18.0,8.0,10.0,10.0,11.0,9.0
280116030,14.0,12.0,16.0,8.0,24.0,16.0,23.0,11.0,2.0,12.0,8.0,8.0
280116002,30.0,16.0,14.0,11.0,23.0,6.0,6.0,3.0,14.0,3.0,17.0,3.0
280116017,18.0,9.0,26.0,13.0,11.0,2.0,19.0,13.0,9.0,6.0,9.0,13.0
280117007,22.0,15.0,17.0,14.0,22.0,6.0,15.0,5.0,7.0,10.0,16.0,3.0
280117024,25.0,19.0,18.0,12.0,20.0,8.0,11.0,3.0,6.0,8.0,12.0,6.0
280117013,26.0,15.0,12.0,8.0,26.0,13.0,11.0,5.0,11.0,6.0,13.0,4.0
280118003,26.0,11.0,23.0,12.0,15.0,2.0,12.0,7.0,15.0,5.0,13.0,11.0
280118014,8.0,4.0,15.0,12.0,23.0,6.0,30.0,12.0,4.0,18.0,17.0,3.0
280118021,27.0,13.0,32.0,18.0,5.0,1.0,12.0,4.0,14.0,8.0,4.0,14.0
280118026,22.0,16.0,23.0,10.0,11.0,5.0,18.0,3.0,6.0,15.0,6.0,13.0
280118027,20.0,11.0,26.0,13.0,12.0,3.0,17.0,8.0,9.0,9.0,9.0,13.0
280118028,21.0,11.0,18.0,10.0,18.0,5.0,18.0,8.0,10.0,10.0,13.0,8.0
280118029,10.0,6.0,29.0,16.0,9.0,4.0,28.0,13.0,4.0,15.0,5.0,13.0
280118002,31.0,17.0,24.0,13.0,15.0,8.0,6.0,3.0,14.0,3.0,7.0,11.0
280118008,29.0,14.0,22.0,13.0,15.0,4.0,10.0,3.0,15.0,7.0,11.0,9.0
280118004,15.0,7.0,17.0,10.0,23.0,12.0,22.0,10.0,8.0,12.0,11.0,7.0
280119007,23.0,16.0,33.0,19.0,5.0,1.0,15.0,5.0,7.0,10.0,4.0,14.0
280119011,18.0,9.0,22.0,13.0,16.0,5.0,22.0,9.0,9.0,13.0,11.0,9.0
280119019,24.0,8.0,15.0,12.0,24.0,7.0,17.0,8.0,16.0,9.0,17.0,3.0
280119020,15.0,7.0,18.0,10.0,22.0,10.0,25.0,11.0,8.0,14.0,12.0,8.0
280119030,15.0,13.0,28.0,15.0,11.0,4.0,24.0,11.0,2.0,13.0,7.0,13.0
280119004,15.0,7.0,11.0,7.0,29.0,15.0,23.0,11.0,8.0,12.0,14.0,4.0
280119010,20.0,9.0,12.0,8.0,25.0,6.0,19.0,8.0,11.0,11.0,19.0,4.0
280119012,11.0,6.0,20.0,6.0,18.0,9.0,24.0,13.0,5.0,11.0,9.0,14.0
280119014,8.0,4.0,27.0,14.0,12.0,3.0,31.0,13.0,4.0,18.0,9.0,13.0
280119015,16.0,11.0,17.0,10.0,24.0,13.0,23.0,5.0,5.0,18.0,11.0,7.0
280119006,26.0,17.0,30.0,17.0,9.0,4.0,12.0,3.0,9.0,9.0,5.0,13.0
280120021,28.0,14.0,21.0,7.0,18.0,9.0,12.0,4.0,14.0,8.0,9.0,14.0
280121012,12.0,7.0,18.0,15.0,23.0,6.0,24.0,13.0,5.0,11.0,17.0,3.0
280121009,25.0,11.0,34.0,20.0,5.0,1.0,17.0,7.0,14.0,10.0,4.0,14.0
280121018,13.0,9.0,6.0,3.0,32.0,14.0,27.0,13.0,4.0,14.0,18.0,3.0
280121027,21.0,12.0,12.0,9.0,27.0,9.0,17.0,8.0,9.0,9.0,18.0,3.0
280121030,16.0,14.0,13.0,9.0,25.0,6.0,24.0,11.0,2.0,13.0,19.0,4.0
280121010,21.0,10.0,31.0,18.0,9.0,4.0,19.0,8.0,11.0,11.0,5.0,13.0
280121001,18.0,13.0,16.0,13.0,24.0,7.0,19.0,8.0,5.0,11.0,17.0,3.0
280121020,16.0,8.0,23.0,13.0,18.0,9.0,25.0,11.0,8.0,14.0,9.0,10.0
280121003,27.0,12.0,24.0,18.0,16.0,5.0,12.0,7.0,15.0,5.0,11.0,6.0
280121029,11.0,7.0,23.0,12.0,16.0,8.0,29.0,13.0,4.0,16.0,8.0,11.0
280121019,25.0,9.0,12.0,8.0,29.0,15.0,17.0,8.0,16.0,9.0,14.0,4.0
280121013,26.0,15.0,15.0,10.0,24.0,7.0,12.0,6.0,11.0,6.0,17.0,5.0
280121014,8.0,4.0,18.0,12.0,21.0,9.0,32.0,14.0,4.0,18.0,12.0,6.0
280122015,16.0,11.0,12.0,8.0,29.0,14.0,25.0,6.0,5.0,19.0,15.0,4.0
280122023,17.0,11.0,22.0,8.0,18.0,9.0,22.0,9.0,6.0,13.0,9.0,14.0
280123003,28.0,13.0,16.0,13.0,25.0,8.0,12.0,7.0,15.0,5.0,17.0,3.0
280123005,22.0,12.0,17.0,9.0,22.0,9.0,18.0,6.0,10.0,12.0,13.0,8.0
280123007,24.0,17.0,20.0,11.0,18.0,5.0,16.0,5.0,7.0,11.0,13.0,9.0
280123016,6.0,4.0,12.0,8.0,30.0,15.0,34.0,14.0,2.0,20.0,15.0,4.0
280123020,16.0,8.0,13.0,9.0,29.0,15.0,26.0,12.0,8.0,14.0,14.0,4.0
280123025,9.0,5.0,19.0,11.0,22.0,11.0,32.0,13.0,4.0,19.0,11.0,8.0
280123029,12.0,8.0,17.0,9.0,26.0,16.0,29.0,13.0,4.0,16.0,10.0,8.0
280123030,16.0,14.0,13.0,10.0,27.0,9.0,25.0,12.0,2.0,13.0,18.0,3.0
280123002,33.0,18.0,19.0,11.0,22.0,10.0,6.0,3.0,15.0,3.0,12.0,8.0
280123004,16.0,8.0,23.0,13.0,19.0,10.0,24.0,11.0,8.0,13.0,9.0,10.0
280123012,12.0,7.0,22.0,13.0,18.0,6.0,25.0,14.0,5.0,11.0,12.0,9.0
280123024,26.0,19.0,12.0,6.0,27.0,11.0,13.0,4.0,7.0,9.0,16.0,6.0
280124015,16.0,11.0,24.0,14.0,19.0,10.0,26.0,7.0,5.0,19.0,9.0,10.0
280124009,25.0,11.0,23.0,9.0,18.0,9.0,18.0,8.0,14.0,10.0,9.0,14.0
280124014,8.0,4.0,13.0,9.0,27.0,7.0,33.0,15.0,4.0,18.0,20.0,4.0
280125003,29.0,14.0,25.0,11.0,13.0,5.0,12.0,7.0,15.0,5.0,8.0,14.0
280125005,23.0,13.0,13.0,9.0,30.0,15.0,18.0,6.0,10.0,12.0,15.0,4.0
280125007,25.0,18.0,24.0,10.0,18.0,9.0,16.0,5.0,7.0,11.0,9.0,14.0
280125008,30.0,14.0,17.0,9.0,27.0,17.0,13.0,4.0,16.0,9.0,10.0,8.0
280125022,25.0,17.0,19.0,11.0,23.0,12.0,17.0,3.0,8.0,14.0,11.0,8.0
280125026,24.0,17.0,23.0,14.0,18.0,6.0,18.0,3.0,7.0,15.0,12.0,9.0
280125027,22.0,13.0,30.0,16.0,12.0,4.0,18.0,8.0,9.0,10.0,8.0,14.0
280125028,23.0,12.0,26.0,19.0,17.0,5.0,19.0,8.0,11.0,11.0,12.0,7.0
280125002,33.0,18.0,34.0,20.0,7.0,2.0,7.0,4.0,15.0,3.0,5.0,14.0
280125004,17.0,9.0,26.0,13.0,16.0,2.0,24.0,11.0,8.0,13.0,14.0,13.0
280125006,28.0,18.0,13.0,7.0,27.0,11.0,13.0,3.0,10.0,10.0,16.0,6.0
280125018,13.0,9.0,27.0,14.0,16.0,8.0,28.0,14.0,4.0,14.0,8.0,13.0
280125025,9.0,5.0,21.0,12.0,18.0,5.0,33.0,14.0,4.0,19.0,13.0,9.0
280126014,8.0,4.0,25.0,15.0,19.0,10.0,34.0,16.0,4.0,18.0,9.0,10.0
280126029,12.0,8.0,26.0,12.0,13.0,5.0,31.0,14.0,4.0,17.0,8.0,14.0
280126030,17.0,14.0,28.0,15.0,16.0,8.0,26.0,13.0,3.0,13.0,8.0,13.0
280126024,28.0,20.0,12.0,5.0,30.0,15.0,13.0,4.0,8.0,9.0,15.0,7.0
280127004,17.0,9.0,13.0,9.0,31.0,16.0,25.0,12.0,8.0,13.0,15.0,4.0
280127013,27.0,16.0,19.0,12.0,23.0,10.0,14.0,6.0,11.0,8.0,13.0,7.0
280127019,27.0,10.0,7.0,3.0,34.0,15.0,18.0,8.0,17.0,10.0,19.0,4.0
280127022,25.0,17.0,21.0,12.0,19.0,6.0,18.0,4.0,8.0,14.0,13.0,9.0
280127015,17.0,12.0,18.0,10.0,23.0,9.0,27.0,7.0,5.0,20.0,14.0,8.0
280127006,29.0,19.0,16.0,11.0,26.0,7.0,13.0,3.0,10.0,10.0,19.0,5.0
280127016,7.0,5.0,25.0,11.0,18.0,9.0,35.0,14.0,2.0,21.0,9.0,14.0
280127009,26.0,12.0,28.0,14.0,14.0,4.0,18.0,8.0,14.0,10.0,10.0,14.0
280127010,24.0,11.0,18.0,15.0,25.0,7.0,19.0,8.0,13.0,11.0,18.0,3.0
280127025,9.0,5.0,24.0,15.0,18.0,6.0,34.0,15.0,4.0,19.0,12.0,9.0
280128003,31.0,15.0,17.0,12.0,26.0,7.0,12.0,7.0,16.0,5.0,19.0,5.0
280128026,26.0,18.0,14.0,9.0,28.0,8.0,18.0,3.0,8.0,15.0,20.0,5.0
280128029,13.0,9.0,13.0,10.0,30.0,10.0,31.0,14.0,4.0,17.0,20.0,3.0
280128012,13.0,8.0,27.0,13.0,17.0,3.0,27.0,14.0,5.0,13.0,14.0,14.0
280129011,19.0,9.0,13.0,9.0,31.0,16.0,26.0,10.0,10.0,16.0,15.0,4.0
280129021,32.0,15.0,22.0,13.0,19.0,6.0,13.0,4.0,17.0,9.0,13.0,9.0
280129025,9.0,5.0,15.0,10.0,28.0,8.0,35.0,16.0,4.0,19.0,20.0,5.0
280129027,23.0,14.0,19.0,11.0,24.0,11.0,19.0,8.0,9.0,11.0,13.0,8.0
280129004,17.0,9.0,35.0,21.0,8.0,2.0,26.0,13.0,8.0,13.0,6.0,14.0
280129010,24.0,11.0,18.0,10.0,27.0,14.0,20.0,9.0,13.0,11.0,13.0,8.0
280129013,27.0,16.0,29.0,15.0,14.0,4.0,15.0,7.0,11.0,8.0,10.0,14.0
280129014,9.0,5.0,8.0,4.0,34.0,15.0,34.0,16.0,4.0,18.0,19.0,4.0
280129017,18.0,9.0,27.0,20.0,18.0,5.0,26.0,14.0,9.0,12.0,13.0,7.0
280130022,26.0,18.0,19.0,12.0,24.0,11.0,18.0,4.0,8.0,14.0,13.0,7.0
280130003,32.0,16.0,19.0,11.0,27.0,14.0,12.0,7.0,16.0,5.0,13.0,8.0
280130016,8.0,6.0,26.0,13.0,18.0,8.0,36.0,14.0,2.0,22.0,10.0,13.0
280130019,28.0,11.0,35.0,18.0,9.0,4.0,18.0,8.0,17.0,10.0,5.0,17.0
280130020,17.0,8.0,28.0,21.0,18.0,5.0,28.0,13.0,9.0,15.0,13.0,7.0
280130023,19.0,12.0,27.0,13.0,18.0,4.0,24.0,9.0,7.0,15.0,14.0,14.0
280130026,27.0,19.0,30.0,16.0,14.0,4.0,18.0,3.0,8.0,15.0,10.0,14.0
280130028,24.0,13.0,19.0,11.0,24.0,9.0,20.0,8.0,11.0,12.0,15.0,8.0
280130029,13.0,9.0,18.0,13.0,26.0,7.0,32.0,15.0,4.0,17.0,19.0,5.0
280130012,13.0,8.0,23.0,14.0,19.0,6.0,28.0,15.0,5.0,13.0,13.0,9.0
280131025,10.0,6.0,19.0,12.0,25.0,12.0,35.0,16.0,4.0,19.0,13.0,7.0
280131008,32.0,15.0,15.0,8.0,28.0,11.0,13.0,4.0,17.0,9.0,17.0,7.0
280131002,35.0,19.0,13.0,10.0,31.0,11.0,8.0,4.0,16.0,4.0,20.0,3.0
280131021,33.0,16.0,16.0,11.0,28.0,8.0,13.0,4.0,17.0,9.0,20.0,5.0
280201011,19.0,9.0,20.0,11.0,25.0,13.0,27.0,11.0,10.0,16.0,12.0,9.0
280201016,9.0,7.0,28.0,13.0,14.0,5.0,36.0,14.0,2.0,22.0,9.0,15.0
280201020,18.0,9.0,18.0,10.0,29.0,17.0,28.0,13.0,9.0,15.0,12.0,8.0
280201023,20.0,13.0,13.0,5.0,32.0,16.0,24.0,9.0,7.0,15.0,16.0,8.0
280201028,25.0,14.0,16.0,9.0,28.0,11.0,20.0,8.0,11.0,12.0,17.0,7.0
280201009,28.0,13.0,28.0,14.0,18.0,4.0,19.0,8.0,15.0,11.0,14.0,14.0
280201022,26.0,18.0,31.0,17.0,14.0,4.0,19.0,5.0,8.0,14.0,10.0,14.0
280201014,9.0,5.0,26.0,12.0,19.0,9.0,36.0,17.0,4.0,19.0,10.0,14.0
280201027,24.0,15.0,18.0,15.0,28.0,8.0,20.0,8.0,9.0,12.0,20.0,3.0
280202001,19.0,13.0,26.0,12.0,20.0,10.0,24.0,9.0,6.0,15.0,10.0,14.0
280202007,27.0,19.0,29.0,15.0,18.0,4.0,18.0,5.0,8.0,13.0,14.0,14.0
280202011,19.0,9.0,18.0,10.0,30.0,18.0,28.0,12.0,10.0,16.0,12.0,8.0
280202023,21.0,14.0,27.0,14.0,18.0,8.0,24.0,9.0,7.0,15.0,10.0,13.0
280202025,11.0,7.0,32.0,18.0,14.0,4.0,35.0,16.0,4.0,19.0,10.0,14.0
280202029,13.0,9.0,18.0,15.0,29.0,9.0,33.0,16.0,4.0,17.0,20.0,3.0
280202005,25.0,13.0,29.0,14.0,14.0,5.0,20.0,7.0,12.0,13.0,9.0,15.0
280202015,18.0,13.0,20.0,11.0,26.0,14.0,29.0,7.0,5.0,22.0,12.0,9.0
280203027,24.0,15.0,16.0,9.0,29.0,12.0,21.0,9.0,9.0,12.0,17.0,7.0
280203008,33.0,16.0,14.0,11.0,31.0,11.0,13.0,4.0,17.0,9.0,20.0,3.0
280204001,20.0,14.0,29.0,15.0,18.0,9.0,24.0,9.0,6.0,15.0,9.0,14.0
280204016,10.0,8.0,20.0,11.0,27.0,15.0,36.0,14.0,2.0,22.0,12.0,9.0
280204019,31.0,12.0,15.0,12.0,31.0,11.0,18.0,8.0,19.0,10.0,20.0,3.0
280204021,33.0,16.0,30.0,16.0,18.0,4.0,14.0,5.0,17.0,9.0,14.0,14.0
280204022,27.0,19.0,18.0,13.0,28.0,8.0,19.0,5.0,8.0,14.0,20.0,5.0
280204025,12.0,8.0,28.0,15.0,18.0,8.0,35.0,16.0,4.0,19.0,10.0,13.0
280204026,30.0,20.0,14.0,6.0,32.0,16.0,18.0,3.0,10.0,15.0,16.0,8.0
280204014,9.0,5.0,21.0,12.0,25.0,11.0,37.0,18.0,4.0,19.0,14.0,9.0
280204018,14.0,10.0,30.0,15.0,14.0,5.0,33.0,14.0,4.0,19.0,9.0,15.0
280205005,26.0,14.0,8.0,4.0,36.0,16.0,20.0,7.0,12.0,13.0,20.0,4.0
280205011,19.0,9.0,16.0,11.0,29.0,9.0,29.0,13.0,10.0,16.0,20.0,5.0
280205020,18.0,9.0,22.0,12.0,24.0,9.0,30.0,14.0,9.0,16.0,15.0,10.0
280205029,13.0,9.0,30.0,22.0,18.0,5.0,34.0,17.0,4.0,17.0,13.0,8.0
280205017,20.0,10.0,16.0,9.0,30.0,13.0,27.0,14.0,10.0,13.0,17.0,7.0
280206001,21.0,15.0,16.0,9.0,31.0,14.0,24.0,9.0,6.0,15.0,17.0,7.0
280206007,29.0,20.0,18.0,15.0,31.0,10.0,18.0,5.0,9.0,13.0,21.0,3.0
280206019,31.0,12.0,28.0,13.0,20.0,10.0,19.0,9.0,19.0,10.0,10.0,15.0
280206021,34.0,17.0,15.0,7.0,32.0,16.0,14.0,5.0,17.0,9.0,16.0,8.0
280206022,27.0,19.0,28.0,15.0,19.0,9.0,20.0,6.0,8.0,14.0,10.0,13.0
280206023,22.0,15.0,36.0,19.0,12.0,4.0,24.0,9.0,7.0,15.0,8.0,17.0
280206027,24.0,15.0,16.0,11.0,30.0,10.0,23.0,10.0,9.0,13.0,20.0,5.0
280206002,36.0,20.0,30.0,15.0,15.0,6.0,9.0,4.0,16.0,5.0,9.0,15.0
280206006,32.0,20.0,30.0,22.0,19.0,6.0,15.0,3.0,12.0,12.0,13.0,8.0
280206008,34.0,17.0,38.0,19.0,9.0,4.0,13.0,4.0,17.0,9.0,5.0,19.0
