id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
400579033,38.0,22.0,17.0,9.0,33.0,18.0,8.0,2.0,16.0,6.0,15.0,8.0
400579034,21.0,12.0,19.0,11.0,31.0,13.0,27.0,13.0,9.0,14.0,18.0,8.0
400579035,30.0,18.0,16.0,9.0,33.0,13.0,20.0,9.0,12.0,11.0,20.0,7.0
400579036,17.0,10.0,18.0,10.0,33.0,18.0,30.0,16.0,7.0,14.0,15.0,8.0
400579037,33.0,21.0,22.0,12.0,28.0,13.0,16.0,5.0,12.0,11.0,15.0,10.0
400579038,20.0,9.0,39.0,21.0,10.0,3.0,28.0,15.0,11.0,13.0,7.0,18.0
400579039,18.0,10.0,20.0,11.0,31.0,12.0,32.0,13.0,8.0,19.0,19.0,9.0
400579040,15.0,5.0,36.0,19.0,13.0,6.0,37.0,17.0,10.0,20.0,7.0,17.0
400579044,33.0,18.0,17.0,10.0,33.0,13.0,17.0,9.0,15.0,8.0,20.0,7.0
400579041,41.0,24.0,8.0,6.0,39.0,16.0,9.0,3.0,17.0,6.0,23.0,2.0
400579042,18.0,10.0,39.0,21.0,11.0,5.0,30.0,15.0,8.0,15.0,6.0,18.0
400579043,19.0,9.0,31.0,18.0,19.0,7.0,31.0,16.0,10.0,15.0,12.0,13.0
400579045,34.0,17.0,22.0,12.0,27.0,15.0,15.0,7.0,17.0,8.0,12.0,10.0
400579046,9.0,5.0,12.0,7.0,37.0,16.0,40.0,19.0,4.0,21.0,21.0,5.0
400579047,25.0,14.0,23.0,16.0,26.0,9.0,24.0,7.0,11.0,17.0,17.0,7.0
400579048,28.0,15.0,32.0,17.0,17.0,8.0,23.0,10.0,13.0,13.0,9.0,15.0
400579049,31.0,19.0,28.0,13.0,21.0,13.0,18.0,7.0,12.0,11.0,8.0,15.0
400579050,27.0,17.0,20.0,9.0,30.0,17.0,23.0,7.0,10.0,16.0,13.0,11.0
400579051,31.0,18.0,28.0,13.0,21.0,11.0,20.0,8.0,13.0,12.0,10.0,15.0
400579052,10.0,7.0,9.0,7.0,39.0,16.0,40.0,18.0,3.0,22.0,23.0,2.0
400579053,11.0,6.0,27.0,14.0,22.0,9.0,40.0,18.0,5.0,22.0,13.0,13.0
400579054,34.0,15.0,16.0,11.0,34.0,12.0,18.0,8.0,19.0,10.0,22.0,5.0
400579055,27.0,12.0,30.0,15.0,19.0,8.0,23.0,10.0,15.0,13.0,11.0,15.0
400579056,17.0,9.0,31.0,14.0,17.0,7.0,33.0,15.0,8.0,18.0,10.0,17.0
400579057,25.0,14.0,18.0,11.0,33.0,13.0,25.0,8.0,11.0,17.0,20.0,7.0
400579058,31.0,19.0,37.0,20.0,13.0,6.0,21.0,9.0,12.0,12.0,7.0,17.0
400579059,37.0,21.0,9.0,6.0,42.0,17.0,13.0,5.0,16.0,8.0,25.0,3.0
400579060,22.0,13.0,32.0,19.0,19.0,8.0,28.0,13.0,9.0,15.0,11.0,13.0
400579061,20.0,10.0,40.0,21.0,10.0,4.0,31.0,16.0,10.0,15.0,6.0,19.0
400579062,16.0,6.0,20.0,9.0,31.0,18.0,37.0,17.0,10.0,20.0,13.0,11.0
400579063,35.0,18.0,17.0,12.0,34.0,12.0,15.0,7.0,17.0,8.0,22.0,5.0
400579064,34.0,19.0,18.0,11.0,32.0,12.0,17.0,9.0,15.0,8.0,20.0,7.0
400579065,17.0,10.0,23.0,13.0,29.0,13.0,32.0,17.0,7.0,15.0,16.0,10.0
400579066,20.0,11.0,19.0,12.0,32.0,12.0,32.0,13.0,9.0,19.0,20.0,7.0
400579067,12.0,7.0,9.0,7.0,40.0,17.0,40.0,18.0,5.0,22.0,23.0,2.0
400579068,32.0,19.0,38.0,20.0,16.0,10.0,20.0,8.0,13.0,12.0,6.0,18.0
400579069,21.0,8.0,41.0,22.0,10.0,3.0,29.0,15.0,13.0,14.0,7.0,19.0
400579070,28.0,13.0,29.0,14.0,21.0,11.0,23.0,10.0,15.0,13.0,10.0,15.0
400579071,11.0,6.0,10.0,7.0,42.0,17.0,40.0,19.0,5.0,21.0,25.0,3.0
400579072,27.0,17.0,33.0,18.0,18.0,8.0,24.0,8.0,10.0,16.0,10.0,15.0
400579073,35.0,16.0,19.0,12.0,33.0,13.0,18.0,8.0,19.0,10.0,20.0,7.0
400579074,19.0,12.0,25.0,17.0,26.0,11.0,32.0,13.0,7.0,19.0,15.0,8.0
400579075,22.0,13.0,32.0,15.0,20.0,10.0,29.0,14.0,9.0,15.0,10.0,17.0
400579076,29.0,16.0,16.0,8.0,35.0,17.0,24.0,10.0,13.0,14.0,18.0,8.0
400579077,32.0,13.0,32.0,15.0,18.0,7.0,20.0,11.0,19.0,9.0,11.0,17.0
400579078,38.0,22.0,30.0,15.0,21.0,11.0,13.0,5.0,16.0,8.0,10.0,15.0
400579079,13.0,7.0,33.0,19.0,19.0,7.0,38.0,17.0,6.0,21.0,12.0,14.0
400579080,16.0,6.0,42.0,23.0,10.0,3.0,39.0,18.0,10.0,21.0,7.0,19.0
400579081,19.0,11.0,10.0,7.0,43.0,18.0,31.0,15.0,8.0,16.0,25.0,3.0
400579082,21.0,10.0,19.0,12.0,33.0,13.0,32.0,17.0,11.0,15.0,20.0,7.0
400579083,35.0,20.0,20.0,12.0,33.0,13.0,17.0,9.0,15.0,8.0,20.0,8.0
400579084,29.0,14.0,33.0,16.0,18.0,7.0,23.0,10.0,15.0,13.0,11.0,17.0
400579085,11.0,6.0,9.0,7.0,41.0,18.0,41.0,20.0,5.0,21.0,23.0,2.0
400579086,27.0,17.0,33.0,19.0,20.0,9.0,25.0,9.0,10.0,16.0,11.0,14.0
400579087,27.0,15.0,13.0,8.0,39.0,16.0,25.0,8.0,12.0,17.0,23.0,5.0
400579088,32.0,20.0,29.0,14.0,22.0,13.0,21.0,9.0,12.0,12.0,9.0,15.0
400579089,35.0,16.0,33.0,18.0,19.0,9.0,19.0,9.0,19.0,10.0,10.0,15.0
400579090,35.0,22.0,39.0,21.0,13.0,6.0,17.0,5.0,13.0,12.0,7.0,18.0
400579091,34.0,20.0,16.0,8.0,36.0,18.0,19.0,7.0,14.0,12.0,18.0,8.0
400579092,33.0,14.0,21.0,12.0,33.0,12.0,20.0,11.0,19.0,9.0,21.0,9.0
400606285,,,,,,,,,,,,
400579093,28.0,16.0,19.0,10.0,36.0,19.0,25.0,8.0,12.0,17.0,17.0,9.0
400579094,35.0,21.0,19.0,12.0,34.0,14.0,19.0,7.0,14.0,12.0,20.0,7.0
400579095,17.0,7.0,26.0,16.0,27.0,10.0,39.0,18.0,10.0,21.0,17.0,10.0
400579096,12.0,7.0,33.0,19.0,21.0,10.0,41.0,19.0,5.0,22.0,11.0,14.0
400579097,43.0,25.0,17.0,8.0,36.0,15.0,11.0,3.0,18.0,8.0,21.0,9.0
400579098,21.0,10.0,20.0,9.0,34.0,19.0,33.0,18.0,11.0,15.0,15.0,11.0
400579099,10.0,7.0,30.0,15.0,22.0,13.0,43.0,19.0,3.0,24.0,9.0,15.0
400579100,11.0,6.0,25.0,14.0,29.0,13.0,42.0,21.0,5.0,21.0,16.0,11.0
400579101,33.0,20.0,22.0,13.0,33.0,12.0,21.0,8.0,13.0,13.0,21.0,9.0
400579102,36.0,17.0,17.0,9.0,36.0,18.0,20.0,9.0,19.0,11.0,18.0,8.0
400579103,30.0,15.0,33.0,19.0,20.0,8.0,23.0,10.0,15.0,13.0,12.0,14.0
400579104,19.0,10.0,17.0,12.0,36.0,13.0,34.0,15.0,9.0,19.0,23.0,5.0
400579105,18.0,11.0,31.0,16.0,20.0,8.0,34.0,17.0,7.0,17.0,12.0,15.0
400579106,42.0,23.0,20.0,13.0,34.0,14.0,9.0,2.0,19.0,7.0,20.0,7.0
400579107,13.0,7.0,31.0,16.0,21.0,11.0,40.0,18.0,6.0,22.0,10.0,15.0
400579108,22.0,13.0,25.0,17.0,29.0,12.0,30.0,15.0,9.0,15.0,17.0,8.0
400579109,23.0,9.0,27.0,17.0,27.0,10.0,30.0,15.0,14.0,15.0,17.0,10.0
400579110,34.0,15.0,26.0,15.0,29.0,13.0,21.0,11.0,19.0,10.0,16.0,11.0
400579111,36.0,18.0,17.0,8.0,37.0,16.0,18.0,8.0,18.0,10.0,21.0,9.0
400579112,36.0,22.0,34.0,17.0,19.0,7.0,19.0,7.0,14.0,12.0,12.0,17.0
400579113,10.0,7.0,22.0,13.0,34.0,13.0,44.0,20.0,3.0,24.0,21.0,9.0
400579114,31.0,16.0,12.0,8.0,43.0,18.0,23.0,10.0,15.0,13.0,25.0,4.0
400579115,22.0,11.0,22.0,13.0,33.0,13.0,33.0,18.0,11.0,15.0,20.0,9.0
400579116,22.0,11.0,9.0,7.0,43.0,19.0,33.0,14.0,11.0,19.0,24.0,2.0
400579117,18.0,8.0,42.0,22.0,12.0,5.0,39.0,18.0,10.0,21.0,7.0,20.0
400579118,30.0,17.0,34.0,20.0,20.0,8.0,25.0,8.0,13.0,17.0,12.0,14.0
400579119,37.0,18.0,31.0,15.0,22.0,9.0,20.0,9.0,19.0,11.0,13.0,16.0
400579120,36.0,23.0,14.0,9.0,39.0,16.0,18.0,5.0,13.0,13.0,23.0,5.0
400579121,13.0,7.0,32.0,17.0,20.0,8.0,41.0,19.0,6.0,22.0,12.0,15.0
400579122,23.0,9.0,43.0,23.0,12.0,5.0,31.0,16.0,14.0,15.0,7.0,20.0
400579123,35.0,16.0,24.0,13.0,31.0,15.0,21.0,11.0,19.0,10.0,16.0,11.0
400579124,37.0,19.0,42.0,21.0,12.0,5.0,18.0,8.0,18.0,10.0,7.0,21.0
400579125,28.0,17.0,18.0,9.0,37.0,16.0,27.0,10.0,11.0,17.0,21.0,9.0
400579126,20.0,12.0,31.0,16.0,22.0,12.0,35.0,14.0,8.0,21.0,10.0,15.0
400579127,29.0,16.0,33.0,18.0,20.0,8.0,27.0,11.0,13.0,16.0,12.0,15.0
400579128,20.0,11.0,21.0,14.0,34.0,14.0,34.0,15.0,9.0,19.0,20.0,7.0
400579129,37.0,23.0,14.0,9.0,40.0,17.0,19.0,7.0,14.0,12.0,23.0,5.0
400579130,33.0,20.0,10.0,8.0,43.0,19.0,23.0,9.0,13.0,14.0,24.0,2.0
400579131,23.0,12.0,22.0,13.0,35.0,14.0,33.0,18.0,11.0,15.0,21.0,9.0
400579132,31.0,18.0,33.0,19.0,23.0,11.0,25.0,8.0,13.0,17.0,12.0,14.0
400579133,38.0,19.0,19.0,10.0,37.0,16.0,20.0,9.0,19.0,11.0,21.0,9.0
400579134,19.0,9.0,31.0,15.0,24.0,14.0,39.0,18.0,10.0,21.0,10.0,16.0
400579135,44.0,25.0,20.0,11.0,39.0,19.0,12.0,4.0,19.0,8.0,20.0,9.0
400579136,21.0,12.0,45.0,24.0,10.0,3.0,33.0,15.0,9.0,18.0,7.0,21.0
400579137,36.0,17.0,32.0,16.0,22.0,9.0,21.0,11.0,19.0,10.0,13.0,16.0
400579138,38.0,20.0,20.0,12.0,37.0,14.0,18.0,8.0,18.0,10.0,23.0,8.0
400579139,31.0,16.0,44.0,24.0,12.0,5.0,25.0,11.0,15.0,14.0,7.0,20.0
400579140,12.0,7.0,24.0,14.0,33.0,13.0,43.0,21.0,5.0,22.0,20.0,10.0
400579141,29.0,18.0,31.0,16.0,23.0,13.0,27.0,10.0,11.0,17.0,10.0,15.0
400579142,20.0,12.0,28.0,16.0,29.0,13.0,36.0,15.0,8.0,21.0,16.0,12.0
400579143,21.0,12.0,41.0,22.0,14.0,6.0,34.0,15.0,9.0,19.0,8.0,19.0
400579144,19.0,12.0,14.0,9.0,41.0,18.0,35.0,17.0,7.0,18.0,23.0,5.0
400579145,36.0,23.0,22.0,15.0,34.0,14.0,19.0,6.0,13.0,13.0,20.0,7.0
400579146,36.0,21.0,10.0,8.0,44.0,20.0,22.0,9.0,15.0,13.0,24.0,2.0
400579147,30.0,16.0,25.0,17.0,32.0,13.0,28.0,12.0,14.0,16.0,19.0,8.0
400579148,23.0,12.0,22.0,13.0,37.0,15.0,34.0,14.0,11.0,20.0,22.0,9.0
400579149,12.0,7.0,25.0,15.0,33.0,13.0,45.0,20.0,5.0,25.0,20.0,10.0
400579150,45.0,26.0,40.0,21.0,19.0,10.0,12.0,4.0,19.0,8.0,9.0,19.0
400579151,22.0,13.0,32.0,16.0,23.0,10.0,33.0,15.0,9.0,18.0,13.0,16.0
400579152,23.0,12.0,46.0,25.0,10.0,3.0,34.0,19.0,11.0,15.0,7.0,21.0
400579153,37.0,21.0,11.0,9.0,44.0,20.0,20.0,9.0,16.0,11.0,24.0,2.0
400579154,36.0,17.0,43.0,22.0,13.0,5.0,22.0,12.0,19.0,10.0,8.0,21.0
400579155,39.0,21.0,32.0,17.0,23.0,13.0,18.0,8.0,18.0,10.0,10.0,15.0
400579156,41.0,23.0,21.0,13.0,37.0,14.0,15.0,5.0,18.0,10.0,23.0,8.0
400579157,30.0,19.0,31.0,15.0,25.0,15.0,27.0,10.0,11.0,17.0,10.0,16.0
400579158,20.0,12.0,35.0,19.0,21.0,9.0,37.0,16.0,8.0,21.0,12.0,16.0
400579159,20.0,13.0,23.0,16.0,34.0,14.0,35.0,17.0,7.0,18.0,20.0,7.0
400579160,15.0,8.0,25.0,14.0,32.0,15.0,41.0,19.0,7.0,22.0,17.0,11.0
400579161,37.0,24.0,26.0,18.0,32.0,13.0,19.0,6.0,13.0,13.0,19.0,8.0
400579162,33.0,20.0,35.0,15.0,23.0,11.0,26.0,10.0,13.0,16.0,12.0,20.0
400579163,25.0,10.0,12.0,8.0,46.0,19.0,32.0,16.0,15.0,16.0,27.0,4.0
400579164,11.0,7.0,21.0,11.0,37.0,16.0,46.0,21.0,4.0,25.0,21.0,10.0
400579165,13.0,8.0,16.0,10.0,41.0,18.0,44.0,21.0,5.0,23.0,23.0,6.0
400579166,39.0,20.0,33.0,18.0,23.0,13.0,21.0,9.0,19.0,12.0,10.0,15.0
400579167,31.0,17.0,23.0,16.0,35.0,15.0,28.0,12.0,14.0,16.0,20.0,7.0
400579168,22.0,12.0,26.0,15.0,32.0,15.0,35.0,16.0,10.0,19.0,17.0,11.0
400579169,37.0,18.0,21.0,13.0,38.0,15.0,22.0,12.0,19.0,10.0,23.0,8.0
400579175,40.0,22.0,23.0,14.0,37.0,15.0,18.0,8.0,18.0,10.0,22.0,9.0
400579171,20.0,13.0,19.0,13.0,38.0,13.0,36.0,18.0,7.0,18.0,25.0,6.0
400579172,23.0,14.0,11.0,9.0,45.0,21.0,33.0,15.0,9.0,18.0,24.0,2.0
400579173,24.0,13.0,45.0,25.0,13.0,5.0,34.0,14.0,11.0,20.0,8.0,20.0
400579174,19.0,9.0,33.0,17.0,23.0,10.0,41.0,19.0,10.0,22.0,13.0,16.0
400579170,16.0,9.0,27.0,19.0,32.0,13.0,41.0,19.0,7.0,22.0,19.0,8.0
400579176,20.0,12.0,27.0,17.0,31.0,11.0,38.0,17.0,8.0,21.0,20.0,10.0
400579177,13.0,8.0,22.0,12.0,37.0,16.0,46.0,20.0,5.0,26.0,21.0,10.0
400579178,24.0,10.0,11.0,9.0,46.0,22.0,33.0,15.0,14.0,18.0,24.0,2.0
400579179,25.0,10.0,29.0,16.0,31.0,14.0,33.0,17.0,15.0,16.0,17.0,13.0
400579180,13.0,8.0,21.0,13.0,39.0,16.0,45.0,22.0,5.0,23.0,23.0,8.0
400579181,39.0,20.0,27.0,17.0,32.0,12.0,22.0,10.0,19.0,12.0,20.0,10.0
400579182,24.0,13.0,42.0,22.0,16.0,7.0,33.0,16.0,11.0,17.0,9.0,20.0
400579183,37.0,22.0,34.0,18.0,23.0,9.0,24.0,9.0,15.0,15.0,14.0,16.0
400755860,12.0,8.0,37.0,18.0,20.0,7.0,46.0,21.0,4.0,25.0,13.0,19.0
400579184,47.0,27.0,18.0,10.0,41.0,18.0,12.0,4.0,20.0,8.0,23.0,8.0
400579185,37.0,18.0,26.0,16.0,34.0,13.0,23.0,13.0,19.0,10.0,21.0,10.0
400579186,42.0,23.0,35.0,19.0,23.0,10.0,16.0,6.0,19.0,10.0,13.0,16.0
400579187,20.0,12.0,27.0,16.0,32.0,15.0,39.0,18.0,8.0,21.0,17.0,11.0
400579188,25.0,14.0,47.0,25.0,12.0,4.0,34.0,14.0,11.0,20.0,8.0,22.0
400579189,19.0,9.0,30.0,17.0,31.0,14.0,42.0,20.0,10.0,22.0,17.0,13.0
400579190,23.0,14.0,35.0,19.0,24.0,11.0,35.0,16.0,9.0,19.0,13.0,16.0
400579191,25.0,11.0,33.0,17.0,25.0,11.0,33.0,15.0,14.0,18.0,14.0,16.0
400579192,38.0,21.0,24.0,15.0,38.0,15.0,22.0,10.0,17.0,12.0,23.0,9.0
400579193,41.0,23.0,17.0,10.0,42.0,19.0,19.0,8.0,18.0,11.0,23.0,7.0
400579194,13.0,8.0,39.0,21.0,21.0,8.0,46.0,23.0,5.0,23.0,13.0,18.0
400579195,32.0,20.0,36.0,16.0,23.0,11.0,28.0,10.0,12.0,18.0,12.0,20.0
400579196,33.0,19.0,47.0,26.0,13.0,5.0,27.0,8.0,14.0,19.0,8.0,21.0
400579197,26.0,11.0,43.0,23.0,16.0,7.0,33.0,17.0,15.0,16.0,9.0,20.0
400579198,36.0,20.0,37.0,18.0,21.0,8.0,23.0,7.0,16.0,16.0,13.0,19.0
400579199,46.0,24.0,28.0,17.0,32.0,15.0,12.0,2.0,22.0,10.0,17.0,11.0
400579200,40.0,23.0,19.0,13.0,39.0,14.0,21.0,8.0,17.0,13.0,25.0,6.0
400579201,38.0,19.0,27.0,19.0,34.0,14.0,23.0,13.0,19.0,10.0,20.0,8.0
400579202,40.0,25.0,22.0,12.0,40.0,19.0,19.0,6.0,15.0,13.0,21.0,10.0
400579203,26.0,14.0,23.0,12.0,38.0,17.0,33.0,16.0,12.0,17.0,21.0,11.0
400579204,26.0,15.0,23.0,10.0,39.0,19.0,34.0,14.0,11.0,20.0,20.0,13.0
400579205,19.0,9.0,38.0,19.0,21.0,8.0,43.0,21.0,10.0,22.0,13.0,19.0
400579206,13.0,8.0,36.0,20.0,24.0,11.0,48.0,21.0,5.0,27.0,13.0,16.0
400579212,34.0,21.0,33.0,16.0,27.0,15.0,27.0,10.0,13.0,17.0,12.0,17.0
400579207,48.0,28.0,24.0,15.0,39.0,16.0,12.0,4.0,20.0,8.0,23.0,9.0
400579208,25.0,11.0,30.0,17.0,32.0,15.0,34.0,16.0,14.0,18.0,17.0,13.0
400579209,41.0,23.0,37.0,17.0,23.0,11.0,20.0,9.0,18.0,11.0,12.0,20.0
400579210,43.0,23.0,44.0,24.0,16.0,7.0,17.0,7.0,20.0,10.0,9.0,20.0
400579211,33.0,21.0,35.0,19.0,24.0,9.0,28.0,10.0,12.0,18.0,15.0,16.0
400579213,37.0,21.0,39.0,21.0,22.0,9.0,23.0,7.0,16.0,16.0,13.0,18.0
400579214,47.0,25.0,23.0,13.0,40.0,19.0,12.0,2.0,22.0,10.0,21.0,10.0
400579215,33.0,21.0,17.0,10.0,44.0,20.0,29.0,11.0,12.0,18.0,24.0,7.0
400579216,39.0,23.0,30.0,17.0,33.0,16.0,25.0,9.0,16.0,16.0,17.0,13.0
400579217,27.0,12.0,39.0,20.0,21.0,8.0,34.0,17.0,15.0,17.0,13.0,19.0
400579218,12.0,8.0,34.0,20.0,27.0,11.0,48.0,22.0,4.0,26.0,16.0,14.0
400579219,13.0,8.0,12.0,8.0,49.0,20.0,49.0,22.0,5.0,27.0,29.0,4.0
400579220,13.0,8.0,19.0,13.0,41.0,15.0,47.0,24.0,5.0,23.0,26.0,6.0
400579221,32.0,17.0,27.0,17.0,35.0,13.0,29.0,11.0,15.0,18.0,22.0,10.0
400579222,22.0,13.0,20.0,11.0,42.0,18.0,40.0,18.0,9.0,22.0,24.0,9.0
400579223,38.0,22.0,24.0,11.0,39.0,19.0,23.0,7.0,16.0,16.0,20.0,13.0
400579224,48.0,26.0,22.0,13.0,40.0,17.0,12.0,2.0,22.0,10.0,23.0,9.0
400579225,25.0,11.0,36.0,20.0,25.0,12.0,35.0,17.0,14.0,18.0,13.0,16.0
400579226,23.0,12.0,33.0,17.0,27.0,12.0,38.0,20.0,11.0,18.0,15.0,16.0
400579227,20.0,10.0,35.0,19.0,25.0,10.0,43.0,21.0,10.0,22.0,15.0,16.0
400579228,34.0,20.0,24.0,13.0,38.0,17.0,28.0,8.0,14.0,20.0,21.0,11.0
400579229,16.0,9.0,24.0,14.0,40.0,19.0,45.0,20.0,7.0,25.0,21.0,10.0
400579230,28.0,15.0,28.0,18.0,35.0,13.0,33.0,16.0,13.0,17.0,22.0,10.0
400579231,49.0,29.0,40.0,21.0,21.0,8.0,13.0,4.0,20.0,9.0,13.0,19.0
400579232,28.0,13.0,36.0,20.0,25.0,10.0,34.0,17.0,15.0,17.0,15.0,16.0
400579233,39.0,20.0,18.0,11.0,44.0,20.0,25.0,13.0,19.0,12.0,24.0,7.0
400579234,33.0,18.0,29.0,18.0,34.0,12.0,29.0,11.0,15.0,18.0,22.0,11.0
400579235,22.0,13.0,49.0,26.0,12.0,4.0,41.0,19.0,9.0,22.0,8.0,23.0
400579236,33.0,17.0,12.0,10.0,49.0,22.0,31.0,13.0,16.0,18.0,27.0,2.0
400579237,40.0,23.0,47.0,23.0,14.0,5.0,23.0,9.0,17.0,14.0,9.0,24.0
400579238,28.0,16.0,43.0,22.0,21.0,10.0,34.0,14.0,12.0,20.0,11.0,21.0
400579239,25.0,11.0,29.0,18.0,35.0,13.0,36.0,18.0,14.0,18.0,22.0,11.0
400579240,41.0,21.0,25.0,16.0,40.0,16.0,24.0,10.0,20.0,14.0,24.0,9.0
400579241,39.0,23.0,25.0,14.0,38.0,17.0,23.0,7.0,16.0,16.0,21.0,11.0
400579242,26.0,13.0,50.0,27.0,12.0,4.0,36.0,16.0,13.0,20.0,8.0,23.0
400579243,16.0,9.0,39.0,18.0,23.0,11.0,46.0,21.0,7.0,25.0,12.0,21.0
400579244,28.0,15.0,41.0,22.0,21.0,8.0,34.0,17.0,13.0,17.0,13.0,19.0
400579245,14.0,9.0,26.0,12.0,39.0,19.0,49.0,22.0,5.0,27.0,20.0,14.0
400579246,26.0,15.0,18.0,11.0,45.0,21.0,36.0,16.0,11.0,20.0,24.0,7.0
400579247,28.0,13.0,37.0,18.0,25.0,14.0,35.0,18.0,15.0,17.0,11.0,19.0
400579248,33.0,18.0,44.0,23.0,21.0,10.0,30.0,12.0,15.0,18.0,11.0,21.0
400579249,35.0,21.0,23.0,14.0,41.0,17.0,28.0,8.0,14.0,20.0,24.0,9.0
400579250,23.0,14.0,13.0,9.0,50.0,20.0,41.0,19.0,9.0,22.0,30.0,4.0
400579251,33.0,17.0,48.0,24.0,14.0,5.0,32.0,14.0,16.0,18.0,9.0,24.0
400579252,50.0,27.0,40.0,19.0,23.0,11.0,12.0,2.0,23.0,10.0,12.0,21.0
400579253,41.0,26.0,20.0,11.0,43.0,19.0,20.0,6.0,15.0,14.0,24.0,9.0
400579254,29.0,17.0,30.0,18.0,34.0,15.0,34.0,14.0,12.0,20.0,19.0,12.0
400579255,36.0,22.0,19.0,12.0,45.0,21.0,28.0,10.0,14.0,18.0,24.0,7.0
400579257,27.0,14.0,21.0,12.0,43.0,19.0,36.0,16.0,13.0,20.0,24.0,9.0
400579256,40.0,24.0,25.0,16.0,41.0,17.0,23.0,7.0,16.0,16.0,24.0,9.0
400579258,17.0,10.0,51.0,28.0,12.0,4.0,46.0,21.0,7.0,25.0,8.0,23.0
400579259,28.0,15.0,26.0,12.0,40.0,20.0,35.0,18.0,13.0,17.0,20.0,14.0
400579260,14.0,9.0,41.0,22.0,22.0,9.0,50.0,23.0,5.0,27.0,13.0,19.0
400579261,27.0,16.0,45.0,24.0,21.0,10.0,36.0,16.0,11.0,20.0,11.0,21.0
400579262,38.0,21.0,35.0,17.0,29.0,15.0,26.0,11.0,17.0,15.0,14.0,18.0
400579263,35.0,21.0,49.0,25.0,14.0,5.0,29.0,9.0,14.0,20.0,9.0,24.0
400579264,41.0,21.0,23.0,14.0,42.0,18.0,25.0,11.0,20.0,14.0,24.0,9.0
400579265,24.0,15.0,12.0,10.0,51.0,23.0,41.0,19.0,9.0,22.0,28.0,2.0
400579266,34.0,18.0,14.0,10.0,50.0,20.0,32.0,14.0,16.0,18.0,30.0,4.0
400579267,42.0,27.0,41.0,20.0,23.0,11.0,20.0,6.0,15.0,14.0,12.0,21.0
400579268,30.0,18.0,36.0,20.0,28.0,11.0,34.0,14.0,12.0,20.0,17.0,16.0
400579269,37.0,23.0,42.0,23.0,22.0,9.0,28.0,10.0,14.0,18.0,13.0,19.0
400579270,15.0,10.0,38.0,19.0,25.0,14.0,50.0,23.0,5.0,27.0,11.0,19.0
400579271,45.0,24.0,31.0,19.0,34.0,15.0,20.0,7.0,21.0,13.0,19.0,12.0
400579272,28.0,15.0,42.0,21.0,23.0,11.0,36.0,16.0,13.0,20.0,12.0,21.0
400579273,51.0,28.0,51.0,28.0,13.0,5.0,13.0,2.0,23.0,11.0,8.0,23.0
400579274,36.0,22.0,27.0,13.0,40.0,20.0,29.0,9.0,14.0,20.0,20.0,14.0
400579275,42.0,24.0,22.0,13.0,43.0,19.0,24.0,9.0,18.0,15.0,24.0,9.0
400579276,36.0,22.0,41.0,22.0,25.0,9.0,29.0,11.0,14.0,18.0,16.0,19.0
400579277,21.0,11.0,25.0,16.0,42.0,18.0,46.0,21.0,10.0,25.0,24.0,9.0
400579278,40.0,24.0,50.0,26.0,14.0,5.0,24.0,8.0,16.0,16.0,9.0,24.0
400579279,39.0,22.0,20.0,14.0,43.0,15.0,26.0,11.0,17.0,15.0,28.0,6.0
400579280,34.0,18.0,52.0,29.0,13.0,5.0,33.0,15.0,16.0,18.0,8.0,23.0
400579281,17.0,10.0,14.0,10.0,51.0,21.0,47.0,22.0,7.0,25.0,30.0,4.0
400579282,30.0,18.0,27.0,15.0,39.0,17.0,35.0,15.0,12.0,20.0,22.0,12.0
400579283,38.0,24.0,20.0,14.0,44.0,16.0,28.0,10.0,14.0,18.0,28.0,6.0
400579284,29.0,17.0,51.0,27.0,15.0,5.0,36.0,16.0,12.0,20.0,10.0,24.0
400579285,46.0,25.0,41.0,22.0,26.0,10.0,20.0,7.0,21.0,13.0,16.0,19.0
400579286,14.0,9.0,38.0,19.0,26.0,15.0,51.0,24.0,5.0,27.0,11.0,19.0
400579287,29.0,14.0,25.0,16.0,43.0,19.0,36.0,18.0,15.0,18.0,24.0,9.0
400579288,42.0,22.0,29.0,20.0,37.0,14.0,25.0,11.0,20.0,14.0,23.0,9.0
400579289,29.0,16.0,35.0,17.0,29.0,13.0,36.0,16.0,13.0,20.0,16.0,18.0
400579290,22.0,13.0,14.0,10.0,52.0,22.0,43.0,19.0,9.0,24.0,30.0,4.0
400579291,52.0,29.0,48.0,25.0,17.0,7.0,13.0,2.0,23.0,11.0,10.0,23.0
400579292,23.0,12.0,20.0,13.0,47.0,21.0,43.0,21.0,11.0,22.0,26.0,7.0
400579293,13.0,8.0,24.0,16.0,41.0,16.0,53.0,23.0,5.0,30.0,25.0,8.0
400579294,44.0,24.0,47.0,25.0,21.0,10.0,22.0,9.0,20.0,13.0,11.0,22.0
400579295,36.0,22.0,32.0,20.0,34.0,15.0,30.0,12.0,14.0,18.0,19.0,12.0
400579296,42.0,24.0,36.0,18.0,29.0,13.0,25.0,10.0,18.0,15.0,16.0,18.0
400579297,43.0,24.0,38.0,19.0,27.0,16.0,26.0,9.0,19.0,17.0,11.0,19.0
400579298,15.0,10.0,43.0,22.0,24.0,11.0,52.0,24.0,5.0,28.0,13.0,21.0
