id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
300108027,2,,,home,,-2,-2,-3,-1
300108001,2,,,home,,1,1,2,1
300108003,2,,,home,,-5,5,-3,4
300108016,2,,,home,,-7,-3,1,-5
300108029,2,,,home,,-1,4,1,-1
300108015,2,,,home,,-1,1,-2,2
300108024,2,,,away,,-1,3,1,1
300108021,2,,,away,,-2,1,-1,2
300108022,2,,,home,,-2,-1,-1,-2
300108007,2,,,home,,5,1,1,1
300108009,2,,,home,,-1,2,-4,1
300109019,2,,,home,,-2,-1,2,-4
300109030,2,,,home,,-1,3,1,-1
300109008,2,,,away,,1,-4,-2,-11
300109004,2,,,home,,-2,-1,1,-3
300109025,2,,,home,,-8,-1,-1,-1
300109006,2,,,away,,-2,2,-1,2
300109010,2,,,home,,1,6,3,-3
300109023,2,,,home,,1,-3,2,-5
300110027,2,,,away,,2,1,5,1
300110028,2,,,away,,-1,6,-1,3
300110012,2,,,home,,1,5,1,3
300110024,2,,,home,,-6,-1,-4,-1
300110022,2,,,away,,-1,1,-1,1
300110013,2,,,home,,1,4,3,-2
300111011,2,,,home,,2,2,-1,-2
300111020,2,,,home,,3,-4,6,1
300111002,2,,,away,,-3,3,-1,1
300111004,2,,,home,,-7,1,-12,1
300111025,2,,,home,,-1,1,-1,1
300111007,2,,,home,,-3,2,-1,-1
300111021,2,,,home,,-1,-1,-1,-1
300111026,2,,,home,,-1,1,-1,1
300111009,2,,,away,,1,3,1,2
300112027,2,,,away,,-8,-1,-13,-1
300112030,2,,,home,,-4,4,1,1
300112029,2,,,home,,-4,5,4,-1
300112024,2,,,home,,-3,1,1,1
300112023,2,,,away,,-3,1,1,1
300113001,2,,,home,,-1,2,-2,1
300113011,2,,,home,,1,3,1,1
300113020,2,,,away,,-2,1,-2,2
300113017,2,,,away,,1,-2,-1,-5
300113003,2,,,home,,-5,6,-1,-1
300113025,2,,,away,,-1,2,2,2
300113006,2,,,away,,-4,-1,-1,-1
300113010,2,,,home,,-4,7,-2,-1
300113007,2,,,home,,1,3,2,1
300113022,2,,,home,,-2,-1,-2,-1
300113009,2,,,away,,-2,-1,-2,-1
300114002,2,,,away,,-2,-1,2,1
300114026,2,,,home,,2,2,2,2
300115020,2,,,home,,-2,-1,-1,-1
300115030,2,,,home,,1,5,3,2
300115001,2,,,home,,-1,3,-1,2
300115004,2,,,home,,-2,2,-3,3
300115008,2,,,home,,-1,-5,1,1
300115017,2,,,away,,-9,-3,2,-6
300115018,2,,,away,,-1,2,-2,1
300115029,2,,,home,,-5,6,-3,1
300115006,2,,,home,,1,-2,-1,-2
300115010,2,,,away,,1,8,1,1
300115009,2,,,away,,-3,-2,-3,-2
300115013,2,,,home,,-6,5,-2,1
300115022,2,,,home,,-1,1,-1,1
300116011,2,,,away,,-2,4,-1,3
300116027,2,,,home,,-3,-2,-2,-4
300116030,2,,,home,,-2,6,-2,3
300116008,2,,,home,,1,1,-1,2
300116025,2,,,home,,2,-1,2,-2
300116029,2,,,home,,-1,7,-1,2
300116026,2,,,home,,1,3,1,3
300116012,2,,,away,,-1,6,-1,-3
300117028,2,,,home,,1,-1,1,1
300117007,2,,,home,,1,4,4,2
300118018,2,,,home,,1,-1,3,-2
300118027,2,,,home,,-1,1,2,1
300118001,2,,,away,,-1,4,1,3
300118030,2,,,home,,-4,7,-3,4
300118010,2,,,home,,-1,-1,-1,-1
300118003,2,,,away,,-2,7,-2,1
300118012,2,,,home,,-7,-1,-7,-4
300118016,2,,,home,,2,1,1,-4
300118009,2,,,home,,1,-3,4,-3
300118029,2,,,home,,-3,8,-3,3
300118002,2,,,away,,-1,-2,-1,-1
300118013,2,,,home,,-2,6,-2,2
300119005,2,,,home,,1,1,2,1
300119014,2,,,home,,1,-1,-1,-1
300120001,2,,,home,,-5,-1,-4,-1
300120019,2,,,home,,-1,1,-2,-3
300120020,2,,,away,,-2,1,-1,-1
300120027,2,,,away,,1,2,1,2
300120030,2,,,home,,-1,8,1,5
300120008,2,,,home,,2,2,-2,-1
300120003,2,,,home,,-2,-1,4,-1
300120015,2,,,home,,-1,2,-1,-2
300120016,2,,,away,,1,2,2,1
300120021,2,,,home,,-8,1,-8,-4
300120024,2,,,away,,-1,2,-1,1
300120009,2,,,away,,-1,1,3,1
300120012,2,,,home,,-1,1,-1,1
300121005,2,,,home,,1,2,3,2
300121007,2,,,home,,-7,5,2,4
300122019,2,,,home,,-6,2,-5,1
300122020,2,,,home,,2,-1,2,-2
300122027,2,,,away,,-2,-1,-1,-1
300122028,2,,,home,,-2,1,1,-2
300122001,2,,,home,,-1,1,6,1
300122002,2,,,home,,1,-3,1,-3
300122008,2,,,away,,-2,3,-3,1
300122016,2,,,away,,1,-1,1,-1
300122018,2,,,away,,-1,1,-1,1
300122029,2,,,home,,2,9,3,-1
300122024,2,,,away,,-5,-1,1,-1
300122009,2,,,home,,-9,-1,-9,-1
300122021,2,,,away,,-2,2,-2,1
300123011,2,,,away,,-1,-1,1,1
300123030,2,,,away,,-3,9,2,-1
300123005,2,,,home,,-1,3,-1,3
300123008,2,,,away,,-1,-1,-1,-1
300123014,2,,,home,,-7,1,-6,1
300123010,2,,,away,,1,1,1,2
300123015,2,,,home,,-6,3,-2,-1
300123007,2,,,home,,2,6,2,5
300123021,2,,,home,,1,-1,1,-1
300123026,2,,,home,,-10,4,-10,1
300124018,2,,,away,,-1,-1,-1,-1
300124027,2,,,away,,-8,-2,-1,-2
300124028,2,,,home,,1,2,1,1
300125020,2,,,away,,1,1,-1,2
300125002,2,,,home,,1,1,1,1
300125014,2,,,away,,1,2,4,2
300125029,2,,,home,,1,10,3,1
300125010,2,,,away,,1,-1,2,-1
300125024,2,,,away,,2,-2,2,-2
300125007,2,,,home,,-2,7,-2,6
300125026,2,,,home,,-4,5,1,2
300125022,2,,,away,,-1,2,-1,1
300126027,2,,,away,,-1,-3,-1,-3
300126018,2,,,home,,-7,-2,-3,-2
300126006,2,,,home,,-3,1,1,1
300126021,2,,,away,,-3,1,-3,-1
300126023,2,,,home,,-1,-1,-1,-7
300127005,2,,,home,,-8,4,-4,5
300127011,2,,,away,,1,-2,1,1
300127028,2,,,home,,1,3,-1,2
300127008,2,,,away,,-3,-2,2,-2
300127017,2,,,home,,-1,-4,-1,-11
300127015,2,,,home,,1,4,-1,-1
300127025,2,,,away,,3,1,3,-2
300127010,2,,,away,,1,-2,7,-2
300127024,2,,,home,,2,-3,3,-3
300127022,2,,,away,,1,-1,3,-1
300127009,2,,,away,,1,1,1,-2
300128018,2,,,away,,-2,1,3,1
300128019,2,,,home,,-1,3,2,-1
300128021,2,,,home,,1,-1,2,-2
300129011,2,,,away,,2,-3,6,-1
300129020,2,,,away,,2,-1,2,-2
300129001,2,,,home,,-2,2,-1,-1
300129003,2,,,away,,4,1,4,2
300129008,2,,,away,,-1,-3,-2,-3
300129016,2,,,home,,-2,-2,-2,-5
300129017,2,,,away,,-3,1,-4,1
300129025,2,,,home,,2,-1,8,-3
300129010,2,,,home,,1,-3,-2,-3
300129024,2,,,home,,1,1,3,1
300129026,2,,,home,,-8,6,1,4
300129009,2,,,away,,1,-1,1,-3
300130019,2,,,home,,-1,4,1,1
300130027,2,,,home,,-1,-4,-1,1
300130029,2,,,away,,2,11,-1,-1
300130015,2,,,home,,1,5,1,1
300130006,2,,,away,,-1,2,-3,-1
300130023,2,,,away,,2,1,2,-1
300131024,2,,,away,,-1,2,-1,2
300131002,2,,,away,,3,2,3,-2
300131005,2,,,home,,-3,5,-3,7
300131008,2,,,away,,-1,-4,2,-4
300131017,2,,,away,,-1,-1,-3,-1
300131028,2,,,home,,2,4,-2,4
300131010,2,,,away,,-5,1,1,1
300131016,2,,,home,,-2,1,-2,1
300131025,2,,,home,,-2,1,-4,1
300201027,2,,,away,,-3,1,-3,2
300201014,2,,,away,,-4,-1,2,-1
300201003,2,,,away,,1,-1,2,1
300201029,2,,,home,,4,-1,4,-2
300201007,2,,,home,,-9,8,-2,1
300201026,2,,,home,,-1,7,-2,5
300201022,2,,,home,,3,-2,3,1
300202005,2,,,home,,-1,6,1,8
300202011,2,,,home,,1,-4,5,-3
300202019,2,,,home,,1,5,3,3
300202017,2,,,away,,-1,-2,-5,-2
300202004,2,,,away,,-4,3,-4,5
300202025,2,,,home,,-2,2,-1,2
300202010,2,,,home,,-3,-1,-5,-1
300203001,2,,,home,,1,3,1,-2
300203020,2,,,home,,5,-2,-1,1
300203028,2,,,home,,-11,5,-3,-1
300203018,2,,,home,,1,-1,-1,-3
300203002,2,,,home,,-1,-1,-2,1
300203003,2,,,away,,-2,-2,3,-1
300203006,2,,,home,,-4,-1,-6,-3
300203026,2,,,home,,1,8,2,6
300203023,2,,,away,,1,-1,-1,-3
300203007,2,,,away,,2,9,3,2
300203013,2,,,home,,-1,7,-1,-1
300204005,2,,,home,,-2,7,-3,9
300204022,2,,,home,,2,1,1,-1
300205011,2,,,home,,1,1,1,1
300205019,2,,,away,,-1,6,-2,4
300205002,2,,,home,,-12,1,-4,2
300205018,2,,,away,,-1,1,-1,1
300205001,2,,,home,,-1,4,-2,1
300205003,2,,,away,,1,-3,2,-2
300205029,2,,,away,,1,1,1,-1
300205006,2,,,away,,-9,1,2,1
300205023,2,,,away,,3,-2,4,-4
300205013,2,,,away,,1,8,-1,1
300206030,2,,,away,,3,-1,-3,-2
300206005,2,,,home,,-3,8,-1,10
300206008,2,,,home,,-13,-5,-5,-1
300206004,2,,,home,,-3,-1,-4,-3
300206016,2,,,home,,-2,2,-2,3
300206010,2,,,away,,2,1,3,2
300206015,2,,,home,,-1,6,2,1
300206026,2,,,home,,2,9,1,7
300206022,2,,,away,,-1,2,-1,1
300206009,2,,,away,,1,-2,4,-7
300206012,2,,,away,,-1,2,-1,-1
300207028,2,,,home,,-10,6,-5,1
300207002,2,,,away,,1,2,-1,3
300208019,2,,,home,,4,-1,1,1
300208009,2,,,away,,-2,-3,-1,-8
300208013,2,,,home,,1,-1,1,1
300209005,2,,,home,,-14,9,-6,11
300209011,2,,,away,,-2,2,1,-1
300209020,2,,,home,,1,1,4,4
300209030,2,,,home,,1,-2,1,-3
300209014,2,,,home,,2,-2,-1,-5
300209018,2,,,away,,-11,-1,-6,-2
300209015,2,,,away,,-1,7,1,2
300209029,2,,,away,,-3,-1,2,-3
300209007,2,,,home,,1,-1,1,-1
300209022,2,,,away,,2,-1,5,-1
300209012,2,,,away,,2,-1,8,-2
300210001,2,,,away,,-4,5,1,3
300210028,2,,,home,,3,7,5,2
300210008,2,,,away,,1,1,1,2
300210017,2,,,away,,1,-3,-1,-7
300210003,2,,,home,,1,-4,-1,-1
300210004,2,,,away,,2,1,2,2
300210016,2,,,away,,-2,3,1,-1
300210021,2,,,away,,-1,1,-2,5
300210026,2,,,away,,1,10,2,9
300210009,2,,,home,,-1,-4,-3,-9
300211005,2,,,home,,3,10,3,12
300211007,2,,,away,,-1,1,-1,1
300214032,2,,,away,,0,0,0,0
300216020,2,,,away,,1,2,2,-1
300216030,2,,,away,,-15,1,-8,2
300216008,2,,,home,,-1,-1,-2,-1
300216004,2,,,home,,-4,-1,-3,-1
300216025,2,,,home,,-1,3,-1,6
300216029,2,,,away,,4,-2,-1,-4
300216010,2,,,away,,3,-1,-1,-2
300216022,2,,,home,,-2,-2,-4,1
300216023,2,,,away,,-1,-3,-2,2
300216013,2,,,home,,-5,1,1,3
300217011,2,,,away,,1,-1,1,-2
300217019,2,,,home,,1,1,1,-1
300217027,2,,,home,,-2,-1,-3,-1
300217028,2,,,away,,-3,8,-5,3
300217017,2,,,away,,2,-4,3,1
300217018,2,,,away,,1,-2,1,-4
300217003,2,,,away,,4,1,1,1
300217015,2,,,away,,-1,-1,-3,1
300217006,2,,,home,,5,-1,1,-2
300217009,2,,,home,,2,1,-1,-1
300217012,2,,,away,,1,-2,-1,-5
300218005,2,,,away,,-1,11,-1,13
300218013,2,,,away,,1,2,1,4
300219020,2,,,home,,2,-1,2,-2
300219027,2,,,home,,1,1,1,1
300219030,2,,,home,,3,-1,-1,-1
300219003,2,,,home,,-2,-1,-3,-1
300219008,2,,,away,,2,1,-1,-1
300219016,2,,,away,,2,-1,2,-4
300219017,2,,,away,,-1,-5,-1,-1
300219019,2,,,away,,-2,2,1,1
300219029,2,,,away,,3,-3,4,1
300219021,2,,,home,,2,-1,1,-1
300219009,2,,,away,,5,2,2,1
300219022,2,,,away,,2,1,2,2
300220028,2,,,home,,-1,-1,2,1
300220018,2,,,away,,3,-3,7,-5
300220004,2,,,home,,-1,1,1,3
300220006,2,,,home,,4,1,5,2
300220010,2,,,away,,-3,-2,-4,1
300220015,2,,,home,,1,-2,1,1
300220012,2,,,home,,-1,-3,-2,-6
300221019,2,,,home,,-1,-1,-2,-1
300221007,2,,,home,,3,-1,3,-1
300221008,2,,,home,,-1,-1,-1,-2
300221017,2,,,away,,1,-6,-1,-2
300221003,2,,,home,,1,1,-1,1
300221016,2,,,away,,4,-2,8,-5
300221009,2,,,home,,-1,-1,-1,-1
300221021,2,,,home,,-2,1,-3,1
300221022,2,,,away,,6,-1,3,-1
300222027,2,,,home,,3,2,4,-1
300222018,2,,,away,,3,-4,2,-6
300222006,2,,,home,,1,2,1,3
300222026,2,,,away,,-2,-1,-2,4
300222012,2,,,home,,-1,1,-1,1
300223005,2,,,home,,-1,-1,2,-3
300223002,2,,,home,,-5,-1,-7,-1
300223014,2,,,away,,-3,1,-6,-1
300223017,2,,,away,,1,-7,-2,-3
300223025,2,,,away,,-1,4,2,9
300223029,2,,,away,,2,-4,-1,1
300223023,2,,,away,,-1,-4,1,-4
300223009,2,,,away,,-2,1,-1,1
300224001,2,,,home,,1,-1,1,1
300224027,2,,,away,,2,3,-1,1
300224028,2,,,away,,2,1,1,2
300224004,2,,,home,,-1,2,-1,-1
300224015,2,,,home,,-2,1,-1,3
300224010,2,,,away,,-1,-3,1,-2
300224024,2,,,home,,5,-1,-1,-2
300224006,2,,,home,,3,3,1,4
300224021,2,,,home,,1,2,1,3
300224026,2,,,home,,-2,-2,-2,-1
300224012,2,,,home,,1,2,2,2
300225011,2,,,away,,4,-2,4,-2
300225002,2,,,away,,-2,1,1,1
300225009,2,,,away,,-1,-1,1,-1
300226001,2,,,away,,1,1,5,2
300226027,2,,,away,,-6,-1,-8,-1
300226028,2,,,away,,1,-1,2,-1
300226004,2,,,home,,3,3,2,1
300226025,2,,,home,,-1,-1,-1,-2
300226029,2,,,away,,-3,-5,-3,1
300226010,2,,,home,,-2,-4,1,-3
300226007,2,,,home,,-1,1,-1,2
300226021,2,,,home,,-3,3,3,4
300226003,2,,,home,,1,2,2,-2
300226023,2,,,home,,7,-5,1,-5
300226013,2,,,home,,-1,-1,-1,-1
300227002,2,,,away,,1,-1,-4,-1
300227014,2,,,away,,5,-1,5,-2
300227011,2,,,home,,-1,-3,2,-3
300227018,2,,,away,,3,-5,-1,1
300227016,2,,,away,,-1,-3,-1,-2
300227026,2,,,home,,-1,1,1,-1
300227009,2,,,home,,-2,-2,-2,-2
300228024,2,,,home,,1,1,5,-1
300228013,2,,,home,,1,1,3,1
300228001,2,,,home,,6,-1,6,-1
300228017,2,,,away,,-2,-8,-2,1
300228019,2,,,home,,-1,1,-3,-1
300228025,2,,,home,,1,1,-2,1
300228023,2,,,home,,-4,1,-1,1
300228006,2,,,home,,-3,4,1,6
300301005,2,,,home,,1,1,-1,3
300301020,2,,,away,,-1,1,1,-2
300301030,2,,,away,,2,1,7,1
300301003,2,,,away,,-3,3,1,-1
300301004,2,,,away,,1,4,1,-1
300301029,2,,,away,,1,-6,1,1
300301010,2,,,home,,-1,1,-3,-1
300301021,2,,,home,,-1,4,-1,-1
300301012,2,,,home,,-1,3,1,-2
300302008,2,,,away,,-1,1,-2,-3
300302014,2,,,home,,-6,-2,1,-4
300302025,2,,,home,,-3,2,2,2
300302013,2,,,home,,-2,2,1,2
300303001,2,,,home,,-2,1,-3,2
300303019,2,,,home,,-7,2,-1,2
300303002,2,,,home,,1,-2,-1,1
300303017,2,,,away,,2,-9,4,-1
300303018,2,,,home,,-3,-6,-4,-2
300303003,2,,,away,,4,-1,-1,-2
300303015,2,,,home,,1,2,1,-1
300303006,2,,,home,,-2,5,-3,8
300303010,2,,,away,,-4,2,-1,1
300303007,2,,,home,,-1,2,3,-2
300303022,2,,,home,,-3,-2,-1,2
300303012,2,,,away,,-1,4,1,1
300304004,2,,,away,,5,-1,1,-2
300304014,2,,,home,,-1,1,3,1
300304021,2,,,away,,-2,5,-1,2
300305005,2,,,home,,-4,2,-5,5
300305020,2,,,away,,1,-1,2,-4
300305027,2,,,away,,-1,-2,1,-1
300305028,2,,,home,,-1,-2,1,-4
300305030,2,,,home,,-2,-1,-1,-2
300305001,2,,,home,,-8,2,-2,3
300305017,2,,,away,,1,-10,3,-2
300305006,2,,,home,,1,6,1,9
300305007,2,,,home,,-4,3,-2,1
300305024,2,,,home,,-4,2,-3,2
300305012,2,,,away,,-2,-1,-1,-1
300306030,2,,,home,,-9,1,-3,1
300306014,2,,,home,,2,2,4,2
300306018,2,,,away,,2,1,-3,-1
300306004,2,,,away,,3,-2,10,-3
300306016,2,,,away,,-2,-4,-1,-4
300306029,2,,,away,,1,-7,3,2
300306015,2,,,home,,3,3,6,2
300306021,2,,,home,,-5,-1,-3,-1
300306026,2,,,home,,-5,2,-2,1
300307028,2,,,away,,-3,1,-5,1
300307019,2,,,home,,-3,3,-2,4
300307008,2,,,home,,1,-1,1,-6
300307002,2,,,home,,-1,1,-2,3
300307023,2,,,away,,1,2,1,-1
300307007,2,,,home,,2,4,3,2
300308005,2,,,home,,2,3,4,-1
300308018,2,,,home,,-1,-1,-1,-2
300308003,2,,,home,,-10,-2,-4,-4
300308016,2,,,away,,4,-5,11,-5
300308029,2,,,home,,3,-8,1,-1
300309011,2,,,home,,1,1,1,-4
300309019,2,,,home,,-6,4,-3,5
300309027,2,,,away,,-1,-3,-1,-3
300309030,2,,,home,,-2,2,3,2
300309004,2,,,away,,1,-3,2,-4
300309015,2,,,home,,2,4,4,3
300309022,2,,,home,,-1,1,-2,-1
300309013,2,,,home,,-2,3,-1,-3
300310020,2,,,away,,-1,-2,3,-1
300310002,2,,,away,,6,2,1,-1
300310008,2,,,away,,2,1,3,1
300310014,2,,,home,,-7,3,-4,-1
300310016,2,,,away,,-2,-6,3,-6
300310025,2,,,home,,-5,3,1,2
300310006,2,,,home,,-1,7,-1,12
300310024,2,,,home,,-2,3,1,-1
300310023,2,,,home,,-3,-1,-2,-3
300311027,2,,,away,,-2,-4,-2,-4
300311019,2,,,home,,-2,5,-5,6
300311009,2,,,away,,-1,1,1,-5
300312020,2,,,away,,-1,-3,1,-2
300312030,2,,,home,,-8,3,-5,4
300312002,2,,,home,,-6,-1,1,-2
300312014,2,,,home,,-3,4,-6,1
300312003,2,,,away,,1,1,4,-1
300312008,2,,,home,,-2,-1,-5,-1
300312016,2,,,away,,-1,-7,1,-7
300312025,2,,,home,,-2,4,-2,3
300312029,2,,,home,,-3,1,-1,2
300312015,2,,,home,,3,5,4,4
300312021,2,,,away,,-4,1,1,1
300312023,2,,,away,,1,1,2,1
300313001,2,,,home,,-5,3,1,1
300313027,2,,,away,,2,-5,7,-6
300313029,2,,,away,,2,2,5,3
300313006,2,,,away,,-4,8,-2,13
300313010,2,,,home,,-3,-1,-3,1
300313024,2,,,home,,-9,4,-6,2
300313009,2,,,home,,-4,-1,-3,-6
300314015,2,,,home,,-7,6,-1,5
300314005,2,,,home,,-1,4,1,2
300314014,2,,,home,,-1,5,-3,2
300314019,2,,,away,,1,6,5,8
300314025,2,,,home,,-1,5,-1,4
300314021,2,,,home,,-6,-1,-2,-1
300314022,2,,,home,,-5,2,-4,3
300314023,2,,,home,,-3,-1,-8,-1
300315020,2,,,away,,1,-4,1,-4
300315002,2,,,home,,-6,1,-1,-1
300315010,2,,,home,,3,1,6,2
300315026,2,,,home,,-3,3,-7,-2
300315009,2,,,away,,1,1,2,1
300315012,2,,,away,,-7,-2,-3,-7
300316011,2,,,home,,2,2,6,-2
300316008,2,,,away,,1,1,3,-2
300316014,2,,,away,,1,6,3,3
300316017,2,,,away,,1,-11,2,-4
300316029,2,,,home,,-4,-1,-7,-1
300316007,2,,,home,,-4,5,-8,-1
300316021,2,,,home,,-4,1,-9,1
300316023,2,,,away,,2,1,3,1
300317005,2,,,home,,-8,5,1,4
300317020,2,,,home,,-4,-5,-5,-5
300317028,2,,,home,,2,-1,3,-5
300317030,2,,,home,,2,4,5,-1
300317002,2,,,home,,2,2,2,1
300317019,2,,,home,,2,-1,4,-1
300317006,2,,,home,,-5,-1,-8,-1
300317010,2,,,home,,7,2,1,3
300317026,2,,,home,,-5,4,-10,1
300317009,2,,,home,,1,-1,1,-1
300317012,2,,,home,,1,-3,6,-8
300318014,2,,,away,,3,-1,1,-1
300318007,2,,,home,,-1,6,-1,1
300319011,2,,,home,,-7,3,-3,-1
300319028,2,,,away,,-1,1,-1,1
300319001,2,,,home,,-1,4,1,-1
300319018,2,,,home,,-2,1,1,-1
300319004,2,,,away,,2,-4,5,-9
300319010,2,,,away,,-2,3,2,4
300319024,2,,,home,,-11,5,1,-1
300319021,2,,,home,,-2,2,2,2
300319022,2,,,home,,-5,3,-9,4
300319023,2,,,away,,-1,-1,-1,-1
300319013,2,,,home,,-6,4,-11,4
300320020,2,,,away,,-6,1,-10,-1
300320014,2,,,home,,-2,-2,-1,-2
300320017,2,,,away,,-6,-12,-1,-6
300320029,2,,,home,,-12,1,-1,-1
300320006,2,,,away,,1,1,3,1
300320007,2,,,away,,1,7,1,2
300320026,2,,,home,,-2,5,-2,-1
300321018,2,,,away,,1,2,-1,1
300321011,2,,,home,,1,4,1,1
300321012,2,,,away,,-2,1,-2,1
300321005,2,,,home,,-8,6,-4,6
300321001,2,,,home,,-1,5,1,1
300321013,2,,,home,,-6,5,-10,5
300321021,2,,,home,,2,3,5,3
300322020,2,,,away,,4,-1,2,-2
300322017,2,,,away,,-3,-13,1,-7
300322003,2,,,home,,5,-1,-1,-3
300322004,2,,,home,,2,-5,1,1
300322015,2,,,home,,-1,7,2,2
300322016,2,,,away,,1,-8,1,-12
300322025,2,,,away,,-2,6,-1,-1
300322026,2,,,home,,2,6,4,1
300322023,2,,,away,,-1,-2,1,1
300322009,2,,,away,,1,1,4,-2
300323027,2,,,away,,-3,-6,-2,-11
300323008,2,,,away,,-9,-1,2,-5
300323018,2,,,home,,-1,-1,-1,-1
300323006,2,,,home,,-10,-1,-1,-2
300324001,2,,,home,,5,6,3,-1
300324002,2,,,home,,-2,3,-2,-1
300324011,2,,,home,,-7,5,-12,3
300324028,2,,,away,,-3,-1,2,2
300324030,2,,,home,,-7,5,-13,1
300324017,2,,,home,,1,-14,-1,-8
300324003,2,,,away,,3,1,7,1
300324015,2,,,away,,-3,8,-3,3
300324025,2,,,home,,-1,-1,-1,-2
300324024,2,,,away,,3,6,6,1
300324009,2,,,home,,1,-1,2,-3
300325004,2,,,away,,1,1,2,2
300325010,2,,,away,,-11,-1,-2,-2
300325022,2,,,home,,-1,4,1,-1
300326011,2,,,home,,1,6,3,4
300326019,2,,,home,,-8,1,-14,-1
300326020,2,,,home,,-2,-2,1,1
300326028,2,,,away,,-3,-2,-3,-1
300326030,2,,,home,,-8,6,-13,2
300326002,2,,,home,,-1,4,-2,1
300326017,2,,,home,,-9,1,-6,1
300326025,2,,,home,,4,1,7,1
300326015,2,,,away,,2,-1,3,-1
300326024,2,,,home,,4,-1,8,-1
300326021,2,,,home,,-1,4,1,5
300327027,2,,,away,,-1,-7,-1,-14
300327003,2,,,away,,-1,-1,1,-1
300327004,2,,,home,,-5,-1,2,-1
300327010,2,,,away,,-1,-2,-1,-3
300327009,2,,,away,,-2,1,-1,1
300328005,2,,,home,,-2,7,-3,-1
300328015,2,,,home,,-1,-2,-1,-2
300328001,2,,,home,,1,7,5,-1
300328008,2,,,away,,1,-2,1,-7
300328014,2,,,home,,2,1,-2,4
300328019,2,,,home,,1,2,1,1
300328016,2,,,away,,2,-9,6,-15
300328025,2,,,away,,1,2,2,2
300328002,2,,,away,,1,5,1,2
300328012,2,,,away,,-13,-1,-1,1
300329030,2,,,away,,-1,7,-3,3
300329017,2,,,home,,2,2,2,-1
300329003,2,,,home,,1,-2,1,-2
300329006,2,,,home,,-1,1,-1,1
300329026,2,,,home,,-2,7,-1,1
300330011,2,,,home,,-3,7,-4,-1
300330020,2,,,away,,-1,1,-1,2
300330004,2,,,away,,3,1,7,2
300330015,2,,,home,,1,1,-1,1
300330010,2,,,home,,-9,-3,-15,-4
300331001,2,,,home,,-1,8,-1,1
300331005,2,,,home,,2,8,2,1
300331028,2,,,home,,-1,-3,-2,1
300331030,2,,,home,,1,-1,-1,-1
300331002,2,,,away,,1,-1,1,-1
300331008,2,,,away,,3,-3,5,-8
300331017,2,,,away,,4,3,8,1
300331003,2,,,away,,-10,1,-16,1
300331016,2,,,home,,-4,-10,-5,-16
300331029,2,,,away,,1,2,2,-2
300331024,2,,,home,,-2,1,1,-1
300331022,2,,,home,,-3,5,-2,3
300331026,2,,,home,,1,8,1,2
300401006,2,,,away,,-1,2,2,3
300401007,2,,,home,,2,-1,4,-2
300402011,2,,,away,,4,8,6,1
300402027,2,,,away,,2,-8,-1,1
300402030,2,,,home,,-1,1,-1,1
300402002,2,,,away,,-3,-2,-1,-2
300402005,2,,,home,,-3,9,2,2
300402008,2,,,away,,5,-4,9,-9
300402029,2,,,home,,-3,-1,-1,-3
300402024,2,,,home,,1,2,3,1
300402009,2,,,home,,-4,-1,-3,-1
300402013,2,,,home,,1,6,3,-2
300403020,2,,,away,,1,-1,2,-2
300403001,2,,,home,,-10,9,-10,-1
