id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
310122014,2,,,home,,-5,-1,-6,-4
310122020,2,,,home,,-3,2,-3,-2
310122003,2,,,home,,3,3,8,7
310122004,2,,,home,,-19,1,-15,1
310122025,2,,,home,,-3,4,-5,-2
310122010,2,,,away,,-1,2,2,-1
310122015,2,,,away,,-1,1,1,2
310122022,2,,,home,,-2,3,-3,4
310122012,2,,,home,,-1,6,4,-1
310123007,2,,,home,,-3,-1,-4,-1
310124017,2,,,home,,-20,-1,-16,-1
310124019,2,,,away,,-2,8,1,3
310124020,2,,,home,,-1,3,-1,1
310124028,2,,,away,,1,-2,2,-7
310124018,2,,,home,,-20,-2,1,-6
310124003,2,,,home,,-2,4,1,8
310124004,2,,,home,,1,2,-1,2
310124016,2,,,away,,-1,-1,-2,-3
310124022,2,,,away,,-3,4,-4,5
310124009,2,,,away,,-1,4,-1,-1
310125027,2,,,away,,-3,1,1,-1
310125002,2,,,home,,-21,5,-17,-1
310125006,2,,,home,,-2,1,1,1
310125023,2,,,away,,1,-1,-1,1
310125013,2,,,home,,-4,6,-4,1
310126011,2,,,away,,1,-1,-1,-5
310126017,2,,,home,,2,1,3,1
310126028,2,,,away,,-5,-3,2,-8
310126008,2,,,away,,1,3,2,2
310126015,2,,,home,,6,-1,1,-2
310126016,2,,,away,,-3,-2,-1,-4
310126010,2,,,home,,-3,-1,-1,1
310126021,2,,,away,,2,3,1,-2
310126026,2,,,away,,1,2,1,-5
310126009,2,,,away,,4,-1,9,-2
310127018,2,,,home,,-3,1,1,1
310127006,2,,,home,,1,2,2,2
310127022,2,,,away,,-2,-1,1,-1
310128011,2,,,home,,-9,-2,2,-6
310128020,2,,,away,,-1,4,-1,3
310128028,2,,,away,,-1,-4,1,-9
310128001,2,,,home,,-4,-1,2,-1
310128005,2,,,away,,2,-7,3,-18
310128014,2,,,home,,1,1,-1,-1
310128004,2,,,home,,2,3,1,3
310128025,2,,,home,,-21,5,-2,1
310128026,2,,,home,,-4,-1,-5,-6
310128009,2,,,away,,3,-2,2,-3
310128013,2,,,away,,1,7,-1,2
310128021,2,,,home,,1,-1,2,-3
310129004,2,,,home,,-4,4,1,4
310129016,2,,,home,,-6,-3,-10,-6
310129029,2,,,home,,-22,1,-3,1
310129006,2,,,home,,-1,3,1,3
310129015,2,,,home,,-10,1,-1,2
310129024,2,,,home,,-1,17,-1,2
310129023,2,,,home,,5,-2,10,1
310129012,2,,,home,,4,7,3,-2
310130025,2,,,away,,-4,6,1,2
310130013,2,,,away,,-1,-1,-1,-1
310130019,2,,,home,,-22,-1,-19,-1
310130020,2,,,home,,3,-1,4,-1
310130018,2,,,home,,-1,2,-2,-1
310130021,2,,,home,,-1,1,-1,1
310130009,2,,,home,,-5,-3,1,-4
310131011,2,,,home,,-7,1,-11,-1
310131017,2,,,home,,-1,2,-1,-2
310131014,2,,,home,,-23,2,-20,2
310131029,2,,,home,,-1,2,1,2
310131006,2,,,home,,-23,4,-4,4
310131026,2,,,home,,-1,1,-1,-1
310131012,2,,,home,,1,8,3,1
310201003,2,,,home,,-24,5,-5,-2
310201022,2,,,home,,2,-2,3,-2
310201023,2,,,away,,1,1,1,2
310201013,2,,,home,,-2,-2,-2,-2
310202001,2,,,home,,-8,1,-12,-1
310202005,2,,,away,,-5,-8,1,-21
310202017,2,,,away,,1,3,1,1
310202008,2,,,away,,-2,-1,-2,-3
310202018,2,,,away,,1,3,5,1
310202016,2,,,away,,1,1,3,1
310202025,2,,,home,,-2,-1,1,-1
310202007,2,,,home,,1,1,1,-2
310202021,2,,,home,,-1,2,-1,2
310202026,2,,,away,,-3,2,-3,1
310202012,2,,,away,,2,9,5,2
310203019,2,,,away,,1,1,3,-1
310203009,2,,,home,,-2,1,-2,1
310203013,2,,,away,,-1,1,-1,1
310204011,2,,,home,,-1,2,-1,2
310204020,2,,,home,,-5,1,-1,2
310204027,2,,,away,,-2,-1,-2,-6
310204028,2,,,home,,-5,-5,-1,-13
310204030,2,,,away,,2,-1,4,1
310204001,2,,,home,,-4,2,-1,1
310204008,2,,,home,,-11,-2,-1,-4
310204002,2,,,away,,2,6,6,2
310204029,2,,,home,,-24,3,-22,4
310204021,2,,,away,,1,3,1,3
310204023,2,,,away,,1,-1,1,-1
310204007,2,,,away,,-6,2,-1,1
310205027,2,,,away,,-2,-2,2,-7
310205030,2,,,away,,3,-2,7,-1
310205005,2,,,away,,-2,-9,-2,-23
310205003,2,,,away,,1,6,-1,-1
310205010,2,,,home,,2,1,5,1
310205015,2,,,away,,-2,2,1,-3
310205016,2,,,away,,-2,-1,-1,-2
310205026,2,,,away,,2,-1,2,1
310205009,2,,,home,,3,2,6,2
310206014,2,,,home,,-5,3,-2,5
310206017,2,,,away,,1,-1,3,-2
310206018,2,,,home,,2,-1,3,-2
310206002,2,,,home,,1,-1,1,-1
310207030,2,,,home,,2,-3,1,-2
310207003,2,,,away,,-6,-1,-3,-2
310207029,2,,,away,,2,4,1,-1
310207006,2,,,home,,-25,5,-24,8
310207007,2,,,away,,1,-1,2,1
310207022,2,,,home,,-1,1,-1,1
310207023,2,,,away,,1,-2,-1,-2
310207009,2,,,away,,-2,3,-1,3
310208001,2,,,away,,-1,3,-1,3
310208019,2,,,home,,-6,-1,-3,-1
310208008,2,,,away,,2,1,2,2
310208014,2,,,home,,2,4,4,6
310208015,2,,,home,,-9,-1,1,-4
310208025,2,,,away,,-1,1,-2,3
310208010,2,,,away,,1,2,1,3
310209005,2,,,away,,1,-10,-1,-25
310209011,2,,,home,,1,3,1,-1
310209017,2,,,home,,-3,-2,-3,-3
310209020,2,,,away,,-1,2,1,1
310209027,2,,,home,,-3,-3,1,-8
310209028,2,,,away,,3,1,3,-1
310209018,2,,,away,,-7,1,-4,1
310209026,2,,,away,,-2,-2,-2,1
310209023,2,,,away,,4,-3,9,-3
310209009,2,,,home,,1,-1,-1,-1
310210002,2,,,away,,3,1,2,-1
310210021,2,,,home,,-2,-1,1,1
310210007,2,,,home,,5,-2,10,-2
310211011,2,,,home,,2,4,2,1
310211019,2,,,away,,-4,1,-4,2
310211020,2,,,home,,4,-1,4,-1
310211028,2,,,away,,1,-1,2,-2
310211030,2,,,away,,-12,1,1,-1
310211005,2,,,home,,1,-11,1,-26
310211008,2,,,away,,3,-1,7,1
310211018,2,,,away,,4,-1,3,-1
310211029,2,,,home,,-4,-1,-1,1
310211026,2,,,away,,1,-3,2,-1
310212001,2,,,away,,-1,-1,-2,-1
310212017,2,,,away,,-6,1,-2,2
310212003,2,,,away,,1,-2,1,1
310212016,2,,,away,,1,-2,1,-1
310212027,2,,,away,,-1,1,-1,1
310212010,2,,,away,,-1,-1,-1,-1
310212015,2,,,away,,-1,1,2,-2
310212023,2,,,away,,3,-4,-1,-4
310213002,2,,,home,,4,-1,8,-2
310213019,2,,,home,,5,-1,4,-1
310213005,2,,,away,,-25,1,-1,1
310213008,2,,,away,,2,-2,3,-1
310213028,2,,,home,,-1,-2,-1,-3
310213029,2,,,home,,-1,1,1,2
310213009,2,,,home,,4,1,1,-1
310213021,2,,,away,,2,1,-5,3
310214017,2,,,away,,1,-1,1,-1
310214030,2,,,home,,-1,-1,-1,1
310214008,2,,,away,,1,-3,-2,-2
310214015,2,,,home,,-2,-1,-2,-3
310214016,2,,,away,,3,-3,4,-2
310214010,2,,,home,,-2,-2,-1,-2
310215011,2,,,away,,-1,5,-1,3
310215004,2,,,home,,1,5,2,2
310215025,2,,,home,,3,-1,1,-1
310215029,2,,,home,,2,2,2,3
310215021,2,,,home,,2,-1,-2,-1
310215009,2,,,home,,1,2,-1,1
310216019,2,,,home,,1,1,1,1
310216028,2,,,away,,1,1,1,1
310216002,2,,,home,,1,1,-2,1
310216005,2,,,home,,-2,-1,-2,-1
310216008,2,,,home,,1,-4,-1,-3
310216018,2,,,home,,2,-2,1,1
310216016,2,,,away,,-3,-4,-3,-3
310216006,2,,,home,,-1,6,-1,1
310216010,2,,,away,,-1,1,-1,1
310216015,2,,,away,,-3,1,-2,1
310216026,2,,,away,,-3,-4,2,-3
310216022,2,,,home,,-1,2,-2,5
310217004,2,,,home,,2,6,2,3
310217021,2,,,away,,1,1,2,1
310220032,2,,,home,,0,0,0,0
310222027,2,,,away,,-1,-1,-2,-1
310222030,2,,,home,,-10,1,-1,-1
310222008,2,,,away,,2,1,-1,1
310222014,2,,,home,,-2,5,-2,2
310222015,2,,,home,,-1,-1,-4,-1
310222025,2,,,home,,1,1,1,1
310222007,2,,,home,,1,1,4,1
310222009,2,,,away,,-1,3,2,3
310222013,2,,,home,,-1,-1,-1,-3
310223005,2,,,away,,3,1,1,1
310223011,2,,,home,,2,-1,-1,1
310223019,2,,,away,,-3,2,-3,2
310223020,2,,,home,,-1,1,-2,1
310223024,2,,,home,,-1,18,2,-1
310223028,2,,,home,,2,-1,4,-2
310223018,2,,,home,,-5,1,1,2
310223016,2,,,away,,-1,-5,-1,-5
310223006,2,,,home,,-1,7,-4,3
310223021,2,,,home,,-2,-1,-2,-1
310223003,2,,,home,,-1,-3,-1,-3
310223022,2,,,away,,-3,3,1,6
310224004,2,,,home,,2,7,3,-1
310224007,2,,,home,,1,2,3,2
310225011,2,,,away,,-2,1,-5,2
310225020,2,,,home,,-1,2,-2,2
310225028,2,,,away,,2,1,1,1
310225030,2,,,home,,1,2,1,1
310225005,2,,,home,,1,-1,3,-1
310225014,2,,,home,,-2,6,-3,-1
310225016,2,,,away,,-2,-6,1,-6
310225019,2,,,home,,-2,-1,-1,-1
310225024,2,,,home,,-1,19,-3,1
310225009,2,,,away,,-3,-1,-3,-1
310225013,2,,,home,,-2,1,-2,2
310225022,2,,,home,,1,-1,3,-1
310226008,2,,,home,,1,-1,1,-3
310226027,2,,,away,,2,-2,4,-4
310226029,2,,,home,,-1,3,-1,1
310226010,2,,,home,,-2,-1,-4,2
310226015,2,,,away,,-1,1,1,-1
310226012,2,,,away,,-1,-1,-1,-3
310227011,2,,,away,,3,-1,2,-1
310227025,2,,,away,,1,2,3,-2
310227005,2,,,away,,1,1,3,1
310227016,2,,,home,,1,-7,-2,-7
310227019,2,,,home,,-1,1,2,1
310227028,2,,,away,,3,-1,5,-1
310227003,2,,,away,,4,1,3,2
310227024,2,,,home,,1,20,2,2
310227014,2,,,away,,-1,7,-1,1
310227022,2,,,away,,1,1,1,1
310228017,2,,,away,,4,-2,3,-5
310228027,2,,,away,,1,-3,2,-5
310228007,2,,,home,,2,3,2,-1
310228026,2,,,away,,1,-5,1,-1
310228023,2,,,home,,-3,-5,-4,-2
310301011,2,,,home,,-1,-2,-3,-2
310301019,2,,,home,,1,2,1,2
310301020,2,,,away,,4,3,6,4
310301028,2,,,home,,1,-2,-1,-2
310301015,2,,,home,,-2,-1,1,-2
310301016,2,,,away,,2,1,4,1
310301029,2,,,home,,-1,4,3,-1
310301022,2,,,away,,5,-1,4,-1
310302001,2,,,home,,2,-2,3,-1
310302005,2,,,away,,-2,-1,-1,-1
310302027,2,,,away,,-2,-4,-4,-6
310302002,2,,,home,,5,2,4,2
310302008,2,,,away,,-2,1,-1,-1
310302018,2,,,home,,-1,2,-2,-1
310302025,2,,,home,,1,-1,1,-3
310302007,2,,,home,,-2,4,-1,1
310302023,2,,,away,,4,1,-2,1
310302012,2,,,home,,6,-2,5,-5
310303014,2,,,away,,1,-1,3,-1
310303026,2,,,away,,-1,-6,2,-2
310304017,2,,,home,,-11,-3,1,-6
310304019,2,,,away,,-1,3,-1,4
310304020,2,,,home,,1,-1,1,-1
310304001,2,,,away,,-3,1,1,1
310304002,2,,,home,,1,3,1,3
310304018,2,,,away,,-26,3,-2,1
310304029,2,,,away,,-2,5,-3,1
310304006,2,,,home,,-1,8,-1,7
310304015,2,,,away,,-1,1,-1,1
310304024,2,,,home,,-1,21,-2,1
310304013,2,,,home,,-3,2,-2,5
310305017,2,,,home,,-12,1,-1,1
310305027,2,,,home,,-1,-5,-1,-7
310305010,2,,,home,,-2,1,-2,-1
310305026,2,,,home,,-2,-7,-1,-3
310305022,2,,,home,,-4,-2,-3,1
310305012,2,,,home,,1,1,3,1
310306014,2,,,away,,1,-2,1,-3
310306024,2,,,away,,3,22,6,2
310306008,2,,,home,,-3,-1,1,-2
310306020,2,,,home,,-1,1,-1,1
310306001,2,,,away,,-1,-1,-1,-1
310306005,2,,,away,,1,-2,1,1
310306025,2,,,home,,1,1,1,2
310306006,2,,,away,,-1,9,-1,8
310306015,2,,,away,,2,-1,4,-1
310307019,2,,,away,,5,-1,2,-1
310307030,2,,,away,,-4,3,2,-4
310307018,2,,,home,,-1,-1,1,1
310307004,2,,,home,,2,8,2,2
310307016,2,,,away,,5,-1,-1,-2
310307029,2,,,home,,1,-1,3,1
310307023,2,,,away,,-1,-1,1,-2
310308001,2,,,away,,4,-2,7,-2
310308005,2,,,away,,-2,-3,-2,-1
310308011,2,,,away,,2,1,2,-3
310308027,2,,,away,,-6,1,-2,-1
310308014,2,,,away,,6,-3,3,-4
310308021,2,,,home,,1,1,2,-1
310309017,2,,,home,,1,2,1,2
310309020,2,,,away,,-1,2,-1,3
310309028,2,,,away,,-2,1,-1,-2
310309030,2,,,away,,2,-1,3,-5
310309002,2,,,away,,1,4,3,5
310309003,2,,,home,,6,-1,1,-1
310309015,2,,,home,,1,-2,-2,1
310309016,2,,,home,,-3,-2,-4,-3
310309029,2,,,away,,1,1,2,2
310309024,2,,,home,,-3,-1,1,-1
310309023,2,,,away,,2,-2,-2,-3
310310014,2,,,home,,5,-4,8,-5
310310006,2,,,home,,2,-1,3,-1
310310021,2,,,away,,-1,2,-1,1
310311017,2,,,home,,2,3,4,3
310311020,2,,,home,,3,-1,-1,-1
310311028,2,,,home,,-4,-1,-5,-3
310311030,2,,,home,,7,-2,4,-6
310311004,2,,,home,,-1,9,-3,4
310311016,2,,,home,,1,1,1,1
310311025,2,,,home,,-4,2,-1,1
310311024,2,,,home,,-3,1,-4,1
310311009,2,,,home,,3,-2,1,-1
310312014,2,,,home,,1,1,-1,1
310312001,2,,,home,,-1,-3,-1,-4
310312027,2,,,away,,-1,-1,-1,-2
310312003,2,,,home,,-4,1,-5,1
310312004,2,,,home,,-1,10,-1,5
310312015,2,,,home,,3,1,1,2
310312010,2,,,away,,1,2,2,-1
310312006,2,,,away,,-1,1,-1,1
310312007,2,,,home,,-5,5,-2,1
310313005,2,,,away,,1,-4,2,-3
310313028,2,,,away,,-5,1,1,1
310313021,2,,,away,,-1,-1,-1,-1
310313002,2,,,home,,1,-1,3,-2
310313018,2,,,away,,-5,1,-6,-1
310313009,2,,,home,,-2,1,2,1
310314017,2,,,home,,-1,4,1,4
310314027,2,,,away,,2,-2,3,-3
310314003,2,,,away,,1,2,2,2
310314014,2,,,home,,2,2,3,2
310314029,2,,,home,,1,-1,1,-2
310314010,2,,,home,,-1,-1,-2,-2
310314026,2,,,home,,-1,1,-1,-2
310314023,2,,,home,,-1,-3,2,-6
310314013,2,,,home,,1,3,1,1
310315001,2,,,home,,-1,1,-1,1
310315011,2,,,home,,-1,-1,-2,1
310315004,2,,,home,,-4,11,-4,6
310315022,2,,,home,,-1,1,-1,-2
310316001,2,,,away,,2,2,3,2
310316002,2,,,home,,1,1,2,-1
310316008,2,,,home,,-13,1,-1,-3
310316003,2,,,home,,-2,-1,-3,-1
310316014,2,,,away,,3,3,4,3
310316015,2,,,away,,-1,2,-1,-2
310316010,2,,,home,,1,1,2,1
310316026,2,,,home,,-3,2,-1,1
310316023,2,,,away,,-1,1,-4,1
310316009,2,,,away,,-2,2,-2,-1
310316012,2,,,away,,-2,2,-2,-1
310317017,2,,,away,,3,5,7,5
310317018,2,,,home,,-1,-1,1,-3
310317022,2,,,home,,1,2,1,1
310318011,2,,,home,,4,1,8,-1
310318019,2,,,home,,3,-2,4,1
310318028,2,,,home,,-5,-1,-5,-2
310318001,2,,,away,,-2,-1,-1,-1
310318008,2,,,home,,-2,2,1,1
310318025,2,,,home,,-1,3,-1,5
310318006,2,,,away,,-1,-1,-1,1
310318010,2,,,home,,-2,2,1,2
310318015,2,,,home,,-3,-1,-1,-3
310318021,2,,,home,,-2,-2,-2,-4
310318023,2,,,away,,1,-1,1,-1
310318013,2,,,home,,-4,4,-2,2
310319012,2,,,home,,-1,-1,-1,-2
310319014,2,,,home,,-1,-1,-1,1
310319003,2,,,away,,-3,1,-1,1
310319029,2,,,home,,-1,1,1,-1
310319024,2,,,home,,-2,2,-2,1
310319022,2,,,home,,2,3,2,2
310320027,2,,,home,,-4,-3,-2,-6
310320001,2,,,home,,-6,-2,2,-2
310320015,2,,,home,,-3,1,-1,1
310320012,2,,,away,,-3,1,1,1
310320016,2,,,away,,-5,2,-2,-3
310320010,2,,,home,,-2,3,2,3
310320025,2,,,away,,-14,4,1,6
310320006,2,,,home,,-3,-2,-3,-1
310320013,2,,,home,,-2,5,3,3
310321005,2,,,away,,1,-5,2,-2
310321017,2,,,away,,-2,-1,-1,-3
310321018,2,,,away,,1,1,1,-2
310321004,2,,,home,,1,12,1,-1
310321029,2,,,home,,-3,2,-1,1
310321024,2,,,home,,-4,3,-4,2
310321007,2,,,home,,1,6,2,-2
310322001,2,,,away,,-1,1,1,1
310322022,2,,,home,,-6,4,1,-1
310322013,2,,,home,,1,6,2,4
310323005,2,,,away,,-5,-6,-4,-3
310323020,2,,,home,,-2,1,-1,-1
310323030,2,,,away,,1,1,1,-3
310323002,2,,,away,,-2,2,2,2
310323008,2,,,away,,1,3,2,-1
310323015,2,,,away,,-1,2,-1,2
310323018,2,,,away,,2,-1,3,-3
310323025,2,,,home,,-4,-1,-2,-1
310323010,2,,,home,,-5,4,-5,4
310323021,2,,,home,,-1,1,-1,-1
310323007,2,,,home,,1,7,3,1
310323012,2,,,home,,-7,-1,-1,-1
310324006,2,,,home,,-5,1,-4,1
310324026,2,,,away,,-1,3,-1,-3
310325011,2,,,away,,1,2,1,2
310325019,2,,,home,,1,1,1,4
310325002,2,,,away,,-3,-1,-4,-1
310325005,2,,,home,,-7,-7,-2,-4
310325014,2,,,home,,-1,1,1,3
310325018,2,,,away,,-2,-2,-1,-4
310325004,2,,,home,,1,13,3,2
310325025,2,,,home,,-6,1,-5,1
310325007,2,,,home,,-8,8,-2,2
310325021,2,,,away,,1,2,1,1
310325022,2,,,home,,-1,5,-1,1
310325009,2,,,home,,-2,-1,-2,-6
310325013,2,,,home,,-1,7,1,5
310326001,2,,,home,,-1,-1,-1,-2
310326030,2,,,home,,-4,-1,-5,1
310326008,2,,,home,,2,-1,-1,-3
310326015,2,,,away,,1,-1,3,1
310326026,2,,,away,,1,-1,2,-4
310326012,2,,,home,,-3,1,-3,-1
310327020,2,,,away,,2,2,2,-1
310327005,2,,,away,,-3,1,1,1
310327014,2,,,home,,-1,2,5,4
310327029,2,,,home,,-2,3,-2,-1
310327016,2,,,away,,2,-1,-2,-6
310327025,2,,,home,,-3,2,2,2
310327009,2,,,home,,-9,1,-3,1
310327013,2,,,home,,2,8,2,6
310327021,2,,,away,,2,-1,3,-1
310328011,2,,,home,,3,-1,1,-2
310328030,2,,,home,,1,1,-1,2
310328018,2,,,home,,3,-3,5,-6
310328004,2,,,away,,-2,14,-2,4
310328024,2,,,away,,-4,4,-1,-3
310328026,2,,,away,,-10,-2,-4,-5
310329005,2,,,home,,2,-1,5,-1
310329017,2,,,away,,-2,-2,-1,-2
310329025,2,,,home,,-6,3,2,3
310329023,2,,,home,,-1,-2,-2,3
310330001,2,,,home,,-1,1,-1,2
310330011,2,,,home,,-8,1,1,1
310330020,2,,,home,,1,-1,1,1
310330027,2,,,away,,-1,1,-1,1
310330028,2,,,away,,-1,1,-2,-4
310330030,2,,,home,,-2,2,1,3
310330018,2,,,home,,-2,1,-3,1
310330003,2,,,home,,1,-1,1,-1
310330016,2,,,away,,2,-2,-1,-7
310330029,2,,,home,,-7,4,-1,1
310330007,2,,,home,,3,9,4,3
310330021,2,,,away,,4,-2,4,-3
310330012,2,,,away,,3,2,4,1
310331024,2,,,away,,-1,-1,-1,-4
310331013,2,,,home,,4,9,5,7
310401011,2,,,home,,1,2,1,2
310401019,2,,,home,,1,2,4,-2
310401020,2,,,home,,-3,1,-4,2
310401027,2,,,home,,-3,-1,-1,-1
310401008,2,,,away,,3,1,1,-1
310401001,2,,,home,,1,2,1,3
310401003,2,,,away,,-1,1,2,1
310401016,2,,,away,,1,-3,1,-8
310401010,2,,,home,,-3,5,-5,-1
310401021,2,,,home,,-2,-3,-1,-4
310401022,2,,,home,,5,6,5,-1
310401023,2,,,away,,-2,1,4,-1
310401026,2,,,away,,1,-3,8,-6
310402004,2,,,home,,-4,-1,-5,2
310402029,2,,,home,,-7,5,-9,3
310402015,2,,,home,,1,-2,3,-1
310402009,2,,,home,,-1,2,-1,-2
310402012,2,,,home,,-1,-1,-1,-2
310403024,2,,,home,,-2,-2,1,-6
310403013,2,,,away,,1,10,5,9
310403002,2,,,home,,-9,-2,-2,-1
310403017,2,,,away,,2,-3,2,-5
310403018,2,,,home,,-4,2,-2,2
