id,season_type,home_line_margin,over_under,two_way_winner,handicap_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
400400483,1,,,away,,,0,-1,0,-1
400400484,1,,,away,,,-1,-1,-1,-1
400400485,1,,,away,,,0,0,0,-1
400400486,1,,,away,,,0,0,0,-1
400400487,1,,,away,,,0,1,2,-1
400400488,1,,,home,,,0,1,0,2
400400489,1,,,home,,,0,1,1,-1
400400490,1,,,home,,,0,0,1,-1
400400491,1,,,away,,,0,1,-1,1
400400492,1,,,home,,,1,1,3,1
400400493,1,,,away,,,1,2,1,2
400400494,1,,,home,,,-1,0,-1,-1
400400495,1,,,home,,,1,0,1,-1
400400496,1,,,away,,,0,0,0,1
400400497,1,,,away,,,1,0,1,1
400400498,1,,,away,,,-1,-1,-2,1
400400499,1,,,home,,,0,1,-1,-1
400400500,1,,,home,,,-1,0,-1,1
400400501,1,,,away,,,-1,-2,1,-2
400400502,1,,,away,,,0,0,-2,1
400400503,1,,,away,,,0,2,-1,2
400400504,1,,,home,,,-1,1,-1,-1
400400505,1,,,home,,,1,-1,-1,-1
400400506,1,,,home,,,-1,-2,-2,-1
400400507,1,,,home,,,1,0,1,1
400400509,1,,,home,,,0,0,-1,-1
400400510,1,,,home,,,1,0,3,2
400400511,1,,,home,,,-1,1,-1,1
400400512,1,,,home,,,-2,1,-2,1
400400513,1,,,away,,,1,-1,2,-2
400400514,1,,,home,,,-2,1,-3,-2
400400515,1,,,home,,,1,-1,2,-2
400400516,1,,,home,,,-1,0,-2,-2
400400517,1,,,home,,,-1,2,-1,1
400400518,1,,,away,,,1,-3,2,-3
400400519,1,,,home,,,-1,2,-1,1
400400520,1,,,home,,,1,1,1,1
400400521,1,,,home,,,-1,-1,1,-2
400400522,1,,,away,,,-1,1,1,1
400400523,1,,,away,,,-1,2,-1,2
400400524,1,,,home,,,2,0,3,-2
400400525,1,,,home,,,2,-2,3,1
400400526,1,,,home,,,-1,1,-1,-3
400400527,1,,,home,,,-2,-1,1,-1
400400528,1,,,away,,,-2,1,-1,-1
400400529,1,,,away,,,-1,1,-3,3
400400530,1,,,home,,,2,3,2,2
400400531,1,,,home,,,-1,-1,2,-4
400400532,1,,,away,,,1,-1,2,-1
400400533,1,,,home,,,-1,1,2,1
400400534,1,,,home,,,1,1,2,1
400400535,1,,,away,,,0,-4,-1,-4
400400536,1,,,away,,,1,1,1,1
400400540,1,,,home,,,1,1,1,1
400400537,1,,,home,,,-1,2,-1,1
400400538,1,,,home,,,1,2,1,-1
400400539,1,,,home,,,-1,-2,-1,1
400400541,1,,,home,,,-2,2,-3,-1
400400542,1,,,away,,,-2,-1,-2,-2
400400543,1,,,home,,,1,1,2,-1
400400544,1,,,home,,,-1,1,-1,1
400400545,1,,,away,,,2,1,3,2
400400546,1,,,home,,,-1,2,-1,2
400400547,1,,,away,,,1,-5,1,-5
400400548,1,,,home,,,-1,4,-3,3
400416028,1,,,home,,,-2,2,-2,4
400400549,1,,,home,,,-2,-1,-2,-2
400400550,1,,,home,,,2,1,2,-1
400400551,1,,,home,,,-1,-1,1,-1
400400552,1,,,home,,,2,1,2,-1
400400553,1,,,away,,,1,-1,2,-4
400400554,1,,,away,,,-2,1,1,-1
400400555,1,,,home,,,-2,2,3,2
400400556,1,,,home,,,-1,2,1,-1
400400557,1,,,away,,,-3,-2,-3,-2
400400558,1,,,home,,,-3,2,2,-1
400400559,1,,,away,,,-1,2,1,-3
400400560,1,,,home,,,-2,3,1,-1
400400561,1,,,home,,,-3,3,1,-1
400400562,1,,,away,,,1,2,1,3
400400563,1,,,home,,,0,2,-6,1
400400564,1,,,away,,,-2,-2,-4,-5
400400565,1,,,home,,,-2,2,1,-1
400400566,1,,,away,,,-1,-6,-1,-7
400400567,1,,,away,,,-1,1,2,-2
400400568,1,,,away,,,1,2,2,-1
400400569,1,,,home,,,1,3,2,3
400400570,1,,,home,,,-3,3,2,-1
400400508,1,,,away,,,-1,3,4,1
400400571,1,,,away,,,-2,-2,1,1
400400572,1,,,away,,,-3,-1,-4,-1
400400573,1,,,home,,,-3,1,-6,-1
400400574,1,,,home,,,2,-1,2,-2
400400575,1,,,home,,,-2,2,-3,-1
400277721,2,-5.0,,home,home,,0,0,0,0
400277722,2,-7.5,,home,home,,0,0,0,0
400277723,2,-9.5,,away,away,,0,0,0,0
400277724,2,4.0,,away,home,,0,0,0,0
400277725,2,-1.5,,home,home,,0,0,0,0
400277726,2,-3.0,,away,away,,0,0,0,0
400277727,2,-7.0,,home,away,,0,0,0,0
400277728,2,6.5,,away,home,,0,0,0,0
400277729,2,-8.0,,home,home,,1,0,1,0
400277730,2,-4.5,,away,away,,0,0,0,0
400277731,2,-4.0,,home,home,,0,0,0,0
400277732,2,3.0,,home,home,,0,0,-1,0
400277734,2,-2.0,,home,tie,,0,0,0,1
400277735,2,4.5,,home,home,,1,0,1,0
400277736,2,5.5,,home,home,,-1,0,-1,0
400277737,2,-7.0,,away,away,,0,0,0,-1
400277738,2,-4.0,,away,away,,1,0,1,0
400277739,2,2.0,,away,away,,0,1,1,1
400277740,2,4.5,,home,home,,0,0,1,0
400277741,2,3.5,,home,home,,0,-1,1,-1
400277742,2,-9.0,,home,home,,0,0,1,-1
400277743,2,-1.0,,home,home,,-1,0,-1,0
400277744,2,-4.0,,home,away,,0,-1,-1,-1
400277745,2,-4.0,,away,away,,0,-1,1,-2
400277746,2,-1.0,,away,away,,-1,0,-1,1
400277747,2,5.0,,away,home,,-1,0,-2,-1
400277748,2,-6.5,,home,home,,-2,0,-2,-1
400277749,2,-8.0,,home,away,,0,0,-1,0
400277750,2,-9.0,,home,away,,-2,1,-2,-1
400277751,2,-9.0,,away,away,,0,1,1,2
400277752,2,-4.5,,away,away,,-1,0,-1,2
400277753,2,-5.0,,home,away,,0,0,-1,1
400277754,2,-10.0,,home,home,,0,0,1,-1
400277755,2,-8.0,,home,home,,-1,1,-1,2
400277756,2,-8.0,,away,away,,1,1,-1,2
400277757,2,-5.0,,home,home,,0,1,1,1
400277758,2,-3.5,,home,home,,0,-1,1,-2
400277759,2,-1.5,,home,home,,0,1,1,1
400277760,2,-8.5,,away,away,,0,1,-1,1
400277761,2,-8.5,,home,home,,-1,-2,-2,-3
400277762,2,-4.0,,away,away,,0,1,2,-1
400277763,2,-8.5,,away,away,,-1,1,-1,1
400277764,2,-11.0,,home,home,,-1,2,-1,1
400277765,2,-5.5,,home,home,,-2,0,-2,1
400277766,2,-5.0,,home,home,,1,1,1,1
400277767,2,-6.5,,home,home,,-1,2,1,3
400277768,2,-3.0,,home,away,,2,0,1,-3
400277769,2,-9.0,,away,away,,-1,-1,-2,-1
400277770,2,-9.0,,home,away,,0,-1,2,-1
400277771,2,-9.5,,home,home,,-1,-1,1,-1
400277772,2,-9.5,,home,home,,-2,0,-3,-3
400277773,2,3.5,,away,away,,-2,1,-2,-1
400277774,2,-10.0,,home,away,,-1,-1,-2,1
400277775,2,-3.0,,home,tie,,-2,-1,-1,1
400277776,2,-9.0,,home,home,,0,3,-1,2
400277777,2,-0.0,,away,away,,1,1,2,2
400277778,2,2.5,,away,away,,-1,1,-2,2
400277779,2,-2.5,,away,away,,-3,-1,1,-1
400277780,2,-5.0,,home,home,,-1,1,-1,1
400277781,2,-6.5,,home,away,,-2,2,-1,2
400277782,2,-1.0,,home,home,,-1,1,1,-3
400277783,2,-5.5,,home,away,,-3,1,-4,1
400277784,2,1.0,,home,home,,1,-2,4,-2
400277785,2,-4.5,,home,home,,1,-1,1,-1
400277786,2,1.5,,away,away,,-1,1,1,1
400277787,2,2.0,,away,away,,1,1,1,-1
400277788,2,3.0,,away,away,,1,-1,-1,-3
400277789,2,3.0,,away,away,,-1,2,-2,-2
400277790,2,-6.5,,away,away,,1,1,1,2
400277791,2,-4.5,,home,home,,-1,2,3,3
400277792,2,5.5,,away,away,,-1,1,3,2
400277793,2,-6.5,,home,home,,2,1,-2,3
400277794,2,-5.5,,home,home,,-1,-1,-2,-1
400277795,2,-11.5,,home,away,,-4,1,-5,2
400277796,2,-1.0,,home,home,,-3,2,-2,2
400277797,2,-5.0,,home,away,,-1,1,-1,1
400277798,2,5.0,,away,away,,-1,2,-1,2
400277799,2,-6.0,,home,home,,-3,1,1,2
400277800,2,-6.5,,home,home,,-1,1,1,-1
400277801,2,-2.5,,away,away,,2,1,2,-2
400277802,2,-8.5,,home,away,,-2,1,-4,-3
400277803,2,4.5,,home,home,,-2,-1,-1,-3
400277804,2,-7.5,,home,away,,1,-1,3,-1
400277805,2,-8.5,,home,home,,-5,-2,-6,-3
400277806,2,-0.0,,away,away,,1,-1,-1,1
400277807,2,-9.0,,home,home,,1,2,2,-1
400277808,2,4.5,,away,home,,1,-1,1,-2
400277809,2,-0.0,,away,away,,1,1,3,-1
400277810,2,-9.0,,home,away,,-2,-1,-3,1
400277811,2,-6.5,,home,home,,1,1,-1,2
400277812,2,3.5,,home,home,,1,2,4,4
400277813,2,-9.5,,home,home,,-2,2,-2,3
400277814,2,-9.5,,home,home,,-3,2,-1,1
400277815,2,3.0,,away,away,,-4,-1,1,-3
400277816,2,-4.0,,away,away,,2,-1,-1,3
400277817,2,6.0,,away,home,,1,-1,4,-7
400277818,2,-3.5,,away,away,,2,1,1,1
400277819,2,5.0,,away,home,,-1,1,-1,1
400277820,2,-7.5,,away,away,,-1,3,-1,-2
400277821,2,3.0,,home,home,,2,2,4,-1
400277822,2,-3.5,,away,away,,-1,-2,-2,-3
400277823,2,-2.0,,home,home,,-3,1,-5,1
400277824,2,5.0,,away,away,,1,-1,4,-4
400277825,2,-7.5,,away,away,,-3,2,-4,1
400277826,2,-5.5,,home,home,,-3,1,-3,2
400277827,2,-2.0,,away,away,,-1,-1,-4,-2
400277828,2,-3.5,,away,away,,2,3,2,2
400277829,2,-8.0,,away,away,,-6,-2,-8,-1
400277830,2,-5.0,,home,tie,,1,-1,2,2
400277831,2,-4.0,,home,home,,-4,-2,-1,1
400277832,2,-7.0,,home,away,,1,-1,1,-1
400277833,2,-5.5,,away,away,,2,3,5,5
400277834,2,-7.5,,away,away,,-2,3,2,1
400277835,2,-8.5,,home,away,,-4,-1,-6,-3
400277836,2,2.5,,away,away,,1,3,-1,1
400277837,2,2.0,,home,home,,1,2,1,3
400277838,2,-2.0,,home,home,,1,-1,1,-2
400277839,2,-2.5,,home,home,,3,2,3,3
400277840,2,-5.5,,away,away,,2,3,5,3
400277841,2,-0.0,,away,away,,-1,2,-1,-1
400277842,2,-3.0,,home,home,,-1,-3,-1,-2
400277844,2,-1.5,,home,home,,-3,-1,1,-2
400277843,2,-5.5,,away,away,,-3,-2,-5,1
400277845,2,6.0,,away,away,,2,1,-1,-1
400277846,2,-2.5,,away,away,,-2,-1,1,-1
400277847,2,-5.0,,home,home,,3,3,6,6
400277848,2,2.5,,away,away,,-1,-2,-1,-3
400277849,2,-3.0,,home,away,,-1,-3,1,1
400277850,2,-9.5,,home,home,,-1,-1,-1,-1
400277851,2,-8.0,,home,home,,1,1,1,-1
400277853,2,4.0,,away,away,,-2,-2,-2,-7
400277854,2,7.0,,away,tie,,3,2,7,3
400277855,2,-1.0,,away,away,,-4,-1,-1,-4
400277856,2,-6.5,,home,away,,-1,1,-2,2
400277857,2,-6.5,,home,home,,-1,-1,-2,-1
400277852,2,-4.0,,home,home,,2,3,1,4
400277858,2,6.0,,away,away,,1,-1,1,-2
400277859,2,-8.5,,home,home,,-5,3,1,-1
400277860,2,-5.5,,home,home,,1,-2,1,-1
400277861,2,-5.0,,home,home,,-4,1,-5,1
400277862,2,3.0,,away,away,,1,-3,4,-4
400277863,2,-9.0,,home,home,,1,-1,2,1
400277864,2,4.0,,home,home,,-1,-3,1,-1
400277865,2,2.0,,home,home,,-1,1,-1,2
400277866,2,-7.5,,home,home,,-2,1,-1,1
400277867,2,2.5,,away,away,,-6,-3,-1,-8
400277868,2,3.5,,home,home,,3,-1,3,-1
400277869,2,-9.5,,home,away,,-1,-1,-1,1
400277870,2,-6.5,,away,away,,-2,4,-3,8
400277871,2,-6.0,,away,away,,-1,1,-1,1
400277872,2,-5.0,,away,away,,2,1,5,1
400277873,2,-7.0,,home,home,,-3,3,-2,1
400277874,2,,,home,,,-1,2,1,2
400277875,2,5.5,,away,away,,-1,-1,1,-3
400277876,2,-6.0,,home,away,,2,2,5,2
400277877,2,-1.0,,home,tie,,-2,1,-1,1
400277878,2,-2.5,,home,home,,1,-2,1,-2
400277879,2,4.0,,home,home,,3,-2,3,-6
400277880,2,-7.0,,home,home,,-2,1,-4,1
400277881,2,3.0,,away,away,,3,2,-1,-1
400277882,2,-9.5,,home,away,,-5,1,-9,2
400277883,2,-10.0,,home,away,,-1,4,-1,2
400277884,2,-4.5,,home,home,,3,1,6,2
400277885,2,-1.0,,home,home,,-2,1,-2,-3
400277886,2,3.5,,away,away,,1,-2,1,-2
400277887,2,-1.5,,home,home,,1,-1,2,-1
400277888,2,-3.0,,home,home,,1,-2,3,-3
400277889,2,6.0,,home,home,,-2,-4,3,-5
400277890,2,-1.5,,home,home,,-1,1,-1,1
400277891,2,4.0,,away,away,,1,2,3,2
400277892,2,-4.0,,home,tie,,-5,1,1,1
400277893,2,3.0,,home,home,,3,-1,3,-2
400277894,2,1.5,,home,home,,-1,3,-1,-2
400277895,2,-2.5,,home,away,,-3,1,-2,-1
400277896,2,3.5,,away,away,,4,2,1,2
400277897,2,-4.5,,home,home,,-3,-1,-1,-1
400277898,2,3.0,,home,home,,-1,2,-1,1
400277899,2,-7.0,,home,home,,1,-1,2,2
400277900,2,-9.0,,home,away,,-4,4,1,2
400277901,2,-4.5,,home,away,,-3,1,-5,1
400277902,2,-3.5,,home,home,,1,2,-3,-1
400277903,2,4.0,,away,away,,-1,3,-1,-1
400277904,2,-3.0,,away,away,,1,-4,-1,-10
400277905,2,1.0,,home,home,,-2,2,-2,4
400277906,2,-14.5,,home,away,,-6,5,-1,3
400277907,2,1.0,,away,away,,-4,1,-2,1
400277908,2,-3.0,,away,away,,-3,2,-3,-2
400277909,2,3.5,,home,home,,1,1,3,-1
400277910,2,-3.5,,home,home,,-1,2,-4,-1
400277911,2,5.5,,away,home,,5,1,2,-3
400277912,2,-10.0,,home,home,,-1,4,1,-2
400277913,2,-6.0,,home,home,,-1,4,1,1
400277914,2,-4.5,,home,away,,-2,-1,2,-2
400277915,2,4.5,,away,away,,-2,2,1,2
400277916,2,-10.5,,home,home,,-4,1,-6,3
400277917,2,6.0,,away,away,,6,-5,3,-11
400431053,2,1.0,193.0,home,home,under,-2,5,1,2
400277918,2,-1.5,,home,home,,-2,2,-1,-1
400277919,2,-5.0,,away,away,,-2,-1,-3,1
400277920,2,-12.0,,home,away,,-7,1,-2,1
400277921,2,-12.5,,home,home,,2,2,1,1
400277922,2,-4.0,,home,away,,2,5,4,-1
400277923,2,-12.0,,away,away,,-5,4,-7,-3
400277924,2,-2.0,,home,tie,,1,1,-1,1
400277925,2,1.5,,away,away,,-3,1,-1,-3
400277926,2,-5.5,,home,home,,-4,3,-4,2
400277927,2,-0.0,,away,away,,-2,2,-5,1
400277928,2,-7.5,,away,away,,1,3,-1,1
400277929,2,3.0,194.0,home,home,under,-3,-6,-2,-12
400277930,2,7.5,,away,away,,7,-1,4,-1
400277931,2,-3.5,,away,away,,-2,1,3,2
400277932,2,-9.0,,home,away,,-1,3,-1,5
400277933,2,-1.0,,home,home,,1,3,1,1
400277934,2,-5.0,,home,home,,-1,-2,-2,-1
400277935,2,1.5,,away,away,,-3,-1,-1,1
400277936,2,-10.0,192.0,home,home,under,-5,2,-5,2
400277937,2,3.0,191.0,away,away,under,-1,-2,1,1
400277938,2,-9.5,,home,home,,-4,3,3,2
400277939,2,-8.5,,home,away,,1,-1,1,-4
400277940,2,-5.5,205.0,home,away,tie,8,6,5,4
400277941,2,1.5,200.0,home,home,over,-1,3,-1,1
400277942,2,-1.5,,home,home,,-1,-1,-1,-6
400277943,2,4.0,,away,away,,-1,-1,2,-2
400277944,2,4.0,,away,away,,1,-2,4,-2
400277945,2,-5.0,,home,home,,-4,-1,-3,-1
400277946,2,-12.0,,home,home,,-6,5,1,1
400277947,2,-9.0,,away,away,,-8,4,-4,6
400277948,2,-11.5,,home,home,,-2,3,2,3
400277949,2,-8.5,,home,home,,1,4,2,3
400277950,2,-3.0,,home,home,,1,-3,-1,-1
400277951,2,-1.0,,away,away,,2,-1,1,-1
400277952,2,-5.5,,home,home,,-2,-1,-2,-1
400277953,2,-9.0,,home,home,,2,7,5,5
400277954,2,2.0,,away,home,,-5,-1,-4,1
400277955,2,-5.5,,home,away,,1,1,3,1
400277956,2,8.0,,away,away,,1,-3,4,-1
400277957,2,-4.0,,home,home,,-1,4,-1,-1
400277958,2,-2.5,,home,home,,1,-2,1,-2
400277959,2,-5.0,,home,away,,4,-1,4,-1
400277960,2,-8.0,,home,home,,-3,-1,-1,-3
400277961,2,-10.0,,home,home,,-5,1,-2,1
400277962,2,-3.0,,home,home,,3,4,2,2
400277963,2,-10.0,,home,away,,-2,6,-2,2
400277964,2,-13.0,,away,away,,-2,1,-3,1
400277965,2,2.0,,away,away,,1,-2,1,-3
400277966,2,5.5,,home,home,,1,4,-1,-2
400277967,2,4.0,,home,home,,-1,-4,1,-2
400277968,2,-9.0,,home,away,,-6,2,1,-3
400277969,2,2.0,,away,home,,-3,6,2,-2
400277970,2,-9.5,,away,away,,1,5,1,3
400277971,2,-4.0,,away,away,,-1,2,1,-1
400277972,2,10.5,,home,home,,2,1,6,-1
400277973,2,4.0,,away,away,,2,6,5,-1
400277974,2,-5.5,,away,away,,-1,2,-1,2
400277975,2,-10.0,,home,tie,,-3,4,-3,-1
400277976,2,2.0,,home,home,,1,5,-1,1
400277977,2,6.5,,away,home,,1,-3,3,-4
400277978,2,-4.0,,home,home,,2,-1,2,1
400277979,2,-6.5,,home,home,,1,1,2,-1
400277981,2,-1.0,,away,away,,-1,5,-1,1
400277980,2,-2.0,,home,home,,-3,-1,1,-1
400277982,2,3.5,,away,away,,1,-2,-1,-2
400277983,2,5.0,,away,away,,-1,1,-2,1
400277984,2,-9.0,,home,home,,-2,1,-1,1
400277985,2,-9.0,,home,away,,2,-1,2,-3
400277986,2,-2.5,,home,home,,-7,-2,-1,-3
400277987,2,-9.0,,home,home,,-2,2,1,3
400277988,2,-7.0,,away,away,,2,8,4,-1
400277989,2,-1.0,,away,away,,-3,2,-1,-4
400277990,2,1.0,,home,home,,-1,-1,1,-2
400277991,2,-1.5,,away,away,,-4,1,-1,2
400277992,2,-6.0,,away,away,,1,-1,1,-2
400277993,2,-9.5,,home,away,,-7,1,1,1
400277994,2,2.5,,away,away,,2,-1,1,-1
400277995,2,6.5,,away,away,,-1,-1,1,-1
400277996,2,-8.5,,home,home,,-1,1,-3,-1
400277997,2,-7.5,,home,home,,-2,1,-5,-2
400277998,2,-8.5,,home,home,,-5,2,2,2
400277999,2,-6.5,,home,home,,-8,1,-2,1
400278000,2,-7.0,,home,away,,1,5,1,6
400278001,2,-4.0,,home,home,,-1,1,-1,1
400278002,2,-11.0,,home,home,,-4,3,-5,4
400278003,2,4.0,,away,tie,,2,2,2,-1
400278004,2,8.0,,away,away,,-1,-4,3,-6
400278005,2,-6.5,,home,home,,-1,2,1,-1
400278006,2,-14.0,,home,home,,1,-1,-2,-2
400278007,2,-1.5,,away,away,,-4,-3,-2,-4
400278008,2,2.0,,home,home,,3,-1,5,2
400278009,2,-7.5,,away,away,,2,5,2,2
400278010,2,-5.0,,away,away,,1,6,1,-1
400278011,2,-6.5,,away,away,,-6,3,2,-1
400278012,2,-11.5,,home,home,,-9,4,-3,5
400278013,2,-5.5,,away,away,,-3,-2,1,-3
400278014,2,-9.5,,home,home,,1,6,-1,7
400278015,2,-5.0,,home,home,,1,7,1,-1
400278016,2,-4.5,,away,away,,-2,-1,-2,-6
400278017,2,-6.5,,away,away,,-2,-1,2,-1
400278018,2,-6.5,,home,home,,1,1,1,-1
400278019,2,4.5,,away,away,,3,-5,3,-7
400278020,2,-9.5,,home,away,,3,1,3,1
400278021,2,5.0,,away,away,,1,-1,4,-2
400278022,2,-6.5,,home,home,,1,1,3,2
400278023,2,-4.5,,home,home,,-10,-1,-4,-2
400278024,2,2.0,,away,away,,-1,-3,1,-4
400278025,2,6.0,,home,home,,-1,-4,-2,-5
400278026,2,4.5,,away,away,,-1,-2,-1,-1
400278027,2,-5.0,,away,away,,-8,-2,-2,-3
400278028,2,3.0,,away,away,,1,1,6,3
400278029,2,7.0,,away,home,,-1,1,-5,-5
400278030,2,4.0,,away,away,,-1,-3,-1,1
400278031,2,-6.5,,home,home,,-2,-1,1,-2
400278032,2,-2.5,,away,away,,3,2,-1,1
400278033,2,8.5,,away,home,,2,-6,7,-8
400278034,2,-9.5,,away,away,,4,2,4,2
400278035,2,-6.0,,home,away,,2,3,3,1
400278036,2,-7.0,,home,home,,-1,2,-1,2
400278037,2,-11.0,,home,away,,1,-2,1,-3
400278038,2,-14.0,,home,away,,-1,7,-4,8
400278039,2,-0.0,,home,home,,1,2,1,1
400278040,2,5.5,,home,home,,1,-2,-1,-7
400278041,2,3.5,,home,home,,2,2,5,3
400278042,2,-10.5,,home,home,,-3,2,-9,1
400278043,2,-5.5,,home,home,,-2,8,-3,2
400278044,2,7.0,201.0,home,home,under,-1,1,-1,1
400278045,2,5.0,194.0,home,home,under,-1,-1,-1,-6
400278046,2,5.5,200.0,away,away,under,-3,-1,-4,-1
400278047,2,-5.0,181.0,home,home,under,-2,1,-1,1
400278050,2,4.5,195.0,home,home,under,5,-4,5,-1
400278048,2,-8.5,191.0,home,away,under,-1,-4,-2,1
400278049,2,2.5,195.0,away,away,under,1,1,3,-1
400278051,2,4.0,184.0,away,away,over,-1,-3,2,-5
400278052,2,-2.5,206.0,home,home,under,-2,1,2,1
400278053,2,-13.0,206.0,home,away,over,-2,8,-2,9
400278054,2,2.0,200.0,home,home,under,1,1,4,1
400278055,2,-1.0,196.0,home,home,under,-1,3,-2,-1
400278057,2,-6.5,196.0,away,away,over,-1,3,-1,2
400278056,2,-1.0,193.0,away,away,over,1,-7,1,-10
400278058,2,-11.0,196.0,home,away,over,-3,9,-2,3
400278059,2,-14.5,196.0,home,home,under,-1,-1,-2,-1
400278060,2,2.0,185.0,away,away,under,-1,-3,2,-3
400278061,2,-5.0,185.0,home,away,under,1,-1,2,1
400278062,2,-4.0,195.0,home,home,over,-2,3,-2,3
400278063,2,4.5,197.0,away,away,under,3,3,8,4
400278064,2,-9.5,198.0,home,home,under,-3,3,-1,-2
400278065,2,-2.5,191.0,away,away,under,-2,3,-3,-1
400278066,2,4.0,199.0,home,home,tie,-6,1,2,1
400278067,2,3.0,196.0,away,away,over,1,-1,1,-2
400278068,2,4.5,204.0,away,away,over,-1,2,1,-3
400278069,2,-4.5,187.0,home,away,over,-2,2,-6,2
400278070,2,3.5,,home,home,,1,1,4,2
400278071,2,-10.0,,away,away,,-7,10,-1,4
400278072,2,7.0,,away,away,,4,-4,9,-4
400278073,2,-6.5,,home,home,,4,-1,2,1
400278074,2,-5.5,,home,home,,-2,9,1,10
400278075,2,-5.5,,home,home,,-3,2,-4,2
400278076,2,5.5,,away,home,,1,-2,-1,-3
400278077,2,-4.0,,away,away,,-11,-1,2,-3
400278078,2,-5.0,,away,away,,-1,1,-2,-1
400278079,2,-10.0,,home,home,,-1,1,-1,1
400278080,2,-1.5,,home,home,,-4,1,-2,-1
400278081,2,-3.5,,home,home,,1,-1,3,-1
400278082,2,-5.5,,home,home,,-3,2,-3,-3
400278083,2,-0.0,,home,home,,-3,4,-1,2
400278084,2,-12.0,,home,away,,-4,-2,-11,2
400278085,2,-9.0,,home,away,,-3,-1,-7,1
400278086,2,-1.5,,home,home,,-2,2,-5,3
400278087,2,-6.5,,home,home,,-1,-1,-2,-1
400278088,2,-6.5,,home,home,,-2,2,-4,3
400278089,2,-3.0,,home,home,,1,2,1,-1
400278090,2,-8.5,,home,home,,-4,4,-4,-3
400278091,2,5.0,,away,away,,3,-1,11,1
400278092,2,-7.0,,home,home,,-4,2,-4,1
400278093,2,-8.0,,home,home,,-5,3,-12,3
400278094,2,-8.0,,home,home,,2,1,1,2
400278095,2,3.5,,home,home,,1,-1,2,-5
400278096,2,-12.5,,home,home,,-4,5,-8,10
400278097,2,3.5,,home,home,,4,4,12,-2
400278098,2,5.0,,away,away,,-1,3,2,1
400278099,2,5.5,,home,home,,1,3,3,3
400278100,2,-4.0,,home,away,,2,3,4,4
400278101,2,2.5,,home,home,,2,-2,-1,-5
400278102,2,-5.5,,away,away,,-1,5,-1,1
400278103,2,-7.5,,away,away,,-1,1,1,1
400278104,2,-8.0,,home,home,,-3,-5,-5,-6
400278105,2,3.5,,away,away,,-1,-2,1,-5
400278106,2,-9.0,,home,home,,-3,2,-1,3
400278107,2,-14.0,,home,away,,-5,4,-9,-2
400278108,2,-13.0,,home,away,,-4,6,1,11
400278109,2,-10.5,,home,home,,-6,1,-13,-1
400278110,2,2.0,,away,away,,-3,-3,1,-6
400278111,2,-4.0,,home,home,,1,-2,2,-2
400278112,2,-10.0,,home,home,,-1,2,-1,3
400278113,2,5.0,,away,away,,1,-4,2,-10
400278114,2,2.5,,home,home,,1,3,4,2
400278115,2,-8.5,,away,away,,-5,1,-6,1
400278116,2,-12.5,,home,home,,-7,5,-14,-1
400278117,2,-3.0,,home,tie,,-5,4,4,4
400278118,2,-0.0,,away,away,,2,2,3,1
400278119,2,-6.0,,home,away,,-5,-1,1,-3
400278120,2,-9.0,,home,away,,-2,-1,1,-1
400278121,2,3.0,,away,away,,-2,3,-2,-1
400278122,2,-10.5,,home,home,,-4,5,-2,1
400278123,2,6.5,,away,away,,5,4,12,-1
400278124,2,2.0,,home,home,,-1,1,5,-1
400278125,2,-4.0,,away,away,,-5,1,-1,1
400278126,2,-3.5,,home,home,,1,1,1,4
400278127,2,-3.0,,home,home,,-1,3,-1,4
400278128,2,-4.0,,away,away,,1,2,3,-1
400278129,2,-7.5,,home,home,,-1,7,1,13
400278130,2,1.0,,away,away,,1,-4,1,-7
400278131,2,10.5,,away,away,,1,-8,5,-15
400278132,2,-4.0,,away,away,,-6,-1,-11,-2
400278134,2,-7.0,,home,tie,,1,1,2,1
400278135,2,-2.0,,home,home,,-2,-1,-1,-1
400278136,2,-9.0,,away,away,,-6,3,-1,-1
400278137,2,-5.0,,away,away,,2,5,4,-1
400278138,2,-13.5,,home,home,,1,6,5,2
400278139,2,-3.0,,home,home,,3,6,5,-1
400278140,2,-4.0,,away,away,,-1,-1,-1,1
400278141,2,5.0,,away,home,,-1,-1,-1,-2
400278142,2,-6.0,,home,home,,-5,5,1,-1
400278143,2,-11.0,,home,away,,-5,10,-3,-2
400278144,2,-8.0,,home,home,,1,8,1,14
400278145,2,-0.0,,home,home,,-1,-5,-3,-8
400278146,2,-7.5,,home,away,,-6,3,-3,3
400278147,2,-10.5,,home,home,,-8,-1,-16,-2
400278148,2,8.5,,home,home,,2,1,6,-1
400278149,2,5.0,,away,away,,-1,-3,2,2
400278150,2,-3.0,,away,away,,-1,-5,-1,1
400278151,2,1.0,,away,away,,-2,-1,1,-4
400278152,2,-8.5,,home,away,,3,7,5,3
400278153,2,2.0,,away,tie,,6,-2,15,-1
400278154,2,4.0,,home,home,,1,2,1,-1
400278155,2,-10.0,,home,home,,-2,2,1,-1
400278156,2,-6.5,,home,home,,1,-1,1,1
400278157,2,-1.0,,away,away,,1,-9,-1,-17
400278158,2,-4.0,,home,home,,2,2,4,3
400278159,2,-3.0,,away,away,,1,-2,1,-4
400278160,2,-9.0,,home,away,,2,1,-1,1
400278161,2,-10.5,,home,away,,-4,-1,1,-2
400278162,2,-5.5,,home,home,,1,-1,2,-2
