id,season_type,home_line_margin,over_under,two_way_winner,handicap_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
400578891,2,-7.0,,away,away,,1,-1,1,1
400578892,2,-1.5,,home,home,,-2,-1,-3,-1
400578893,2,-12.5,,home,home,,-1,-1,1,1
400578894,2,-2.0,,away,away,,11,-2,11,1
400578895,2,-2.5,,away,away,,-1,4,-1,1
400578897,2,4.5,,away,away,,1,-5,-1,1
400578896,2,-1.5,,home,home,,-1,3,-2,3
400578898,2,-11.0,,away,away,,-1,3,-1,-1
400578899,2,7.0,,away,away,,1,-2,-1,-2
400578900,2,-7.0,,away,away,,-1,-1,-1,-1
400578901,2,9.0,,away,away,,-4,-1,1,-1
400578902,2,-10.5,,home,home,,-2,2,1,2
400578903,2,-6.0,,home,home,,1,1,1,1
400578904,2,-15.0,,home,home,,-2,-1,-1,1
400578905,2,-8.5,,home,home,,7,3,2,12
400578906,2,-12.0,,home,away,,-2,-2,-2,1
400578907,2,-13.0,,home,home,,-1,15,-2,1
400578908,2,-2.5,,away,away,,-1,4,1,4
400578909,2,-10.0,,home,home,,-3,-1,-4,-1
400578910,2,7.0,,home,home,,1,-12,1,-16
400578912,2,-3.5,,home,home,,1,-4,-1,2
400578911,2,3.0,,away,tie,,-3,2,-2,1
400578913,2,-11.0,,home,away,,-1,-1,-3,-3
400578914,2,-11.5,,home,home,,-3,5,-4,2
400578915,2,6.5,,away,away,,1,1,2,1
400578916,2,5.0,,away,away,,1,-1,3,-3
400578917,2,-6.0,,home,away,,1,2,-1,2
400578918,2,-11.0,,home,home,,-3,1,-1,3
400578919,2,-0.0,,away,away,,-8,1,1,-2
400578920,2,-10.5,,home,home,,-4,4,-5,13
400578921,2,-9.0,,home,home,,1,1,-2,-1
400578922,2,-5.0,,home,home,,1,-1,1,-1
400578923,2,8.0,,away,away,,1,-8,2,-1
400578924,2,-8.5,,home,home,,-4,1,-5,-1
400578925,2,1.5,,away,away,,2,1,3,2
400578926,2,-6.5,,home,away,,-2,6,1,3
400578927,2,-5.0,,away,away,,1,-3,-1,-4
400578928,2,-7.0,,home,home,,-1,16,1,2
400578929,2,2.0,,home,home,,2,-3,4,-2
400578930,2,-6.5,,away,away,,-4,-1,-2,-1
400578931,2,-7.5,,away,away,,-3,1,-3,-1
400578932,2,-12.5,,home,home,,2,1,1,2
400578933,2,10.0,,away,home,,-1,-1,-1,-3
400578934,2,-3.5,,home,home,,3,5,4,14
400578935,2,-9.0,,home,home,,4,2,3,4
400578936,2,-4.0,,home,away,,-5,-1,-6,-2
400578937,2,1.5,,home,home,,-1,1,-3,2
400578938,2,-8.0,,away,away,,-1,1,1,3
400578939,2,6.0,,away,away,,-1,-9,1,-2
400578940,2,-13.5,,home,home,,-5,3,-6,-1
400578941,2,-7.0,,away,away,,1,-2,1,-4
400578942,2,-3.0,,away,away,,-2,7,-1,4
400578943,2,-13.5,,home,home,,-2,17,-5,3
400578944,2,-9.0,181.0,home,away,under,1,3,3,-1
400578945,2,-1.0,,home,home,,-1,-2,1,-2
400578946,2,-18.0,190.0,home,tie,under,-3,1,-4,1
400578947,2,-4.0,188.0,home,home,under,-1,1,-1,1
400578948,2,-1.0,,home,home,,2,-1,-1,-2
400578949,2,-8.5,,away,away,,-1,1,1,2
400578950,2,-2.0,,home,home,,-1,3,-1,5
400578951,2,-1.5,,away,away,,2,-1,3,-1
400578952,2,1.0,,home,home,,2,2,-1,2
400578953,2,-15.0,,home,away,,-1,6,-3,15
400578954,2,1.0,,away,away,,-6,-2,-7,-4
400578955,2,-10.5,,home,away,,-1,4,1,1
400578956,2,-5.5,,home,away,,-2,-2,-1,1
400578957,2,-15.5,,home,away,,2,18,2,4
400578958,2,2.0,,away,tie,,-1,-3,-2,-5
400578959,2,6.5,,away,away,,1,-3,1,-7
400578962,2,-11.0,,home,away,,-2,2,-5,2
400578963,2,-13.5,,home,home,,-4,3,-5,3
400578964,2,-17.0,,home,away,,-2,5,-4,-2
400578965,2,-5.5,,away,away,,-1,2,-1,2
400578966,2,-12.5,,home,away,,-2,2,-6,4
400578967,2,3.0,,away,away,,1,-2,2,1
400578968,2,5.0,,away,away,,2,2,6,-2
400578969,2,-4.5,,away,away,,-2,1,-1,2
400578970,2,-4.5,,away,away,,2,-1,3,-2
400578971,2,-10.0,,away,away,,1,19,-1,5
400578972,2,8.0,,away,home,,1,-4,1,-8
400578973,2,-6.0,,home,away,,-3,4,1,7
400578974,2,6.5,,home,home,,-3,-2,-3,-6
400578976,2,-8.5,,home,home,,-3,1,-6,3
400578975,2,-13.5,,home,away,,-2,7,-2,16
400578977,2,-5.0,,home,tie,,-1,1,-3,2
400578978,2,3.5,,home,home,,1,-10,1,-5
400578979,2,-6.5,,away,away,,-3,4,-7,4
400578980,2,8.5,,home,home,,-2,2,1,-1
400578981,2,-12.0,,home,away,,-1,5,1,2
400578982,2,6.5,,away,home,,3,-1,5,-1
400578983,2,-4.0,,home,home,,2,-2,2,-2
400578984,2,2.0,,away,away,,1,-3,1,-6
400578986,2,-8.0,,home,home,,-1,-3,1,-1
400578985,2,-11.0,,home,home,,1,3,1,4
400578987,2,8.0,,home,home,,2,-5,1,-9
400578988,2,-3.0,,home,home,,-3,1,1,1
400578989,2,-6.5,,home,away,,-4,8,-1,17
400578990,2,4.5,,away,away,,2,-2,3,-1
400578991,2,7.0,,away,home,,2,-6,4,-3
400578992,2,6.5,,home,home,,-4,5,-7,8
400578993,2,6.0,,home,home,,4,-1,6,-1
400578994,2,8.5,,away,away,,-2,-1,-4,-1
400578995,2,10.0,,home,home,,1,-2,-1,-2
400578996,2,-4.0,,home,home,,-1,1,-1,1
400578997,2,-5.0,,away,away,,-5,1,-8,1
400578998,2,6.5,,away,away,,1,-4,1,-7
400578999,2,-4.0,,away,away,,3,-1,5,-1
400579000,2,-18.5,,home,away,,-5,9,2,18
400579001,2,4.0,,home,home,,3,-1,4,-4
400579002,2,-6.0,,home,home,,-3,4,-1,5
400579003,2,10.0,,away,away,,3,1,9,-1
400579004,2,-0.0,,home,home,,-5,1,-2,2
400579005,2,-6.0,,away,away,,-2,-4,-1,-1
400579006,2,-3.5,,away,away,,-1,6,-1,3
400579007,2,-9.0,,home,home,,-2,-1,2,-2
400579008,2,-4.5,,away,away,,1,-3,-2,-2
400579009,2,-3.0,,home,home,,-6,3,1,-1
400579010,2,-16.0,,home,away,,-6,6,-1,10
400579011,2,-9.0,,away,away,,1,-2,1,-2
400579012,2,8.5,,home,home,,1,-7,1,-4
400579013,2,-7.5,,away,away,,2,2,3,6
400579014,2,6.0,,home,home,,12,1,19,1
400579015,2,-12.5,,home,away,,-3,6,-8,-2
400579016,2,-12.0,,home,away,,-4,-2,-2,2
400579017,2,1.5,,away,home,,3,2,6,-1
400579018,2,7.0,,home,home,,-1,2,-2,-2
400579019,2,-5.0,,home,home,,2,1,1,1
400579020,2,-2.0,,away,away,,-1,4,-3,1
400579021,2,-10.0,,home,away,,1,1,1,-3
400579022,2,9.5,,away,away,,-1,-4,1,1
400579023,2,-4.0,,home,home,,-4,-1,2,-1
400579024,2,-6.0,,home,home,,-1,10,-3,-1
400579025,2,-1.0,,home,home,,-2,-4,-3,1
400579026,2,-10.5,,away,away,,-3,-1,1,-1
400579027,2,-3.0,,home,home,,-2,2,-2,-1
400579028,2,-9.0,,home,away,,-7,2,-1,4
400579029,2,1.5,,home,home,,-1,-1,-1,-3
400579030,2,-3.0,,away,away,,-4,2,1,2
400579031,2,-12.5,,home,away,,-4,-1,-9,-1
400579032,2,6.5,,away,away,,4,1,7,-1
400579033,2,-8.5,,home,home,,2,1,3,2
400579034,2,2.0,,home,home,,-2,4,-4,2
400579035,2,-3.0,,home,home,,-1,7,-1,11
400579036,2,3.5,,away,away,,-1,-5,-1,-1
400579037,2,-4.0,,home,home,,-3,2,-2,1
400579038,2,-6.0,,home,away,,-2,1,-1,2
400579039,2,6.5,,home,home,,4,1,12,1
400579040,2,-4.5,,home,home,,-8,-5,-2,-10
400579044,2,-2.0,,home,home,,-2,-2,-2,-2
400579041,2,-1.0,,home,home,,1,11,3,1
400579042,2,-9.0,,home,home,,-7,1,1,2
400579043,2,-5.5,,home,home,,-3,2,-4,-1
400579045,2,-6.0,,home,tie,,3,3,5,1
400579046,2,7.5,,home,home,,5,1,8,1
400579047,2,-4.5,,away,away,,1,7,-1,2
400579048,2,-7.5,,home,away,,-1,-1,-2,-3
400579049,2,-10.5,,home,home,,-2,1,-2,1
400579050,2,1.0,,away,away,,-3,-1,-3,1
400579051,2,-6.5,,home,home,,1,-3,3,-5
400579052,2,14.0,,away,tie,,-1,-1,-1,-2
400579053,2,6.5,,home,home,,2,3,3,-1
400579054,2,-4.0,,home,home,,-6,1,2,1
400579055,2,-7.0,,home,away,,1,3,3,-1
400579056,2,-5.0,,home,home,,1,-1,-2,-3
400579057,2,-3.5,,home,home,,-3,-1,-3,-1
400579058,2,-14.5,,home,home,,-9,8,-3,-1
400579059,2,-3.5,,home,home,,-1,5,2,-1
400579060,2,-1.0,,away,away,,1,5,2,-1
400579061,2,-7.5,,away,away,,-5,3,2,1
400579062,2,6.0,,away,home,,1,1,1,1
400579063,2,-4.0,,away,away,,-7,4,-1,2
400579064,2,-1.5,,home,home,,-1,1,2,1
400579065,2,4.5,,home,home,,-4,-6,1,-3
400579066,2,4.5,,away,home,,-2,2,-1,3
400579067,2,15.0,,away,home,,1,4,1,1
400579068,2,-8.5,,home,home,,-5,1,-1,1
400579069,2,-6.0,,home,home,,-3,-2,-3,-3
400579070,2,-5.5,,home,home,,-1,4,-1,1
400579071,2,7.5,,away,away,,-2,2,-1,3
400579072,2,-5.0,,away,away,,-2,-2,1,-1
400579073,2,-6.5,,away,away,,-4,2,-4,2
400579074,2,4.5,,away,away,,1,-5,1,-5
400579075,2,-2.0,,away,away,,-5,-1,-1,-2
400579076,2,-2.0,,away,away,,-1,1,-1,-1
400579077,2,-9.0,,home,home,,-1,-1,1,2
400579078,2,-12.0,,home,away,,-2,6,-2,1
400579079,2,2.0,,away,away,,-4,1,-6,-4
400579080,2,-4.5,,home,home,,-4,-1,-4,-2
400579081,2,7.0,,home,home,,1,2,1,-1
400579082,2,5.5,,away,away,,1,-1,1,1
400579083,2,-5.0,,home,away,,-3,2,2,2
400579084,2,-8.0,,home,tie,,-2,5,-1,2
400579085,2,10.5,,away,home,,2,-1,2,-1
400579086,2,-5.0,,away,away,,2,-3,-1,-2
400579087,2,-4.0,,home,home,,-1,1,2,2
400579088,2,-11.5,,home,home,,-3,9,1,1
400579089,2,-5.0,,home,tie,,1,-1,2,-1
400579090,2,-12.5,,home,home,,-10,3,-5,1
400579091,2,-3.5,,home,home,,1,3,1,1
400579092,2,-1.0,,home,home,,-1,1,2,3
400606285,2,,,away,,,0,0,0,0
400579093,2,-4.5,,home,home,,1,2,1,3
400579094,2,-2.5,,home,home,,2,4,2,2
400579095,2,3.5,,home,home,,2,1,-3,1
400579096,2,6.5,,away,away,,3,-1,1,-1
400579097,2,-5.5,,away,away,,4,12,3,-1
400579098,2,4.5,,home,home,,2,-2,4,-1
400579099,2,5.5,,away,away,,-4,-2,-1,-5
400579100,2,-1.0,,home,home,,-5,-2,-2,-2
400579101,2,3.0,,away,away,,-2,2,-1,-1
400579102,2,-3.5,,home,home,,-1,1,-1,-1
400579103,2,-8.0,,home,tie,,1,6,1,3
400579104,2,5.0,,home,home,,1,1,2,-1
400579105,2,-3.0,,home,home,,-1,1,1,-2
400579106,2,-6.5,,home,home,,-1,2,-1,3
400579107,2,2.0,,away,away,,-3,-1,-3,-6
400579108,2,7.5,,away,home,,2,-2,4,-3
400579109,2,-1.5,,away,away,,-1,1,-4,1
400579110,2,-11.0,,home,away,,-6,2,-3,-1
400579111,2,-4.0,,home,home,,5,-1,4,-2
400579112,2,-11.5,,home,home,,-3,5,1,3
400579113,2,13.0,,away,away,,1,-3,1,-6
400579114,2,4.0,,away,away,,-1,7,-2,4
400579115,2,2.0,,home,home,,-4,1,-2,1
400579116,2,7.0,,home,home,,3,-1,4,2
400579117,2,-9.0,,home,away,,-8,2,-2,2
400579118,2,-12.0,,home,home,,-1,3,-1,5
400579119,2,-9.5,,home,home,,-1,2,-4,1
400579120,2,-2.5,,away,away,,-2,4,-1,-1
400579121,2,1.5,,home,home,,-2,-2,-1,-7
400579122,2,-12.0,,home,away,,-9,-1,-3,-1
400579123,2,-8.0,,home,home,,-1,3,-1,1
400579124,2,-9.0,,home,home,,1,1,1,1
400579125,2,7.5,,home,home,,-1,-4,-1,1
400579126,2,-2.0,,away,away,,1,-6,1,-2
400579127,2,-7.5,,away,away,,-3,-1,-2,-4
400579128,2,4.5,,home,home,,-2,2,-2,1
400579129,2,-4.0,,away,away,,1,6,1,4
400579130,2,4.5,,away,away,,-1,-1,-1,-3
400579131,2,9.0,,away,tie,,2,2,2,2
400579132,2,-5.5,,home,home,,4,4,3,6
400579133,2,-4.0,,home,home,,-2,3,-2,2
400579134,2,1.0,,away,away,,1,3,1,3
400579135,2,-6.0,,home,home,,-1,-1,3,1
400579136,2,-10.0,,home,home,,-5,3,-7,1
400579137,2,-9.0,,away,away,,-2,4,-5,2
400579138,2,-3.5,,home,home,,1,2,-1,2
400579139,2,-12.0,,home,home,,-10,-1,-4,-2
400579140,2,1.0,,home,home,,-5,1,-4,-1
400579141,2,1.5,,home,home,,2,1,2,2
400579142,2,4.0,,away,away,,-7,-7,-5,-3
400579143,2,-9.0,,away,away,,-11,3,1,2
400579144,2,6.0,,home,home,,2,2,2,-1
400579145,2,-3.0,,home,home,,-3,-1,-3,-2
400579146,2,-3.0,,home,home,,1,10,1,3
400579147,2,4.0,,home,home,,3,-2,7,1
400579148,2,-2.5,194.0,home,home,under,3,1,4,-1
400579149,2,8.0,194.0,home,home,under,-6,-2,-5,-5
400579150,2,-11.0,196.0,home,away,under,-6,1,-1,2
400579151,2,-1.5,195.0,home,home,over,1,4,1,2
400579152,2,-13.0,193.0,away,away,under,-6,-1,-8,-1
400579153,2,2.0,213.0,away,away,under,-1,3,-1,-3
400579154,2,-5.0,194.0,home,home,under,-1,-1,1,-1
400579155,2,-8.0,209.0,home,away,under,-1,3,-1,3
400579156,2,-5.0,199.0,away,away,under,-1,7,-2,-1
400579157,2,2.0,196.0,home,home,over,2,2,2,3
400579158,2,4.5,194.0,away,away,under,-1,-8,-1,-4
400579159,2,9.5,203.0,away,away,tie,-4,3,-4,1
400579160,2,6.5,193.0,home,home,over,-2,1,1,2
400579161,2,-6.0,207.0,home,away,over,-1,1,-1,1
400579162,2,-3.0,,home,home,,1,-2,-2,-6
400579163,2,5.5,,away,home,,1,1,3,-1
400579164,2,14.0,,home,home,,-3,-4,-4,1
400579165,2,5.5,,away,home,,-1,2,-2,-1
400579166,2,-7.0,,away,away,,-2,4,-2,-1
400579167,2,-0.0,,away,away,,1,1,1,2
400579168,2,-2.5,,home,home,,-3,-1,-1,1
400579169,2,-2.5,,away,away,,1,1,1,1
400579175,2,-0.0,,home,home,,-1,4,-1,4
400579171,2,6.0,,away,away,,-1,-1,2,-1
400579172,2,8.5,,away,home,,1,5,1,3
400579173,2,-12.5,,home,home,,-11,2,1,1
400579174,2,-0.0,,away,away,,-1,-1,-1,-2
400579170,2,3.5,,away,away,,-2,2,-2,3
400579176,2,3.5,,away,away,,1,-9,4,-5
400579177,2,9.5,,away,away,,-4,1,-5,-1
400579178,2,7.0,,home,home,,2,2,2,1
400579179,2,-2.5,,home,home,,1,-1,-1,-2
400579180,2,3.0,,away,away,,2,-1,2,-2
400579181,2,-7.0,,home,home,,2,-1,5,-2
400579182,2,-8.0,,home,away,,1,-3,-1,1
400579183,2,-12.0,,home,home,,1,11,-1,-2
400755860,2,1.5,,away,away,,-4,1,-2,2
400579184,2,-4.5,,home,home,,-2,2,5,4
400579185,2,-4.5,,home,home,,-7,-1,1,-1
400579186,2,-8.5,,away,away,,1,-1,2,1
400579187,2,7.0,,home,home,,-4,-10,-2,-6
400579188,2,-13.5,,home,home,,1,3,-1,2
400579189,2,3.0,,away,away,,-1,-2,-2,-3
400579190,2,-1.0,,home,tie,,2,-1,3,-2
400579191,2,-5.5,,away,away,,1,3,2,2
400579192,2,5.0,,away,away,,-2,-1,1,1
400579193,2,-3.5,,away,away,,1,5,-1,-1
400579194,2,-9.5,,away,away,,-2,-2,1,-3
400579195,2,-3.0,,home,tie,,-1,3,-3,-1
400579196,2,-12.0,,home,away,,-12,5,-2,1
400579197,2,-8.0,,home,away,,-1,1,-2,1
400579198,2,-12.0,,home,home,,1,2,1,2
400579199,2,-12.5,,home,away,,-5,3,-3,-1
400579200,2,-3.5,,away,away,,1,-1,3,3
400579201,2,4.0,,home,home,,1,1,2,1
400579202,2,-2.0,,home,home,,-2,2,1,4
400579203,2,1.0,,home,home,,1,1,-1,3
400579204,2,-6.5,,home,home,,-1,4,2,3
400579205,2,2.0,,home,home,,-1,-3,-1,-4
400579206,2,7.5,,away,home,,-1,-1,-1,-3
400579212,2,-4.0,,home,away,,-1,1,2,-1
400579207,2,-0.0,,home,home,,1,3,2,5
400579208,2,-3.0,,away,away,,1,-1,1,-1
400579209,2,-7.5,,home,home,,-2,-1,-4,-2
400579210,2,-12.5,,home,away,,-2,-2,-3,1
400579211,2,-6.5,,away,away,,-1,4,1,1
400579213,2,-13.0,,home,away,,1,3,2,3
400579214,2,-9.0,,home,home,,-3,4,-1,1
400579215,2,-0.0,,home,home,,2,-1,2,-1
400579216,2,-10.0,,home,tie,,2,12,2,-1
400579217,2,-4.5,,home,home,,-2,2,-2,-1
400579218,2,10.0,,away,home,,-1,-1,4,-2
400579219,2,11.5,,home,home,,2,-2,6,-4
400579220,2,6.5,,home,home,,2,-3,5,-4
400579221,2,-3.0,,home,home,,-8,1,1,-4
400579222,2,5.0,,away,away,,-3,1,1,-1
400579223,2,-9.0,,home,home,,-2,4,-1,4
400579224,2,-7.5,,home,home,,3,5,-1,2
400579225,2,-2.5,,away,away,,1,-2,1,-2
400579226,2,-2.5,,away,away,,2,-2,4,-5
400579227,2,1.0,,home,home,,1,1,2,1
400579228,2,-5.5,,home,away,,-1,6,-2,-1
400579229,2,6.5,,away,away,,-4,-1,-2,-4
400579230,2,-1.5,,away,away,,-9,2,-1,5
400579231,2,-11.0,,home,home,,-3,4,-3,-1
400579232,2,-2.5,,away,away,,-1,3,-1,1
400579233,2,4.0,,away,away,,-1,2,-1,-2
400579234,2,-2.0,,away,away,,-1,2,1,1
400579235,2,-9.5,,home,home,,-1,-1,-3,-2
400579236,2,5.5,,away,away,,-1,-1,3,-1
400579237,2,-11.0,,home,home,,-2,-2,1,-2
400579238,2,-11.0,,home,home,,-7,5,2,5
400579239,2,-0.0,,away,away,,1,-3,2,-3
400579240,2,3.5,,away,away,,-1,1,1,1
400579241,2,-7.5,,home,home,,-2,5,-3,5
400579242,2,-12.0,,home,away,,-2,1,-4,2
400579243,2,2.0,,home,home,,-3,-2,-6,-5
400579244,2,-6.5,,away,away,,-4,-1,-4,-1
400579245,2,6.5,,away,away,,-3,1,-3,1
400579246,2,5.0,,home,home,,1,1,1,1
400579247,2,-4.5,,home,home,,1,-1,-4,-1
400579248,2,-8.0,,home,away,,-8,-1,-1,-1
400579249,2,-5.0,,away,away,,-1,7,1,1
400579250,2,6.0,,home,home,,-1,1,1,1
400579251,2,-4.0,,home,home,,-3,-2,-1,-2
400579252,2,-14.5,,home,away,,-4,6,-7,4
400579253,2,-3.0,,home,home,,1,3,2,-1
400579254,2,-6.5,,home,away,,-6,6,1,6
400579255,2,-0.0,,home,home,,-1,2,-1,1
400579257,2,-1.0,,home,home,,-1,2,-1,3
400579256,2,-0.0,,away,away,,1,6,2,6
400579258,2,-6.0,,away,away,,-3,1,-5,1
400579259,2,-1.0,,home,home,,1,-2,1,-2
400579260,2,4.0,,home,home,,1,-1,1,-1
400579261,2,-5.0,,home,home,,-9,2,-2,2
400579262,2,-6.0,,home,home,,-2,-2,1,-4
400579263,2,-11.0,,home,home,,-4,-1,-2,-1
400579264,2,-2.5,,home,home,,1,-1,2,-1
400579265,2,9.0,,home,home,,1,2,5,2
400579266,2,5.5,,away,away,,-2,1,-1,1
400579267,2,-10.0,,home,home,,-5,4,-8,1
400579268,2,-9.0,,away,away,,1,7,3,7
400579269,2,-8.5,,home,home,,-1,3,-1,2
400579270,2,5.0,,away,away,,-1,1,-5,1
400579271,2,-6.5,,home,home,,-7,1,-1,-2
400579272,2,-7.0,,home,away,,-6,3,-9,4
400579273,2,-18.0,,home,home,,1,7,1,-1
400579274,2,-6.5,,home,home,,-1,1,-1,1
400579275,2,-4.5,,away,away,,-2,1,-2,-1
400579276,2,-7.5,,away,away,,-1,1,3,3
400579277,2,10.5,,away,away,,2,2,3,-3
400579278,2,-11.5,,home,home,,-5,-1,-3,-1
400579279,2,-0.0,,away,away,,-1,1,2,1
400579280,2,-13.5,,home,away,,-1,-1,-1,-1
400579281,2,8.5,,away,home,,1,-1,1,-1
400579282,2,-5.0,,away,away,,-3,-1,-1,-1
400579283,2,-1.5,,home,home,,1,4,3,3
400579284,2,-9.5,,home,home,,-13,3,-1,4
400579285,2,-9.5,,home,home,,1,2,4,1
400579286,2,-1.5,,away,away,,1,1,1,-4
400579287,2,7.5,,home,home,,3,1,4,-1
400579288,2,-3.0,,home,home,,-1,1,2,1
400579289,2,-4.5,,home,home,,3,4,1,5
400579290,2,4.5,,away,away,,2,-2,2,-2
