id,season_type,home_line_margin,over_under,two_way_winner,handicap_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
400828430,2,10.0,195.0,away,away,over,3,-2,5,-4
400828431,2,2.0,206.0,away,away,under,1,-2,1,-1
400828432,2,-1.0,205.0,home,tie,under,1,-2,2,-2
400828433,2,-15.0,196.0,home,away,over,2,21,3,6
400828434,2,5.0,198.0,away,away,tie,1,1,-1,1
400828435,2,9.0,215.0,away,away,over,2,-2,4,-2
400828436,2,15.5,212.0,away,home,over,3,-1,1,-2
400828437,2,-8.5,203.0,home,home,under,-6,1,-5,7
400828438,2,-2.5,209.0,home,home,over,1,-1,6,1
400828439,2,-3.5,199.0,away,away,over,-1,-1,-3,1
400828440,2,-11.0,195.0,home,home,under,1,2,-3,2
400828441,2,9.5,202.0,away,away,over,2,-1,2,-1
400828442,2,1.5,182.0,home,home,under,2,-1,1,-3
400828443,2,8.5,225.0,away,away,over,3,2,5,1
400828445,2,-9.5,204.0,home,away,under,1,2,-2,8
400828444,2,4.0,199.0,away,away,under,-1,-3,-1,-5
400828446,2,16.5,206.0,away,home,under,4,-2,6,-2
400828447,2,3.0,192.0,home,home,over,-1,5,-2,1
400828448,2,-2.0,207.0,home,home,under,2,1,2,2
400828449,2,-5.5,198.0,home,home,under,-1,2,1,-1
400828450,2,1.5,199.0,home,home,under,-7,-4,-6,-1
400828451,2,7.5,216.0,home,home,over,4,-3,2,-3
400828452,2,3.5,191.0,away,away,under,-7,-2,1,-3
400828453,2,14.5,196.0,away,away,under,1,-9,7,-4
400828454,2,-9.0,208.0,away,away,over,1,5,1,-1
400828455,2,-14.5,210.0,home,away,over,-1,17,-1,6
400828456,2,-12.0,205.0,home,home,over,-7,1,-1,-1
400828457,2,6.5,197.0,away,away,over,2,3,8,3
400828458,2,1.5,201.0,home,home,over,-2,3,-3,1
400828459,2,2.0,197.0,away,away,over,1,6,3,2
400828460,2,3.0,203.0,home,home,over,-1,1,-2,-1
400828461,2,10.5,209.0,away,home,under,-1,-4,-1,-6
400828462,2,5.5,200.0,away,home,under,5,1,7,1
400828463,2,2.0,204.0,home,home,under,-1,-3,-3,-4
400828464,2,3.0,207.0,home,home,under,1,-2,2,-7
400828465,2,-5.5,207.0,home,away,tie,-2,-3,1,2
400828466,2,3.5,192.0,home,home,over,-1,-10,2,-5
400828467,2,-3.5,205.0,home,home,under,-1,-3,1,-4
400828468,2,-7.5,208.0,home,away,over,-4,2,-7,4
400828469,2,-12.5,207.0,home,home,under,1,1,-1,1
400828470,2,9.5,216.0,home,home,over,4,1,7,1
400828471,2,-3.5,194.0,home,home,under,1,1,2,1
400828472,2,-6.5,218.0,away,away,under,-2,-1,-4,-1
400828473,2,-3.0,198.0,home,home,under,-2,3,-2,9
400828475,2,4.5,194.0,away,home,under,3,-2,3,-1
400828474,2,8.5,205.0,away,home,over,-2,-3,-3,-3
400828476,2,1.0,192.0,home,home,over,1,-1,-1,-1
400828477,2,-6.0,195.0,home,away,under,6,22,8,9
400828478,2,-2.5,200.0,away,away,over,-1,1,-2,-1
400828479,2,-18.0,216.0,home,tie,under,-1,18,1,-1
400828480,2,-7.0,210.0,away,away,over,2,2,3,-1
400828481,2,-13.0,210.0,home,home,under,-5,2,-8,2
400828482,2,-9.5,210.0,home,home,over,-8,1,-2,1
400828483,2,4.0,205.0,away,away,over,1,1,2,1
400828484,2,-1.0,201.0,away,away,under,-1,-1,-2,1
400828485,2,-3.5,202.0,home,away,over,-8,-3,1,1
400828486,2,4.5,207.0,home,home,under,-1,2,-1,-1
400828487,2,2.0,191.0,away,away,over,-3,2,-3,2
400828488,2,2.0,205.0,away,away,under,-1,3,-1,5
400828490,2,-5.5,197.0,away,away,tie,-3,1,1,-1
400828489,2,-10.0,207.0,home,home,under,-1,1,-1,-2
400828491,2,1.5,212.0,away,away,over,-3,1,2,4
400828492,2,7.0,217.0,home,home,under,-1,-1,1,-2
400828493,2,6.0,207.0,home,home,under,2,-4,3,-4
400828494,2,-5.5,187.0,home,home,over,-2,1,-1,1
400828495,2,-8.5,191.0,home,home,tie,-2,-1,-1,-2
400828496,2,-3.5,219.0,away,away,under,1,4,1,10
400828497,2,-3.5,207.0,home,home,under,-9,-5,-3,-9
400828498,2,-10.0,201.0,home,home,under,1,3,1,3
400828499,2,-12.0,196.0,home,home,under,1,23,1,10
400828500,2,2.0,201.0,home,home,over,-2,-1,-2,-1
400828501,2,9.0,206.0,away,away,over,2,1,-1,-2
400828502,2,-10.0,201.0,home,away,under,-2,4,1,-2
400828503,2,-3.5,186.0,home,home,over,-1,-1,1,-2
400828504,2,-4.0,210.0,away,away,under,-1,-1,-1,-1
400828505,2,-5.5,194.0,home,away,over,1,2,2,2
400828506,2,-3.0,202.0,away,away,over,1,1,-1,1
400828507,2,-8.0,198.0,home,home,under,1,2,-2,1
400828508,2,-11.0,196.0,home,home,over,-2,-1,-2,4
400828509,2,-3.5,210.0,away,away,over,-2,6,-1,1
400828510,2,2.0,203.0,home,home,under,1,-1,3,-1
400828511,2,-6.0,210.0,home,home,over,3,-1,1,-1
400828512,2,-4.0,192.0,away,away,under,1,-1,2,-1
400828513,2,-5.5,204.0,home,home,over,-6,1,1,-1
400828514,2,9.0,213.0,away,home,over,1,1,4,1
400828515,2,5.5,208.0,away,home,under,-3,-1,-3,-4
400828516,2,-7.0,196.0,away,away,under,-3,-3,-1,-3
400828517,2,-6.0,194.0,home,home,under,-1,-2,-2,-2
400828518,2,12.5,198.0,away,away,under,1,-1,-1,-3
400828519,2,-2.5,188.0,home,home,over,-2,5,-1,1
400828520,2,-3.0,202.0,home,home,over,-1,1,-1,5
400828521,2,6.0,216.0,away,away,over,1,-2,1,1
400828522,2,-3.5,209.0,away,away,over,-1,-1,-1,-1
400828523,2,-9.5,207.0,home,home,under,-9,4,1,5
400828524,2,-6.0,200.0,home,home,under,-7,1,-1,1
400828525,2,7.0,215.0,away,away,under,2,-1,2,-3
400828526,2,1.0,212.0,away,away,under,-2,2,2,1
400828527,2,-6.5,203.0,home,home,over,6,-1,1,1
400828528,2,-2.5,206.0,home,home,over,1,2,1,1
400828529,2,2.5,197.0,away,home,over,-1,-1,3,-1
400828530,2,-1.0,217.0,home,home,under,1,-2,3,3
400828531,2,16.5,200.0,away,away,over,3,-2,11,-5
400828532,2,-5.0,197.0,away,away,over,-10,-4,-1,-4
400828533,2,-4.0,208.0,home,home,over,2,2,-1,-2
400828534,2,5.5,189.0,away,away,over,-3,-2,-2,-4
400828535,2,2.5,207.0,away,away,under,-1,6,-1,2
400828536,2,-10.5,190.0,home,home,under,-2,2,-3,6
400828537,2,-2.5,211.0,home,home,under,2,-2,3,-2
400828538,2,6.5,207.0,away,home,over,2,2,6,2
400828539,2,-12.5,217.0,home,away,over,1,19,1,2
400828540,2,16.5,199.0,away,home,over,4,-2,12,-4
400828542,2,1.5,201.0,home,home,under,-3,1,-1,1
400828544,2,-6.5,203.0,home,home,over,-1,3,-1,2
400828545,2,3.5,192.0,home,home,over,1,1,4,-2
400828546,2,-10.5,202.0,away,away,under,-1,1,-2,2
400828547,2,10.0,203.0,home,home,under,-1,-3,-1,-6
400828548,2,4.5,205.0,home,home,tie,-1,-2,-1,-2
400828549,2,-11.5,210.0,home,home,over,-3,-1,-5,-1
400828550,2,-3.5,215.0,home,home,under,-1,1,-1,4
400828552,2,-3.5,205.0,home,home,over,-1,1,-1,1
400828553,2,-2.5,206.0,home,home,tie,1,3,1,7
400861758,2,8.0,206.0,away,away,under,-2,1,1,1
400828551,2,13.5,210.0,home,home,over,3,-3,7,-5
400828554,2,-13.5,205.0,home,away,over,-8,-1,1,-1
400828555,2,-2.5,215.0,away,away,under,1,1,2,1
400828556,2,-6.5,192.0,away,away,under,-3,-3,-4,1
400828557,2,-5.5,191.0,home,home,over,-1,3,-5,-1
400828558,2,-4.0,217.0,away,away,over,-1,4,2,3
400828559,2,3.5,208.0,away,away,over,-2,1,-2,1
400828560,2,-3.0,192.0,away,away,under,-2,1,-2,1
400828561,2,-8.0,215.0,away,away,over,1,2,2,5
400828562,2,-4.5,212.0,home,home,under,5,20,13,3
400828563,2,-1.0,207.0,away,away,under,-1,-1,-1,-2
400828564,2,-2.0,204.0,home,home,over,-10,-1,1,-1
400828565,2,3.5,192.0,away,away,over,1,1,1,1
400828566,2,8.5,209.0,away,home,over,-1,-1,-1,-2
400828567,2,-8.5,207.0,home,home,under,3,4,-1,8
400828568,2,-5.0,197.0,home,home,over,-2,3,-6,-2
400828569,2,-5.0,215.0,home,home,under,3,1,-1,1
400828570,2,6.5,201.0,away,home,under,-2,-3,-2,-6
400828571,2,-17.5,210.0,home,home,under,-11,1,-1,1
400828572,2,-9.5,214.0,home,away,tie,-1,3,-1,3
400828573,2,-12.0,207.0,home,home,tie,1,-1,1,1
400828574,2,-5.0,207.0,away,away,under,1,3,1,1
400828575,2,7.0,213.0,away,home,over,1,2,1,-1
400828576,2,-9.5,210.0,home,home,over,1,24,3,-1
400828577,2,-6.5,194.0,home,home,under,2,-1,3,-1
400828578,2,-17.5,215.0,home,home,over,1,21,1,4
400828579,2,-3.0,203.0,home,home,tie,1,-2,-1,-3
400828580,2,-7.5,212.0,away,away,over,-2,-1,-2,-2
400828581,2,-12.0,199.0,home,away,under,-4,5,-3,9
400828582,2,-5.0,193.0,home,home,under,-2,4,1,1
400828583,2,5.5,215.0,home,home,over,-1,-1,-2,-1
400828584,2,8.5,200.0,away,away,over,1,-4,-1,-7
400828585,2,-8.5,206.0,home,home,over,-3,4,-7,4
400828586,2,4.0,207.0,away,away,over,2,1,2,2
400828587,2,-7.0,204.0,home,home,under,-12,-2,-2,-4
400828588,2,-8.5,223.0,home,away,over,-1,5,-1,2
400828590,2,1.5,195.0,away,away,over,2,4,2,-1
400828589,2,-8.0,200.0,home,home,under,-3,-1,-1,-1
400828591,2,-8.5,192.0,home,home,over,-9,1,-2,1
400828592,2,-5.5,207.0,home,home,under,-1,2,-1,2
400828593,2,-14.5,204.0,home,away,under,-4,1,-8,2
400828594,2,17.0,218.0,away,home,under,2,1,5,-1
400828595,2,-7.5,204.0,home,away,over,1,6,-1,10
400828596,2,-9.5,209.0,home,away,under,1,1,1,1
400828597,2,-8.5,205.0,home,away,over,-4,1,-2,1
400828598,2,-4.5,220.0,away,away,over,-1,2,-3,-2
400828599,2,-4.0,207.0,home,tie,over,-2,5,-3,2
400828600,2,1.5,203.0,home,home,over,-1,2,1,3
400828601,2,-4.5,203.0,home,home,over,2,2,1,3
400828602,2,3.0,198.0,home,home,under,-1,-2,-2,3
400828603,2,4.0,203.0,home,home,over,2,-5,5,-8
400828604,2,-8.5,198.0,home,home,under,-13,1,-3,1
400828605,2,10.5,219.0,away,away,under,3,1,6,1
400828606,2,-7.0,209.0,home,away,under,-10,3,-3,3
400828607,2,3.5,202.0,away,away,under,-2,-5,-2,-9
400828608,2,5.5,208.0,away,home,under,3,2,4,2
400828609,2,7.0,203.0,away,home,over,-1,-1,-2,-3
400828610,2,-6.0,199.0,home,home,over,-1,-1,2,-3
400828611,2,-3.0,203.0,away,away,over,-1,2,3,2
400828612,2,-10.0,224.0,home,home,under,1,6,1,3
400828613,2,-16.0,202.0,home,away,under,-4,25,1,-1
400828614,2,4.5,206.0,home,home,under,4,-1,11,-1
400828615,2,-5.5,191.0,home,home,under,-1,2,-1,2
400828616,2,-1.5,214.0,home,home,over,-3,-1,-2,-4
400828617,2,4.5,209.0,away,away,under,-1,-1,-1,-1
400828618,2,-5.0,211.0,home,home,over,3,-1,4,-3
400828619,2,9.5,198.0,away,home,over,-1,1,-1,-4
400828620,2,-7.5,206.0,home,home,under,-4,4,-3,4
400828621,2,4.0,206.0,home,home,over,-11,-6,-4,-10
400828622,2,7.5,202.0,home,home,over,4,2,5,1
400828623,2,7.5,209.0,away,away,over,-2,-1,1,-2
400828624,2,-4.0,210.0,home,home,under,1,5,1,1
400828625,2,6.5,199.0,away,away,over,-2,-2,-1,-4
400828626,2,9.5,227.0,away,away,over,4,-2,7,-1
400828627,2,-11.5,212.0,home,away,over,-5,7,-1,4
400828628,2,-2.5,195.0,away,away,under,-1,2,-1,-1
400828629,2,-12.5,207.0,home,home,tie,-1,26,-1,1
400828630,2,-7.5,196.0,home,away,under,-1,3,1,3
400828631,2,-4.5,213.0,away,away,under,-2,1,-2,1
400828632,2,-10.5,211.0,away,away,under,-12,3,-5,4
400828633,2,-4.5,201.0,home,home,over,-5,-1,-2,-1
400828636,2,7.5,218.0,away,home,under,-2,-1,1,-5
400828634,2,-9.5,210.0,away,away,under,-5,-1,1,-2
400828635,2,-1.0,207.0,away,away,over,1,5,1,5
400828637,2,-5.0,209.0,home,home,under,1,1,1,2
400828638,2,-4.0,195.0,away,away,under,1,3,1,2
400828639,2,3.5,205.0,away,away,under,2,1,-1,-2
400828640,2,-9.0,214.0,home,home,under,-1,-3,-3,-2
400828641,2,5.5,214.0,home,home,over,-3,-3,-1,-5
400828642,2,-6.5,210.0,away,away,under,1,3,2,-1
400828643,2,5.5,194.0,away,away,under,1,-2,4,-3
400828644,2,-2.5,206.0,home,home,over,1,1,1,-1
400828645,2,-7.0,188.0,home,away,under,-5,4,-4,4
400828646,2,6.5,198.0,away,away,over,-2,-1,2,-2
400828647,2,-5.0,219.0,away,away,under,1,1,-1,2
400828648,2,-5.0,211.0,home,away,over,-1,-1,1,-1
400828649,2,-4.0,204.0,home,home,over,-1,-1,1,-1
400828650,2,-9.5,206.0,home,home,under,-2,-1,-3,-2
400828651,2,-1.0,206.0,home,home,under,-5,-2,1,-4
400828652,2,-5.0,194.0,away,away,over,-2,6,-3,5
400828653,2,-3.5,206.0,home,home,over,-1,-1,-1,1
400828654,2,-17.0,206.0,home,away,over,1,27,2,3
400828655,2,7.0,188.0,away,away,under,1,-2,5,-6
400828656,2,-7.5,233.0,home,home,under,2,22,5,8
400828657,2,-4.0,202.0,away,away,under,-2,-3,1,-4
400828658,2,3.0,202.0,home,home,under,1,-1,3,-3
400828660,2,-8.0,217.0,home,home,over,-4,6,-2,3
400828659,2,1.0,196.0,away,away,under,3,1,1,2
400828661,2,-7.5,199.0,home,home,tie,-2,1,-2,1
400828662,2,-12.0,218.0,home,home,over,-5,1,-3,1
400828663,2,-12.0,207.0,home,away,under,-1,1,-1,1
400828664,2,9.0,208.0,away,home,under,4,1,2,1
400828665,2,2.5,206.0,home,home,over,1,1,2,-1
400828666,2,1.5,207.0,away,away,under,2,1,2,-1
400828667,2,-8.5,203.0,away,away,under,-6,2,1,-1
400828668,2,-3.0,199.0,away,away,over,2,-1,1,-1
400828669,2,-2.0,210.0,away,away,over,-3,1,-4,2
400828670,2,12.5,214.0,away,away,over,-1,-3,-1,-7
400828671,2,6.5,195.0,away,away,over,1,-1,4,-1
400828672,2,1.0,209.0,away,away,over,-2,-4,-1,-5
400828673,2,4.0,208.0,home,home,over,2,-1,4,-5
400828674,2,-1.0,187.0,away,away,over,2,-2,6,1
400828675,2,-14.0,228.0,home,away,over,1,23,-1,9
400828676,2,-3.5,202.0,away,away,over,1,2,2,2
400828677,2,8.5,202.0,away,home,under,2,1,5,2
400828678,2,5.5,220.0,away,home,over,-6,-1,-4,-1
400828679,2,-1.5,212.0,home,home,over,5,7,3,-1
400828680,2,4.0,198.0,away,away,over,2,2,-2,1
400828681,2,-4.0,207.0,away,away,under,-1,-1,-1,-2
400828682,2,-16.0,210.0,home,away,over,-2,2,-2,2
400828683,2,4.0,206.0,away,away,under,-1,-4,-2,-3
400828684,2,6.0,207.0,home,home,over,3,-1,3,-1
400828685,2,-1.5,194.0,home,home,over,3,-2,7,1
400828686,2,16.0,220.0,away,home,under,5,-4,10,-8
400828687,2,-4.5,216.0,home,home,over,-1,-1,-2,2
400828688,2,-1.5,214.0,home,home,under,1,1,1,1
400828689,2,-12.0,219.0,home,home,under,1,8,2,1
400829482,2,,,away,,,0,0,0,0
400866670,2,2.0,196.0,home,home,under,-1,1,-1,-1
400828690,2,-12.5,207.0,home,away,under,-3,3,-4,3
400828691,2,1.5,207.0,home,home,under,3,-1,6,-1
400828692,2,-1.0,201.0,home,home,under,1,-1,-1,-1
400828693,2,-2.0,210.0,home,home,under,-2,2,-3,1
400828694,2,5.0,199.0,home,home,over,-6,-1,-6,-1
400828695,2,-10.5,197.0,away,away,over,2,-1,-2,1
400828696,2,7.5,200.0,home,home,over,-1,-5,-1,-5
400828697,2,-4.5,206.0,home,home,over,1,-2,1,1
400828698,2,-9.0,205.0,home,away,over,-2,1,-2,-1
400828699,2,-8.0,215.0,away,away,under,-1,9,-1,2
400828700,2,1.5,201.0,away,away,under,2,2,3,2
400828701,2,8.0,214.0,away,away,over,-2,-5,-3,-9
400828702,2,7.5,226.0,home,home,over,6,1,11,3
400828703,2,-4.0,218.0,home,home,over,1,-1,1,1
400828704,2,1.0,196.0,home,home,over,-1,5,1,-2
400828705,2,10.0,201.0,away,home,over,-1,1,-1,-3
400828706,2,-8.0,207.0,away,away,under,-6,-2,-1,-1
400828707,2,1.5,202.0,home,home,over,-1,-2,2,1
400828708,2,-2.5,208.0,away,away,under,-7,1,-7,-1
400828709,2,4.0,229.0,away,home,under,-1,1,-1,1
400828710,2,-4.5,206.0,away,away,over,-1,-2,1,-4
400828711,2,-3.5,219.0,away,away,under,-1,-1,4,-1
400828712,2,2.5,213.0,away,away,over,-2,2,-1,-1
400828713,2,13.5,204.0,away,home,over,1,-6,1,-10
400828714,2,7.0,204.0,away,away,under,3,1,4,1
400828715,2,1.5,203.0,away,away,over,1,1,1,1
400828716,2,-7.5,202.0,home,home,under,3,7,2,-2
400828717,2,-9.5,206.0,home,home,over,-3,-3,-3,-2
400828718,2,-7.0,210.0,home,home,over,-3,1,-4,1
400828719,2,-3.5,197.0,home,home,over,-2,2,1,4
400828720,2,-9.0,207.0,away,away,under,-3,4,-5,5
400828721,2,-1.5,203.0,home,home,under,2,1,2,2
400828722,2,4.0,204.0,away,away,over,-2,-5,1,1
400828723,2,6.0,226.0,away,away,under,1,-3,1,-2
400828724,2,-9.0,210.0,home,away,under,-4,-1,-5,1
400828725,2,3.5,219.0,home,home,over,1,-1,1,-2
400828726,2,-15.0,211.0,home,home,under,-14,-1,-11,-1
400828727,2,5.5,209.0,away,away,over,1,-2,-1,-4
400828728,2,-4.5,218.0,home,home,under,1,3,2,-1
400828729,2,-2.5,223.0,away,away,over,1,-1,2,-2
400828730,2,-4.0,204.0,home,away,over,1,6,1,-1
400828731,2,-11.5,213.0,home,away,over,-6,3,-1,5
400828732,2,-8.5,209.0,home,home,over,4,-1,5,-1
400828733,2,-6.0,202.0,home,away,over,1,-1,-1,-1
400828734,2,-11.5,210.0,home,home,under,-4,-3,-5,1
400828735,2,8.5,219.0,away,home,over,2,2,2,3
400828736,2,-9.5,211.0,home,away,over,-1,8,1,2
400828737,2,1.5,212.0,home,home,over,-2,2,1,2
400828738,2,-8.0,208.0,home,home,over,-5,1,-6,-1
400828739,2,5.5,215.0,away,away,over,1,1,-2,1
400828740,2,-11.0,214.0,away,away,under,-1,1,-3,1
400828741,2,8.0,219.0,away,away,under,2,1,2,3
400828742,2,8.0,224.0,away,away,over,3,-1,3,1
400828743,2,-7.5,214.0,home,away,over,1,8,2,-1
400828744,2,6.0,223.0,home,home,over,2,2,1,-1
400828745,2,-1.5,209.0,away,away,over,-7,-7,-2,-12
400828746,2,-4.0,219.0,away,away,over,-1,4,-1,6
400828747,2,3.0,194.0,away,away,under,3,7,3,1
400828748,2,-4.0,203.0,away,away,under,-1,1,-1,1
400828749,2,7.5,218.0,away,away,under,-3,-3,-1,-6
400828750,2,-2.5,210.0,home,home,under,2,-6,-1,-2
400828751,2,2.5,207.0,home,home,under,1,9,1,3
400828752,2,-7.5,208.0,home,home,under,-4,-4,3,-3
400828753,2,-6.0,209.0,home,tie,over,1,-1,1,-1
400828754,2,4.5,219.0,away,away,over,-1,-1,-1,-1
400828755,2,5.0,211.0,away,away,under,-1,-1,1,-7
400828756,2,-5.5,210.0,home,home,under,3,9,-1,1
400828757,2,-2.5,218.0,away,away,over,-2,3,-1,1
400828758,2,4.0,210.0,away,away,under,3,3,-1,-1
400828759,2,5.5,213.0,away,away,under,4,-1,4,1
400828760,2,-1.0,204.0,away,away,under,1,1,2,-1
400828761,2,3.0,234.0,away,tie,under,4,-2,4,-1
400828762,2,7.0,209.0,home,home,over,1,-8,2,-13
400828763,2,-11.5,199.0,away,away,under,1,-1,1,-1
400828764,2,2.5,206.0,home,home,over,-1,4,-1,1
400828765,2,-4.5,202.0,home,home,under,1,1,1,1
400828766,2,-1.5,199.0,home,home,over,1,1,4,3
400828767,2,-6.0,208.0,away,away,over,4,-1,1,-1
400828768,2,-9.5,215.0,home,home,over,-5,-2,-7,-2
400828769,2,-7.5,211.0,home,home,over,1,1,1,1
400828770,2,2.0,197.0,away,away,under,-1,1,-2,1
400828771,2,-8.0,203.0,home,away,under,-1,1,-2,-2
400828772,2,-12.5,215.0,home,away,over,-6,5,-8,2
400828773,2,-5.0,206.0,home,tie,under,-3,10,-2,2
400828774,2,3.5,216.0,home,home,over,1,-1,-1,-2
400828775,2,1.5,204.0,away,away,under,-1,-2,-1,-1
400828776,2,8.5,227.0,away,away,over,-1,-2,-2,-2
400828777,2,-12.0,214.0,home,away,under,2,-1,2,1
400828778,2,-12.5,210.0,home,home,over,-15,2,1,-1
400828779,2,-6.0,201.0,home,home,over,-5,-1,-2,1
400828780,2,4.5,210.0,away,away,under,5,-1,2,-1
400828781,2,-5.0,214.0,home,home,over,-1,2,1,2
400828782,2,-5.5,214.0,home,away,under,1,24,2,5
400828783,2,-1.0,212.0,home,home,under,-1,-2,-1,-8
400828784,2,-5.0,216.0,home,home,under,-6,1,-3,-1
400828785,2,10.0,209.0,away,away,over,-1,-4,1,-9
400828786,2,-6.5,220.0,home,home,under,6,11,3,3
400828787,2,-5.5,194.0,home,home,over,-4,10,-3,-1
400828788,2,-6.0,223.0,home,away,under,-1,-2,-1,-2
400828789,2,-3.5,215.0,home,home,under,2,2,-3,1
400828790,2,3.0,206.0,away,away,under,-2,1,-3,1
400828791,2,3.5,220.0,away,away,under,1,1,3,-1
400828792,2,-11.0,201.0,home,home,under,2,28,4,5
400828793,2,-8.5,213.0,home,home,over,-6,-3,1,-2
400828794,2,1.0,218.0,home,home,under,1,1,1,2
400828795,2,-14.0,210.0,home,home,under,-16,1,-1,2
400828796,2,10.0,209.0,away,home,under,5,-1,6,-2
400828797,2,-6.5,224.0,away,away,under,-1,3,-4,3
400828798,2,-8.0,229.0,home,home,under,-1,25,-1,6
400828799,2,-3.0,203.0,home,home,over,1,3,1,2
400828800,2,-12.5,217.0,away,away,under,-17,2,-2,1
400828801,2,9.5,209.0,away,away,over,1,-5,3,-10
400828802,2,-10.0,210.0,home,away,under,-1,12,-2,4
400828803,2,-5.5,208.0,home,away,over,-1,11,-1,1
400828804,2,-8.0,211.0,home,home,under,2,2,4,1
400828805,2,1.5,192.0,home,home,under,-5,3,-4,2
400828806,2,-5.0,215.0,home,home,over,-1,-1,-2,-1
400828807,2,-5.5,209.0,away,away,over,-2,1,-2,1
400828808,2,11.0,204.0,away,away,under,-1,1,-1,-1
400828809,2,-8.0,211.0,home,home,over,-1,3,5,2
400828810,2,7.0,201.0,home,home,under,-1,-2,-1,-3
400828811,2,-2.5,206.0,away,away,under,-1,6,-1,-1
400828812,2,-1.5,196.0,away,away,over,-6,-2,-5,-3
400828813,2,-9.5,211.0,home,home,over,1,-1,1,-3
400828814,2,-1.5,218.0,home,home,under,-1,-1,1,-4
400828815,2,-11.5,214.0,home,away,under,1,29,1,7
400828816,2,-5.5,202.0,away,away,over,1,2,1,3
400828817,2,8.0,219.0,away,tie,under,-2,1,-2,1
400828818,2,17.5,222.0,home,home,under,5,-1,7,-2
400828819,2,-9.5,205.0,away,away,over,1,4,1,3
400828820,2,4.0,210.0,home,home,over,-1,-1,-1,-1
400828821,2,1.5,207.0,home,home,over,-2,2,-2,-2
400828822,2,-14.0,211.0,home,away,under,-7,2,-11,4
400828823,2,-7.5,215.0,away,away,over,-2,12,-1,2
400828824,2,-10.0,215.0,home,away,under,-2,4,1,3
400828825,2,-15.0,199.0,away,away,over,1,4,-1,3
400828826,2,6.5,195.0,home,home,under,6,-2,8,1
400828827,2,-4.5,212.0,home,home,under,-1,1,-1,1
