id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
291023017,1,,,home,,1,-2,-1,-6
291023019,1,,,home,,2,3,4,7
291023010,1,,,away,,-1,1,-1,1
291023015,1,,,away,,-2,2,-4,-1
291023023,1,,,away,,2,1,2,1
291023012,1,,,home,,-4,4,-1,1
291023013,1,,,away,,-4,5,-1,5
291027005,2,,,away,,0,0,0,0
291027006,2,,,away,,0,0,0,0
291027022,2,,,home,,0,0,0,0
291027013,2,,,home,,0,0,0,0
291028001,2,,,home,,0,0,0,0
291028019,2,,,home,,0,0,0,0
291028028,2,,,home,,0,0,-1,0
291028002,2,,,home,,0,0,0,1
291028014,2,,,home,,0,0,0,0
291028016,2,,,home,,0,0,0,0
291028024,2,,,home,,0,0,0,0
291028025,2,,,home,,0,0,0,0
291028029,2,,,away,,0,0,0,0
291028007,2,,,home,,0,0,0,0
291028009,2,,,away,,-1,0,-1,0
291028012,2,,,away,,0,0,0,-1
291029004,2,,,home,,0,0,1,0
291029022,2,,,away,,0,1,1,1
291030020,2,,,home,,0,0,0,-1
291030030,2,,,home,,-1,0,-1,-1
291030001,2,,,home,,1,1,1,1
291030002,2,,,home,,0,1,1,2
291030003,2,,,home,,-1,0,-1,-1
291030008,2,,,away,,0,0,1,1
291030011,2,,,away,,0,0,1,-1
291030016,2,,,away,,-1,1,-2,1
291030017,2,,,away,,0,0,1,-1
291030029,2,,,home,,0,-1,1,-1
291030026,2,,,home,,-1,0,-2,-1
291030021,2,,,home,,0,0,-1,1
291030013,2,,,away,,0,1,-1,1
291031027,2,,,home,,-1,0,-2,-1
291031005,2,,,home,,-1,-1,1,1
291031018,2,,,away,,-1,0,1,-2
291031010,2,,,home,,0,0,-1,1
291031015,2,,,home,,1,0,-1,-1
291031024,2,,,home,,-2,1,-2,-1
291031012,2,,,away,,1,-1,1,-3
291101028,2,,,away,,1,1,2,-1
291101002,2,,,home,,-1,2,1,3
291101014,2,,,home,,-1,1,-1,2
291101025,2,,,away,,-1,1,-2,2
291101007,2,,,home,,0,1,1,2
291101021,2,,,home,,0,1,-1,2
291101013,2,,,home,,0,-1,2,-1
291102030,2,,,home,,-2,1,-3,-1
291102018,2,,,home,,-2,-1,-1,-3
291102026,2,,,away,,1,1,2,1
291102023,2,,,home,,-1,0,-1,-3
291102012,2,,,home,,-1,-2,-2,-4
291103005,2,,,home,,-1,1,1,2
291103011,2,,,away,,1,-1,3,-2
291103020,2,,,away,,1,1,4,2
291103008,2,,,home,,2,-1,3,-2
291103014,2,,,away,,1,2,3,3
291103004,2,,,home,,-1,1,1,-2
291103025,2,,,away,,0,-1,1,-1
291103006,2,,,home,,-1,-1,-1,2
291103022,2,,,away,,-1,-1,-1,1
291104019,2,,,home,,2,1,4,-1
291104027,2,,,away,,1,1,-1,-1
291104028,2,,,home,,-1,-1,1,-2
291104017,2,,,away,,2,-1,4,-4
291104018,2,,,away,,-1,1,-3,1
291104016,2,,,away,,2,-1,5,-3
291104010,2,,,away,,1,1,2,3
291104003,2,,,home,,2,1,3,-2
291104023,2,,,away,,1,1,1,1
291104009,2,,,home,,-2,-1,-2,-2
291105005,2,,,away,,-2,2,1,3
291105026,2,,,home,,-1,-1,1,-2
291106011,2,,,home,,-2,-2,-2,1
291106019,2,,,home,,-2,2,-1,1
291106020,2,,,home,,-3,-1,-5,-1
291106030,2,,,home,,2,2,2,1
291106002,2,,,away,,-1,3,-1,6
291106014,2,,,home,,3,-1,5,1
291106003,2,,,away,,-1,2,1,1
291106016,2,,,away,,-2,-2,-1,-4
291106018,2,,,away,,1,-1,-1,-1
291106010,2,,,home,,1,-1,-2,-1
291106009,2,,,away,,-2,1,1,1
291106013,2,,,home,,-3,1,-3,3
291106022,2,,,home,,-2,-2,-1,-1
291107001,2,,,home,,-1,2,-1,-1
291107017,2,,,away,,3,-2,-1,-6
291107004,2,,,home,,-2,2,2,2
291107006,2,,,home,,1,1,2,-1
291107015,2,,,home,,-2,1,-2,1
291107026,2,,,away,,-3,1,-1,1
291107012,2,,,home,,-4,1,-4,2
291108008,2,,,home,,1,1,1,-2
291108027,2,,,away,,1,-1,1,-3
291108025,2,,,home,,-1,-2,2,-3
291108022,2,,,home,,-2,1,-5,1
291108023,2,,,home,,-1,-1,-1,1
291108013,2,,,home,,-3,2,-1,4
291109020,2,,,away,,2,1,2,-1
291109018,2,,,away,,-2,-2,-1,-3
291109024,2,,,home,,-1,2,-1,-2
291109009,2,,,home,,-3,-1,-6,-2
291109012,2,,,away,,-4,2,-2,3
291110030,2,,,away,,-2,3,-1,-1
291110014,2,,,home,,-3,1,-4,2
291110004,2,,,away,,-2,3,-2,3
291110029,2,,,away,,1,1,2,-5
291110006,2,,,home,,2,2,1,1
291110023,2,,,home,,-1,1,1,2
291111011,2,,,home,,-2,1,1,2
291111028,2,,,home,,1,1,-1,-2
291111002,2,,,home,,1,-1,1,1
291111008,2,,,home,,-3,2,-2,1
291111017,2,,,away,,-1,-3,-2,-7
291111018,2,,,away,,-1,-3,1,-4
291111015,2,,,home,,1,2,1,2
291111016,2,,,away,,2,-3,3,-7
291111019,2,,,away,,2,3,1,1
291111010,2,,,home,,-5,1,-6,-1
291111024,2,,,home,,-1,3,2,1
291111012,2,,,away,,-2,-1,-1,-1
291111021,2,,,home,,1,2,1,3
291112014,2,,,away,,3,2,2,3
291112013,2,,,home,,3,3,4,5
291113019,2,,,home,,-4,-1,-8,-1
291113020,2,,,away,,-1,-1,-1,1
291113018,2,,,away,,-3,-4,-1,-5
291113002,2,,,away,,1,1,2,2
291113003,2,,,away,,3,-1,4,-1
291113016,2,,,away,,-2,-4,-1,-8
291113023,2,,,home,,-1,2,1,3
291113007,2,,,home,,2,2,6,-1
291113012,2,,,away,,-2,-2,1,-2
291114001,2,,,home,,-1,3,-2,3
291114011,2,,,home,,4,2,-1,3
291114027,2,,,away,,-3,-2,2,-5
291114030,2,,,away,,4,-1,5,-3
291114005,2,,,home,,1,-1,1,3
291114014,2,,,home,,-5,-1,-9,-1
291114004,2,,,home,,1,-1,-1,-2
291114029,2,,,home,,-4,-1,-9,-7
291114015,2,,,home,,1,3,1,3
291114024,2,,,away,,1,4,1,2
291115008,2,,,away,,1,3,1,3
291115025,2,,,away,,1,1,-3,2
291115021,2,,,home,,1,3,2,-1
291115013,2,,,away,,-2,4,-1,-1
291116001,2,,,home,,5,4,6,4
291116019,2,,,home,,-4,1,-4,1
291116015,2,,,away,,2,4,2,4
291117005,2,,,home,,-1,1,-1,4
291117014,2,,,away,,2,1,-1,1
291117017,2,,,away,,1,-4,4,-10
291117003,2,,,home,,2,-2,1,-3
291117010,2,,,away,,-1,2,1,1
291117007,2,,,home,,-1,3,-1,1
291117023,2,,,away,,-1,3,1,4
291117013,2,,,home,,1,-1,-1,-2
291118001,2,,,home,,2,5,-1,5
291118011,2,,,away,,-3,3,-6,5
291118019,2,,,home,,3,2,1,2
291118020,2,,,home,,-5,-2,-5,-2
291118027,2,,,home,,4,-3,5,-6
291118002,2,,,home,,-2,-1,-2,-2
291118015,2,,,home,,-6,-1,-11,-1
291118016,2,,,away,,1,-5,-1,-10
291118029,2,,,home,,-1,1,-1,1
291118026,2,,,home,,-2,-1,-2,-1
291118006,2,,,home,,-3,3,-1,3
291118022,2,,,home,,-1,2,-2,-1
291119003,2,,,home,,1,1,2,1
291119024,2,,,away,,-1,-1,1,-2
291119013,2,,,home,,1,1,2,1
291120011,2,,,away,,-1,-1,-1,-1
291120020,2,,,away,,-6,1,2,1
291120028,2,,,home,,-1,2,-2,-3
291120001,2,,,home,,2,6,1,6
291120002,2,,,away,,1,1,3,1
291120025,2,,,home,,-4,-1,1,-1
291120006,2,,,home,,1,4,-1,4
291120015,2,,,home,,-6,1,-6,1
291120009,2,,,home,,-1,1,1,-3
291120012,2,,,home,,-1,-3,2,-2
291121017,2,,,away,,1,-5,1,-12
291121005,2,,,home,,-1,2,-1,1
291121003,2,,,home,,2,2,7,2
291121029,2,,,away,,1,2,2,3
291121010,2,,,home,,-1,-1,-2,-1
291121024,2,,,home,,-5,-2,-1,-3
291121007,2,,,home,,-1,4,-1,-1
291121026,2,,,home,,-2,1,-3,2
291121022,2,,,home,,-5,3,-11,-1
291122028,2,,,away,,2,3,4,1
291122018,2,,,away,,-1,-5,-1,2
291122030,2,,,home,,2,-2,-2,-7
291122014,2,,,home,,-2,-1,3,-3
291122021,2,,,home,,-3,4,-4,-1
291122013,2,,,home,,-1,2,1,2
291123029,2,,,home,,-2,-1,-3,-1
291123024,2,,,home,,2,1,3,1
291123022,2,,,home,,-2,4,-2,1
291123012,2,,,home,,-6,1,-12,1
291124027,2,,,home,,-2,1,-2,-2
291124028,2,,,home,,-1,-1,-3,-1
291124006,2,,,away,,-3,5,1,5
291124007,2,,,home,,-7,5,-13,1
291124026,2,,,away,,-2,2,-1,3
291124013,2,,,home,,2,3,-1,3
291125011,2,,,home,,-2,-2,2,-4
291125030,2,,,home,,-3,1,1,1
291125002,2,,,home,,-3,-1,-3,1
291125019,2,,,away,,-2,3,1,5
291125003,2,,,home,,-1,3,-1,-1
291125008,2,,,away,,1,-1,2,-5
291125016,2,,,away,,-2,-6,2,-13
291125010,2,,,away,,3,1,-1,1
291125024,2,,,home,,1,2,2,2
291125021,2,,,home,,1,5,1,1
291125022,2,,,home,,-8,5,-14,2
291125023,2,,,home,,-1,-1,-2,-4
291126001,2,,,away,,3,7,-1,-1
291126026,2,,,home,,-3,-1,-3,-1
291127014,2,,,away,,-6,1,1,2
291127020,2,,,away,,-1,-1,-2,-4
291127030,2,,,home,,2,2,3,2
291127002,2,,,home,,-4,1,-1,2
291127008,2,,,away,,-3,-2,-1,-6
291127011,2,,,away,,4,1,1,1
291127010,2,,,away,,-4,-1,3,-1
291127007,2,,,home,,-2,6,-3,3
291127016,2,,,away,,-1,-7,2,-14
291127025,2,,,home,,-2,1,-2,1
291127022,2,,,away,,-1,6,-1,3
291127023,2,,,home,,-9,1,-15,1
291128027,2,,,away,,-7,2,3,2
291128005,2,,,home,,5,3,2,-1
291128015,2,,,away,,4,2,1,-3
291128026,2,,,home,,-2,1,-1,1
291128009,2,,,away,,-1,2,4,-1
291129008,2,,,home,,1,-3,1,-7
291129028,2,,,away,,1,1,3,-2
291129012,2,,,home,,1,2,1,1
291129014,2,,,away,,1,-1,3,-1
291129018,2,,,away,,5,-6,2,-4
291129024,2,,,home,,-4,3,-5,4
291129025,2,,,away,,-1,2,-2,2
291129007,2,,,away,,-7,7,-15,4
291129023,2,,,home,,-3,2,1,2
291129013,2,,,home,,-10,4,-16,5
291130015,2,,,home,,-4,-1,-4,-4
291130006,2,,,home,,-5,-1,-6,-1
291130026,2,,,home,,-1,2,-1,2
291130009,2,,,home,,-2,-1,-1,-2
291201028,2,,,away,,1,-1,-1,-3
291201030,2,,,away,,2,3,4,4
291201018,2,,,home,,2,-7,4,-5
291201007,2,,,home,,-1,-1,1,-1
291201022,2,,,away,,1,-1,-2,-2
291201013,2,,,home,,-4,5,-1,6
291202001,2,,,home,,-5,-1,-4,-1
291202005,2,,,home,,-1,4,-1,1
291202019,2,,,home,,-3,-1,1,3
291202027,2,,,home,,-3,-1,1,1
291202017,2,,,away,,-1,-6,1,-17
291202004,2,,,home,,-4,1,1,-5
291202016,2,,,away,,-2,-8,-2,1
291202025,2,,,home,,-6,-1,-7,-1
291202023,2,,,home,,-3,3,-2,3
291202012,2,,,away,,1,3,1,2
291203024,2,,,away,,3,4,5,5
291203007,2,,,home,,2,1,1,1
291203009,2,,,away,,2,1,2,-1
291204027,2,,,away,,-6,1,-5,2
291204001,2,,,away,,-4,1,-1,1
291204003,2,,,home,,1,4,-1,-2
291204005,2,,,home,,-5,5,1,2
291204008,2,,,home,,-4,1,-1,-1
291204017,2,,,home,,1,-7,-1,-18
291204025,2,,,away,,4,1,6,1
291204029,2,,,home,,1,1,2,1
291204026,2,,,home,,-4,3,-3,3
291204013,2,,,home,,-1,6,-1,7
291205030,2,,,home,,-7,-1,-8,-2
291205004,2,,,away,,1,2,1,-1
291205016,2,,,home,,1,-9,4,-2
291205024,2,,,away,,1,-1,2,-1
291205006,2,,,away,,-1,1,-1,-1
291205021,2,,,home,,-3,6,4,-2
291205022,2,,,home,,3,-2,3,-3
291205009,2,,,away,,6,-1,4,-2
291205012,2,,,home,,-5,-1,-4,-1
291206018,2,,,home,,-11,1,1,1
291206015,2,,,away,,-1,1,3,-2
291206008,2,,,home,,2,2,-1,1
291206023,2,,,away,,-2,4,-2,-1
291206013,2,,,home,,-2,7,1,8
291207020,2,,,away,,2,-2,3,-9
291207018,2,,,home,,-3,2,1,2
291207025,2,,,home,,-2,-1,-3,-1
291207026,2,,,home,,1,4,-2,-1
291208028,2,,,home,,-1,-2,1,2
291208030,2,,,home,,3,1,4,1
291208002,2,,,home,,-5,2,-3,7
291208003,2,,,home,,-4,5,-2,1
291208004,2,,,away,,-12,-1,-1,-2
291208029,2,,,home,,1,2,4,2
291208006,2,,,home,,-3,-1,-1,-2
291208012,2,,,away,,7,1,5,1
291209001,2,,,home,,-6,-1,-3,1
291209011,2,,,away,,-4,-1,-1,-5
291209020,2,,,away,,-5,-3,2,-10
291209017,2,,,away,,-3,1,-4,1
291209015,2,,,home,,2,-1,3,-4
291209016,2,,,away,,-5,1,2,-1
291209010,2,,,home,,-1,-2,-1,-1
291209024,2,,,home,,-5,-2,-3,-3
291209013,2,,,home,,-1,8,1,9
291210008,2,,,home,,-1,3,-1,3
291210027,2,,,away,,5,-1,8,-2
291210026,2,,,home,,8,5,6,-1
291211011,2,,,home,,1,-2,-1,-6
291211020,2,,,away,,-1,-4,1,-11
291211028,2,,,away,,1,1,2,-1
291211014,2,,,away,,-1,-2,1,1
291211003,2,,,away,,1,6,3,3
291211004,2,,,home,,1,-2,1,-4
291211005,2,,,home,,1,6,1,-2
291211029,2,,,away,,1,3,1,3
291211024,2,,,home,,-1,1,2,1
291211013,2,,,home,,-2,9,-2,10
291211021,2,,,home,,-1,7,-1,-2
291212027,2,,,away,,-6,-2,1,-3
291212008,2,,,home,,-1,4,-1,4
291212004,2,,,away,,6,1,9,1
291212006,2,,,home,,-2,1,-1,2
291212015,2,,,home,,-1,1,-1,1
291212007,2,,,home,,-4,2,1,-2
291212026,2,,,home,,1,6,11,1
291212023,2,,,home,,-3,-1,-3,-4
291213028,2,,,home,,1,-1,2,-2
291213001,2,,,home,,-1,1,-2,3
291213014,2,,,away,,1,-3,-1,-1
291213025,2,,,away,,-2,1,1,2
291213012,2,,,away,,-1,-1,2,-1
291214019,2,,,home,,1,1,2,-2
291214020,2,,,home,,-2,-5,-2,-12
291214029,2,,,away,,7,-1,10,1
291214006,2,,,home,,1,2,-1,3
291214007,2,,,home,,2,3,-1,1
291214026,2,,,away,,-4,7,-4,2
291214012,2,,,home,,-1,-2,-4,-2
291215005,2,,,home,,-2,7,-3,2
291215030,2,,,home,,2,2,4,-2
291215014,2,,,home,,-1,-4,1,-2
291215004,2,,,away,,-1,-1,-1,-1
291215010,2,,,home,,1,1,5,-1
291215021,2,,,home,,1,8,3,-1
291215022,2,,,home,,-6,1,1,-2
291216001,2,,,home,,2,2,-1,4
291216011,2,,,home,,-3,1,1,-1
291216019,2,,,home,,-2,2,-1,1
291216020,2,,,away,,1,1,3,1
291216017,2,,,away,,-2,-1,-1,-4
291216003,2,,,home,,-1,-1,-1,-2
291216015,2,,,away,,1,2,1,2
291216016,2,,,away,,1,-1,1,1
291216025,2,,,away,,1,-1,4,-2
291216007,2,,,home,,-1,4,1,2
291216009,2,,,away,,-1,-2,-1,-3
291216023,2,,,home,,-2,1,-5,-1
291217004,2,,,home,,-1,-2,-1,-2
291217014,2,,,home,,-2,1,2,1
291217022,2,,,home,,-5,2,1,1
291218028,2,,,home,,-3,1,-5,-2
291218001,2,,,home,,1,3,1,5
291218002,2,,,away,,-8,3,-1,11
291218003,2,,,home,,-2,1,3,1
291218005,2,,,home,,-6,8,-1,4
291218016,2,,,home,,-7,-2,1,-1
291218018,2,,,home,,2,3,2,-2
291218025,2,,,home,,-2,-2,-2,-3
291218029,2,,,home,,-1,-2,1,-2
291218006,2,,,away,,-2,3,-1,5
291218009,2,,,away,,-3,-3,-6,-4
291219019,2,,,home,,-2,3,2,-1
291219030,2,,,away,,-1,3,-1,-1
291219020,2,,,away,,-1,-1,-1,1
291219004,2,,,home,,2,1,6,1
291219017,2,,,away,,2,-2,2,-6
291219010,2,,,home,,-1,2,1,1
291219015,2,,,away,,-8,-1,-1,-2
291219024,2,,,home,,-2,2,-1,1
291219021,2,,,home,,1,9,1,-1
291220028,2,,,home,,-1,2,2,1
291220029,2,,,home,,-3,1,-1,1
291220002,2,,,home,,1,-1,1,-1
291220008,2,,,away,,3,5,3,-3
291220014,2,,,away,,-3,2,-1,2
291220006,2,,,home,,2,-1,5,-1
291220018,2,,,home,,-4,4,-2,1
291221011,2,,,away,,-7,2,-3,-2
291221019,2,,,home,,1,4,1,1
291221004,2,,,away,,1,2,1,2
291221024,2,,,home,,1,3,1,2
291221021,2,,,away,,-1,10,-1,1
291222027,2,,,home,,1,-3,-1,-1
291222030,2,,,home,,-3,-1,-4,-3
291222002,2,,,home,,-3,1,-3,1
291222018,2,,,home,,-7,5,-1,2
291222016,2,,,away,,-1,1,-1,-1
291222029,2,,,home,,-3,2,-5,2
291222006,2,,,away,,1,1,1,1
291222010,2,,,home,,-1,3,-1,2
291222013,2,,,home,,-2,10,-1,4
291223019,2,,,home,,1,5,3,2
291223008,2,,,away,,-3,-1,2,-5
291223014,2,,,home,,-1,-1,-1,-1
291223017,2,,,away,,-1,-3,-2,-7
291223003,2,,,home,,-4,2,-6,-1
291223015,2,,,away,,-1,-2,1,1
291223024,2,,,away,,2,4,2,3
291223007,2,,,home,,1,5,1,-2
291223021,2,,,away,,-3,-1,-2,-1
291223023,2,,,away,,1,2,1,2
291225018,2,,,away,,1,6,1,3
291225019,2,,,away,,8,6,2,3
291225013,2,,,away,,2,11,2,5
291225021,2,,,home,,-2,-2,-2,-2
291225022,2,,,home,,-4,3,1,3
291226006,2,,,home,,-1,-1,3,-1
291226011,2,,,away,,-1,-1,-1,-4
291226017,2,,,away,,-1,-4,-1,-8
291226004,2,,,home,,-2,-1,1,-2
291226016,2,,,home,,1,-1,2,1
291226025,2,,,home,,-5,1,1,1
291226015,2,,,away,,1,-3,-1,-1
291226026,2,,,home,,-1,-1,-2,-2
291226023,2,,,away,,4,-1,-1,-1
291226009,2,,,home,,-6,-4,1,-7
291227028,2,,,home,,-4,3,-6,3
291227005,2,,,home,,1,9,1,3
291227014,2,,,home,,-4,1,-5,2
291227018,2,,,away,,2,-1,1,-1
291227007,2,,,away,,2,6,1,-1
291227012,2,,,home,,9,1,3,-3
291228030,2,,,home,,1,1,-2,-1
291228017,2,,,away,,1,-5,2,-9
291228029,2,,,home,,-1,3,-1,-1
291228021,2,,,home,,5,1,1,-1
291228022,2,,,away,,-2,4,-3,4
291228023,2,,,home,,-5,-2,-2,-2
291228009,2,,,home,,-1,1,-1,1
291229001,2,,,away,,3,4,4,1
291229027,2,,,away,,2,1,3,-2
291229008,2,,,away,,-2,-2,-2,-7
291229004,2,,,home,,-5,1,-6,1
291229010,2,,,home,,-3,4,-1,-1
291229024,2,,,home,,1,-1,2,2
291229013,2,,,home,,-5,-1,2,-1
291230005,2,,,home,,1,10,-1,5
291230011,2,,,away,,-2,-2,1,-7
291230019,2,,,home,,-1,-1,-3,-1
291230028,2,,,home,,-6,4,1,4
291230017,2,,,home,,1,-6,1,-10
291230003,2,,,home,,2,3,3,-2
291230016,2,,,away,,-2,1,1,-1
291230021,2,,,home,,-2,2,-2,1
291230022,2,,,home,,-3,-1,1,-1
291230023,2,,,away,,1,1,1,1
291231008,2,,,away,,-8,-3,2,-8
291231010,2,,,home,,3,5,2,1
291231024,2,,,home,,-1,1,-1,3
291231025,2,,,home,,1,2,2,4
291231012,2,,,home,,2,2,2,-1
