id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_matchup_result
300314014,2,home,,,,1
300314019,2,away,,,,3
300314025,2,home,,,,2
300314021,2,home,,,,1
300314022,2,home,,,,1
300314023,2,home,,,,0
300315020,2,away,,,,0
300315002,2,home,,,,0
300315010,2,home,,,,-2
300315026,2,home,,,,0
300315009,2,away,,,,-3
300315012,2,away,,,,-3
300316011,2,home,,,,0
300316008,2,away,,,,-2
300316014,2,away,,,,-1
300316017,2,away,,,,-2
300316029,2,home,,,,1
300316007,2,home,,,,-1
300316021,2,home,,,,2
300316023,2,away,,,,-2
300317005,2,home,,,,2
300317020,2,home,,,,3
300317028,2,home,,,,-2
300317030,2,home,,,,-1
300317002,2,home,,,,2
300317019,2,home,,,,0
300317006,2,home,,,,1
300317010,2,home,,,,2
300317026,2,home,,,,-1
300317009,2,home,,,,-3
300317012,2,home,,,,0
300318014,2,away,,,,1
300318007,2,home,,,,1
300319011,2,home,,,,2
300319028,2,away,,,,-1
300319001,2,home,,,,0
300319018,2,home,,,,1
300319004,2,away,,,,0
300319010,2,away,,,,0
300319024,2,home,,,,2
300319021,2,home,,,,-2
300319022,2,home,,,,-1
300319023,2,away,,,,1
300319013,2,home,,,,1
300320020,2,away,,,,-1
300320014,2,home,,,,-3
300320017,2,away,,,,-3
300320029,2,home,,,,0
300320006,2,away,,,,1
300320007,2,away,,,,-1
300320026,2,home,,,,0
300321018,2,away,,,,-1
300321011,2,home,,,,-1
300321012,2,away,,,,0
300321005,2,home,,,,3
300321001,2,home,,,,-1
300321013,2,home,,,,1
300321021,2,home,,,,-2
300322020,2,away,,,,-2
300322017,2,away,,,,-2
300322003,2,home,,,,-1
300322004,2,home,,,,1
300322015,2,home,,,,-1
300322016,2,away,,,,-1
300322025,2,away,,,,-1
300322026,2,home,,,,-1
300322023,2,away,,,,0
300322009,2,away,,,,-1
300323027,2,away,,,,-2
300323008,2,away,,,,-3
300323018,2,home,,,,-1
300323006,2,home,,,,1
300324001,2,home,,,,-3
300324002,2,home,,,,-1
300324011,2,home,,,,2
300324028,2,away,,,,-1
300324030,2,home,,,,1
300324017,2,home,,,,-1
300324003,2,away,,,,-1
300324015,2,away,,,,0
300324025,2,home,,,,-3
300324024,2,away,,,,0
300324009,2,home,,,,-1
300325004,2,away,,,,-1
300325010,2,away,,,,2
300325022,2,home,,,,2
300326011,2,home,,,,-1
300326019,2,home,,,,1
300326020,2,home,,,,-2
300326028,2,away,,,,-1
300326030,2,home,,,,3
300326002,2,home,,,,1
300326017,2,home,,,,-2
300326025,2,home,,,,-3
300326015,2,away,,,,3
300326024,2,home,,,,-1
300326021,2,home,,,,-1
300327027,2,away,,,,-1
300327003,2,away,,,,0
300327004,2,home,,,,-1
300327010,2,away,,,,-1
300327009,2,away,,,,-1
300328005,2,home,,,,1
300328015,2,home,,,,1
300328001,2,home,,,,2
300328008,2,away,,,,-3
300328014,2,home,,,,-1
300328019,2,home,,,,-1
300328016,2,away,,,,-3
300328025,2,away,,,,0
300328002,2,away,,,,1
300328012,2,away,,,,0
300329030,2,away,,,,0
300329017,2,home,,,,-1
300329003,2,home,,,,-2
300329006,2,home,,,,0
300329026,2,home,,,,1
300330011,2,home,,,,-1
300330020,2,away,,,,-1
300330004,2,away,,,,1
300330015,2,home,,,,-1
300330010,2,home,,,,1
300331001,2,home,,,,-1
300331005,2,home,,,,1
300331028,2,home,,,,1
300331030,2,home,,,,1
300331002,2,away,,,,1
300331008,2,away,,,,-1
300331017,2,away,,,,-1
300331003,2,away,,,,1
300331016,2,home,,,,-1
300331029,2,away,,,,0
300331024,2,home,,,,-1
300331022,2,home,,,,-1
300331026,2,home,,,,1
300401006,2,away,,,,1
300401007,2,home,,,,1
300402011,2,away,,,,-3
300402027,2,away,,,,0
300402030,2,home,,,,-1
300402002,2,away,,,,1
300402005,2,home,,,,2
300402008,2,away,,,,-1
300402029,2,home,,,,-1
300402024,2,home,,,,-1
300402009,2,home,,,,1
300402013,2,home,,,,1
300403020,2,away,,,,-1
300403001,2,home,,,,0
300403017,2,home,,,,-1
300403004,2,home,,,,0
300403016,2,away,,,,1
300403006,2,away,,,,1
300403015,2,home,,,,-1
300403007,2,home,,,,0
300403023,2,away,,,,-3
300404002,2,home,,,,-1
300404013,2,away,,,,1
300404011,2,home,,,,1
300404019,2,home,,,,-1
300404027,2,home,,,,3
300404028,2,away,,,,-1
300404025,2,home,,,,3
300404012,2,away,,,,-1
300406005,2,home,,,,1
300406020,2,away,,,,-1
300406027,2,home,,,,1
300406030,2,home,,,,-1
300406018,2,home,,,,-3
300406004,2,away,,,,-1
300406029,2,away,,,,-3
300406026,2,home,,,,-3
300406023,2,away,,,,-3
300407011,2,home,,,,-1
300407019,2,home,,,,-1
300407028,2,away,,,,-3
300407008,2,home,,,,-1
300407014,2,home,,,,2
300407003,2,away,,,,1
300407010,2,home,,,,-1
300407015,2,home,,,,3
300407016,2,away,,,,-2
300407025,2,away,,,,-1
300407006,2,home,,,,1
300407012,2,away,,,,-1
300407021,2,home,,,,0
300408004,2,home,,,,-1
300408023,2,home,,,,1
300408007,2,home,,,,1
300409019,2,home,,,,2
300409020,2,away,,,,1
300409001,2,home,,,,1
300409002,2,away,,,,3
300409005,2,away,,,,3
300409014,2,away,,,,2
300409003,2,away,,,,-1
300409016,2,away,,,,-2
300409017,2,home,,,,0
300409025,2,home,,,,0
300409010,2,home,,,,-1
300409024,2,away,,,,1
300409022,2,away,,,,3
300410011,2,home,,,,3
300410027,2,away,,,,-3
300410030,2,home,,,,0
300410029,2,away,,,,1
300410015,2,away,,,,0
300410007,2,away,,,,1
300410023,2,away,,,,-3
300410012,2,home,,,,-1
300411005,2,away,,,,1
300411013,2,away,,,,0
300411018,2,away,,,,-2
300411028,2,away,,,,2
300411003,2,home,,,,3
300411009,2,home,,,,-3
300411021,2,home,,,,3
300412011,2,away,,,,-1
300412020,2,away,,,,-3
300412008,2,away,,,,-3
300412017,2,away,,,,1
300412018,2,home,,,,1
300412015,2,away,,,,0
300412024,2,home,,,,2
300412007,2,home,,,,1
300412022,2,home,,,,1
300412023,2,away,,,,1
300412012,2,away,,,,-2
300413004,2,home,,,,-1
300413009,2,away,,,,-2
300413013,2,home,,,,3
300413021,2,home,,,,1
300414001,2,home,,,,-3
300414002,2,away,,,,1
300414006,2,home,,,,1
300414010,2,away,,,,-1
300414014,2,home,,,,3
300414016,2,away,,,,-1
300414019,2,home,,,,3
300414025,2,home,,,,0
300414027,2,home,,,,-3
300414028,2,home,,,,3
300414030,2,away,,,,-1
300414012,2,home,,,,-1
300414022,2,away,,,,1
300414026,2,away,,,,1
300417005,3,home,,,,0
300417001,3,home,,,,0
300417002,3,home,,,,0
300417007,3,home,,,,0
300418013,3,home,,,,0
300418019,3,home,,,,0
300418006,3,home,,,,0
300418021,3,away,,,,0
300419005,3,home,,,,1
300419007,3,away,,,,1
300420001,3,home,,,,1
300420002,3,home,,,,1
300420021,3,home,,,,-1
300420013,3,home,,,,1
300421019,3,home,,,,1
300421006,3,away,,,,1
300422004,3,home,,,,-2
300422025,3,home,,,,-2
300422022,3,away,,,,0
300423014,3,away,,,,-2
300423024,3,home,,,,0
300423026,3,home,,,,0
300424030,3,away,,,,-2
300424022,3,home,,,,-1
300424015,3,home,,,,-2
300424025,3,home,,,,-1
300425014,3,home,,,,-3
300425004,3,away,,,,-1
300425024,3,home,,,,1
300425026,3,home,,,,1
300426030,3,away,,,,-3
300426015,3,home,,,,-1
300426021,3,home,,,,0
300427002,3,home,,,,2
300427005,3,home,,,,2
300427006,3,home,,,,-2
300427013,3,home,,,,0
300428001,3,away,,,,0
300428007,3,home,,,,-2
300429024,3,home,,,,1
300429022,3,away,,,,-1
300430015,3,away,,,,1
300430025,3,away,,,,-1
300430026,3,home,,,,1
300501005,3,home,,,,0
300502001,3,home,,,,0
300502013,3,home,,,,0
300503005,3,away,,,,1
300503021,3,home,,,,0
300504019,3,home,,,,0
300504013,3,home,,,,1
300505021,3,home,,,,1
300506019,3,home,,,,1
300507002,3,away,,,,0
300507024,3,away,,,,-2
300508001,3,away,,,,-2
300508026,3,away,,,,-2
300509002,3,home,,,,-1
300509024,3,away,,,,-3
300510001,3,away,,,,-3
300510026,3,away,,,,-3
300511005,3,away,,,,0
300513002,3,home,,,,1
300516019,3,away,,,,0
300517013,3,home,,,,0
300518019,3,away,,,,-1
300519013,3,home,,,,1
300522002,3,home,,,,2
300523021,3,home,,,,-2
300524002,3,away,,,,3
300525021,3,home,,,,-1
300526019,3,home,,,,-2
300527013,3,home,,,,0
300528002,3,home,,,,1
300529021,3,away,,,,-1
300603013,3,home,,,,0
300606013,3,away,,,,1
300608002,3,away,,,,0
300610002,3,home,,,,-1
300613002,3,home,,,,0
300615013,3,home,,,,-1
300617013,3,home,,,,0
301003143,1,away,,,,0
301003017,1,home,,,,0
301004016,1,home,,,,0
301005005,1,home,,,,0
301005020,1,away,,,,0
301005014,1,home,,,,0
301005015,1,home,,,,0
301005006,1,away,,,,0
301005010,1,away,,,,0
301005022,1,home,,,,0
301005023,1,home,,,,0
301006016,1,home,,,,0
301006002,1,home,,,,0
301006030,1,away,,,,0
301006029,1,home,,,,0
301006021,1,away,,,,0
301007138,1,home,,,,0
301007001,1,away,,,,0
301007005,1,away,,,,0
301007017,1,away,,,,0
301007006,1,home,,,,0
301007010,1,home,,,,0
301007026,1,home,,,,0
301007023,1,away,,,,0
301008011,1,away,,,,0
301008008,1,home,,,,0
301008004,1,home,,,,0
301008014,1,home,,,,0
301008007,1,home,,,,0
301008009,1,home,,,,0
301009017,1,home,,,,1
301009010,1,home,,,,0
301009003,1,away,,,,0
301009015,1,home,,,,0
301009024,1,home,,,,0
301009021,1,home,,,,0
301010002,1,home,,,,0
301010019,1,home,,,,0
301010010,1,away,,,,0
301010009,1,home,,,,0
301011008,1,home,,,,0
301011006,1,away,,,,0
301011022,1,away,,,,-1
301012020,1,home,,,,-1
301012027,1,home,,,,0
301012014,1,home,,,,0
301012004,1,home,,,,0
301012016,1,home,,,,0
301012025,1,away,,,,0
301012012,1,away,,,,0
301012021,1,away,,,,0
301012023,1,home,,,,-1
301013010,1,home,,,,0
301013008,1,away,,,,0
301013011,1,home,,,,0
301013028,1,home,,,,0
301013018,1,away,,,,0
301013003,1,home,,,,0
301013013,1,home,,,,0
301014019,1,home,,,,0
301014027,1,away,,,,0
301014005,1,home,,,,0
301014025,1,home,,,,0
301014029,1,home,,,,0
301014026,1,home,,,,1
301014012,1,away,,,,0
301015011,1,home,,,,0
301015028,1,away,,,,-1
301015016,1,home,,,,0
301015004,1,away,,,,-1
301016017,1,away,,,,-1
301016030,1,home,,,,0
301016019,1,home,,,,0
301016002,1,home,,,,1
301016005,1,away,,,,0
301016012,1,away,,,,0
301016029,1,home,,,,0
301016003,1,away,,,,0
301016024,1,home,,,,0
301016022,1,home,,,,0
301016013,1,home,,,,0
301017028,1,home,,,,1
301017018,1,home,,,,0
301017007,1,home,,,,1
301017016,1,home,,,,0
301017013,1,away,,,,0
301018001,1,away,,,,0
301018014,1,away,,,,0
301018029,1,home,,,,1
301018024,1,away,,,,0
301018009,1,home,,,,-1
301019005,1,home,,,,0
301019008,1,home,,,,0
301019018,1,home,,,,0
301019016,1,away,,,,-1
301019007,1,home,,,,0
301019013,1,away,,,,-1
301019021,1,home,,,,0
301019012,1,away,,,,1
301020030,1,home,,,,0
301020019,1,home,,,,0
301020020,1,home,,,,0
301020028,1,away,,,,-1
301020002,1,home,,,,1
301021005,1,home,,,,0
301021001,1,home,,,,0
301021025,1,home,,,,0
301021024,1,home,,,,-1
301021013,1,home,,,,0
301021022,1,home,,,,-1
301022028,1,home,,,,0
301022030,1,home,,,,0
301022008,1,away,,,,0
301022004,1,home,,,,0
301022006,1,home,,,,0
301022015,1,away,,,,-1
301022026,1,home,,,,0
301022013,1,home,,,,1
301022021,1,away,,,,0
301026002,2,home,,,,0
301026022,2,home,,,,0
301026013,2,home,,,,0
301027005,2,home,,,,0
301027017,2,home,,,,0
301027020,2,away,,,,0
301027028,2,away,,,,0
301027003,2,home,,,,0
301027016,2,away,,,,0
301027025,2,home,,,,0
301027029,2,away,,,,0
301027006,2,home,,,,0
301027024,2,home,,,,0
301027007,2,home,,,,0
301027009,2,home,,,,0
301027012,2,away,,,,0
301028019,2,home,,,,0
301028026,2,away,,,,0
301029017,2,home,,,,0
301029020,2,away,,,,0
301029028,2,home,,,,0
301029030,2,away,,,,0
301029002,2,home,,,,0
301029003,2,home,,,,0
301029008,2,away,,,,0
301029014,2,home,,,,0
301029016,2,home,,,,0
301029006,2,away,,,,0
301029009,2,home,,,,0
301029021,2,away,,,,0
301030001,2,home,,,,0
301030005,2,away,,,,0
301030018,2,away,,,,0
301030004,2,home,,,,0
301030011,2,home,,,,0
301030029,2,home,,,,0
301030010,2,away,,,,0
301030015,2,home,,,,0
301030024,2,away,,,,0
301031017,2,away,,,,0
301031012,2,away,,,,0
301031025,2,away,,,,0
301031013,2,home,,,,0
301101004,2,home,,,,0
301101023,2,home,,,,0
301101012,2,away,,,,0
301102005,2,away,,,,0
301102027,2,home,,,,0
301102008,2,away,,,,0
301102014,2,home,,,,0
301102015,2,away,,,,0
301102013,2,home,,,,0
301103001,2,home,,,,0
301103017,2,away,,,,0
301103019,2,home,,,,0
301103020,2,home,,,,-1
301103002,2,home,,,,0
301103010,2,away,,,,0
301103007,2,away,,,,0
301103026,2,home,,,,0
301103021,2,away,,,,0
301103009,2,home,,,,0
301103012,2,home,,,,0
301103023,2,away,,,,0
301104004,2,away,,,,0
301104022,2,away,,,,0
301105011,2,away,,,,0
301105019,2,home,,,,0
301105020,2,away,,,,0
301105008,2,home,,,,0
301105018,2,home,,,,0
301105002,2,home,,,,0
301105003,2,home,,,,0
301105016,2,away,,,,0
301105021,2,home,,,,0
301105007,2,home,,,,0
301105009,2,home,,,,0
301105013,2,home,,,,0
301106027,2,away,,,,0
301106030,2,away,,,,0
301106014,2,home,,,,1
301106015,2,away,,,,-1
301106024,2,home,,,,0
301106006,2,away,,,,1
