away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
24,18,14,18,13,17,400828459
37,20,17,26,14,5,400828460
33,8,16,34,11,18,400828461
29,17,9,37,7,16,400828462
39,12,11,36,11,8,400828463
31,6,16,43,11,16,400828464
37,10,27,21,9,16,400828465
32,15,13,37,8,15,400828466
35,13,17,35,14,19,400828467
29,14,20,31,8,16,400828468
33,8,16,41,13,18,400828469
32,7,13,36,13,13,400828470
28,10,14,37,17,13,400828471
32,13,7,42,10,18,400828472
44,5,23,33,10,7,400828473
36,11,10,40,6,15,400828475
36,17,23,23,11,12,400828474
27,8,20,24,5,15,400828476
34,9,17,34,11,11,400828477
40,14,15,28,10,13,400828478
31,16,21,35,12,19,400828479
37,17,15,29,6,13,400828480
29,16,12,28,12,6,400828481
36,9,14,39,17,12,400828482
30,12,9,30,16,12,400828483
36,7,9,35,12,8,400828484
35,3,11,30,8,8,400828485
36,7,17,39,21,16,400828486
33,9,13,31,6,13,400828487
32,17,14,30,10,18,400828488
40,6,15,22,13,5,400828490
29,7,17,35,5,10,400828489
30,17,16,28,14,13,400828491
33,14,12,40,17,9,400828492
29,9,13,42,3,13,400828493
30,6,8,31,13,8,400828494
28,16,14,40,11,10,400828495
43,9,17,32,14,11,400828496
21,9,15,33,8,15,400828497
29,7,19,31,13,14,400828498
40,5,13,45,6,7,400828499
24,9,15,25,17,17,400828500
40,11,13,33,3,14,400828501
44,7,13,43,10,14,400828502
34,15,10,43,7,16,400828503
39,9,15,31,4,9,400828504
28,6,15,29,11,10,400828505
32,6,10,30,20,11,400828506
31,11,13,43,4,17,400828507
32,8,14,28,8,7,400828508
31,6,8,28,8,15,400828509
36,13,12,40,11,14,400828510
36,16,14,32,9,12,400828511
32,7,17,26,12,14,400828512
27,12,16,28,12,15,400828513
36,16,13,36,12,17,400828514
36,10,14,40,13,22,400828515
37,4,14,34,13,14,400828516
24,7,20,23,11,10,400828517
39,6,13,30,9,12,400828518
26,14,12,26,12,9,400828519
25,8,14,28,9,13,400828520
43,12,10,33,16,10,400828521
38,14,10,37,11,13,400828522
28,6,16,37,14,20,400828523
42,10,17,37,9,11,400828524
44,15,14,29,12,9,400828525
33,10,13,37,13,12,400828526
27,8,9,33,14,13,400828527
26,18,15,33,11,9,400828528
33,4,12,30,10,10,400828529
35,7,19,39,17,19,400828530
33,10,8,34,9,13,400828531
34,14,9,41,7,19,400828532
35,15,20,30,16,12,400828533
31,9,14,18,6,11,400828534
33,3,9,30,12,17,400828535
28,14,12,35,6,12,400828536
34,14,15,27,15,11,400828537
30,17,14,26,7,8,400828538
29,15,13,36,14,17,400828539
28,7,6,33,12,11,400828540
43,8,14,38,11,11,400828542
37,6,18,29,12,8,400828544
24,10,13,30,8,15,400828545
40,13,7,32,16,4,400828546
32,11,16,37,15,17,400828547
40,11,16,29,3,8,400828548
26,4,18,28,14,8,400828549
32,9,10,39,13,14,400828550
28,8,14,31,9,7,400828552
27,7,13,36,8,15,400828553
36,15,16,34,13,23,400861758
32,14,14,31,18,11,400828551
30,8,10,31,12,15,400828554
36,7,10,34,5,20,400828555
40,6,11,37,12,13,400828556
38,8,19,36,18,10,400828557
31,7,13,34,16,12,400828558
32,10,14,31,12,15,400828559
35,7,10,37,12,13,400828560
30,16,9,47,9,22,400828561
29,9,25,35,10,21,400828562
35,9,15,36,12,17,400828563
35,10,17,33,8,11,400828564
32,5,12,29,3,16,400828565
43,16,13,33,9,9,400828566
28,7,11,37,11,15,400828567
27,12,11,34,11,12,400828568
35,10,13,38,10,12,400828569
30,5,6,39,8,12,400828570
22,12,22,27,10,13,400828571
39,14,20,34,14,11,400828572
29,9,16,30,21,10,400828573
37,9,11,41,8,22,400828574
32,15,12,23,12,8,400828575
28,12,15,37,12,13,400828576
30,5,18,38,7,10,400828577
26,8,10,33,7,9,400828578
27,5,14,39,10,16,400828579
32,7,15,29,12,14,400828580
28,12,9,35,15,10,400828581
30,16,14,28,9,11,400828582
36,4,13,35,12,14,400828583
39,12,11,30,11,15,400828584
32,9,16,38,8,12,400828585
37,10,7,30,9,9,400828586
35,12,16,39,10,8,400828587
29,11,10,46,11,18,400828588
26,8,17,27,13,19,400828590
34,10,10,39,10,12,400828589
25,13,14,30,10,13,400828591
33,14,16,38,13,11,400828592
37,11,17,33,5,8,400828593
45,12,23,32,8,10,400828594
29,10,11,32,13,13,400828595
37,8,19,35,14,15,400828596
34,10,10,34,14,9,400828597
38,7,12,27,10,10,400828598
33,18,19,30,2,13,400828599
24,8,6,33,10,9,400828600
31,11,9,39,7,11,400828601
29,2,17,37,10,18,400828602
28,13,10,38,12,15,400828603
33,11,19,29,13,14,400828604
41,3,18,29,12,11,400828605
34,15,16,29,8,13,400828606
45,14,10,38,4,15,400828607
35,10,16,27,17,16,400828608
30,19,9,32,7,11,400828609
27,10,6,45,5,15,400828610
37,3,14,23,14,9,400828611
25,2,13,39,14,18,400828612
32,19,16,37,5,13,400828613
26,9,12,42,7,19,400828614
34,8,14,40,10,14,400828615
27,10,15,35,18,16,400828616
33,12,10,34,16,16,400828617
38,13,17,31,3,11,400828618
27,8,12,30,8,16,400828619
31,12,13,39,10,15,400828620
25,8,15,24,7,9,400828621
25,3,7,38,11,14,400828622
41,11,18,32,6,23,400828623
39,9,16,43,6,10,400828624
34,10,15,31,9,16,400828625
38,11,18,34,4,13,400828626
27,12,9,31,19,13,400828627
43,11,7,38,8,4,400828628
34,11,16,32,4,14,400828629
32,9,14,30,8,14,400828630
39,10,17,36,9,16,400828631
32,10,15,24,11,13,400828632
35,8,9,38,4,13,400828633
31,18,16,36,18,24,400828636
39,9,16,33,7,7,400828634
33,12,14,30,10,14,400828635
34,19,19,29,3,15,400828637
40,8,8,38,3,12,400828638
38,6,22,28,11,18,400828639
32,6,15,37,9,13,400828640
26,5,11,35,11,21,400828641
38,11,15,32,15,14,400828642
33,4,9,33,14,14,400828643
29,11,10,35,13,10,400828644
34,7,20,33,12,15,400828645
34,8,13,31,5,15,400828646
34,20,21,31,12,23,400828647
36,8,11,36,7,15,400828648
27,11,14,33,8,16,400828649
29,13,8,39,10,12,400828650
27,9,19,29,13,14,400828651
33,9,5,44,7,11,400828652
22,9,11,31,14,9,400828653
33,13,8,36,15,10,400828654
34,10,9,27,12,10,400828655
38,12,15,33,13,10,400828656
37,11,7,36,10,10,400828657
32,18,16,35,8,18,400828658
25,7,14,37,12,24,400828660
35,7,6,40,13,13,400828659
33,8,7,46,10,13,400828661
36,8,17,41,12,14,400828662
37,14,12,45,8,16,400828663
38,14,12,43,11,20,400828664
30,12,12,31,8,15,400828665
34,2,15,28,11,16,400828666
41,6,13,39,8,14,400828667
29,8,13,34,5,15,400828668
32,9,4,39,11,12,400828669
24,14,14,27,9,17,400828670
32,11,10,30,1,17,400828671
30,2,10,39,7,15,400828672
31,13,18,27,11,14,400828673
31,13,10,30,6,11,400828674
30,13,12,35,14,12,400828675
35,10,13,27,12,11,400828676
33,11,13,37,13,15,400828677
29,15,13,26,18,19,400828678
35,9,14,35,8,10,400828679
25,10,10,27,8,20,400828680
39,8,12,35,7,14,400828681
33,11,11,33,13,6,400828682
35,11,12,34,11,18,400828683
29,11,6,33,12,7,400828684
36,8,17,31,9,9,400828685
42,8,13,40,10,18,400828686
32,8,20,33,16,13,400828687
29,9,14,43,15,18,400828688
24,7,7,41,9,18,400828689
42,17,14,42,15,24,400829482
36,12,23,30,6,11,400866670
34,15,13,41,11,10,400828690
28,5,15,37,8,18,400828691
39,6,18,49,14,12,400828692
35,6,12,39,8,9,400828693
36,8,16,35,7,7,400828694
36,10,14,34,8,21,400828695
34,11,8,38,11,9,400828696
31,11,20,31,11,14,400828697
29,3,19,31,11,16,400828698
35,10,11,39,9,13,400828699
29,8,17,35,12,22,400828700
38,13,20,31,9,20,400828701
33,14,20,40,8,13,400828702
35,9,18,38,7,22,400828703
26,8,7,43,8,15,400828704
26,13,10,24,12,15,400828705
48,17,17,39,10,16,400828706
33,12,6,48,19,7,400828707
40,11,16,24,7,7,400828708
33,6,14,34,15,14,400828709
40,11,15,30,11,11,400828710
36,13,12,25,14,10,400828711
33,15,17,30,6,24,400828712
34,8,12,33,13,13,400828713
35,6,15,33,9,14,400828714
39,5,21,34,11,14,400828715
34,10,13,38,9,12,400828716
27,8,15,34,14,10,400828717
27,17,7,30,8,8,400828718
26,12,11,25,23,12,400828719
37,6,13,35,5,17,400828720
38,7,12,46,20,14,400828721
34,13,6,28,12,8,400828722
37,6,13,39,8,17,400828723
35,11,17,37,7,8,400828724
28,10,11,36,15,17,400828725
31,10,16,43,10,16,400828726
30,13,11,30,6,22,400828727
40,8,16,48,7,14,400828728
44,6,16,32,12,12,400828729
24,11,14,33,8,21,400828730
35,12,13,33,7,15,400828731
35,8,14,35,12,9,400828732
30,8,13,34,9,8,400828733
30,10,14,40,10,16,400828734
34,9,13,35,11,12,400828735
25,11,15,26,13,12,400828736
33,9,11,43,7,15,400828737
30,15,7,37,9,9,400828738
38,14,13,29,13,10,400828739
43,14,16,38,9,17,400828740
44,6,16,34,10,14,400828741
34,8,20,29,8,15,400828742
28,7,14,33,9,16,400828743
27,9,13,25,14,12,400828744
33,9,17,29,21,20,400828745
34,12,16,29,11,21,400828746
34,9,11,27,4,11,400828747
32,6,14,42,10,14,400828748
38,17,11,34,7,11,400828749
32,15,12,40,11,11,400828750
29,10,14,29,5,11,400828751
32,17,20,35,13,11,400828752
31,18,15,35,10,14,400828753
30,11,8,31,13,16,400828754
37,10,13,27,11,7,400828755
40,14,18,36,12,11,400828756
37,7,11,35,7,15,400828757
39,8,10,40,10,9,400828758
36,7,13,30,9,14,400828759
29,17,10,32,12,21,400828760
28,4,11,46,16,22,400828761
27,7,8,40,16,18,400828762
37,8,19,32,16,21,400828763
33,6,14,39,6,13,400828764
31,10,6,42,6,15,400828765
24,8,5,31,7,10,400828766
37,8,12,33,19,9,400828767
31,3,17,27,6,12,400828768
30,23,15,35,8,8,400828769
42,12,15,27,12,11,400828770
27,9,11,31,9,11,400828771
26,6,11,39,14,15,400828772
37,15,9,36,11,9,400828773
25,16,16,32,10,17,400828774
23,4,8,32,8,19,400828775
37,10,21,24,22,10,400828776
33,11,13,39,8,11,400828777
29,13,11,43,15,12,400828778
21,8,9,34,4,15,400828779
46,9,7,38,8,8,400828780
27,18,16,30,6,15,400828781
35,7,17,33,18,11,400828782
33,11,7,38,8,13,400828783
43,5,7,51,8,10,400828784
42,8,12,31,7,14,400828785
36,12,14,38,19,5,400828786
23,10,9,35,10,9,400828787
37,6,22,43,8,21,400828788
28,16,24,23,14,19,400828789
37,12,14,31,6,12,400828790
31,5,17,36,9,19,400828791
35,7,15,36,5,8,400828792
25,6,6,35,7,11,400828793
45,18,17,33,12,6,400828794
32,6,9,41,7,12,400828795
44,5,11,34,7,11,400828796
34,9,13,34,13,15,400828797
35,11,14,36,4,8,400828798
34,12,10,34,7,11,400828799
49,8,18,35,15,14,400828800
39,16,16,29,15,8,400828801
35,10,10,38,13,8,400828802
26,10,11,29,9,13,400828803
37,10,16,39,8,9,400828804
33,12,17,33,9,11,400828805
28,15,25,28,9,18,400828806
26,8,13,33,17,15,400828807
36,3,10,29,17,10,400828808
27,10,14,32,15,15,400828809
28,14,9,39,8,10,400828810
32,10,12,32,14,16,400828811
43,10,14,26,6,8,400828812
20,17,15,26,4,12,400828813
29,11,18,41,12,25,400828814
26,7,19,35,11,21,400828815
43,10,18,35,6,18,400828816
41,14,21,29,14,10,400828817
32,17,20,32,9,11,400828818
37,10,15,26,12,10,400828819
38,8,12,41,17,11,400828820
28,3,13,35,10,12,400828821
28,12,11,38,13,12,400828822
29,8,10,35,7,15,400828823
38,5,15,36,6,13,400828824
26,9,16,36,13,25,400828825
34,18,8,40,8,9,400828826
30,18,11,38,6,18,400828827
38,6,22,33,10,17,400828828
42,6,9,39,12,15,400828829
33,9,15,40,10,24,400828830
23,6,15,28,12,16,400828831
37,9,9,28,7,15,400828832
37,6,16,34,11,6,400828833
37,4,16,39,15,20,400828834
33,12,12,40,13,20,400828835
31,4,10,35,10,15,400828836
37,6,11,39,4,5,400828837
28,17,13,26,16,18,400828838
32,16,19,31,7,13,400828840
29,10,15,22,12,13,400828839
36,15,11,33,7,8,400828841
36,7,10,28,10,11,400828843
27,2,10,42,10,16,400828842
36,15,13,33,5,9,400828844
28,14,18,30,9,15,400828845
27,6,11,37,11,13,400828846
39,11,21,31,9,8,400828847
36,16,14,38,11,11,400828848
29,9,8,30,4,10,400828849
30,3,12,28,9,10,400828850
30,11,12,38,11,16,400828851
35,15,17,31,14,14,400828852
34,9,8,32,7,18,400828853
43,15,17,40,10,10,400828854
31,6,12,38,16,24,400828855
23,6,14,38,4,18,400828856
39,12,19,25,12,17,400828857
32,7,8,40,16,8,400828858
34,14,14,34,10,13,400828859
33,9,14,33,7,13,400828860
26,14,9,34,10,11,400828862
40,12,13,30,6,12,400828863
31,16,13,35,7,13,400828864
38,20,16,39,8,11,400828861
36,11,16,37,5,14,400828865
38,18,19,31,13,11,400828866
25,12,19,35,9,21,400828867
38,9,12,35,7,8,400828868
28,11,15,42,9,15,400828869
40,9,8,29,5,10,400828870
31,7,16,41,9,15,400828871
36,11,16,28,8,10,400828873
26,15,9,28,3,20,400828872
40,5,10,35,10,9,400828874
36,6,14,33,7,15,400828875
27,13,12,27,6,14,400828877
30,8,8,32,10,5,400828878
28,11,20,35,5,10,400828876
30,28,19,45,8,13,400828879
25,14,11,42,10,13,400828880
30,6,16,38,19,23,400828882
26,13,8,32,8,12,400828881
23,17,8,38,8,18,400828883
33,17,13,34,11,13,400828884
30,7,16,29,6,13,400828885
25,9,17,38,14,12,400828886
35,13,9,27,10,7,400828887
22,5,13,30,12,10,400828888
36,5,16,39,10,22,400828889
37,16,10,26,16,11,400828890
38,2,8,44,15,8,400828891
28,4,10,35,13,16,400828892
31,9,18,38,9,15,400828893
38,8,12,39,9,13,400828894
26,7,13,24,27,10,400828895
26,7,10,26,13,15,400828896
35,7,8,31,8,11,400828897
27,11,9,42,12,12,400828898
42,15,14,39,9,14,400828899
48,12,22,32,8,11,400828900
30,9,8,33,6,15,400828901
30,9,14,33,7,12,400828902
27,12,9,34,16,9,400828903
29,18,15,35,9,12,400828904
35,14,13,33,4,7,400828905
33,10,21,42,9,16,400828906
32,9,19,27,9,13,400828907
47,16,20,26,10,8,400828908
28,7,11,33,16,15,400828909
30,7,15,33,7,12,400828910
24,11,12,29,13,17,400828911
39,6,12,31,3,7,400828912
37,5,12,35,11,12,400828913
40,17,11,38,12,12,400828914
37,14,13,30,8,11,400828915
34,6,9,30,15,6,400828917
36,9,18,26,8,12,400828918
33,9,17,34,8,8,400828919
36,15,17,31,9,16,400828916
23,3,14,29,13,11,400828920
25,15,10,31,11,11,400828921
26,4,14,26,18,13,400828922
30,7,10,39,14,17,400828923
30,22,14,42,8,16,400828924
33,7,12,31,14,10,400828925
39,14,13,28,12,11,400828926
28,7,12,44,10,23,400828927
28,16,17,25,2,13,400828928
37,12,11,36,19,14,400828929
38,9,16,36,10,14,400828930
25,10,16,35,8,12,400828931
34,10,15,38,7,12,400828932
31,14,11,37,9,14,400828933
35,5,13,29,10,12,400828934
35,9,9,31,2,14,400828935
36,14,19,29,11,9,400828936
31,13,16,27,10,15,400828937
35,10,13,36,9,17,400828938
33,3,8,38,6,16,400828939
39,14,12,31,11,12,400828940
34,13,15,33,13,13,400828941
20,13,20,29,11,20,400828942
34,7,16,33,10,18,400828943
21,10,14,25,17,12,400828946
37,15,11,41,7,8,400828944
27,17,6,36,9,15,400828945
39,14,10,28,6,6,400828947
35,13,22,28,4,14,400828948
26,14,17,34,9,17,400828949
30,6,14,34,10,10,400828950
37,8,9,39,7,16,400828951
27,14,10,37,15,13,400828952
36,11,17,35,11,13,400828954
38,8,10,39,11,12,400828953
38,9,16,41,3,13,400828955
34,11,14,36,10,9,400828956
27,7,8,40,5,17,400828957
27,9,18,29,10,14,400828958
32,9,15,36,11,16,400828959
34,8,14,32,13,14,400828960
35,7,7,47,15,14,400828961
28,14,14,33,12,11,400828962
33,16,15,28,17,11,400828963
30,15,10,35,13,16,400828964
23,8,10,29,8,14,400828965
39,18,22,40,12,12,400828966
36,15,11,33,7,7,400828967
35,13,9,36,7,11,400828968
25,6,19,33,7,20,400828969
29,11,13,38,12,13,400828970
41,7,13,27,9,7,400828971
34,5,4,39,14,11,400828972
38,15,9,31,10,8,400828973
38,7,12,32,9,10,400828974
21,13,12,34,13,17,400828975
30,5,8,28,9,9,400828976
32,17,19,32,12,20,400828977
43,10,13,45,11,10,400828978
24,20,15,27,17,14,400828979
33,11,14,35,15,13,400828980
29,12,13,35,6,11,400828982
28,9,12,37,7,18,400828981
36,6,18,30,12,18,400828983
26,10,20,25,7,12,400828984
41,12,10,28,12,9,400828985
41,7,8,40,18,7,400828986
33,10,14,26,13,14,400828987
29,7,21,30,11,18,400828988
36,6,14,41,6,13,400828989
25,9,3,38,6,21,400828990
30,7,9,44,13,7,400828991
32,11,14,37,5,19,400828992
31,18,16,36,9,14,400828993
29,12,15,31,13,11,400828994
25,14,18,30,5,10,400828995
55,9,15,36,9,10,400828996
31,14,19,37,16,16,400828997
41,14,14,28,10,11,400828998
41,7,17,48,7,16,400828999
33,11,18,36,8,11,400829000
31,11,14,26,20,10,400829001
34,15,22,29,9,13,400829002
34,7,7,39,14,16,400829003
34,9,20,28,14,15,400829004
33,11,17,32,6,12,400829005
37,9,18,38,16,15,400829006
32,10,20,34,6,16,400829007
41,14,17,30,19,9,400829008
42,13,17,41,9,17,400829009
31,13,13,32,17,19,400829010
37,5,15,32,13,9,400829011
32,8,13,37,14,16,400829012
21,5,12,29,17,14,400829013
32,16,15,35,15,15,400829014
39,9,9,47,8,11,400829015
40,8,10,35,12,11,400829016
32,20,11,39,7,17,400829017
46,11,12,43,5,15,400829018
30,11,18,24,18,14,400829019
33,4,20,31,9,16,400829020
24,10,15,32,11,15,400829021
31,7,18,25,16,13,400829022
33,11,14,33,8,22,400829023
35,9,12,39,17,16,400829024
42,6,13,30,8,16,400829025
38,7,10,36,11,11,400829026
26,6,13,32,15,14,400829027
37,11,7,35,15,10,400829028
30,12,13,37,8,15,400829029
27,5,12,29,21,20,400829030
24,11,15,31,15,17,400829031
35,15,19,23,22,9,400829032
29,15,10,35,6,16,400829033
34,17,14,34,10,11,400829034
34,12,14,30,13,10,400829035
29,4,10,33,12,21,400829036
28,6,11,29,15,14,400829037
46,7,16,33,18,10,400829038
26,11,13,32,11,12,400829039
41,9,12,36,11,11,400829040
35,14,17,30,11,8,400829041
32,11,6,40,7,11,400829043
31,12,13,34,7,9,400829042
40,11,24,37,13,16,400829044
29,13,20,30,12,11,400829045
39,2,16,29,12,10,400829046
42,13,17,28,10,13,400829047
28,4,8,35,5,16,400829048
30,19,14,31,3,19,400829049
34,6,17,37,9,23,400829050
29,14,15,40,6,13,400829051
26,7,10,29,9,14,400829052
32,12,12,36,12,14,400829053
27,11,10,37,16,11,400829054
41,8,22,33,8,9,400829055
27,11,8,33,10,18,400829056
29,12,15,27,13,12,400829057
31,19,17,30,9,15,400829058
39,10,10,33,16,12,400829059
38,8,11,36,5,13,400829060
29,12,12,32,15,10,400829061
27,20,19,21,5,18,400829062
30,13,15,30,17,19,400829063
27,5,12,36,7,15,400829064
29,16,14,32,10,12,400829065
30,23,12,31,6,10,400829066
47,12,9,31,15,9,400829067
31,7,19,30,4,14,400829068
25,11,12,37,7,12,400829069
24,9,9,31,5,16,400829070
24,10,13,34,9,16,400829071
27,15,15,32,6,17,400829072
37,8,10,39,8,11,400829073
36,8,11,38,9,18,400829074
42,11,17,29,13,11,400829076
30,10,15,39,5,17,400829075
41,7,11,37,17,6,400829077
30,12,15,32,13,12,400829078
24,13,11,26,11,17,400829079
31,13,21,24,16,11,400829080
37,9,15,44,4,12,400829081
33,7,18,32,16,13,400829082
42,5,14,36,6,10,400829083
45,8,19,32,13,13,400829084
38,11,9,35,6,11,400829085
25,11,15,44,14,20,400829086
29,6,16,37,4,12,400829087
39,7,13,35,18,11,400829088
31,7,6,34,13,8,400829089
32,10,15,38,9,15,400829090
32,13,23,24,12,10,400829091
37,7,14,33,13,12,400829092
38,9,14,30,13,10,400829093
35,8,17,30,10,13,400829094
30,5,9,23,10,10,400829095
38,10,15,44,13,11,400829096
37,10,9,32,6,10,400829097
36,4,18,34,17,19,400829098
29,8,15,33,8,13,400829099
31,8,14,30,18,15,400829100
25,7,13,36,16,13,400829101
37,18,21,31,11,11,400829102
25,13,16,33,8,9,400829103
30,14,8,29,10,7,400829104
41,16,9,34,5,8,400829105
34,5,10,41,5,9,400829106
38,9,12,35,8,10,400829107
38,9,22,40,11,19,400829108
27,4,13,37,16,17,400829109
34,8,14,30,11,12,400829110
34,15,17,41,14,14,400829111
36,12,17,36,7,15,400829112
23,10,16,38,5,13,400829113
27,13,13,39,12,17,400829114
30,8,13,39,8,13,400829115
34,6,15,40,18,16,400829116
33,20,20,32,13,15,400829117
29,9,13,32,20,19,400874380
38,13,24,38,15,15,400874342
35,15,10,40,13,11,400874388
24,9,12,42,14,18,400874364
32,5,10,28,12,4,400874343
21,7,11,28,14,6,400874414
25,10,16,35,9,12,400874374
30,10,12,37,11,9,400874357
27,6,13,32,12,13,400874381
34,11,12,35,19,15,400874365
25,12,19,26,13,12,400874344
33,10,14,46,3,15,400874410
28,16,13,41,3,17,400874376
24,15,7,32,3,8,400874417
29,11,12,31,6,12,400874345
37,15,10,40,12,9,400874358
33,9,14,23,6,12,400874366
30,15,11,29,9,16,400874384
35,8,14,36,16,16,400874346
34,12,10,27,5,7,400874347
34,7,13,37,7,15,400874412
32,7,9,33,15,14,400874378
29,11,17,28,15,12,400874386
41,12,14,38,9,3,400874419
30,12,9,26,7,11,400874367
33,11,10,40,16,16,400874359
28,13,10,23,14,17,400874379
36,7,16,35,9,18,400874348
37,12,14,40,12,14,400874413
31,10,5,35,7,9,400874349
36,10,17,30,6,9,400874420
22,13,9,28,14,8,400874368
32,10,9,42,16,15,400874360
33,8,14,29,12,7,400874387
34,10,20,38,13,12,400874415
36,5,12,44,6,14,400874421
44,9,9,37,8,10,400874361
31,22,17,34,6,9,400874370
39,3,18,33,10,12,400874416
25,15,16,32,12,14,400874389
35,11,12,26,5,9,400874422
30,16,8,28,18,12,400874362
27,11,10,38,5,8,400875651
33,3,7,48,10,9,400874423
30,10,9,39,16,12,400875806
33,5,13,31,18,8,400874411
33,15,12,34,10,8,400875765
39,9,18,28,9,10,400875652
41,11,17,37,4,15,400875890
33,6,17,38,10,10,400875807
32,8,16,31,12,8,400875766
36,9,21,26,13,9,400875891
37,18,18,22,6,14,400875767
33,4,8,31,11,14,400875653
29,6,13,30,8,9,400875892
31,11,12,30,11,10,400875808
27,14,15,33,9,12,400875768
25,9,12,30,10,12,400875654
32,7,14,33,6,11,400875893
39,10,14,34,18,18,400875809
39,15,20,26,10,7,400875655
31,13,13,28,11,9,400875894
34,13,10,35,9,16,400875810
30,10,10,36,14,10,400875656
35,8,8,34,7,7,400875895
23,7,13,30,20,9,400875896
42,10,11,36,8,14,400876750
19,4,14,35,10,16,400876891
29,7,15,30,15,12,400876751
31,7,12,39,7,9,400876892
32,8,9,42,12,9,400876893
28,10,13,41,11,12,400876752
28,10,10,26,9,8,400876894
32,8,21,40,16,17,400876753
22,5,18,38,10,16,400876895
32,13,17,34,11,15,400876754
34,4,10,26,7,12,400876896
31,13,14,33,16,15,400876755
33,14,7,36,10,11,400876756
32,15,15,32,9,9,400878154
25,9,17,34,12,20,400878155
24,8,18,35,17,13,400878156
29,14,8,24,16,11,400878157
33,8,16,30,13,17,400878158
26,9,14,37,8,10,400878159
39,9,11,32,7,10,400878160
33,9,21,42,16,23,400903493
23,13,9,35,9,16,400905357
35,6,20,38,14,9,400899175
24,12,15,29,11,24,400897113
30,15,16,37,11,22,400897293
32,5,23,33,5,13,400898744
38,10,13,40,9,12,400899160
32,13,16,29,14,11,400903492
30,11,30,35,13,28,400899184
37,12,19,32,2,15,400899189
35,7,16,38,8,22,400897114
41,5,15,30,10,10,400905360
24,10,13,44,7,22,400899170
43,16,11,41,3,13,400905358
31,7,18,40,12,20,400889799
30,5,21,41,6,18,400903190
29,6,25,22,6,23,400897115
31,6,17,38,4,13,400898745
34,10,22,25,22,17,400899185
24,8,15,37,9,26,400905359
36,4,16,42,13,20,400897294
32,13,13,33,12,22,400905364
40,9,14,35,6,15,400897112
35,17,23,32,5,15,400898738
42,11,14,25,11,10,400899094
33,10,21,38,7,23,400897108
37,11,13,42,14,14,400899186
45,15,18,39,8,18,400889800
38,12,19,30,5,12,400899098
30,12,18,30,9,15,400899103
37,13,11,36,5,11,400905354
33,4,15,35,9,18,400897295
30,9,17,37,4,13,400899095
33,17,18,36,11,19,400899105
37,14,14,36,6,19,400905361
39,7,14,34,11,16,400899171
39,15,20,27,2,10,400889801
37,13,13,44,7,16,400899161
38,9,17,32,8,14,400898739
35,7,18,36,9,17,400899096
33,15,21,28,13,20,400905363
21,14,24,36,6,19,400897110
