away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
33,11,17,34,8,15,400278776
32,8,11,32,10,19,400278777
30,14,14,34,14,15,400278778
27,7,10,32,11,10,400278779
35,2,15,37,9,18,400278780
24,10,16,24,7,11,400278781
25,6,13,31,12,18,400278782
23,12,9,25,10,11,400278783
36,9,12,27,15,14,400278784
27,16,15,34,7,14,400278785
32,12,21,28,17,15,400278786
27,14,15,27,11,18,400278787
28,8,17,34,12,16,400278788
29,16,15,28,13,14,400278789
35,19,9,27,13,14,400278790
29,11,18,28,15,12,400278791
40,15,13,27,7,11,400278792
37,13,18,23,14,9,400278793
37,18,13,28,13,9,400278794
30,10,13,28,9,12,400278795
24,10,17,25,12,13,400278796
32,10,10,23,11,13,400278797
31,12,9,29,11,10,400278798
20,15,14,29,13,14,400278799
24,3,13,23,11,19,400278800
30,11,16,33,13,10,400278801
26,12,9,26,6,9,400278802
25,24,19,25,8,12,400278803
29,13,10,29,6,16,400278804
28,11,12,30,9,11,400278805
36,17,17,35,9,16,400278806
27,8,12,26,7,10,400278807
31,7,18,36,12,20,400278808
30,5,9,27,8,16,400278809
38,10,13,26,19,9,400278810
28,15,17,25,10,10,400278811
26,19,14,26,9,16,400278812
27,15,7,28,16,11,400278813
27,11,10,41,11,10,400278814
32,13,13,34,14,9,400278815
28,3,13,36,9,14,400278816
37,8,16,27,10,9,400278817
30,3,10,36,13,12,400278818
28,9,10,31,10,11,400278819
22,7,8,23,6,10,400278820
36,8,14,27,10,11,400278821
28,4,20,31,14,10,400278822
33,7,16,30,10,10,400278823
34,14,9,34,20,9,400278824
30,7,17,27,4,8,400278825
27,3,16,22,10,6,400278826
26,9,14,22,14,14,400278827
33,12,7,41,10,10,400278828
18,6,13,25,7,19,400278829
29,8,13,38,19,16,400278830
31,10,14,40,4,15,400278831
28,19,14,37,13,17,400278832
30,8,11,28,7,15,400278833
36,8,18,23,13,11,400278834
27,25,15,30,4,15,400278835
29,13,18,25,20,19,400278836
38,9,13,41,12,15,400278837
34,8,14,25,8,9,400278838
35,12,19,27,13,12,400278839
30,7,12,22,8,16,400278840
30,11,19,24,13,6,400278841
30,9,12,36,11,13,400278842
33,13,13,23,7,16,400278843
32,9,10,32,18,8,400278844
33,11,10,38,9,12,400278845
43,15,14,32,10,11,400278847
32,8,13,38,12,9,400278848
37,11,11,35,6,12,400278849
30,11,20,23,23,13,400278846
38,15,12,22,9,11,400278850
35,10,13,28,9,11,400278851
29,11,13,33,7,13,400278852
27,13,16,26,9,16,400278853
18,12,14,29,7,22,400278854
34,9,9,33,12,12,400278855
34,10,12,30,14,13,400278856
28,8,7,35,8,18,400278857
37,10,14,35,6,9,400278858
30,13,15,29,11,8,400278859
29,12,9,37,11,9,400278860
30,11,24,23,15,14,400278861
27,8,16,31,9,15,400278862
29,9,12,40,9,15,400278863
30,11,18,33,13,9,400278864
22,19,6,27,10,12,400278865
26,10,11,34,16,10,400278866
24,12,16,32,6,14,400278867
34,19,14,35,17,14,400278868
37,8,14,31,10,14,400278869
25,8,11,32,8,13,400278870
29,13,13,33,8,16,400278871
33,15,15,29,9,16,400278872
35,13,12,33,6,14,400278873
25,14,17,27,18,9,400278874
26,8,7,43,24,10,400278875
27,11,13,34,5,12,400278876
32,5,19,35,14,17,400278877
30,3,8,27,13,10,400278878
33,11,10,36,12,6,400278879
30,11,19,29,15,16,400278880
36,10,9,37,6,17,400278881
28,8,15,33,9,15,400278882
38,6,10,48,12,13,400278883
35,9,10,29,12,15,400278884
35,12,22,25,9,16,400278885
41,15,12,44,18,16,400278886
28,5,5,36,13,12,400278887
30,9,12,27,10,12,400278888
36,12,10,36,14,13,400278889
28,13,17,28,9,12,400278890
33,6,15,22,9,10,400278891
31,12,13,37,16,17,400278892
25,13,9,38,10,20,400278893
40,12,7,43,10,8,400278894
36,10,17,32,7,16,400278895
29,10,16,27,11,13,400278896
36,11,11,34,13,17,400278897
27,12,14,23,12,16,400278898
35,13,18,38,8,17,400278899
25,9,13,32,5,14,400278900
24,9,22,30,15,22,400278901
33,11,14,30,16,14,400278902
31,10,12,29,19,12,400278903
32,12,6,36,15,20,400278904
33,13,19,37,15,19,400278905
25,9,13,37,4,16,400278906
22,9,10,30,6,18,400278907
33,7,13,26,10,11,400278908
29,15,8,33,3,12,400278909
27,9,12,41,11,14,400278910
31,7,13,28,12,20,400278911
33,12,7,31,12,10,400278912
29,5,27,25,11,18,400278913
34,11,14,40,4,15,400278914
28,10,7,38,10,12,400278915
32,13,26,24,8,11,400278916
36,13,19,29,10,12,400278917
25,12,21,30,9,21,400278918
32,9,8,27,20,10,400278919
30,15,15,40,6,17,400278920
36,10,8,42,16,14,400278921
22,3,8,33,4,11,400278922
27,8,14,24,15,14,400278923
35,10,17,25,13,5,400278924
33,11,19,25,20,14,400278925
26,13,12,31,12,14,400278926
40,18,17,26,18,11,400278927
34,16,16,28,8,15,400278928
33,12,15,32,17,10,400278929
38,3,10,35,3,12,400278930
35,8,16,33,11,11,400278931
29,10,15,44,9,21,400278932
37,10,18,28,14,11,400278933
28,5,14,37,14,14,400278935
29,9,13,37,9,9,400278936
29,10,23,27,11,23,400278937
38,15,12,34,16,12,400278938
31,4,12,33,7,15,400278939
33,8,13,28,6,11,400278940
32,10,16,29,13,16,400278941
30,7,8,33,12,15,400278942
30,17,12,38,19,11,400278943
33,25,19,30,7,11,400278944
37,8,12,36,4,17,400278945
36,17,12,31,13,8,400278946
27,20,12,39,15,16,400278947
37,9,13,40,17,12,400278948
33,11,13,32,12,11,400278949
38,14,12,36,6,14,400278950
36,4,20,30,10,13,400459776
42,13,17,38,7,11,400459943
26,9,9,33,6,8,400459778
19,4,7,33,14,11,400459975
26,6,16,33,15,14,400459777
38,6,18,35,8,9,400459787
21,10,12,35,11,19,400459775
28,11,15,41,5,13,400459779
35,9,14,28,11,12,400459947
30,8,12,31,9,13,400459977
29,4,16,31,12,14,400459786
34,3,11,35,7,10,400459959
30,6,17,20,6,15,400459944
39,18,16,30,10,12,400459780
30,11,14,32,15,10,400459980
28,12,13,28,9,8,400459788
31,12,19,29,9,20,400459793
35,7,10,39,9,13,400459951
28,5,16,28,17,10,400459978
31,6,11,30,11,17,400459960
41,8,14,26,9,13,400459789
23,11,18,30,12,21,400459945
35,12,19,37,9,14,400459952
23,5,8,32,13,13,400459979
35,17,22,35,13,14,400459984
36,13,11,36,5,11,400459781
38,16,15,37,3,16,400459961
34,8,13,25,12,15,400459955
30,10,8,34,7,21,400459790
25,12,23,22,7,16,400459946
22,11,12,27,17,11,400459953
30,15,13,35,11,13,400459985
27,9,20,25,14,22,400459782
33,9,17,31,15,12,400459948
28,14,7,28,12,13,400459981
36,5,15,30,9,8,400459962
22,6,6,43,8,16,400459986
36,6,12,31,12,8,400459783
31,10,9,31,15,16,400459974
24,20,7,42,13,19,400459949
27,15,16,30,5,19,400459963
46,7,15,32,3,9,400459987
27,8,13,28,6,10,400459982
32,9,10,32,11,15,400459784
27,13,8,24,19,9,400459976
33,8,11,36,7,10,400464192
33,11,16,24,6,10,400464191
37,9,15,25,7,8,400464356
43,12,21,32,13,14,400464174
28,7,21,24,13,6,400464340
27,16,10,27,8,19,400464337
16,12,17,33,8,17,400464357
37,13,9,31,17,10,400464175
30,9,12,26,11,11,400464359
33,8,11,32,16,11,400464339
37,14,12,39,5,11,400464338
30,11,14,35,18,17,400464341
36,15,11,46,19,18,400464459
29,7,16,27,19,17,400464463
36,8,15,28,13,7,400464455
25,11,9,38,16,12,400464467
29,7,14,30,8,10,400464460
25,15,14,26,6,10,400464464
38,8,9,31,13,13,400464456
31,12,19,30,10,10,400464468
40,6,14,29,11,12,400464461
22,14,9,32,11,9,400464469
25,10,12,26,7,11,400466474
41,19,10,42,4,13,400466475
26,17,20,22,16,20,400466594
28,11,13,22,10,14,400466595
37,13,17,29,19,10,400466476
30,6,5,27,18,10,400466596
30,4,14,25,16,13,400466477
18,12,6,34,15,12,400466597
27,6,17,26,6,10,400466598
24,9,13,38,15,18,400466599
29,8,21,28,15,10,400466600
31,6,4,37,9,8,400467195
29,15,16,27,9,6,400467334
27,9,16,33,19,12,400467335
34,7,9,31,5,18,400467336
22,12,13,31,5,18,400467337
33,12,13,30,12,15,400467338
31,12,14,32,11,16,400467339
--,--,--,,,,400491494
39,17,23,27,11,15,400491495
21,12,15,30,5,22,400491496
38,14,23,37,7,19,400491497
27,12,26,29,16,31,400491498
45,10,28,34,13,22,400491499
35,11,25,18,8,14,400491504
34,7,21,32,5,21,400491505
22,9,19,29,14,17,400491500
44,3,17,30,16,11,400491501
28,12,14,36,7,28,400491506
