away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
25,15,18,37,12,21,270328017
24,11,10,38,10,14,270328018
26,11,12,29,22,11,270329004
34,10,14,28,11,11,270329022
32,9,15,33,11,14,270329009
38,10,18,33,11,15,270330016
30,11,24,29,11,24,270330020
25,12,15,29,11,14,270330021
25,9,13,31,9,14,270330024
44,11,17,39,13,8,270330027
31,15,24,27,21,7,270330030
31,15,26,20,16,16,270330006
45,11,17,37,10,14,270330013
37,8,15,28,9,11,270330023
23,15,20,24,11,13,270330025
24,19,13,24,12,9,270330008
25,8,22,34,9,24,270330019
31,12,17,26,8,19,270331004
33,16,17,31,9,10,270331003
28,7,17,21,9,13,270331022
27,15,13,26,8,16,270331017
33,10,20,32,9,11,270401009
17,13,10,28,3,11,270401021
27,11,16,23,11,11,270401008
27,12,13,29,12,20,270401001
31,9,12,26,11,18,270401015
36,8,8,33,12,8,270401010
30,8,12,32,8,18,270401002
29,9,12,32,18,15,270401019
28,13,18,17,9,16,270401025
27,7,13,31,17,11,270401028
25,9,14,34,7,14,270401013
27,12,15,28,14,15,270401011
26,15,12,27,7,17,270403011
35,12,21,21,4,13,270403015
34,14,10,30,6,18,270403016
32,10,17,28,12,16,270403023
15,7,10,30,11,15,270403024
29,9,17,33,13,17,270403029
28,15,15,33,8,9,270403030
32,10,15,34,7,15,270403013
25,14,7,39,9,14,270403014
26,12,14,39,16,19,270404003
29,16,15,34,12,14,270404015
19,8,16,29,12,23,270404019
28,17,18,28,4,16,270404022
31,9,10,30,12,16,270404027
37,11,18,25,7,14,270404008
27,8,11,36,13,24,270404010
23,12,17,30,15,15,270404012
32,13,15,33,10,16,270404017
25,3,10,36,13,22,270404018
32,12,10,37,11,16,270404007
32,9,15,34,17,19,270405005
36,7,12,41,9,15,270405024
34,8,16,28,5,14,270406003
34,4,12,33,10,15,270406020
18,15,12,30,12,17,270406023
27,7,23,30,7,28,270406029
33,8,14,23,13,7,270406030
26,10,14,35,17,12,270406001
34,10,10,33,10,8,270406002
32,9,16,36,13,10,270406004
29,5,11,29,15,13,270406010
25,9,13,28,13,14,270406018
24,7,12,35,15,21,270406025
23,13,12,31,9,23,270406027
36,13,18,38,9,11,270406007
25,11,17,36,6,26,270407011
30,17,10,39,4,16,270407016
25,12,14,32,8,16,270407019
22,12,11,36,9,14,270407024
19,6,15,24,14,18,270407026
28,9,17,26,15,20,270407012
37,17,27,24,20,15,270407015
27,11,11,41,14,25,270407017
25,9,17,38,8,19,270407006
31,9,10,35,16,17,270408013
29,10,19,27,11,11,270408008
28,12,22,27,10,26,270408014
35,8,15,26,13,15,270408023
35,9,18,34,7,16,270408028
30,11,13,27,14,12,270408020
25,14,11,34,15,16,270409007
34,8,15,28,9,15,270409015
31,8,9,32,10,13,270409016
23,7,11,25,6,9,270409024
32,13,14,33,13,16,270409025
23,11,15,25,8,13,270409006
27,22,25,35,10,17,270409009
30,12,8,31,9,17,270409018
16,11,11,29,10,19,270410001
35,15,14,34,8,10,270410003
30,20,6,39,12,13,270410020
31,7,16,27,8,12,270410027
36,14,13,26,8,11,270410029
31,10,22,26,10,13,270410030
31,14,25,29,7,8,270410004
38,20,14,25,14,9,270411015
32,16,14,31,7,14,270411016
31,8,18,27,11,10,270411021
37,8,11,35,7,10,270411022
26,10,11,37,10,15,270411024
30,5,16,26,12,14,270411026
21,13,16,16,11,15,270411002
29,15,15,31,3,17,270411014
23,14,10,23,8,11,270411008
35,13,13,33,8,12,270412013
24,5,20,33,9,18,270412005
27,10,9,30,17,12,270413003
37,6,13,28,9,11,270413016
33,18,17,29,12,20,270413023
35,12,14,36,16,11,270413028
23,14,16,23,10,18,270413001
28,5,14,26,15,19,270413002
21,8,17,33,9,17,270413004
35,15,18,19,7,8,270413006
21,8,13,28,8,14,270413012
30,7,12,29,8,12,270413017
36,11,10,37,12,8,270413021
26,12,17,21,11,12,270413014
29,13,14,25,13,15,270414020
24,19,7,34,12,9,270414022
36,6,12,31,13,15,270414026
23,12,21,24,14,16,270414029
23,9,18,33,11,13,270414005
23,10,14,22,8,9,270414010
25,9,21,24,9,23,270414015
31,15,21,33,13,16,270415009
27,9,11,30,15,17,270415012
42,15,11,27,15,17,270415027
33,7,13,30,7,12,270415006
32,7,14,26,14,14,270415011
29,22,10,22,11,12,270415008
22,9,18,29,11,25,270415019
30,8,20,20,6,11,270415028
30,9,16,22,13,4,270415013
29,8,17,31,13,18,270416007
34,14,14,29,15,14,270416015
35,7,11,29,11,7,270416023
22,7,17,36,13,12,270416026
26,14,14,31,7,13,270416029
24,7,13,27,19,15,270416010
34,9,17,23,7,14,270416014
36,6,13,29,9,11,270416018
26,7,16,29,12,11,270417001
34,8,12,32,9,16,270417020
29,20,13,27,10,10,270417021
33,10,18,24,18,9,270417027
33,13,13,39,3,11,270417008
36,14,18,38,15,9,270417009
26,4,15,34,19,15,270418005
35,14,11,21,21,13,270418016
26,5,15,37,15,11,270418019
33,11,15,30,9,19,270418022
36,11,14,21,9,10,270418023
43,12,15,31,8,11,270418024
28,10,10,24,7,18,270418025
20,5,12,34,11,17,270418026
29,12,15,24,9,13,270418028
36,17,23,23,6,13,270418030
31,13,16,26,16,20,270418002
21,13,11,25,20,15,270418012
31,12,17,35,14,17,270418017
35,4,11,32,8,12,270418011
33,13,13,32,10,15,270421028
29,4,12,33,13,13,270421004
29,10,21,24,9,11,270421008
34,14,12,40,6,15,270421010
36,10,13,32,8,8,270422021
29,11,11,36,10,13,270422005
29,15,18,21,14,15,270422024
31,14,14,31,19,15,270422006
30,12,9,28,16,6,270423008
31,11,13,33,17,10,270423010
24,6,21,28,10,19,270424004
34,11,16,33,11,11,270424028
26,17,15,33,12,9,270424021
30,14,12,34,10,13,270425024
25,13,5,40,16,14,270425005
26,8,24,29,12,18,270425006
34,9,19,29,15,11,270426026
29,6,16,25,19,12,270426013
35,12,9,31,8,13,270426019
28,7,18,26,9,16,270427017
27,17,16,34,12,15,270427009
38,6,21,21,12,9,270427014
27,10,16,26,15,16,270428019
34,14,16,22,11,7,270428027
27,14,12,31,15,14,270428007
29,11,16,27,11,11,270428026
33,11,15,29,10,20,270429013
32,10,5,39,10,17,270429014
34,15,19,24,10,10,270429009
32,8,23,34,8,18,270429017
30,9,14,32,10,16,270430010
36,10,10,29,6,12,270430027
31,10,11,34,7,16,270430007
27,9,13,31,5,10,270501028
27,11,15,33,11,15,270501006
28,14,16,28,12,10,270502024
30,15,16,28,12,14,270502021
30,7,19,34,4,13,270503026
28,10,15,37,16,13,270503009
27,3,11,33,7,19,270504017
27,11,22,32,14,16,270505008
30,10,10,24,9,9,270505010
35,14,15,27,8,7,270506021
28,9,15,31,20,16,270506005
22,8,13,36,15,22,270507008
22,14,16,34,20,21,270507026
28,12,20,33,6,16,270508021
29,3,17,30,19,9,270508005
19,13,12,41,19,23,270509026
33,10,9,38,22,14,270510004
30,14,25,23,9,14,270511009
25,5,13,32,11,18,270512017
34,5,16,36,11,11,270512024
22,11,12,36,15,20,270513004
42,10,21,23,13,15,270513009
38,5,13,32,9,13,270514017
31,11,17,26,6,17,270514024
24,11,15,21,16,13,270515008
29,6,16,39,20,25,270515026
33,6,13,33,9,16,270516021
32,7,19,30,15,18,270516005
34,14,11,25,10,11,270517004
32,8,12,35,7,16,270518017
30,13,18,27,16,12,270518024
27,21,14,25,8,13,270520024
31,18,8,30,11,16,270521008
22,13,17,35,9,24,270522024
28,11,15,26,11,18,270524008
24,3,20,21,10,12,270526026
26,8,15,28,6,11,270527005
27,12,13,30,8,17,270528026
30,10,13,31,3,13,270529005
29,12,13,33,10,7,270530024
27,12,14,33,12,14,270531008
23,10,12,36,17,18,270602005
23,9,12,30,13,14,270607024
29,13,12,34,12,10,270610024
34,7,14,33,15,13,270612005
34,11,14,30,12,10,270614005
,,,,,,271006128
--,--,--,,,,271006028
,,,,,,271007129
--,--,--,,,,271008019
,,,,,,271008020
--,--,--,,,,271008008
,,,,,,271009130
--,--,--,,,,271009003
--,--,--,,,,271009005
--,--,--,,,,271009007
--,--,--,,,,271009023
--,--,--,,,,271009006
--,--,--,,,,271009015
,,,,,,271009013
--,--,--,,,,271010013
--,--,--,,,,271010011
--,--,--,,,,271010019
--,--,--,,,,271010022
--,--,--,,,,271010026
--,--,--,,,,271010014
--,--,--,,,,271010016
