away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
27,19,13,32,7,18,300118018
24,15,14,24,9,13,300118027
34,14,11,26,18,8,300118001
33,13,20,23,11,11,300118030
37,13,15,37,12,13,300118010
34,16,10,30,8,9,300118003
18,11,13,28,9,18,300118012
34,5,14,31,12,17,300118016
38,15,13,43,14,13,300118009
31,15,18,32,10,17,300118029
31,4,15,27,5,13,300118002
36,9,13,34,10,7,300118013
27,5,11,37,6,16,300119005
32,13,18,39,6,15,300119014
24,11,14,30,11,15,300120001
28,7,19,38,12,21,300120019
26,10,9,25,12,12,300120020
29,12,11,27,14,16,300120027
22,12,15,37,13,20,300120030
30,5,19,32,13,17,300120008
25,12,15,27,12,12,300120003
30,10,9,30,17,7,300120015
32,7,19,26,7,13,300120016
28,14,15,34,10,10,300120021
39,6,13,31,15,16,300120024
38,17,15,30,14,13,300120009
35,11,13,38,11,17,300120012
28,15,8,42,6,13,300121005
26,13,11,38,11,17,300121007
32,16,17,43,8,23,300122019
33,9,15,40,9,14,300122020
37,9,13,23,12,11,300122027
33,6,12,34,11,14,300122028
24,10,17,20,12,13,300122001
30,16,14,31,6,17,300122002
30,8,18,29,16,15,300122008
24,10,13,32,11,20,300122016
32,8,9,29,13,8,300122018
33,13,17,31,11,14,300122029
36,7,15,27,14,11,300122024
30,11,20,38,6,13,300122009
34,8,7,30,19,11,300122021
36,16,10,38,6,21,300123011
41,8,12,34,12,13,300123030
27,17,9,35,10,17,300123005
31,4,9,29,11,9,300123008
24,9,14,30,11,10,300123014
34,8,14,23,9,10,300123010
24,13,13,36,9,15,300123015
30,7,8,41,20,14,300123007
31,13,15,37,14,14,300123021
23,8,17,36,10,16,300123026
35,10,10,24,22,17,300124018
30,15,11,31,13,19,300124027
35,16,13,29,10,11,300124028
32,9,16,28,11,14,300125020
37,11,16,38,5,14,300125002
31,10,13,32,14,11,300125014
24,13,19,31,14,20,300125029
34,11,12,29,12,10,300125010
35,9,17,25,18,10,300125024
28,7,16,27,9,11,300125007
24,7,12,35,13,11,300125026
28,5,13,27,12,14,300125022
29,4,9,28,15,12,300126027
32,12,22,33,11,13,300126018
24,8,12,27,9,13,300126006
28,20,12,29,12,19,300126021
33,16,12,49,19,21,300126023
21,14,8,34,8,16,300127005
42,20,10,31,11,11,300127011
23,12,7,35,11,14,300127028
31,13,12,22,17,10,300127008
25,13,18,34,8,16,300127017
35,16,18,23,12,9,300127015
39,14,17,29,11,14,300127025
38,8,17,30,9,16,300127010
33,12,7,41,19,9,300127024
36,8,21,19,19,9,300127022
32,14,24,23,8,20,300127009
41,11,21,32,9,14,300128018
26,6,15,30,17,16,300128019
26,8,9,28,9,15,300128021
52,9,23,31,7,12,300129011
27,9,10,31,13,20,300129020
28,7,17,32,7,14,300129001
43,9,15,37,13,13,300129003
35,17,18,18,7,13,300129008
26,15,12,40,7,14,300129016
25,15,19,25,7,18,300129017
27,4,23,29,10,14,300129025
29,9,14,31,11,12,300129010
27,5,14,25,13,14,300129024
28,9,16,31,10,16,300129026
36,12,16,24,8,9,300129009
29,5,10,37,6,11,300130019
29,11,9,35,24,16,300130027
30,13,13,31,23,14,300130029
29,14,15,34,12,17,300130015
32,7,12,32,10,15,300130006
35,8,14,31,11,16,300130023
34,7,19,24,9,15,300131024
28,8,16,29,10,18,300131002
29,13,14,36,7,11,300131005
34,4,14,31,12,12,300131008
33,14,12,39,11,18,300131017
27,5,11,36,8,14,300131028
46,9,19,28,18,8,300131010
27,9,13,42,16,18,300131016
22,9,18,31,14,19,300131025
35,4,17,26,9,14,300201027
38,9,17,27,11,12,300201014
34,10,16,27,11,11,300201003
34,5,15,37,12,10,300201029
40,8,19,28,5,9,300201007
25,9,15,30,13,15,300201026
21,11,21,26,13,18,300201022
27,13,14,33,10,18,300202005
32,14,16,37,9,15,300202011
30,14,9,43,6,14,300202019
29,10,9,32,8,13,300202017
35,7,15,36,11,20,300202004
26,9,10,28,17,7,300202025
25,10,6,45,12,16,300202010
35,14,13,36,6,9,300203001
31,10,19,34,9,16,300203020
30,13,13,31,9,13,300203028
27,4,14,33,14,10,300203018
25,6,13,26,15,17,300203002
38,5,18,27,10,9,300203003
25,15,21,24,7,17,300203006
22,16,10,31,4,12,300203026
27,11,15,23,11,13,300203023
35,12,13,31,8,10,300203007
27,18,14,22,16,7,300203013
25,15,13,32,11,15,300204005
26,10,6,35,10,14,300204022
28,14,13,36,11,16,300205011
43,9,20,33,8,11,300205019
25,8,15,29,7,15,300205002
33,12,12,29,14,11,300205018
31,9,14,30,14,8,300205001
35,11,15,29,7,12,300205003
31,19,16,24,11,18,300205029
33,7,19,28,14,15,300205006
33,11,12,28,14,11,300205023
33,8,13,30,18,12,300205013
31,6,10,29,6,11,300206030
27,6,14,25,8,13,300206005
25,10,12,26,10,13,300206008
40,12,18,33,8,11,300206004
29,7,14,25,8,7,300206016
34,5,16,26,15,15,300206010
29,4,20,33,10,12,300206015
29,10,20,27,11,13,300206026
35,12,10,28,2,10,300206022
37,12,17,36,12,23,300206009
32,9,12,35,7,21,300206012
28,18,12,30,9,15,300207028
32,6,15,28,12,12,300207002
26,7,12,35,6,14,300208019
33,6,16,29,11,15,300208009
32,10,13,33,12,10,300208013
21,13,13,24,11,9,300209005
37,7,16,32,12,16,300209011
25,7,19,31,8,16,300209020
28,11,10,34,8,13,300209030
33,14,16,42,4,11,300209014
41,18,16,29,10,10,300209018
29,17,11,26,21,15,300209015
27,10,15,22,10,13,300209029
22,6,15,37,10,17,300209007
32,9,13,35,12,24,300209022
28,13,11,26,13,16,300209012
30,13,12,23,12,14,300210001
35,9,19,32,11,14,300210028
30,11,17,26,15,12,300210008
34,13,14,31,9,17,300210017
32,5,23,38,9,24,300210003
43,8,17,31,10,13,300210004
35,10,16,24,10,9,300210016
29,6,12,26,9,15,300210021
34,9,18,28,9,17,300210026
23,13,11,36,6,13,300210009
28,8,13,29,11,7,300211005
33,12,17,22,10,15,300211007
--,--,--,,,,300214032
39,13,13,25,12,8,300216020
35,12,18,25,11,14,300216030
30,8,17,34,10,14,300216008
27,11,14,44,5,10,300216004
38,15,14,42,9,9,300216025
40,10,14,31,15,12,300216029
33,10,21,27,11,24,300216010
26,14,21,25,8,9,300216022
37,8,13,37,11,12,300216023
33,3,17,42,11,19,300216013
39,17,13,39,8,13,300217011
28,11,16,31,9,11,300217019
29,14,19,29,18,15,300217027
40,7,10,33,9,8,300217028
40,12,12,33,15,11,300217017
34,18,13,28,12,11,300217018
36,6,22,26,11,18,300217003
38,5,17,27,15,13,300217015
32,12,19,29,16,11,300217006
35,15,17,39,9,10,300217009
24,8,9,28,8,24,300217012
32,16,5,35,9,11,300218005
35,8,11,38,12,12,300218013
28,11,12,37,9,13,300219020
31,9,12,33,14,10,300219027
28,9,10,39,8,14,300219030
29,6,10,41,15,20,300219003
28,12,14,32,5,17,300219008
34,16,11,34,9,14,300219016
36,4,18,26,7,14,300219017
37,8,11,35,12,13,300219019
42,9,20,36,9,21,300219029
27,9,15,36,14,17,300219021
34,14,15,38,10,22,300219009
28,5,17,25,10,18,300219022
18,16,14,24,14,14,300220028
35,16,18,33,9,17,300220018
33,16,15,36,17,4,300220004
31,12,17,27,9,7,300220006
35,11,14,35,14,16,300220010
30,8,17,33,11,16,300220015
27,5,17,35,10,24,300220012
34,9,14,28,6,11,300221019
29,8,14,29,12,14,300221007
24,8,12,33,16,13,300221008
23,19,15,23,21,20,300221017
35,13,17,38,10,14,300221003
32,14,16,29,15,14,300221016
30,13,14,31,9,13,300221009
27,9,18,29,20,11,300221021
36,16,17,32,21,12,300221022
26,10,14,31,12,16,300222027
45,16,18,29,6,15,300222018
42,4,14,46,7,13,300222006
26,7,8,24,19,11,300222026
24,10,13,33,15,18,300222012
34,5,12,28,8,8,300223005
30,8,18,31,6,13,300223002
37,10,21,29,7,13,300223014
24,7,4,25,5,12,300223017
33,12,17,25,10,12,300223025
30,7,17,34,8,18,300223029
26,8,12,26,8,13,300223023
43,7,18,34,14,14,300223009
31,7,15,34,12,15,300224001
31,15,10,31,12,13,300224027
28,9,8,32,9,16,300224028
31,7,14,34,12,17,300224004
30,10,11,34,14,8,300224015
34,12,9,28,9,15,300224010
38,12,9,35,10,11,300224024
29,7,17,28,13,17,300224006
26,14,10,32,8,14,300224021
26,8,14,27,15,16,300224026
27,17,8,35,21,14,300224012
32,12,12,27,9,10,300225011
37,6,11,29,11,11,300225002
37,19,16,30,16,12,300225009
38,12,13,26,15,7,300226001
34,11,18,33,10,20,300226027
30,12,15,20,11,10,300226028
20,9,14,33,10,21,300226004
29,14,16,38,9,17,300226025
29,10,15,28,9,20,300226029
31,15,16,26,12,13,300226010
30,20,18,27,11,16,300226007
24,10,9,32,8,12,300226021
27,11,18,31,12,12,300226003
35,13,13,33,4,8,300226023
27,16,10,31,16,14,300226013
25,10,16,27,14,18,300227002
39,8,12,31,10,12,300227014
30,13,21,28,8,18,300227011
35,17,8,28,4,9,300227018
32,12,10,34,8,20,300227016
23,11,13,34,5,17,300227026
40,17,23,36,10,17,300227009
29,10,12,31,10,12,300228024
31,12,20,35,12,18,300228013
35,8,16,33,14,12,300228001
37,13,12,29,19,11,300228017
27,11,15,29,8,8,300228019
31,14,18,31,7,13,300228025
38,11,15,32,11,10,300228023
28,15,15,31,12,13,300228006
29,2,12,46,14,16,300301005
29,6,11,23,11,12,300301020
31,5,13,34,8,20,300301030
32,9,9,33,11,13,300301003
41,22,9,29,8,12,300301004
25,11,13,31,12,21,300301029
31,5,18,37,6,17,300301010
26,11,19,29,16,16,300301021
25,15,12,31,10,19,300301012
24,10,13,30,16,18,300302008
30,5,12,39,11,15,300302014
24,8,14,26,17,14,300302025
28,12,18,33,10,13,300302013
26,6,18,34,13,17,300303001
23,6,16,42,16,14,300303019
31,13,15,34,4,13,300303002
31,15,14,23,16,17,300303017
27,14,13,36,8,9,300303018
28,11,17,26,8,20,300303003
27,12,22,29,8,16,300303015
33,16,22,20,10,12,300303006
33,24,9,37,13,13,300303010
27,18,26,33,16,19,300303007
27,5,18,33,12,11,300303022
37,13,14,22,8,13,300303012
33,13,16,22,9,13,300304004
26,13,16,30,8,15,300304014
24,19,12,28,10,19,300304021
28,8,17,28,9,12,300305005
32,9,17,23,7,15,300305020
36,15,10,28,14,14,300305027
34,7,14,30,11,8,300305028
26,15,20,33,8,20,300305030
25,14,11,28,19,9,300305001
35,12,16,30,8,14,300305017
31,14,17,31,9,8,300305006
34,8,17,38,8,15,300305007
25,7,10,31,7,13,300305024
40,13,14,31,16,18,300305012
24,12,9,41,19,20,300306030
32,13,13,32,13,6,300306014
32,11,11,32,12,10,300306018
27,6,7,27,10,9,300306004
34,15,15,31,9,18,300306016
24,10,12,28,16,15,300306029
39,6,17,38,8,15,300306015
27,17,10,40,18,14,300306021
37,11,20,33,12,6,300306026
26,12,19,23,11,18,300307028
25,14,7,35,15,20,300307019
35,8,14,36,14,10,300307008
30,6,19,29,8,17,300307002
29,16,14,24,9,13,300307023
24,13,9,31,4,12,300307007
31,13,14,37,5,13,300308005
30,13,10,34,4,17,300308018
19,4,13,29,15,16,300308003
30,9,9,39,16,26,300308016
33,12,14,36,16,11,300308029
33,15,21,29,16,10,300309011
33,9,13,35,10,8,300309019
30,16,16,31,10,18,300309027
35,7,11,36,11,15,300309030
28,14,11,26,6,16,300309004
30,4,15,32,9,17,300309015
30,11,15,31,9,12,300309022
33,11,13,28,12,9,300309013
33,6,16,27,16,21,300310020
39,9,16,23,6,10,300310002
29,15,15,18,15,9,300310008
28,14,13,35,13,12,300310014
36,7,8,37,16,13,300310016
30,8,16,33,14,12,300310025
31,13,13,32,8,12,300310006
29,5,9,40,13,17,300310024
26,7,13,38,14,11,300310023
17,12,14,25,17,21,300311027
20,9,14,35,11,21,300311019
31,22,16,25,11,15,300311009
27,9,11,30,14,10,300312020
23,7,23,26,10,17,300312030
30,5,23,33,1,14,300312002
29,8,16,31,8,15,300312014
39,10,19,27,9,12,300312003
26,9,17,29,13,13,300312008
37,11,11,31,7,13,300312016
25,11,12,36,11,17,300312025
28,13,12,34,13,13,300312029
35,14,16,35,7,11,300312015
28,12,14,29,14,13,300312021
24,11,10,25,8,20,300312023
17,16,18,22,9,17,300313001
31,15,17,21,9,10,300313027
27,11,8,21,9,10,300313029
33,9,8,30,13,15,300313006
24,7,15,29,14,15,300313010
25,7,15,37,7,11,300313024
32,7,18,24,18,11,300313009
31,6,15,31,14,15,300314015
32,11,11,34,17,8,300314005
30,16,14,35,9,11,300314014
34,12,15,25,9,15,300314019
23,7,11,29,7,12,300314025
27,14,14,33,5,18,300314021
25,9,11,21,19,10,300314022
39,11,15,41,14,12,300314023
31,7,12,33,21,16,300315020
19,8,18,28,8,13,300315002
28,16,8,30,8,10,300315010
29,19,15,34,8,11,300315026
42,14,24,18,7,5,300315009
36,6,15,26,13,8,300315012
32,12,19,29,15,14,300316011
33,15,10,30,10,13,300316008
37,9,22,28,8,15,300316014
37,10,7,32,13,16,300316017
29,8,19,30,12,22,300316029
28,12,16,29,8,16,300316007
24,13,13,31,16,7,300316021
36,14,10,32,11,9,300316023
31,6,15,30,8,11,300317005
26,10,12,31,10,13,300317020
35,7,11,34,12,5,300317028
34,9,13,34,6,9,300317030
23,14,17,33,12,19,300317002
27,9,11,36,5,10,300317019
24,12,17,27,10,13,300317006
25,17,14,34,7,21,300317010
24,9,18,35,9,13,300317026
26,13,18,26,6,14,300317009
26,9,14,34,4,18,300317012
36,13,13,31,13,11,300318014
33,11,21,29,20,10,300318007
24,15,14,28,4,17,300319011
33,20,11,31,6,19,300319028
32,17,17,33,18,17,300319001
29,8,12,35,15,14,300319018
42,11,18,32,9,9,300319004
33,10,13,30,12,16,300319010
26,3,9,39,14,10,300319024
30,18,15,35,9,23,300319021
37,12,14,36,17,10,300319022
37,11,18,37,10,19,300319023
34,14,19,34,13,15,300319013
37,4,10,37,9,10,300320020
35,8,15,37,13,13,300320014
36,11,14,26,16,13,300320017
30,7,15,38,16,17,300320029
32,8,18,28,11,18,300320006
32,8,13,33,20,10,300320007
26,18,18,30,11,12,300320026
27,6,14,34,10,18,300321018
28,16,16,30,13,14,300321011
33,8,15,34,6,19,300321012
28,10,12,32,11,8,300321005
30,11,13,30,21,11,300321001
21,10,13,27,10,18,300321013
31,14,4,38,10,12,300321021
34,6,13,25,15,10,300322020
33,8,9,29,13,14,300322017
25,11,20,29,8,14,300322003
28,11,12,39,14,18,300322004
29,7,8,30,13,9,300322015
30,12,14,27,8,12,300322016
30,8,11,32,7,12,300322025
26,11,18,32,8,18,300322026
34,14,11,29,14,15,300322023
39,11,22,27,8,12,300322009
38,23,14,31,11,18,300323027
35,9,15,34,11,13,300323008
27,8,13,29,12,13,300323018
32,18,12,30,14,8,300323006
39,9,13,35,3,11,300324001
28,8,17,28,17,11,300324002
41,16,13,44,9,11,300324011
38,14,15,28,10,14,300324028
27,7,17,32,12,17,300324030
36,13,15,37,13,8,300324017
33,7,11,24,13,9,300324003
32,11,17,22,15,17,300324015
24,13,9,35,6,13,300324025
34,10,13,31,14,14,300324024
25,16,19,32,13,20,300324009
36,9,10,29,13,12,300325004
41,15,15,33,9,8,300325010
32,7,12,26,10,9,300325022
37,12,15,33,6,12,300326011
29,10,12,36,15,17,300326019
25,14,19,25,15,15,300326020
31,7,7,43,15,19,300326028
22,4,18,25,9,18,300326030
42,9,18,32,13,8,300326002
22,11,9,32,8,15,300326017
27,12,18,34,8,14,300326025
37,9,20,19,17,10,300326015
30,10,16,33,9,16,300326024
23,15,16,39,17,14,300326021
40,5,23,21,14,12,300327027
23,12,11,19,6,12,300327003
32,10,9,45,9,8,300327004
35,8,16,21,11,8,300327010
48,4,15,43,16,15,300327009
31,11,15,32,6,17,300328005
31,14,22,30,15,18,300328015
30,9,13,39,14,12,300328001
30,7,12,24,7,10,300328008
24,5,15,25,5,15,300328014
30,9,10,27,10,9,300328019
34,7,14,38,20,16,300328016
23,11,12,28,13,17,300328025
34,14,16,28,9,13,300328002
30,8,13,29,24,20,300328012
28,10,11,27,4,13,300329030
37,16,16,33,10,4,300329017
29,19,9,32,8,9,300329003
31,12,12,33,9,8,300329006
35,6,14,37,7,16,300329026
34,15,17,31,4,15,300330011
33,14,10,30,6,17,300330020
32,12,11,31,13,11,300330004
32,20,13,33,17,7,300330015
29,17,16,29,11,11,300330010
28,8,12,28,11,5,300331001
32,10,14,35,8,12,300331005
26,15,12,34,5,12,300331028
30,11,25,30,12,17,300331030
25,11,12,25,7,16,300331002
27,14,17,21,11,14,300331008
34,11,13,24,10,12,300331017
24,4,14,25,11,14,300331003
23,10,11,36,10,19,300331016
34,13,18,36,13,17,300331029
31,17,18,33,8,16,300331024
24,6,14,35,15,7,300331022
27,8,13,43,14,17,300331026
36,7,14,32,10,10,300401006
25,11,12,27,9,11,300401007
40,12,15,30,8,12,300402011
36,14,10,30,14,13,300402027
27,15,17,32,16,18,300402030
26,15,23,24,11,14,300402002
27,9,7,41,14,12,300402005
30,8,12,24,14,10,300402008
30,11,11,39,17,14,300402029
28,11,11,31,8,8,300402024
30,14,23,32,8,11,300402009
36,9,14,38,10,9,300402013
31,11,20,21,6,12,300403020
23,11,3,36,14,14,300403001
21,14,11,36,9,16,300403017
26,8,8,38,18,12,300403004
37,11,17,30,8,13,300403016
24,10,14,27,12,18,300403006
27,8,10,29,10,13,300403015
37,7,23,29,10,8,300403007
30,8,11,27,11,15,300403023
35,7,11,32,6,11,300404002
32,9,14,26,8,12,300404013
25,12,16,38,11,14,300404011
34,12,15,31,12,14,300404019
24,6,15,29,11,15,300404027
33,7,13,38,17,10,300404028
27,7,15,32,16,13,300404025
29,9,12,36,13,18,300404012
28,8,9,37,3,10,300406005
25,8,10,18,8,16,300406020
23,8,8,35,17,15,300406027
23,12,11,22,11,12,300406030
29,5,18,29,15,13,300406018
35,8,10,37,6,16,300406004
33,16,13,28,14,16,300406029
30,13,18,27,16,16,300406026
35,8,11,27,7,11,300406023
30,15,11,32,16,10,300407011
22,5,14,30,9,12,300407019
27,9,14,22,10,9,300407028
33,15,14,30,7,15,300407008
36,9,19,28,14,12,300407014
31,10,22,25,9,14,300407003
30,12,26,27,11,15,300407010
27,7,13,38,7,12,300407015
32,7,17,26,10,16,300407016
35,15,18,31,10,16,300407025
24,9,20,30,7,14,300407006
29,11,14,26,8,15,300407012
26,20,19,26,12,9,300407021
27,9,11,36,8,13,300408004
25,7,12,33,14,9,300408023
35,17,11,30,9,10,300408007
26,9,13,25,14,9,300409019
30,9,14,29,11,18,300409020
30,12,10,31,18,10,300409001
39,10,19,26,14,13,300409002
28,7,12,34,13,15,300409005
21,13,9,24,11,16,300409014
34,7,12,28,7,14,300409003
29,17,12,30,15,16,300409016
42,9,17,42,13,11,300409017
35,11,20,27,12,13,300409025
32,12,16,29,10,13,300409010
32,16,11,32,7,13,300409024
32,11,13,34,11,15,300409022
27,13,19,22,10,12,300410011
23,8,12,26,13,17,300410027
21,13,10,29,6,15,300410030
29,10,14,27,6,16,300410029
30,12,9,27,11,11,300410015
36,12,18,23,8,16,300410007
29,7,11,27,14,13,300410023
31,8,11,46,9,18,300410012
28,10,14,28,14,14,300411005
34,12,11,31,10,6,300411013
26,11,11,29,10,15,300411018
40,9,10,32,9,8,300411028
26,4,19,38,11,20,300411003
32,23,14,35,8,15,300411009
35,10,18,30,8,12,300411021
46,7,17,29,9,14,300412011
29,9,12,25,5,10,300412020
30,4,14,23,11,10,300412008
36,11,15,28,15,11,300412017
27,14,17,29,10,13,300412018
37,11,12,23,11,4,300412015
30,6,19,30,9,14,300412024
33,14,13,37,11,9,300412007
27,8,16,27,8,8,300412022
29,6,14,29,7,13,300412023
29,8,10,28,11,16,300412012
32,8,9,38,11,10,300413004
46,15,22,29,6,14,300413009
26,15,12,25,14,16,300413013
22,12,6,38,14,13,300413021
26,9,15,33,9,19,300414001
30,11,8,27,7,9,300414002
41,11,11,37,10,12,300414006
32,5,14,23,9,10,300414010
39,15,20,34,15,15,300414014
23,12,13,27,12,17,300414016
22,9,8,31,8,12,300414019
28,11,10,32,10,14,300414025
29,13,15,38,9,20,300414027
20,18,15,29,4,11,300414028
28,13,18,24,9,13,300414030
33,16,14,39,9,12,300414012
31,9,8,34,9,14,300414022
35,7,15,31,10,19,300414026
31,7,14,37,13,18,300417005
24,11,14,29,11,13,300417001
28,12,22,32,5,17,300417002
27,4,10,32,10,8,300417007
27,9,15,29,12,14,300418013
31,10,16,26,8,9,300418019
29,8,17,32,13,15,300418006
34,10,11,30,17,12,300418021
24,13,4,31,5,12,300419005
26,6,18,26,6,19,300419007
29,18,13,30,10,10,300420001
27,6,13,40,10,14,300420002
23,11,10,31,12,7,300420021
30,7,17,30,19,16,300420013
25,11,21,25,11,14,300421019
35,16,9,28,14,7,300421006
29,14,13,35,7,8,300422004
32,7,8,39,14,9,300422025
28,7,15,23,14,13,300422022
27,11,15,25,9,18,300423014
28,8,16,24,12,11,300423024
32,8,14,33,10,9,300423026
32,11,21,27,6,15,300424030
32,7,12,33,12,7,300424022
21,20,12,33,11,14,300424015
33,10,11,37,13,10,300424025
31,4,16,34,9,16,300425014
36,5,11,32,17,14,300425004
36,12,15,33,10,12,300425024
27,18,18,27,12,15,300425026
31,7,7,29,7,10,300426030
21,12,12,25,8,15,300426015
20,9,15,26,15,13,300426021
27,11,20,31,7,16,300427002
29,10,10,29,8,14,300427005
32,9,18,38,14,12,300427006
28,14,17,35,10,13,300427013
29,10,12,27,12,14,300428001
28,13,16,31,9,13,300428007
29,11,13,31,12,8,300429024
33,7,17,26,9,10,300429022
36,15,12,34,8,14,300430015
33,10,16,29,13,7,300430025
28,11,10,37,8,19,300430026
29,12,16,30,11,11,300501005
22,12,5,38,17,12,300502001
27,11,11,33,10,14,300502013
36,7,19,26,6,15,300503005
29,9,12,37,7,16,300503021
25,10,16,39,14,13,300504019
21,19,10,40,18,20,300504013
30,7,12,31,18,14,300505021
25,16,12,27,8,9,300506019
34,11,12,16,14,7,300507002
31,6,12,32,11,12,300507024
41,10,9,22,12,8,300508001
25,14,8,29,13,11,300508026
30,3,17,38,9,12,300509002
29,8,12,35,7,16,300509024
34,3,16,22,8,8,300510001
29,13,6,32,13,13,300510026
32,9,10,24,7,17,300511005
36,12,24,32,5,13,300513002
31,7,16,30,15,18,300516019
24,10,12,30,12,9,300517013
29,9,15,26,10,14,300518019
25,9,17,27,12,14,300519013
33,3,17,36,7,9,300522002
32,9,17,30,10,7,300523021
32,11,19,37,10,16,300524002
23,13,7,33,18,8,300525021
22,4,10,33,10,14,300526019
28,12,15,30,19,11,300527013
26,9,12,34,11,17,300528002
27,14,10,23,8,12,300529021
23,8,14,30,12,15,300603013
31,13,14,29,10,15,300606013
32,11,9,27,8,10,300608002
26,8,16,25,16,12,300610002
18,16,14,28,7,17,300613002
28,11,14,40,12,13,300615013
32,8,15,30,23,11,300617013
--,--,--,,,,301003143
--,--,--,,,,301003017
--,--,--,,,,301004016
--,--,--,,,,301005005
--,--,--,,,,301005020
--,--,--,,,,301005014
--,--,--,,,,301005015
--,--,--,,,,301005006
--,--,--,,,,301005010
--,--,--,,,,301005022
--,--,--,,,,301005023
--,--,--,,,,301006016
--,--,--,,,,301006002
--,--,--,,,,301006030
--,--,--,,,,301006029
--,--,--,,,,301006021
--,--,--,,,,301007138
--,--,--,,,,301007001
--,--,--,,,,301007005
--,--,--,,,,301007017
--,--,--,,,,301007006
--,--,--,,,,301007010
--,--,--,,,,301007026
--,--,--,,,,301007023
--,--,--,,,,301008011
--,--,--,,,,301008008
--,--,--,,,,301008004
--,--,--,,,,301008014
--,--,--,,,,301008007
--,--,--,,,,301008009
--,--,--,,,,301009017
--,--,--,,,,301009010
--,--,--,,,,301009003
--,--,--,,,,301009015
--,--,--,,,,301009024
--,--,--,,,,301009021
--,--,--,,,,301010002
