away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
39,16,9,40,9,9,400579170
35,9,16,28,16,11,400579176
26,10,9,26,10,15,400579177
33,17,15,27,11,13,400579178
29,14,19,33,12,14,400579179
34,9,11,39,8,11,400579180
27,10,13,29,9,5,400579181
35,6,11,37,5,11,400579182
31,11,14,40,12,11,400579183
38,8,14,29,9,15,400755860
33,8,12,40,9,15,400579184
29,10,11,37,10,16,400579185
41,14,15,26,11,11,400579186
33,8,14,35,8,13,400579187
34,11,19,32,8,11,400579188
25,9,19,33,9,20,400579189
40,11,13,27,12,3,400579190
37,12,11,26,12,9,400579191
26,9,9,27,7,8,400579192
31,7,9,28,12,12,400579193
37,14,13,31,12,12,400579194
36,16,18,31,15,14,400579195
42,16,17,45,9,14,400579196
35,7,14,42,13,15,400579197
27,8,17,36,8,17,400579198
31,16,23,30,4,16,400579199
51,10,15,42,9,9,400579200
33,8,9,36,12,10,400579201
35,6,13,48,8,16,400579202
27,5,5,45,11,15,400579203
30,14,11,36,15,11,400579204
24,19,14,29,8,10,400579205
37,12,18,30,13,13,400579206
29,8,14,33,10,15,400579212
27,10,17,27,11,12,400579207
39,12,15,39,18,20,400579208
31,19,12,42,13,19,400579209
39,5,9,35,7,8,400579210
30,7,11,36,9,18,400579211
30,8,13,33,3,9,400579213
31,3,11,42,9,22,400579214
31,8,14,34,7,18,400579215
30,13,10,34,12,14,400579216
34,12,20,30,4,13,400579217
33,12,11,28,13,12,400579218
37,5,19,38,17,16,400579219
27,9,10,35,10,6,400579220
35,14,17,34,10,16,400579221
37,11,22,32,12,18,400579222
37,7,20,27,8,7,400579223
30,9,18,30,7,13,400579224
31,12,16,23,7,14,400579225
35,4,9,29,13,10,400579226
30,18,14,38,18,15,400579227
21,12,8,36,13,18,400579228
27,6,7,32,15,16,400579229
41,8,13,29,8,15,400579230
24,16,16,23,10,13,400579231
27,16,9,27,5,13,400579232
33,7,11,35,9,15,400579233
24,10,17,17,8,14,400579234
37,8,14,37,11,6,400579235
39,9,18,31,6,18,400579236
38,12,15,33,9,15,400579237
26,19,10,38,11,13,400579238
33,8,10,29,12,12,400579239
38,12,12,27,15,16,400579240
28,18,9,32,13,11,400579241
30,8,12,34,6,11,400579242
30,12,12,36,10,11,400579243
36,7,12,34,10,11,400579244
50,8,18,38,17,10,400579245
31,10,21,24,12,16,400579246
30,14,21,28,11,10,400579247
24,9,14,40,11,22,400579248
27,11,12,28,11,20,400579249
24,8,17,33,11,19,400579250
22,12,10,29,16,16,400579251
30,19,13,32,10,17,400579252
28,12,11,44,16,19,400579253
36,12,15,42,6,20,400579254
27,14,21,32,10,13,400579255
29,8,9,35,22,12,400579257
26,11,12,32,9,13,400579256
29,4,8,36,15,13,400579258
32,4,10,38,17,12,400579259
34,16,17,32,14,15,400579260
40,10,19,37,10,16,400579261
37,7,20,34,9,17,400579262
29,13,20,29,19,16,400579263
21,11,15,31,12,15,400579264
26,9,8,39,13,13,400579265
31,7,11,34,11,18,400579266
25,11,6,36,7,10,400579267
38,9,11,33,9,14,400579268
25,11,16,32,9,13,400579269
38,7,16,36,12,16,400579270
29,8,15,28,8,14,400579271
28,16,12,35,10,15,400579272
31,20,15,34,8,9,400579273
24,9,11,35,17,16,400579274
32,11,12,42,8,20,400579275
40,12,11,43,15,18,400579276
31,3,16,27,17,13,400579277
29,11,15,36,6,14,400579278
30,7,10,33,9,15,400579279
29,6,13,38,13,12,400579280
27,7,10,35,19,21,400579281
44,7,11,32,4,4,400579282
34,14,10,37,6,6,400579283
31,9,16,37,5,11,400579284
27,10,15,37,20,19,400579285
30,13,14,23,13,16,400579286
25,7,14,39,6,15,400579287
42,17,21,29,8,12,400579288
30,6,7,47,14,13,400579289
30,9,12,36,9,20,400579290
35,10,18,30,7,14,400579291
31,11,16,29,9,9,400579292
34,15,11,35,15,11,400579293
28,12,10,35,12,14,400579294
40,9,10,40,10,13,400579295
34,9,13,37,7,12,400579296
