away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
23,12,12,36,8,16,310121017
30,14,14,40,20,9,310121019
38,9,19,35,13,18,310121027
44,11,14,24,8,14,310121001
22,12,21,27,7,17,310121002
31,8,14,27,9,16,310121005
27,17,13,37,13,19,310121024
25,12,13,32,13,11,310121029
32,15,9,21,6,9,310121007
32,13,20,34,10,20,310121009
28,11,14,33,6,17,310122017
31,9,12,32,12,12,310122027
32,5,12,26,8,10,310122030
35,8,15,33,13,9,310122008
25,8,11,32,10,14,310122014
32,15,18,29,15,15,310122020
27,5,13,42,15,14,310122003
33,18,16,41,7,16,310122004
31,9,11,35,22,15,310122025
35,11,10,28,19,11,310122010
38,11,20,20,16,9,310122015
31,11,19,28,11,15,310122022
29,13,11,30,18,12,310122012
30,12,14,33,11,10,310123007
30,11,16,28,12,10,310124017
29,10,7,34,12,16,310124019
25,7,16,31,10,15,310124020
28,18,9,31,11,11,310124028
35,12,20,26,14,11,310124018
31,10,17,25,8,10,310124003
34,7,14,32,13,8,310124004
31,9,14,32,10,16,310124016
28,16,18,21,18,19,310124022
38,8,9,30,6,9,310124009
32,7,15,29,7,13,310125027
34,11,16,34,9,9,310125002
23,11,23,19,11,14,310125006
39,11,16,28,16,9,310125023
17,16,17,34,4,18,310125013
38,8,13,33,8,11,310126011
29,12,10,27,12,12,310126017
26,17,15,24,9,14,310126028
31,6,10,30,13,10,310126008
35,8,13,35,8,7,310126015
32,11,17,34,19,22,310126016
29,15,15,40,10,12,310126010
30,13,10,23,14,9,310126021
25,8,13,26,5,14,310126026
28,7,23,19,9,21,310126009
38,11,19,31,14,12,310127018
31,11,14,33,7,9,310127006
34,8,21,30,19,17,310127022
25,6,15,29,7,9,310128011
26,15,14,22,11,22,310128020
33,7,16,27,13,12,310128028
24,10,11,33,13,14,310128001
34,13,10,34,11,13,310128005
26,17,6,33,9,11,310128014
33,7,11,38,16,13,310128004
30,13,8,42,13,16,310128025
36,9,25,27,16,11,310128026
24,17,16,33,16,18,310128009
27,15,17,21,15,14,310128013
32,8,19,39,6,20,310128021
31,8,13,35,11,10,310129004
33,19,15,46,8,17,310129016
27,8,15,30,14,10,310129029
29,9,12,33,8,13,310129006
28,10,11,32,12,9,310129015
23,16,17,24,8,13,310129024
28,7,15,30,9,13,310129023
35,14,17,24,11,7,310129012
29,12,20,28,14,12,310130025
34,9,17,20,10,8,310130013
29,6,18,37,24,19,310130019
28,10,17,27,8,11,310130020
21,11,14,26,15,6,310130018
32,15,8,37,6,13,310130021
27,15,14,38,9,19,310130009
26,12,16,41,15,25,310131011
24,3,16,26,12,12,310131017
27,14,15,34,16,13,310131014
25,14,19,24,8,16,310131029
31,14,7,37,13,14,310131006
27,9,13,40,9,19,310131026
23,10,17,22,12,15,310131012
26,8,17,31,10,17,310201003
21,16,11,31,6,10,310201022
32,11,17,29,7,23,310201023
28,16,14,38,16,16,310201013
25,11,9,34,6,14,310202001
33,16,18,26,6,13,310202005
34,13,9,28,10,12,310202017
38,8,14,24,6,11,310202008
44,10,16,29,5,8,310202018
37,10,17,28,10,17,310202016
23,9,7,36,8,14,310202025
26,7,16,38,10,14,310202007
25,14,8,44,10,15,310202021
27,12,12,27,17,11,310202026
30,11,11,20,10,11,310202012
35,9,11,27,17,10,310203019
29,20,17,28,8,17,310203009
28,10,10,32,12,10,310203013
31,8,12,44,14,16,310204011
34,14,14,34,7,13,310204020
37,17,12,33,7,14,310204027
26,13,16,32,9,15,310204028
27,9,12,22,11,16,310204030
33,11,15,28,16,12,310204001
23,11,12,26,14,8,310204008
23,10,15,24,10,15,310204002
23,10,18,26,12,17,310204029
35,10,15,27,11,13,310204021
33,9,18,28,15,13,310204023
31,12,11,31,11,13,310204007
35,10,10,26,7,10,310205027
30,14,10,25,15,9,310205030
28,7,10,24,6,9,310205005
29,8,4,31,11,12,310205003
32,14,12,37,14,15,310205010
33,5,16,27,9,13,310205015
41,5,16,31,14,8,310205016
29,5,7,27,9,6,310205026
30,9,17,30,5,8,310205009
33,11,20,34,10,16,310206014
31,15,17,25,16,15,310206017
20,7,13,29,10,18,310206018
30,16,12,37,4,17,310206002
32,5,14,39,11,17,310207030
33,11,15,26,17,13,310207003
29,14,14,31,14,15,310207029
31,12,11,35,16,16,310207006
31,6,13,37,10,21,310207007
24,17,14,23,8,11,310207022
28,10,11,31,14,20,310207023
32,9,6,36,14,12,310207009
42,8,10,24,11,15,310208001
27,10,18,32,17,18,310208019
37,8,14,26,9,6,310208008
26,11,15,26,10,12,310208014
32,12,13,38,12,14,310208015
30,6,10,40,18,23,310208025
36,15,15,22,9,7,310208010
27,17,11,31,7,17,310209005
28,12,13,29,13,13,310209011
29,11,16,30,13,16,310209017
34,6,15,30,15,14,310209020
27,12,12,39,12,18,310209027
31,10,13,23,9,8,310209028
26,12,17,22,12,15,310209018
30,11,11,36,12,16,310209026
30,9,12,36,12,11,310209023
30,12,18,30,12,14,310209009
35,12,15,24,12,10,310210002
23,9,13,35,12,18,310210021
28,11,11,26,10,12,310210007
24,20,18,31,13,15,310211011
34,9,12,34,7,16,310211019
42,15,16,38,8,9,310211020
23,9,16,23,12,16,310211028
35,13,5,37,5,13,310211030
28,17,10,31,12,15,310211005
33,11,17,23,12,16,310211008
34,7,14,31,13,18,310211018
33,11,18,34,11,14,310211029
32,15,7,35,10,15,310211026
35,9,10,32,8,7,310212001
36,9,14,38,11,19,310212017
41,6,16,24,2,6,310212003
36,4,9,33,12,15,310212016
29,8,19,21,14,17,310212027
33,9,15,22,16,7,310212010
36,10,19,27,10,11,310212015
27,9,12,35,14,19,310212023
32,9,17,31,9,15,310213002
23,11,8,37,9,17,310213019
34,14,11,27,16,17,310213005
21,4,14,23,9,18,310213008
33,9,13,25,14,13,310213028
22,7,15,31,10,13,310213029
31,2,20,27,20,9,310213009
33,18,16,25,11,12,310213021
38,12,14,26,13,9,310214017
30,12,13,26,11,8,310214030
30,9,17,16,10,11,310214008
25,9,20,26,7,11,310214015
27,14,12,22,13,18,310214016
26,13,12,36,10,10,310214010
40,10,13,34,11,12,310215011
30,6,16,27,11,12,310215004
27,15,16,38,10,12,310215025
31,13,17,26,11,7,310215029
30,9,18,29,3,19,310215021
25,13,16,22,10,14,310215009
35,12,15,38,9,9,310216019
39,10,17,30,11,12,310216028
29,13,17,28,9,9,310216002
29,19,19,26,12,15,310216005
28,18,15,28,17,9,310216008
32,6,12,38,6,13,310216018
34,11,14,32,17,17,310216016
28,12,26,25,10,21,310216006
39,11,10,28,12,8,310216010
41,3,12,37,3,8,310216015
27,7,17,30,10,14,310216026
22,13,11,23,8,9,310216022
23,6,8,32,9,10,310217004
34,5,12,34,9,13,310217021
--,--,--,,,,310220032
38,13,15,39,10,20,310222027
33,8,15,30,11,9,310222030
34,16,11,26,17,8,310222008
25,9,12,35,8,9,310222014
32,18,17,38,8,13,310222015
28,5,17,28,7,7,310222025
24,12,21,26,10,14,310222007
41,11,18,24,11,11,310222009
24,8,7,42,12,19,310222013
35,22,10,30,7,10,310223005
28,15,16,29,16,15,310223011
32,10,19,25,11,17,310223019
23,11,11,39,10,13,310223020
41,13,10,33,4,8,310223024
20,16,14,27,4,15,310223028
27,13,15,35,8,17,310223018
35,11,14,33,18,14,310223016
23,10,20,32,11,19,310223006
25,10,12,29,7,13,310223021
27,5,23,30,6,13,310223003
29,10,17,28,10,16,310223022
33,6,12,40,13,14,310224004
35,3,13,45,7,17,310224007
37,19,14,26,20,13,310225011
26,6,15,36,13,17,310225020
30,12,14,25,6,19,310225028
30,14,18,26,12,9,310225030
29,13,13,43,19,15,310225005
31,14,12,29,5,8,310225014
26,7,7,32,16,21,310225016
31,15,13,40,13,10,310225019
28,9,15,35,7,13,310225024
32,17,22,17,17,16,310225009
32,13,11,31,8,7,310225013
41,6,9,43,8,11,310225022
30,9,17,26,15,10,310226008
43,8,13,37,11,10,310226027
28,10,18,34,13,10,310226029
30,18,11,35,11,12,310226010
31,18,13,25,12,12,310226015
29,14,17,26,10,21,310226012
33,13,12,40,12,21,310227011
27,9,14,27,12,19,310227025
34,8,16,31,11,13,310227005
26,14,13,36,25,20,310227016
26,13,12,34,4,14,310227019
29,11,6,29,10,13,310227028
28,13,19,27,10,13,310227003
24,18,11,34,6,16,310227024
35,8,16,36,6,20,310227014
34,15,25,20,14,15,310227022
37,7,14,40,9,16,310228017
41,15,17,26,13,15,310228027
33,10,9,37,7,6,310228007
36,6,13,32,9,13,310228026
30,9,21,38,11,19,310228023
33,11,13,35,11,10,310301011
27,11,9,37,8,18,310301019
38,5,15,29,7,12,310301020
29,7,11,32,6,12,310301028
29,17,15,33,17,15,310301015
35,18,16,29,10,13,310301016
25,14,22,26,16,12,310301029
32,4,13,24,9,16,310301022
27,16,17,24,13,13,310302001
37,11,15,27,16,10,310302005
40,14,16,29,11,10,310302027
26,7,12,35,10,13,310302002
39,8,16,24,14,10,310302008
25,8,14,32,9,16,310302018
33,10,17,37,9,16,310302025
22,6,13,44,5,16,310302007
24,14,10,27,9,16,310302023
30,9,8,39,12,13,310302012
29,8,16,27,8,12,310303014
27,12,14,25,8,17,310303026
29,7,6,34,7,12,310304017
33,17,19,25,5,16,310304019
30,12,14,28,8,9,310304020
24,12,10,25,13,16,310304001
24,15,16,22,6,15,310304002
21,16,13,26,13,17,310304018
28,9,16,25,11,15,310304029
25,6,18,27,14,16,310304006
32,7,18,30,13,14,310304015
34,6,14,35,5,8,310304024
35,14,12,37,13,7,310304013
38,16,9,42,20,17,310305017
31,17,21,28,16,14,310305027
32,19,20,34,14,13,310305010
36,14,18,36,11,16,310305026
29,12,22,23,10,9,310305022
32,24,16,31,6,20,310305012
26,10,16,22,8,16,310306014
35,14,8,27,16,11,310306024
21,8,11,34,11,10,310306008
27,12,20,36,17,22,310306020
31,7,14,27,7,21,310306001
32,5,12,27,13,17,310306005
37,8,15,43,6,14,310306025
27,15,11,29,8,15,310306006
30,3,18,27,12,18,310306015
28,8,9,31,8,19,310307019
33,6,13,30,7,13,310307030
19,22,20,26,9,16,310307018
32,9,11,34,12,9,310307004
32,12,16,29,16,16,310307016
26,8,12,24,15,7,310307029
27,12,16,24,18,16,310307023
30,13,10,22,16,14,310308001
26,14,16,27,17,19,310308005
27,10,13,32,8,20,310308011
32,10,14,33,19,22,310308027
22,12,10,25,6,14,310308014
25,11,11,31,10,17,310308021
33,8,10,34,14,12,310309017
37,16,18,30,16,15,310309020
19,14,16,24,17,16,310309028
29,12,10,24,13,12,310309030
31,8,16,27,11,9,310309002
27,4,11,35,9,9,310309003
28,4,15,34,5,13,310309015
39,7,17,50,16,15,310309016
20,10,17,26,5,16,310309029
19,20,12,27,5,15,310309024
30,6,14,35,16,21,310309023
24,13,11,28,18,15,310310014
26,11,12,30,17,12,310310006
38,13,19,29,13,20,310310021
34,11,15,35,10,18,310311017
37,8,11,39,5,8,310311020
21,13,14,30,16,14,310311028
29,10,15,32,10,18,310311030
24,4,13,36,14,12,310311004
27,8,20,30,12,14,310311016
25,13,16,25,9,11,310311025
29,11,15,33,9,14,310311024
35,13,18,26,8,12,310311009
26,12,14,35,5,15,310312014
24,10,16,31,9,16,310312001
37,13,11,28,10,12,310312027
30,14,16,30,9,12,310312003
27,13,13,31,9,13,310312004
22,12,21,32,12,15,310312015
33,9,12,34,7,18,310312010
31,12,9,33,15,13,310312006
25,8,13,33,11,11,310312007
36,8,10,36,18,18,310313005
25,8,18,23,16,21,310313028
43,14,12,30,10,12,310313021
26,6,18,40,10,17,310313002
28,5,15,29,15,15,310313018
34,9,27,33,13,15,310313009
37,13,12,33,12,10,310314017
31,11,19,26,23,18,310314027
33,10,22,21,10,15,310314003
26,7,13,39,8,11,310314014
23,13,19,34,10,14,310314029
28,12,16,29,16,16,310314010
33,11,10,40,11,14,310314026
20,4,13,35,11,19,310314023
33,6,18,27,14,5,310314013
20,11,13,36,5,21,310315001
29,12,14,33,13,18,310315011
32,10,16,31,20,12,310315004
27,6,15,19,15,7,310315022
36,7,12,27,8,10,310316001
30,19,15,29,7,15,310316002
30,8,16,31,11,10,310316008
26,10,17,34,9,15,310316003
34,17,14,31,9,12,310316014
35,15,19,20,11,15,310316015
31,6,15,36,15,11,310316010
25,17,12,32,7,14,310316026
35,7,17,32,17,14,310316023
31,10,14,24,7,13,310316009
37,9,11,36,8,17,310316012
33,17,13,29,17,13,310317017
32,9,13,29,6,10,310317018
22,7,19,30,15,12,310317022
30,16,13,34,16,12,310318011
35,12,16,37,14,18,310318019
27,19,14,24,13,17,310318028
42,8,16,22,5,6,310318001
29,13,18,26,12,13,310318008
27,7,16,30,6,13,310318025
27,9,13,34,7,19,310318006
29,6,13,35,9,16,310318010
26,8,11,31,5,10,310318015
35,16,21,31,14,12,310318021
41,16,14,37,14,22,310318023
28,17,17,29,15,16,310318013
30,7,15,28,6,15,310319012
27,4,10,34,4,12,310319014
27,6,11,28,10,13,310319003
29,7,20,33,11,13,310319029
30,9,12,29,5,13,310319024
27,10,10,28,8,11,310319022
26,21,22,22,10,11,310320027
25,9,11,31,8,11,310320001
30,9,6,38,12,15,310320015
29,9,9,31,7,11,310320012
36,11,16,22,5,25,310320016
30,22,14,34,14,11,310320010
33,10,11,35,9,11,310320025
33,6,18,40,11,16,310320006
28,17,14,26,9,13,310320013
35,12,20,28,10,15,310321005
38,6,19,26,17,11,310321017
38,10,9,29,9,13,310321018
22,12,22,27,11,10,310321004
24,6,19,26,14,9,310321029
33,12,17,35,7,12,310321024
33,8,23,39,13,16,310321007
30,10,12,21,5,13,310322001
22,10,27,30,15,21,310322022
42,10,13,38,18,9,310322013
37,19,13,40,18,16,310323005
31,8,9,30,10,6,310323020
31,6,13,24,4,12,310323030
32,11,15,33,4,20,310323002
26,8,12,29,8,12,310323008
30,17,15,23,9,15,310323015
37,12,15,24,11,11,310323018
22,8,14,27,8,14,310323025
29,13,12,31,14,11,310323010
36,13,11,34,8,10,310323021
33,12,8,34,8,7,310323007
27,16,19,32,13,25,310323012
31,7,18,33,10,16,310324006
25,11,7,30,13,13,310324026
40,15,13,35,17,15,310325011
26,9,19,28,6,11,310325019
30,7,17,28,9,17,310325002
25,14,14,32,19,17,310325005
24,7,13,34,15,16,310325014
35,7,14,25,15,10,310325018
24,8,10,27,18,15,310325004
28,12,20,29,11,16,310325025
28,18,14,30,15,15,310325007
24,12,11,28,9,17,310325021
30,8,19,27,12,14,310325022
24,10,18,33,7,10,310325009
26,8,16,30,11,14,310325013
25,7,13,31,9,12,310326001
29,10,7,30,16,6,310326030
28,14,19,29,10,17,310326008
38,9,12,30,7,11,310326015
35,5,19,22,9,19,310326026
26,14,14,37,14,18,310326012
45,13,21,27,9,12,310327020
45,2,11,37,11,11,310327005
24,9,10,31,17,10,310327014
17,10,13,27,13,15,310327029
29,13,11,32,17,14,310327016
26,12,11,28,14,14,310327025
31,15,14,29,15,11,310327009
26,17,11,31,13,9,310327013
31,16,15,34,12,16,310327021
26,3,15,28,8,15,310328011
29,17,8,33,4,10,310328030
35,9,21,32,11,14,310328018
32,12,15,29,13,17,310328004
32,7,15,27,10,11,310328024
37,16,13,36,17,18,310328026
22,8,13,38,6,15,310329005
40,16,9,31,11,14,310329017
34,8,13,44,8,19,310329025
30,9,11,41,9,18,310329023
27,10,6,35,7,13,310330001
28,14,18,28,14,15,310330011
24,14,14,33,8,13,310330020
27,8,13,23,12,14,310330027
23,13,14,23,11,15,310330028
26,6,12,26,6,8,310330030
35,16,17,29,10,5,310330018
28,11,12,24,11,9,310330003
42,8,12,27,7,8,310330016
28,13,14,33,11,7,310330029
28,7,20,32,11,15,310330007
28,12,13,23,14,13,310330021
25,6,11,36,11,18,310330012
35,8,11,30,13,12,310331024
36,11,13,40,12,7,310331013
30,9,10,34,13,13,310401011
29,8,16,28,9,12,310401019
22,13,10,34,9,9,310401020
26,12,9,29,27,12,310401027
25,7,16,27,10,20,310401008
35,3,6,38,14,10,310401001
28,12,17,18,8,14,310401003
37,9,18,24,7,15,310401016
32,10,17,33,12,12,310401010
32,12,21,30,10,13,310401021
31,17,17,23,12,5,310401022
38,7,18,29,12,16,310401023
33,6,10,29,15,14,310401026
23,10,8,28,15,11,310402004
27,7,26,27,17,18,310402029
31,10,14,40,5,19,310402015
32,11,14,36,7,14,310402009
29,16,16,34,13,17,310402012
30,7,15,35,16,16,310403024
33,11,17,33,12,20,310403013
18,8,9,33,4,21,310403002
42,8,15,24,6,9,310403017
30,8,22,26,10,10,310403018
22,11,14,31,8,14,310403023
23,7,9,33,15,11,310403028
34,16,13,32,7,15,310403030
22,11,12,32,16,13,310403003
23,7,11,28,7,14,310403010
28,5,13,28,4,11,310403022
30,9,13,22,3,11,310405001
30,9,11,33,10,15,310405005
35,11,18,25,12,10,310405017
29,4,18,38,11,21,310405019
27,20,18,30,10,19,310405027
22,14,11,28,9,15,310405002
28,18,12,27,7,14,310405018
31,12,15,32,9,14,310405004
36,10,20,33,14,14,310405029
40,6,17,30,13,14,310405010
42,8,12,36,5,12,310405007
33,14,11,25,15,9,310405022
36,16,17,35,14,19,310405013
26,13,17,32,6,19,310406011
33,15,9,32,17,9,310406020
28,11,8,30,11,12,310406028
29,6,16,24,9,13,310406030
21,9,10,30,12,14,310406008
30,8,18,27,11,11,310406003
32,6,11,31,12,16,310406014
37,7,15,29,9,14,310406016
31,13,15,29,19,12,310406025
28,12,14,30,15,17,310406006
24,14,9,40,7,12,310406024
35,12,17,32,18,11,310406009
27,8,12,35,9,12,310407004
28,13,10,27,14,13,310407026
27,9,13,34,15,11,310408011
37,11,16,32,6,17,310408017
32,9,20,25,5,11,310408020
25,13,21,30,8,17,310408002
34,7,15,30,9,16,310408005
22,10,9,34,15,14,310408008
22,11,11,29,5,16,310408014
28,8,15,30,7,12,310408003
23,17,19,27,19,14,310408025
33,16,17,31,11,9,310408029
27,9,22,27,15,18,310408006
31,21,17,34,7,9,310408022
26,7,23,33,15,10,310409027
28,17,10,42,16,16,310409010
30,8,15,29,6,11,310409015
23,10,14,24,9,12,310409024
31,7,15,37,12,13,310409007
32,5,21,17,16,13,310410019
23,3,19,27,15,18,310410014
15,16,10,30,15,20,310410028
23,11,14,35,6,15,310410029
28,11,15,21,8,13,310410030
35,7,12,36,12,14,310410011
23,14,14,33,18,14,310410006
37,15,23,24,19,10,310410009
33,5,13,24,10,10,310410013
28,10,19,20,15,14,310411001
21,9,8,22,7,7,310411017
37,19,18,23,8,11,310411020
36,13,21,36,10,18,310411027
25,9,6,33,12,16,310411008
29,3,15,29,13,15,310411003
32,18,20,34,11,16,310411015
43,6,20,35,17,17,310411010
28,9,12,39,10,8,310411007
32,13,17,28,7,15,310411021
31,9,19,24,16,13,310411023
39,12,13,28,5,12,310412018
27,15,15,25,14,11,310412022
31,11,9,38,7,12,310412013
25,12,16,35,5,16,310413002
27,8,13,30,15,13,310413004
27,17,16,27,13,13,310413005
30,5,14,36,6,14,310413006
36,12,15,30,12,15,310413016
26,9,18,43,12,28,310413019
37,4,11,31,9,9,310413020
26,8,13,39,13,24,310413025
29,8,16,27,10,16,310413026
27,13,15,23,10,17,310413028
27,10,14,30,7,9,310413030
31,17,21,32,9,12,310413009
26,13,21,25,12,18,310413012
39,12,8,32,14,6,310413021
39,4,12,37,16,12,310413023
21,13,12,28,21,15,310416004
27,12,9,37,15,14,310416014
24,5,10,27,13,18,310416019
29,11,14,29,10,13,310416006
33,5,16,29,11,10,310417024
29,4,3,32,9,13,310417013
21,13,14,29,15,18,310417002
29,5,11,30,7,11,310417025
28,12,13,38,8,12,310418014
24,9,18,37,20,22,310418004
33,20,13,28,9,10,310419002
26,13,15,32,20,16,310419019
30,7,13,27,10,6,310419006
26,5,11,37,17,17,310420025
36,11,15,38,10,19,310420024
27,9,16,31,13,13,310420013
32,10,16,27,15,11,310421011
30,20,12,23,11,9,310421020
30,7,16,30,7,10,310421022
30,13,21,21,12,20,310422018
31,10,10,28,10,8,310422001
29,14,13,27,11,14,310422003
31,15,14,30,15,14,310423011
28,9,15,28,6,10,310423022
36,12,14,29,8,11,310423029
38,11,11,33,10,13,310423007
32,9,9,40,9,14,310424020
44,9,18,29,13,14,310424018
32,10,13,37,7,16,310424001
23,9,9,27,12,10,310424003
28,9,17,30,9,9,310425029
28,9,15,29,20,13,310425006
38,12,15,31,13,8,310425007
36,7,13,37,11,6,310426019
25,13,21,30,8,14,310426004
22,3,19,27,15,16,310426013
32,9,8,32,15,10,310427014
40,10,17,35,10,15,310427024
34,4,18,35,16,14,310427025
24,7,14,24,14,16,310428001
29,14,13,23,7,15,310428003
27,12,9,26,15,7,310428022
23,9,11,29,14,14,310429029
28,17,8,26,16,18,310501025
32,7,14,34,5,18,310501014
29,9,10,27,10,11,310502004
35,5,11,33,11,11,310502013
28,10,12,32,12,10,310503014
25,13,16,27,7,16,310503025
29,10,12,44,14,14,310504004
28,11,11,31,13,10,310504013
29,18,12,25,9,12,310506001
24,13,11,31,8,14,310506006
35,18,14,35,20,9,310507029
24,12,15,29,10,13,310507002
24,15,16,34,6,20,310508006
25,12,13,29,7,13,310508001
35,10,17,25,3,18,310509002
38,16,18,31,24,19,310509029
25,8,11,27,10,11,310510004
26,4,17,30,8,13,310511014
25,8,15,35,15,18,310511025
29,6,11,26,9,13,310512001
35,6,16,34,7,11,310513029
23,16,10,30,14,13,310515025
27,6,16,26,19,10,310515004
24,11,13,25,8,13,310517006
35,10,15,24,17,10,310518004
29,9,15,23,14,12,310519006
28,9,12,33,12,14,310521025
28,13,13,27,5,10,310522014
28,5,13,35,20,26,310523025
32,10,22,33,8,16,310524014
34,15,13,30,14,12,310525006
36,6,17,34,11,10,310526004
30,6,11,30,16,12,310531014
30,11,20,24,6,12,310602014
27,9,13,30,12,14,310605006
29,15,15,29,12,11,310607006
27,9,18,22,4,11,310609006
30,10,14,30,9,17,310612014
--,--,--,,,,311216011
--,--,--,,,,311216027
--,--,--,,,,311216008
--,--,--,,,,311216029
--,--,--,,,,311217017
--,--,--,,,,311217010
--,--,--,,,,311217016
--,--,--,,,,311217009
--,--,--,,,,311218028
--,--,--,,,,311218014
--,--,--,,,,311218006
--,--,--,,,,311219030
--,--,--,,,,311219022
--,--,--,,,,311219013
--,--,--,,,,311220005
--,--,--,,,,311220020
--,--,--,,,,311220004
--,--,--,,,,311220025
--,--,--,,,,311220007
--,--,--,,,,311220023
--,--,--,,,,311221019
--,--,--,,,,311221002
--,--,--,,,,311221018
--,--,--,,,,311221003
--,--,--,,,,311221015
--,--,--,,,,311221024
--,--,--,,,,311221026
--,--,--,,,,311221012
--,--,--,,,,311222001
--,--,--,,,,311222021
28,13,19,23,8,16,311225018
36,15,23,23,8,17,311225006
25,16,14,30,12,17,311225013
31,14,18,36,7,17,311225025
30,13,10,31,17,16,311225009
34,11,12,22,15,7,311226005
31,9,16,35,18,11,311226011
30,11,10,29,6,11,311226019
40,18,16,31,8,12,311226027
31,8,12,37,15,16,311226030
34,8,17,30,10,12,311226016
37,10,15,32,5,20,311226006
33,9,25,25,12,13,311226024
35,12,13,33,12,15,311226021
38,9,20,33,17,12,311226022
29,16,11,30,10,12,311226023
