id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
280113028,2,home,,,,1,0
280113010,2,away,,,,1,1
280113001,2,home,,,,1,1
280113009,2,home,,,,1,0
280113013,2,home,,,,1,1
280113018,2,home,,,,0,1
280114023,2,home,,,,0,0
280114025,2,away,,,,0,0
280114026,2,home,,,,0,0
280114030,2,home,,,,0,0
280114002,2,away,,,,0,0
280114017,2,away,,,,0,0
280114024,2,home,,,,0,0
280115001,2,home,,,,0,1
280115016,2,away,,,,0,0
280115019,2,home,,,,0,0
280115029,2,away,,,,0,0
280115008,2,home,,,,0,0
280115010,2,away,,,,0,1
280115012,2,home,,,,0,0
280115018,2,home,,,,0,1
280116003,2,home,,,,0,0
280116011,2,home,,,,0,1
280116014,2,away,,,,0,1
280116015,2,home,,,,0,1
280116028,2,home,,,,1,0
280116030,2,home,,,,0,1
280116002,2,home,,,,0,0
280116017,2,away,,,,0,1
280117007,2,home,,,,0,0
280117024,2,away,,,,0,0
280117013,2,away,,,,0,0
280118003,2,home,,,,0,0
280118014,2,away,,,,0,0
280118021,2,home,,,,1,0
280118026,2,home,,,,1,0
280118027,2,home,,,,0,0
280118028,2,home,,,,0,0
280118029,2,home,,,,0,0
280118002,2,home,,,,0,0
280118008,2,away,,,,0,0
280118004,2,away,,,,0,0
280119007,2,home,,,,0,1
280119011,2,away,,,,0,1
280119019,2,home,,,,0,1
280119020,2,home,,,,1,1
280119030,2,home,,,,1,1
280119004,2,home,,,,1,1
280119010,2,home,,,,0,0
280119012,2,home,,,,1,0
280119014,2,away,,,,1,1
280119015,2,away,,,,0,1
280119006,2,home,,,,0,1
280120021,2,home,,,,1,0
280121012,2,away,,,,1,0
280121009,2,away,,,,1,1
280121018,2,away,,,,1,0
280121027,2,home,,,,0,1
280121030,2,away,,,,1,1
280121010,2,home,,,,1,1
280121001,2,away,,,,0,1
280121020,2,away,,,,1,1
280121003,2,home,,,,0,1
280121029,2,home,,,,1,1
280121019,2,home,,,,0,0
280121013,2,home,,,,0,0
280121014,2,away,,,,0,0
280122015,2,away,,,,0,0
280122023,2,home,,,,0,0
280123003,2,home,,,,0,0
280123005,2,home,,,,0,0
280123007,2,home,,,,0,0
280123016,2,home,,,,0,1
280123020,2,away,,,,0,0
280123025,2,away,,,,0,0
280123029,2,away,,,,0,0
280123030,2,away,,,,0,0
280123002,2,away,,,,0,0
280123004,2,home,,,,0,0
280123012,2,home,,,,0,1
280123024,2,home,,,,0,0
280124015,2,home,,,,0,1
280124009,2,home,,,,0,0
280124014,2,away,,,,0,1
280125003,2,home,,,,0,0
280125005,2,away,,,,0,0
280125007,2,home,,,,0,1
280125008,2,home,,,,0,0
280125022,2,away,,,,0,0
280125026,2,home,,,,0,0
280125027,2,home,,,,0,0
280125028,2,home,,,,0,1
280125002,2,home,,,,0,0
280125004,2,away,,,,0,0
280125006,2,home,,,,0,0
280125018,2,home,,,,0,0
280125025,2,away,,,,0,0
280126014,2,home,,,,1,1
280126029,2,home,,,,1,1
280126030,2,away,,,,1,1
280126024,2,away,,,,0,1
280127004,2,away,,,,1,1
280127013,2,away,,,,1,1
280127019,2,home,,,,1,1
280127022,2,home,,,,1,1
280127015,2,home,,,,1,1
280127006,2,home,,,,1,1
280127016,2,home,,,,1,1
280127009,2,home,,,,0,1
280127010,2,away,,,,1,1
280127025,2,away,,,,1,1
280128003,2,home,,,,0,0
280128026,2,home,,,,0,0
280128029,2,away,,,,0,0
280128012,2,away,,,,0,0
280129011,2,away,,,,0,0
280129021,2,home,,,,0,0
280129025,2,home,,,,0,1
280129027,2,home,,,,0,0
280129004,2,home,,,,0,0
280129010,2,home,,,,0,0
280129013,2,home,,,,0,0
280129014,2,away,,,,0,0
280129017,2,home,,,,0,0
280130022,2,away,,,,0,0
280130003,2,away,,,,0,1
280130016,2,home,,,,1,1
280130019,2,home,,,,0,1
280130020,2,home,,,,0,1
280130023,2,home,,,,0,0
280130026,2,home,,,,0,1
280130028,2,home,,,,1,1
280130029,2,away,,,,0,0
280130012,2,home,,,,0,1
280131025,2,home,,,,0,0
280131008,2,home,,,,0,0
280131002,2,home,,,,0,0
280131021,2,away,,,,0,0
280201011,2,away,,,,0,0
280201016,2,home,,,,0,0
280201020,2,away,,,,0,0
280201023,2,home,,,,0,0
280201028,2,away,,,,0,1
280201009,2,home,,,,0,0
280201022,2,home,,,,0,0
280201014,2,away,,,,0,0
280201027,2,away,,,,0,0
280202001,2,home,,,,0,1
280202007,2,home,,,,0,1
280202011,2,away,,,,1,1
280202023,2,home,,,,1,0
280202025,2,home,,,,0,1
280202029,2,away,,,,0,1
280202005,2,home,,,,0,1
280202015,2,away,,,,0,1
280203027,2,away,,,,1,1
280203008,2,home,,,,0,0
280204001,2,home,,,,0,0
280204016,2,away,,,,0,0
280204019,2,away,,,,0,0
280204021,2,home,,,,0,0
280204022,2,away,,,,0,0
280204025,2,away,,,,0,0
280204026,2,home,,,,0,0
280204014,2,away,,,,0,0
280204018,2,away,,,,0,0
280205005,2,home,,,,0,0
280205011,2,away,,,,0,0
280205020,2,home,,,,1,0
280205029,2,away,,,,0,0
280205017,2,away,,,,0,0
280206001,2,home,,,,0,1
280206007,2,away,,,,0,0
280206019,2,home,,,,0,1
280206021,2,away,,,,0,0
280206022,2,home,,,,0,0
280206023,2,away,,,,0,0
280206027,2,away,,,,1,1
280206002,2,home,,,,1,0
280206006,2,home,,,,0,1
280206008,2,home,,,,0,0
280206018,2,away,,,,0,1
280207010,2,home,,,,0,0
280207020,2,home,,,,0,1
280207009,2,away,,,,0,1
280208016,2,away,,,,0,0
280208019,2,away,,,,0,0
280208021,2,home,,,,0,0
280208023,2,home,,,,0,0
280208028,2,away,,,,0,0
280208030,2,away,,,,0,0
280208001,2,away,,,,0,1
280208006,2,home,,,,0,0
280208018,2,away,,,,0,0
280208008,2,home,,,,0,0
280208007,2,home,,,,0,0
280209003,2,home,,,,0,1
280209011,2,home,,,,0,1
280209026,2,home,,,,1,0
280209009,2,home,,,,0,1
280209010,2,home,,,,0,1
280209015,2,away,,,,0,1
280209020,2,home,,,,0,1
280210002,2,home,,,,1,1
280210014,2,away,,,,0,1
280210016,2,away,,,,1,1
280210008,2,home,,,,1,1
280210017,2,home,,,,1,1
280210005,2,away,,,,0,0
280210021,2,home,,,,0,0
280211015,2,away,,,,0,0
280211019,2,away,,,,0,1
280211020,2,home,,,,0,0
280211028,2,away,,,,0,0
280211030,2,away,,,,0,0
280211009,2,home,,,,0,1
280211010,2,home,,,,0,0
280212001,2,away,,,,0,0
280212011,2,away,,,,0,0
280212029,2,home,,,,0,0
280212004,2,away,,,,0,0
280212014,2,away,,,,0,0
280212017,2,home,,,,0,0
280213009,2,home,,,,1,0
280213005,2,away,,,,0,0
280213015,2,away,,,,0,1
280213016,2,away,,,,1,0
280213019,2,home,,,,0,1
280213020,2,home,,,,0,1
280213025,2,away,,,,0,0
280213028,2,home,,,,0,1
280213030,2,home,,,,0,1
280213002,2,home,,,,1,0
280213006,2,home,,,,0,0
280213008,2,home,,,,1,1
280213010,2,home,,,,0,1
280213012,2,away,,,,0,0
280214004,2,home,,,,0,0
280214021,2,home,,,,0,1
280217032,2,away,,,,0,0
280219005,2,away,,,,0,0
280219007,2,home,,,,0,0
280219016,2,home,,,,0,0
280219022,2,away,,,,0,0
280219025,2,home,,,,0,0
280219026,2,home,,,,0,0
280219027,2,away,,,,0,0
280219008,2,away,,,,0,0
280219013,2,home,,,,0,0
280219024,2,home,,,,0,0
280220003,2,home,,,,0,0
280220011,2,away,,,,0,1
280220015,2,home,,,,0,1
280220020,2,home,,,,1,1
280220021,2,away,,,,0,1
280220023,2,home,,,,1,1
280220028,2,home,,,,0,1
280220009,2,home,,,,1,1
280220012,2,home,,,,0,1
280220017,2,home,,,,0,0
280221010,2,home,,,,0,0
280221016,2,away,,,,0,0
280221022,2,home,,,,0,0
280222003,2,away,,,,0,1
280222004,2,home,,,,0,0
280222011,2,home,,,,0,0
280222019,2,home,,,,0,0
280222029,2,away,,,,0,0
280222030,2,away,,,,0,0
280222009,2,away,,,,0,0
280222012,2,home,,,,0,0
280222018,2,home,,,,0,0
280222025,2,home,,,,1,1
280222005,2,home,,,,0,0
280222008,2,home,,,,0,0
280222021,2,home,,,,0,0
280223026,2,home,,,,1,1
280223027,2,home,,,,1,1
280223012,2,away,,,,1,0
280223014,2,away,,,,0,1
280223015,2,home,,,,1,1
280223017,2,home,,,,1,1
280223024,2,home,,,,0,1
280224021,2,away,,,,1,1
280224022,2,away,,,,1,1
280224016,2,away,,,,0,1
280224005,2,home,,,,1,1
280224019,2,home,,,,1,1
280224025,2,away,,,,1,0
280224028,2,home,,,,1,1
280224010,2,home,,,,0,0
280225003,2,away,,,,0,0
280225007,2,away,,,,0,0
280225011,2,away,,,,0,0
280225006,2,home,,,,0,1
280225012,2,away,,,,0,0
280225024,2,home,,,,0,0
280226015,2,home,,,,0,0
280226016,2,home,,,,0,0
280226029,2,away,,,,0,0
280226009,2,home,,,,0,0
280226010,2,home,,,,0,1
280226013,2,home,,,,0,0
280226014,2,home,,,,0,0
280226017,2,away,,,,0,0
280227001,2,home,,,,0,1
280227003,2,home,,,,0,1
280227011,2,away,,,,0,0
280227020,2,home,,,,0,1
280227025,2,away,,,,1,0
280227026,2,home,,,,1,0
280227028,2,home,,,,0,1
280227002,2,home,,,,0,1
280227012,2,away,,,,0,1
280227018,2,home,,,,0,0
280228024,2,home,,,,0,0
280228013,2,home,,,,0,0
280228017,2,home,,,,0,0
280229003,2,home,,,,0,0
280229004,2,away,,,,0,0
280229028,2,away,,,,0,0
280229001,2,home,,,,0,0
280229002,2,home,,,,0,0
280229005,2,home,,,,0,0
280229006,2,home,,,,1,0
280229009,2,home,,,,0,0
280229010,2,home,,,,0,0
280229022,2,home,,,,0,1
280229025,2,away,,,,0,1
280229007,2,home,,,,0,0
280301019,2,home,,,,0,1
280301021,2,away,,,,0,1
280301029,2,away,,,,1,1
280301012,2,away,,,,1,0
280301015,2,away,,,,0,0
280302013,2,home,,,,1,1
280302005,2,home,,,,1,1
280302016,2,away,,,,1,1
280302002,2,home,,,,1,1
280302009,2,home,,,,1,1
280302011,2,home,,,,1,0
280302017,2,away,,,,0,0
280302023,2,home,,,,1,1
280302027,2,home,,,,1,1
280302030,2,home,,,,1,1
280302010,2,home,,,,0,0
280303026,2,home,,,,0,0
280303012,2,away,,,,0,0
280303018,2,away,,,,0,0
280304001,2,away,,,,0,0
280304016,2,away,,,,0,0
280304019,2,home,,,,0,0
280304022,2,away,,,,0,0
280304023,2,away,,,,0,0
280304004,2,home,,,,0,0
280304008,2,home,,,,0,0
280304024,2,home,,,,0,0
280305003,2,home,,,,0,1
280305007,2,home,,,,0,1
280305015,2,home,,,,0,1
280305026,2,home,,,,0,1
280305027,2,away,,,,0,1
280305029,2,home,,,,1,1
280305030,2,home,,,,1,1
280305002,2,home,,,,0,1
280305010,2,home,,,,0,0
280305012,2,home,,,,0,1
280305014,2,away,,,,0,1
280305018,2,away,,,,0,0
280306004,2,home,,,,1,0
280306024,2,home,,,,0,1
280306006,2,away,,,,0,1
280307003,2,home,,,,0,0
280307020,2,home,,,,0,0
280307021,2,away,,,,0,0
280307023,2,away,,,,0,0
280307028,2,away,,,,0,0
280307030,2,home,,,,0,0
280307013,2,home,,,,0,0
280307014,2,away,,,,0,0
280307015,2,away,,,,0,0
280307018,2,away,,,,0,0
280307002,2,home,,,,0,0
280307007,2,home,,,,0,1
280308005,2,home,,,,0,1
280308001,2,home,,,,1,1
280308019,2,away,,,,0,1
280308026,2,home,,,,1,1
280308027,2,away,,,,1,1
280308029,2,away,,,,0,1
280308006,2,home,,,,0,1
280308010,2,home,,,,0,1
280308012,2,away,,,,1,1
280308018,2,away,,,,1,1
280309015,2,away,,,,1,1
280309021,2,home,,,,1,1
280309028,2,home,,,,1,1
280309013,2,away,,,,1,1
280309008,2,home,,,,0,0
280310005,2,home,,,,0,1
280310019,2,home,,,,1,1
280310020,2,away,,,,1,1
280310006,2,home,,,,1,1
280310010,2,home,,,,1,1
280310014,2,away,,,,1,1
280310024,2,home,,,,1,1
280311011,2,home,,,,0,0
280311016,2,away,,,,0,1
280311021,2,home,,,,0,0
280311027,2,home,,,,0,0
280311004,2,home,,,,1,0
280311013,2,home,,,,0,0
280312001,2,away,,,,0,0
280312003,2,home,,,,0,0
280312007,2,home,,,,0,1
280312015,2,away,,,,1,1
280312019,2,home,,,,0,0
280312002,2,home,,,,0,1
280312006,2,home,,,,0,0
280312008,2,away,,,,0,0
280312009,2,home,,,,0,1
280312014,2,away,,,,0,0
280312017,2,home,,,,0,0
280313023,2,home,,,,0,0
280313021,2,home,,,,0,1
280313027,2,home,,,,0,0
280314003,2,home,,,,0,0
280314007,2,home,,,,0,0
280314001,2,home,,,,0,0
280314002,2,away,,,,0,0
280314004,2,away,,,,0,0
280314006,2,home,,,,0,0
280314010,2,home,,,,0,0
280314014,2,away,,,,0,0
280314025,2,away,,,,0,0
280314008,2,home,,,,0,0
280315019,2,home,,,,1,1
280315020,2,home,,,,1,0
280315021,2,home,,,,0,0
280315022,2,home,,,,0,1
280315027,2,home,,,,1,1
280315009,2,home,,,,0,0
280315015,2,away,,,,0,1
280315017,2,home,,,,0,1
280316008,2,home,,,,1,0
280316010,2,home,,,,0,0
280316005,2,home,,,,0,0
280316014,2,away,,,,0,0
280316018,2,away,,,,0,0
280316023,2,home,,,,1,0
280316007,2,home,,,,0,0
280317003,2,home,,,,1,0
280317011,2,home,,,,0,1
280317016,2,home,,,,0,0
280317019,2,home,,,,0,1
280317026,2,home,,,,0,1
280317027,2,away,,,,0,1
280317029,2,home,,,,0,1
280317024,2,away,,,,0,0
280318015,2,away,,,,0,0
280318023,2,home,,,,0,0
280318004,2,home,,,,1,0
280318006,2,away,,,,0,0
280318008,2,home,,,,0,0
280318022,2,away,,,,0,0
280318010,2,away,,,,0,0
280319003,2,home,,,,0,0
280319011,2,home,,,,0,0
280319016,2,home,,,,0,0
280319019,2,away,,,,0,0
280319020,2,home,,,,0,1
280319025,2,away,,,,0,1
280319028,2,home,,,,0,1
280319012,2,away,,,,0,1
280319017,2,home,,,,1,0
280319005,2,home,,,,0,0
280320004,2,away,,,,0,0
280320006,2,away,,,,0,1
280320026,2,away,,,,0,0
280321011,2,home,,,,0,0
280321019,2,home,,,,0,0
280321022,2,home,,,,0,0
280321005,2,home,,,,1,0
280321009,2,away,,,,0,0
280321013,2,home,,,,0,0
280321014,2,away,,,,0,0
280321017,2,away,,,,0,0
280321018,2,away,,,,0,0
280321024,2,home,,,,1,0
280322001,2,home,,,,0,1
280322003,2,home,,,,0,0
280322016,2,home,,,,1,1
280322020,2,home,,,,1,1
280322021,2,home,,,,0,1
280322026,2,home,,,,1,1
280322029,2,home,,,,1,1
280322030,2,home,,,,0,1
280322004,2,away,,,,0,1
280322012,2,away,,,,1,1
280322015,2,home,,,,0,1
280323006,2,away,,,,0,0
280323028,2,away,,,,0,0
280323013,2,away,,,,0,0
280323027,2,home,,,,0,0
280324025,2,home,,,,0,0
280324029,2,away,,,,0,1
280324002,2,away,,,,0,0
280324008,2,home,,,,0,0
280324009,2,away,,,,1,1
280324010,2,home,,,,0,0
280324014,2,home,,,,0,0
280324018,2,away,,,,0,0
280325011,2,away,,,,0,0
280325019,2,away,,,,0,0
280325022,2,home,,,,1,1
280325026,2,home,,,,0,0
280325004,2,home,,,,0,0
280325006,2,home,,,,0,0
280326001,2,home,,,,1,0
280326002,2,home,,,,0,0
280326005,2,away,,,,0,1
280326020,2,home,,,,0,1
280326023,2,home,,,,0,0
280326025,2,away,,,,0,1
280326028,2,home,,,,0,0
280326010,2,home,,,,0,0
280326013,2,away,,,,0,1
280326017,2,home,,,,0,1
280326018,2,home,,,,0,0
280326024,2,home,,,,1,1
280327007,2,home,,,,0,0
280327009,2,home,,,,0,0
280327008,2,home,,,,0,0
280328011,2,home,,,,0,0
280328020,2,away,,,,0,0
280328023,2,away,,,,0,0
280328026,2,home,,,,0,0
280328028,2,home,,,,0,0
280328001,2,home,,,,0,0
280328002,2,home,,,,0,0
280328013,2,away,,,,0,0
280328015,2,away,,,,0,0
280328024,2,home,,,,0,0
280328025,2,away,,,,0,0
280329007,2,home,,,,0,0
280329022,2,away,,,,0,1
280329004,2,home,,,,1,1
280329008,2,home,,,,1,0
280329012,2,home,,,,1,1
280329017,2,away,,,,1,1
280330024,2,home,,,,0,0
280330016,2,home,,,,0,0
280330001,2,home,,,,0,0
280330002,2,home,,,,0,0
280330005,2,home,,,,1,0
280330009,2,home,,,,1,0
280330025,2,away,,,,0,0
280330028,2,away,,,,0,0
280330013,2,home,,,,0,0
280331011,2,home,,,,0,1
280331021,2,home,,,,0,0
280331026,2,home,,,,1,1
280331029,2,away,,,,0,1
280331030,2,away,,,,0,1
280331012,2,away,,,,0,1
280401007,2,home,,,,1,1
280401015,2,home,,,,0,0
280401016,2,away,,,,0,0
280401019,2,away,,,,0,0
280401023,2,home,,,,0,0
280401004,2,away,,,,0,0
280401017,2,away,,,,0,0
280401024,2,home,,,,0,0
280402001,2,home,,,,0,0
280402002,2,home,,,,1,0
280402025,2,away,,,,0,0
280402026,2,home,,,,0,1
280402027,2,away,,,,0,1
280402029,2,home,,,,0,1
280402030,2,away,,,,0,0
280402013,2,home,,,,0,0
280402014,2,away,,,,0,1
280402006,2,home,,,,0,0
280403023,2,home,,,,0,1
280403022,2,away,,,,1,0
280403005,2,away,,,,0,0
280404026,2,home,,,,0,0
280404003,2,home,,,,0,0
280404021,2,home,,,,0,0
280404028,2,away,,,,0,0
280404029,2,away,,,,0,1
280404001,2,away,,,,0,0
280404013,2,home,,,,0,1
280404015,2,away,,,,0,0
280404025,2,away,,,,0,1
280404008,2,home,,,,0,0
280404027,2,home,,,,0,0
280405005,2,away,,,,1,0
280405007,2,away,,,,0,0
280405020,2,away,,,,1,1
280405030,2,away,,,,1,0
280405004,2,away,,,,1,0
280405017,2,home,,,,0,1
280406003,2,home,,,,0,0
280406021,2,away,,,,0,0
280406022,2,away,,,,0,0
280406016,2,away,,,,0,0
280406011,2,home,,,,0,0
280406014,2,away,,,,1,1
280406023,2,away,,,,1,0
280406025,2,home,,,,0,1
280406012,2,away,,,,0,0
280406018,2,home,,,,0,1
280408003,2,away,,,,0,0
280408011,2,home,,,,0,0
280408015,2,away,,,,0,0
280408022,2,home,,,,0,0
280408029,2,away,,,,0,0
280408030,2,home,,,,0,0
280408006,2,home,,,,0,0
280408009,2,home,,,,0,0
280408012,2,away,,,,0,0
280408014,2,home,,,,0,0
280408008,2,away,,,,0,0
280409005,2,home,,,,0,0
280409016,2,away,,,,1,1
280409019,2,home,,,,0,1
280409020,2,home,,,,0,0
280409027,2,home,,,,0,1
280409028,2,home,,,,0,1
280409010,2,home,,,,0,1
280409018,2,home,,,,0,1
280409024,2,away,,,,0,0
280410009,2,away,,,,0,0
280410006,2,home,,,,0,0
280410012,2,away,,,,0,0
280411004,2,home,,,,0,0
280411019,2,away,,,,0,0
280411020,2,away,,,,0,0
280411023,2,home,,,,0,0
280411028,2,home,,,,0,0
280411002,2,home,,,,0,0
280411010,2,home,,,,0,1
280411013,2,home,,,,1,0
280411014,2,away,,,,0,0
280411018,2,away,,,,0,0
280411024,2,home,,,,1,0
280411008,2,home,,,,0,0
280412001,2,away,,,,1,1
280412011,2,away,,,,1,0
280412022,2,home,,,,1,0
280412023,2,home,,,,1,1
280412026,2,home,,,,0,0
280412027,2,home,,,,0,1
280412029,2,away,,,,1,1
280412009,2,home,,,,0,0
280412015,2,away,,,,1,1
280413013,2,home,,,,0,0
280413008,2,home,,,,1,0
280413004,2,away,,,,0,0
280413005,2,home,,,,0,0
280413025,2,home,,,,0,1
280413007,2,home,,,,1,0
280414015,2,away,,,,0,1
280414020,2,away,,,,0,1
280414021,2,home,,,,0,0
280414023,2,away,,,,0,1
280414026,2,home,,,,0,1
280414027,2,home,,,,0,0
280414028,2,home,,,,1,1
280414018,2,away,,,,0,0
280415001,2,away,,,,0,0
280415003,2,home,,,,0,0
280415022,2,home,,,,0,0
280415008,2,home,,,,0,0
280415013,2,home,,,,0,1
280415017,2,home,,,,0,0
280416006,2,home,,,,0,1
280416005,2,away,,,,0,1
280416007,2,home,,,,0,1
280416011,2,home,,,,0,0
280416016,2,home,,,,1,0
280416019,2,home,,,,1,0
280416021,2,home,,,,0,1
280416030,2,home,,,,1,0
280416002,2,home,,,,0,1
280416004,2,home,,,,0,0
280416009,2,away,,,,0,0
280416010,2,home,,,,0,1
280416014,2,home,,,,0,1
280416024,2,home,,,,0,0
280419005,3,home,,,,0,0
280419024,3,home,,,,0,0
280419003,3,home,,,,0,0
280419010,3,away,,,,0,0
280420013,3,home,,,,0,0
280420019,3,home,,,,0,0
280420008,3,away,,,,0,0
280420002,3,home,,,,0,0
280421005,3,home,,,,0,0
280421010,3,away,,,,0,0
280422003,3,home,,,,0,0
280422019,3,home,,,,0,0
280422024,3,home,,,,0,0
280423008,3,home,,,,0,0
280423013,3,home,,,,0,0
280423002,3,home,,,,0,0
280424028,3,home,,,,0,0
280424027,3,home,,,,0,0
280424026,3,away,,,,0,0
280425006,3,home,,,,0,0
280425020,3,home,,,,0,0
280425021,3,away,,,,0,0
280426028,3,away,,,,0,0
280426007,3,away,,,,0,0
280426001,3,home,,,,0,0
280426026,3,home,,,,0,0
280427021,3,home,,,,0,0
280427027,3,away,,,,0,0
280427020,3,away,,,,0,0
280427006,3,away,,,,0,0
280428019,3,home,,,,0,0
280428001,3,home,,,,0,0
280428007,3,away,,,,0,0
280429003,3,home,,,,1,1
280429008,3,home,,,,0,0
280429010,3,home,,,,0,0
280429024,3,home,,,,0,0
280430005,3,away,,,,0,0
280430002,3,home,,,,0,0
280501020,3,away,,,,0,0
280502027,3,away,,,,0,0
280502001,3,home,,,,0,0
280502026,3,home,,,,0,0
280503008,3,home,,,,1,0
280503003,3,home,,,,0,0
280504013,3,home,,,,0,1
280504002,3,home,,,,1,1
280505008,3,home,,,,0,0
280505003,3,home,,,,0,0
280506002,3,home,,,,0,0
280507013,3,home,,,,0,0
280507019,3,home,,,,0,0
280508002,3,home,,,,1,1
280508024,3,home,,,,0,0
280509026,3,home,,,,0,0
280510019,3,away,,,,0,0
280510005,3,home,,,,0,0
280511026,3,home,,,,0,0
280511024,3,home,,,,0,0
280512005,3,home,,,,0,0
280513008,3,home,,,,0,0
280513003,3,home,,,,0,0
280514013,3,home,,,,0,0
280514002,3,home,,,,0,0
280515024,3,home,,,,0,0
280516005,3,home,,,,0,0
280516026,3,away,,,,0,0
280518002,3,home,,,,1,1
280519003,3,away,,,,0,0
280520002,3,home,,,,0,0
280521013,3,home,,,,0,0
280522002,3,away,,,,0,0
280523013,3,home,,,,0,0
280524008,3,away,,,,0,0
280525024,3,home,,,,0,0
280526008,3,home,,,,0,0
280527024,3,away,,,,0,0
280528002,3,home,,,,0,0
280529013,3,home,,,,1,1
280530008,3,away,,,,0,0
280605002,3,home,,,,0,0
280608002,3,home,,,,0,0
280610013,3,home,,,,1,1
280612013,3,away,,,,0,0
280615013,3,home,,,,0,0
280617002,3,home,,,,0,0
281005014,1,away,,,,0,0
281005003,1,home,,,,0,0
281006019,1,away,,,,0,0
281006015,1,away,,,,0,0
281007005,1,away,,,,0,0
281007006,1,home,,,,0,0
281007010,1,home,,,,0,0
281007013,1,away,,,,0,0
281007022,1,home,,,,0,0
281008011,1,away,,,,0,0
281008019,1,home,,,,0,0
281008020,1,home,,,,0,0
281008028,1,home,,,,1,0
281008008,1,home,,,,0,1
281008029,1,away,,,,1,1
281008016,1,home,,,,0,0
281008021,1,away,,,,0,0
281008022,1,away,,,,1,0
281009014,1,away,,,,0,0
281009004,1,away,,,,0,0
281009010,1,home,,,,0,0
281009026,1,away,,,,0,1
281009013,1,away,,,,0,0
281010011,1,home,,,,0,0
281010019,1,home,,,,0,0
281010020,1,away,,,,0,0
281010027,1,away,,,,1,0
281010002,1,home,,,,0,0
281010022,1,home,,,,0,0
281010029,1,home,,,,0,0
281010015,1,away,,,,0,1
281010024,1,away,,,,1,0
281010007,1,home,,,,0,0
281010023,1,home,,,,0,0
281011002,1,home,,,,1,1
281011015,1,away,,,,1,0
281011021,1,away,,,,0,1
281011009,1,home,,,,0,1
281012028,1,away,,,,0,0
281012017,1,home,,,,0,0
281012022,1,away,,,,1,0
281012013,1,home,,,,0,0
281013001,1,home,,,,0,0
281013029,1,home,,,,0,0
281013010,1,away,,,,0,0
281014003,1,home,,,,0,0
281014008,1,away,,,,0,0
281014028,1,home,,,,0,0
281014005,1,away,,,,0,0
281014018,1,away,,,,0,0
281014025,1,away,,,,1,0
281014004,1,away,,,,0,0
281015009,1,home,,,,0,0
281015001,1,away,,,,0,0
281015011,1,home,,,,1,0
281015029,1,away,,,,0,0
281015007,1,home,,,,0,0
281015023,1,away,,,,0,1
281016030,1,away,,,,0,0
281016005,1,away,,,,0,0
281016028,1,away,,,,0,1
281016008,1,home,,,,0,1
281016017,1,away,,,,0,0
281017009,1,home,,,,0,0
281017027,1,away,,,,0,0
281017011,1,home,,,,0,1
