id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,away_total,away_total_lastN,away_away,away_away_lastN,home_total,home_total_lastN,home_home,home_home_lastN
300101001,2,away,,,,-8.76926691729,-9.0,-3.125,-3.67857142857,-0.409626239514,-0.0560991519896,0.910256410256,1.02777777778
300101016,2,away,,,,4.93315508022,4.80528375734,0.641666666667,0.725,-1.0733063966,-1.0,-3.58095238095,-3.05555555556
300101013,2,home,,,,-0.863495200444,-1.67857142857,-2.65,-5.84523809524,1.30002278423,-0.166666666667,1.37994227994,1.29444444444
300102017,2,away,,,,13.1369047619,17.4444444444,56.8888888889,87.5714285714,-6.00763673892,-2.62328767123,-7.73333333334,-5.73333333333
300102014,2,away,,,,-2.58472222222,-1.40476190476,-4.72857142858,-4.59523809524,0.612196025511,2.5119047619,2.46439393939,2.87301587302
300102011,2,home,,,,-1.05271143092,-1.2380952381,2.51293103448,7.61412151067,-4.1264069264,-3.71852576647,-7.81666666667,-5.94444444444
300102027,2,away,,,,2.26688034188,4.2619047619,3.90992063492,4.275,-4.89862637363,-3.32142857143,-8.78088235295,-8.45588235295
300102002,2,home,,,,3.00577327846,4.08333333333,4.75476190475,4.32142857142,-0.969397759102,-3.7380952381,-3.94675324674,-8.06746031746
300102003,2,home,,,,2.74859575862,4.94007263923,2.68338557994,3.66570881226,-2.15555555556,-2.3813559322,0.897435897438,0.333333333333
300102004,2,home,,,,3.7478403949,4.80528375734,-0.0506410256411,0.153571428571,-0.938095238103,0.25,-2.81818181819,-0.638888888889
300102015,2,home,,,,4.51707524188,3.3805488297,10.0522167488,9.11293103448,-3.96881313131,-4.7380952381,-15.0,-12.8333333333
300102021,2,away,,,,3.27754803676,2.46388216303,1.18793103448,0.554597701149,4.75879120881,-2.92857142857,7.125,6.66666666667
300102026,2,away,,,,-0.797413113199,0.404761904762,-2.61428571429,-2.67857142857,-1.48327300151,-2.0119047619,-2.62012987013,-1.63888888889
300102022,2,home,,,,2.89393939394,2.57142857143,-4.3505952381,-5.21825396825,3.84407096173,2.0,-1.45833333333,-7.36507936508
300102023,2,away,,,,4.33371664456,5.66666666667,14.0055555555,9.82142857143,-1.77016186711,-2.77380952381,-2.73293650794,-4.27380952381
300103005,2,away,,,,0.44702380952,0.261904761905,-3.05,-3.16666666667,12.3269774011,16.8964218456,4.27142857143,4.86111111111
300103018,2,home,,,,-3.62905242905,-2.92857142857,-3.23333333333,-4.5,-7.29426691729,-7.92857142857,-1.20909090909,-1.13888888889
300103028,2,home,,,,3.43354700855,5.35714285714,3.67777777778,3.94166666667,2.5393031237,3.16666666667,2.19358974359,2.08333333333
300103007,2,away,,,,-1.78044871795,-1.5,1.83636363636,3.08333333333,1.85193753615,2.40476190476,5.17619047619,4.91666666667
300103013,2,home,,,,2.25435156519,2.33333333333,16.5888888888,12.0714285714,1.123552196,0.166666666667,1.05266955267,0.944444444444
300104014,2,home,,,,-2.29368421053,-1.48467058056,0.165584415583,0.113888888889,-2.22113730782,-0.821428571429,-11.9356060606,-6.55555555556
300104004,2,away,,,,1.21707524188,0.380548829701,9.94110563767,8.27959770115,3.22857142857,4.08333333333,-1.11818181819,1.02777777778
300104026,2,away,,,,0.799572649573,0.95197740113,-2.02777777777,-2.20730706076,-1.73327300151,-3.08333333333,-4.29870129871,-4.22222222222
300104012,2,home,,,,1.75316187081,-0.0833333333333,6.04563492064,6.32142857143,3.06047979799,6.18253968254,0.480158730171,0.464285714298
300105011,2,home,,,,0.98560263266,2.63861709067,-1.65064102564,-2.34642857143,-4.76751396751,-3.5,-7.66923076923,-5.62698412698
300105020,2,away,,,,-5.82757374205,-3.82142857143,-2.11388888889,-2.7869047619,2.09455128206,1.83333333333,-6.56655844156,-6.58333333333
300105030,2,home,,,,4.09523809524,3.84523809524,-1.05952380953,-0.869047619047,3.13452380953,7.37301587302,1.17748917749,1.34523809524
300105017,2,away,,,,-3.2455988456,-3.66666666667,-0.278571428571,0.281746031746,-6.11532904661,-2.62328767123,-7.79487179488,-5.7619047619
300105006,2,home,,,,-7.26591741592,-5.33333333333,-3.34166666667,-3.5619047619,2.72946468736,3.08333333333,0.404365079363,-0.583333333333
300105007,2,home,,,,3.52489177489,2.80952380952,-4.19583333334,-5.21825396825,-3.56076087655,-3.09523809524,1.43333333334,1.91666666667
300105022,2,away,,,,2.65254803676,1.1305488297,7.55000000002,4.41666666667,-1.0325524149,-2.58333333333,-1.36944444444,-7.36507936508
300105023,2,away,,,,4.76904761907,-2.09523809524,-2.97222222222,-2.47222222222,-1.8437549407,-2.77380952381,-3.56248196248,-4.95238095238
300105013,2,home,,,,1.9390719491,4.3686440678,2.52429467085,3.66570881226,3.78718855964,2.92857142857,3.34155844156,3.16666666667
300106001,2,home,,,,-2.69994443121,-2.62328767123,-0.158730158727,-0.0277777777743,-2.7575,-1.81800391389,-1.31196581197,-1.55555555556
300106005,2,home,,,,-6.2499339905,-3.25,-2.38055555556,-3.20357142857,5.19236201651,7.28531073446,-3.92857142857,-0.638888888889
300106019,2,away,,,,3.43440801881,5.66666666667,-0.645238095237,-1.10714285714,-2.8598519128,-8.12328767123,2.9512605042,3.21078431373
300106014,2,away,,,,-0.557633053221,-2.66666666667,4.79047619049,7.75,-0.959105222263,-2.15476190476,-13.1498917749,-9.55555555556
300106016,2,away,,,,4.07251082251,2.30952380952,-1.75993589743,-1.64682539683,-3.61579994317,-9.91666666667,-2.41428571429,-1.81746031746
300106025,2,away,,,,1.64957264958,1.5,0.150000000002,1.65476190476,1.35310465365,1.21388216303,-0.108730158731,-0.0674603174603
300106024,2,home,,,,-6.14417828548,-3.66666666667,-2.99621212121,-3.42857142857,1.50854700855,4.2619047619,1.61666666667,0.345238095238
300106021,2,home,,,,1.59820565908,4.0,-0.633600065996,-0.445402298851,4.75588972433,-2.09523809524,5.59166666666,6.66666666667
300106026,2,home,,,,3.85555555556,3.34523809524,9.15000000001,6.08333333333,-1.8768627451,-2.58333333333,-15.6558441559,-17.2222222222
300106012,2,home,,,,4.34909332154,3.7619047619,7.45611285267,6.88793103448,5.4402874903,10.6111111111,1.82738095239,1.38095238096
300107018,2,home,,,,4.91230158731,10.373015873,4.65000000002,37.8333333333,-5.9825786056,-6.67857142857,-1.77832167832,-1.82777777778
300108020,2,away,,,,5.18734919528,6.16666666667,4.11666666667,3.32142857143,0.807051282054,0.5,-4.96655844156,-4.08333333333
300108027,2,home,,,,-3.69140271494,-8.42857142857,-2.60302197802,-3.59642857143,-2.58326732383,-1.16666666667,-5.48088235295,-5.45588235295
300108001,2,home,,,,-2.56715686274,-3.5,4.51269841271,7.25,-3.1388559322,-2.12793127467,-1.32638888889,-1.55555555556
300108003,2,home,,,,-2.5654906497,-3.45662100457,-2.99206349206,-3.19444444444,4.61623931625,6.16666666667,4.34188034188,3.66666666667
300108016,2,home,,,,-1.30084730085,-0.166666666667,-3.82857142857,-4.5,-6.87070190395,-14.3452380952,-8.18095238095,-10.9285714286
300108029,2,home,,,,-1.14769607843,-0.5,1.25833333333,0.345238095238,3.41666666667,2.5119047619,1.8736631016,1.80602240896
300108015,2,home,,,,1.88095238095,1.34523809524,-1.08982683983,-0.785714285714,-1.23806588892,-1.21468926554,-14.7142857143,-12.8333333333
300108024,2,away,,,,2.38660754451,0.868644067797,15.2222222221,10.9603174603,1.39743589743,2.04721549637,1.49761904762,0.206349206349
