id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,away_total,away_total_lastN,away_away,away_away_lastN,home_total,home_total_lastN,home_home,home_home_lastN
310101004,2,home,,,,-7.67192982456,-13.9285714286,-3.34415584415,-2.59523809524,1.28604118993,1.91666666667,-9.15238095239,-7.21031746032
310101027,2,away,,,,2.12857142857,1.2619047619,9.27619047611,5.07142857143,-2.25603264383,-2.70662100457,-1.44155844156,-1.41666666667
310101014,2,home,,,,1.91704260652,3.6186440678,0.0860389610392,1.47619047619,5.81547619047,11.2100456621,6.4274509804,8.07189542484
310101016,2,home,,,,-1.69047619048,-4.67857142857,-0.634848484849,-0.607142857143,-2.3337535014,-2.54802259887,-2.7784992785,-4.41666666667
310101024,2,home,,,,2.51162967468,2.37671232877,4.8,4.96666666667,7.53333333334,4.08333333333,3.875,3.04880952381
310101007,2,home,,,,-6.43909685087,-9.59523809524,-3.44444444445,-3.09523809524,-0.86136363636,0.7100456621,-2.23921568628,-2.43088235294
310101015,2,home,,,,4.03139730639,6.74972820178,11.3666666667,18.75,1.02756892231,2.20197740113,-1.65476190476,-2.75
310101026,2,home,,,,-5.78147641834,-11.6351924331,-3.43360805861,-5.28968253968,-0.863532348659,-0.29802259887,-1.6,-3.25
310102018,2,home,,,,-2.95873329568,-9.13519243314,-3.02741702742,-3.36111111111,0.516632160119,0.89258534464,3.19047619048,3.58333333333
310102012,2,away,,,,0.610784313725,0.356739305892,-1.28333333333,-1.80158730159,-0.263369963367,-0.0599273607748,-2.70416666666,-2.79642857143
310102028,2,away,,,,-2.06993464052,-5.66666666667,1.7,2.33333333333,-0.0354700854519,3.92063492063,-9.85151515152,-7.88888888889
310102005,2,away,,,,-0.0936026936011,-2.36138290933,7.7,13.75,-7.67443609023,-13.5119047619,-17.375,-38.9285714286
310102022,2,home,,,,1.41869747899,1.3405944918,0.766666666671,0.821428571429,2.5875,-2.33333333333,5.42748917749,6.6507936508
310102023,2,home,,,,-4.3685300207,-2.0799086758,-0.409523809517,2.03888888889,-5.79768270946,-9.92857142857,-15.2121212121,-17.2380952381
310102013,2,away,,,,-6.14511278197,-12.1785714286,-4.60406260407,-6.71825396825,-0.0941111520096,0.420091324201,-2.92371794872,-1.39166666667
310103019,2,home,,,,1.30704260652,3.37671232877,0.278346653346,1.65476190476,16.0379342879,18.2694377186,4.65126050422,8.6512605042
310103030,2,away,,,,6.73778195488,12.3333333333,9.18333333334,10.6666666667,-4.37585812357,-9.57183212268,-2.88034188034,-3.725
310103002,2,home,,,,1.0412464986,-0.619451170299,-2.81872294373,-2.03968253968,-2.19318394024,-6.7380952381,1.08701298701,-6.58333333333
310103003,2,home,,,,-0.126893939388,-2.02804957599,5.8261904762,8.22222222222,2.02639751553,1.08333333333,3.46645021645,2.73015873016
310103007,2,home,,,,-0.0518907563003,0.0905944918018,1.32727272727,1.57142857143,-0.475494071143,1.08333333333,-3.41699346405,-3.81977124183
310103026,2,home,,,,1.38119658121,1.95634920635,-3.04166666667,-2.41666666667,-0.50680720246,1.08333333333,-1.43333333333,-3.07142857143
310104014,2,home,,,,5.45614035088,5.20197740113,4.47727272726,3.63888888889,6.35921052631,11.7619047619,3.31206636501,5.00046685341
310104018,2,home,,,,8.02424242424,4.91666666667,13.2111111112,43.1666666667,4.05444728617,9.74972820178,3.17460317461,3.34523809524
310104004,2,home,,,,0.0228632478808,3.92063492063,1.74444444444,8.08333333333,1.25095347063,1.78531073446,-9.77142857144,-8.18531746032
310104029,2,home,,,,3.11877253182,2.68199608611,5.02222222222,5.275,-1.34511278197,-5.84523809524,-8.81111111112,-42.8928571429
310104006,2,home,,,,2.92083333333,0.666666666667,-0.246969696969,1.33333333333,-1.22814814815,-2.6713102701,-6.6746031746,-5.66666666667
310104023,2,away,,,,0.645566922421,1.2380952381,-0.599999999999,-1.02380952381,-2.97415329769,-1.07142857143,-10.9454545455,-14.4761904762
310104013,2,home,,,,0.347380156092,0.861111111111,-3.29166666667,-2.59523809524,0.148745990848,0.920091324201,-6.02371794872,-4.225
310105005,2,away,,,,1.67942890444,6.00396825397,0.530158730159,6.97222222222,-7.34110275689,-13.1785714286,-16.0808823529,-37.6785714286
310105017,2,home,,,,2.45683582357,2.64245359161,2.83333333334,3.0,-5.56547619048,-9.34523809524,-10.475,-10.8083333333
310105019,2,home,,,,2.12280701754,1.0786897299,4.35822510821,3.5,8.57682317683,11.1583266075,10.0084033613,13.0798319328
310105020,2,home,,,,-2.46346298438,-3.45662100457,-8.12500000001,-12.6111111111,-0.645075757569,-2.57142857143,0.469444444444,0.358333333333
310105002,2,home,,,,8.03740031898,7.91666666667,9.93333333338,40.2380952381,-1.1273015873,-2.30952380952,0.704660045838,-6.97222222222
310105003,2,away,,,,-0.335814536338,0.376712328767,0.236679986679,1.65476190476,1.0930641822,0.583333333333,3.53787878788,3.11111111111
310105016,2,away,,,,-1.55534530306,-1.26654836534,-4.33928571429,-4.33333333333,1.2112464986,-0.381355932203,-2.00707070707,-3.63888888889
310105010,2,away,,,,4.40083333333,4.0,0.124825174825,1.57142857143,-1.11705366357,-1.57607217486,0.711868686869,1.00959383754
310105026,2,away,,,,1.64311594203,2.9880952381,1.35714285715,1.7380952381,-0.267676767678,1.5,0.030952380954,-1.71031746032
310105012,2,home,,,,0.965682399443,3.84523809524,0.42380952381,0.960317460317,-1.20276390276,-1.30992736077,-2.87083333333,-4.4630952381
310105021,2,away,,,,1.0360977695,1.7100456621,8.01568627451,7.14166666667,-8.23809523809,-10.3851924331,-5.49786324787,-6.53968253968
310106006,2,away,,,,0.397560410606,0.681996086106,3.55555555556,4.04642857143,-2.20314814815,-3.50464360344,-2.21306471306,-1.41666666667
